hunt_code,residency,points,canonical_rows,hunt_name,species,record_type,eligible_applicants,total_permits,source_file
DB1582,Nonresident,22,1,Vernal/bonanza,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1582,Resident,21,2,Vernal/bonanza,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1582,Resident,22,1,Vernal/bonanza,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1583,Nonresident,0,3,Yellowstone,Deer,point_level_draw_result,2,2,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,4,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,5,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,6,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,7,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,8,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,9,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,10,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,11,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,12,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,13,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,14,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,15,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,16,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,17,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,18,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,19,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,20,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,0,3,Yellowstone,Deer,point_level_draw_result,9,9,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,6,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,7,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,8,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,9,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,10,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,11,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,12,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,13,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,14,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,15,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,16,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,17,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,18,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,19,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Resident,20,3,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1583,Nonresident,21,2,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1583,Nonresident,22,1,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1583,Resident,21,2,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1583,Resident,22,1,Yellowstone,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1584,Nonresident,0,3,Southwest Desert,Deer,point_level_draw_result,2,2,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,9,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,10,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,11,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,12,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,13,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,14,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,15,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,16,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,17,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,18,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,19,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,20,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,0,3,Southwest Desert,Deer,point_level_draw_result,2,2,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,6,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,7,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,8,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,9,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,10,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,11,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,12,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,13,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,14,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,15,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,16,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,17,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,18,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,19,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Resident,20,3,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1584,Nonresident,21,2,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1584,Nonresident,22,1,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1584,Resident,21,2,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1584,Resident,22,1,Southwest Desert,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1585,Nonresident,0,3,"Wasatch Mtns, East",Deer,point_level_draw_result,3,3,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,2,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,4,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,6,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,7,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,8,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,9,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,10,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,11,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,12,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,13,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,14,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,15,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,16,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,17,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,18,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,19,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,20,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,0,3,"Wasatch Mtns, East",Deer,point_level_draw_result,33,33,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,7,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,8,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,9,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,10,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,11,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,12,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,13,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,14,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,15,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,16,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,17,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,18,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,19,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Resident,20,3,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1585,Nonresident,21,2,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1585,Nonresident,22,1,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1585,Resident,21,2,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1585,Resident,22,1,"Wasatch Mtns, East",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1586,Nonresident,0,3,"Wasatch Mtns, West",Deer,point_level_draw_result,2,2,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,2,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,3,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,4,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,6,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,7,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,8,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,9,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,10,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,11,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,12,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,13,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,14,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,15,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,16,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,17,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,18,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,19,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,20,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,0,3,"Wasatch Mtns, West",Deer,point_level_draw_result,12,12,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,7,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,8,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,9,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,10,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,11,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,12,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,13,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,14,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,15,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,16,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,17,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,18,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,19,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Resident,20,3,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1586,Nonresident,21,2,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1586,Nonresident,22,1,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1586,Resident,21,2,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1586,Resident,22,1,"Wasatch Mtns, West",Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
DB1589,Nonresident,0,3,Zion,Deer,point_level_draw_result,3,3,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,4,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,7,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,8,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,9,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,10,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,11,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,12,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,13,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,14,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,15,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,16,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,17,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,18,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
DB1589,Nonresident,19,3,Zion,Deer,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
