target_workbook,worksheet,excel_row_number,data_row_no,source_no,selected_hunt_code,input_hunt_code_status,boundary_audit_status,before_boundary_id,after_boundary_id,boundary_candidate_codes,changed,map_geojson_before,map_geojson_after,resolution_source,match_notes,before_code,after_code,locked
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,185,184,184,EB3057,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,634,634,EB3057,false,processed_data/boundaries/EB3057.geojson,processed_data/boundaries/EB3057.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3057,EB3057,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,186,185,185,EB3117,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,634,634,EB3117,false,processed_data/boundaries/EB3057.geojson,processed_data/boundaries/EB3057.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3117,EB3117,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,187,186,186,EB3067,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,183,183,EB3067,false,processed_data/boundaries/EB3067.geojson,processed_data/boundaries/EB3067.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3067,EB3067,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,188,187,187,EB3194,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,183,183,EB3194,false,processed_data/boundaries/EB3194.geojson,processed_data/boundaries/EB3194.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3194,EB3194,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,189,188,188,EB3019,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,183,183,EB3019,false,processed_data/boundaries/EB3067.geojson,processed_data/boundaries/EB3067.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3019,EB3019,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,190,189,189,EB3019,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,183,183,EB3019,false,processed_data/boundaries/EB3194.geojson,processed_data/boundaries/EB3194.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3019,EB3019,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,191,190,190,EB3121,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,183,183,EB3121,false,processed_data/boundaries/EB3019.geojson,processed_data/boundaries/EB3019.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3121,EB3121,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,192,191,191,EB3152,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,872,872,EB3152,false,processed_data/boundaries/EB3152.geojson,processed_data/boundaries/EB3152.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3152,EB3152,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,193,192,192,EB3198,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,872,872,EB3198,false,processed_data/boundaries/EB3198.geojson,processed_data/boundaries/EB3198.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3198,EB3198,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,194,193,193,EB3198,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,872,872,EB3198,false,processed_data/boundaries/EB3152.geojson,processed_data/boundaries/EB3152.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3198,EB3198,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,195,194,194,EB3157,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,872,872,EB3157,false,processed_data/boundaries/EB3198.geojson,processed_data/boundaries/EB3198.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3157,EB3157,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,196,195,195,EB3157,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,872,872,EB3157,false,processed_data/boundaries/EB3146.geojson|processed_data/boundaries/EB3149.geojson|processed_data/boundaries/EB3152.geojson|processed_data/boundaries/EB3155.geojson|processed_data/boundaries/EB3157.geojson|processed_data/boundaries/EB3197.geojson|processed_data/boundaries/EB3198.geojson,processed_data/boundaries/EB3146.geojson|processed_data/boundaries/EB3149.geojson|processed_data/boundaries/EB3152.geojson|processed_data/boundaries/EB3155.geojson|processed_data/boundaries/EB3157.geojson|processed_data/boundaries/EB3197.geojson|processed_data/boundaries/EB3198.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3157,EB3157,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,197,196,196,EB3155,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,872,872,EB3155,false,processed_data/boundaries/EB3146.geojson|processed_data/boundaries/EB3149.geojson|processed_data/boundaries/EB3152.geojson|processed_data/boundaries/EB3155.geojson|processed_data/boundaries/EB3157.geojson|processed_data/boundaries/EB3197.geojson|processed_data/boundaries/EB3198.geojson,processed_data/boundaries/EB3146.geojson|processed_data/boundaries/EB3149.geojson|processed_data/boundaries/EB3152.geojson|processed_data/boundaries/EB3155.geojson|processed_data/boundaries/EB3157.geojson|processed_data/boundaries/EB3197.geojson|processed_data/boundaries/EB3198.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3155,EB3155,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,198,197,197,EB3073,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3073,false,processed_data/boundaries/EB3073.geojson,processed_data/boundaries/EB3073.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3073,EB3073,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,199,198,198,EB3127,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3127,false,processed_data/boundaries/EB3127.geojson,processed_data/boundaries/EB3127.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3127,EB3127,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,200,199,199,EB3127,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3127,false,processed_data/boundaries/EB3127.geojson,processed_data/boundaries/EB3127.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3127,EB3127,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,201,200,200,EB3127,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3127,false,processed_data/boundaries/EB3073.geojson,processed_data/boundaries/EB3073.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3127,EB3127,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,202,201,201,EB3127,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3127,false,processed_data/boundaries/EB3127.geojson,processed_data/boundaries/EB3127.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3127,EB3127,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,203,202,202,EB3124,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3124,false,processed_data/boundaries/EB3022.geojson|processed_data/boundaries/EB3072.geojson|processed_data/boundaries/EB3073.geojson|processed_data/boundaries/EB3100.geojson|processed_data/boundaries/EB3124.geojson|processed_data/boundaries/EB3127.geojson|processed_data/boundaries/EB3199.geojson,processed_data/boundaries/EB3022.geojson|processed_data/boundaries/EB3072.geojson|processed_data/boundaries/EB3073.geojson|processed_data/boundaries/EB3100.geojson|processed_data/boundaries/EB3124.geojson|processed_data/boundaries/EB3127.geojson|processed_data/boundaries/EB3199.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3124,EB3124,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,204,203,203,EB3124,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3124,false,processed_data/boundaries/EB3022.geojson|processed_data/boundaries/EB3072.geojson|processed_data/boundaries/EB3073.geojson|processed_data/boundaries/EB3100.geojson|processed_data/boundaries/EB3124.geojson|processed_data/boundaries/EB3127.geojson|processed_data/boundaries/EB3199.geojson,processed_data/boundaries/EB3022.geojson|processed_data/boundaries/EB3072.geojson|processed_data/boundaries/EB3073.geojson|processed_data/boundaries/EB3100.geojson|processed_data/boundaries/EB3124.geojson|processed_data/boundaries/EB3127.geojson|processed_data/boundaries/EB3199.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3124,EB3124,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,205,204,204,EB3100,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,222,222,EB3100,false,processed_data/boundaries/EB3022.geojson|processed_data/boundaries/EB3072.geojson|processed_data/boundaries/EB3073.geojson|processed_data/boundaries/EB3100.geojson|processed_data/boundaries/EB3124.geojson|processed_data/boundaries/EB3127.geojson|processed_data/boundaries/EB3199.geojson,processed_data/boundaries/EB3022.geojson|processed_data/boundaries/EB3072.geojson|processed_data/boundaries/EB3073.geojson|processed_data/boundaries/EB3100.geojson|processed_data/boundaries/EB3124.geojson|processed_data/boundaries/EB3127.geojson|processed_data/boundaries/EB3199.geojson,hunt_code,row resolved via hunt code / boundary matching,EB3100,EB3100,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,206,205,205,EB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5119,5119,EB1000,false,processed_data/boundaries/EB1000.geojson,processed_data/boundaries/EB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,EB1000,EB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,207,206,206,MB6000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,29,29,MB6000,false,processed_data/boundaries/MB6000.geojson,processed_data/boundaries/MB6000.geojson,hunt_code,row resolved via hunt code / boundary matching,MB6000,MB6000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,208,207,207,MB6006,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,MB6006,false,processed_data/boundaries/MB6006.geojson,processed_data/boundaries/MB6006.geojson,hunt_code,row resolved via hunt code / boundary matching,MB6006,MB6006,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,209,208,208,MB6006,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,MB6006,false,processed_data/boundaries/MB6006.geojson,processed_data/boundaries/MB6006.geojson,hunt_code,row resolved via hunt code / boundary matching,MB6006,MB6006,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,210,209,209,MB6011,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,743,743,MB6011,false,processed_data/boundaries/MB6011.geojson,processed_data/boundaries/MB6011.geojson,hunt_code,row resolved via hunt code / boundary matching,MB6011,MB6011,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,211,210,210,MB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5133,5133,MB1000,false,processed_data/boundaries/MB1000.geojson,processed_data/boundaries/MB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,MB1000,MB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,212,211,211,MB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5133,5133,MB1000,false,processed_data/boundaries/MB1000.geojson,processed_data/boundaries/MB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,MB1000,MB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,213,212,212,GO6808,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,148,148,GO6808,false,processed_data/boundaries/GO6808.geojson,processed_data/boundaries/GO6808.geojson,hunt_code,row resolved via hunt code / boundary matching,GO6808,GO6808,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,214,213,213,GO6817,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,617,617,GO6817,false,processed_data/boundaries/GO6817.geojson,processed_data/boundaries/GO6817.geojson,hunt_code,row resolved via hunt code / boundary matching,GO6817,GO6817,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,215,214,214,GO6817,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,617,617,GO6817,false,processed_data/boundaries/GO6817.geojson,processed_data/boundaries/GO6817.geojson,hunt_code,row resolved via hunt code / boundary matching,GO6817,GO6817,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,216,215,215,GO6817,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,617,617,GO6817,false,processed_data/boundaries/GO6817.geojson,processed_data/boundaries/GO6817.geojson,hunt_code,row resolved via hunt code / boundary matching,GO6817,GO6817,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,217,216,216,GO6820,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,200,200,GO6820,false,processed_data/boundaries/GO6820.geojson,processed_data/boundaries/GO6820.geojson,hunt_code,row resolved via hunt code / boundary matching,GO6820,GO6820,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,218,217,217,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,219,218,218,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,220,219,219,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,221,220,220,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,222,221,221,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,223,222,222,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,224,223,223,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,225,224,224,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,226,225,225,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,227,226,226,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,228,227,227,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,229,228,228,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,230,229,229,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,231,230,230,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,232,231,231,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,233,232,232,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,234,233,233,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,235,234,234,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,236,235,235,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,237,236,236,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,238,237,237,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,239,238,238,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,240,239,239,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,241,240,240,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,242,241,241,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,243,242,242,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,244,243,243,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,245,244,244,GO1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5131,5131,GO1000,false,processed_data/boundaries/GO1000.geojson,processed_data/boundaries/GO1000.geojson,hunt_code,row resolved via hunt code / boundary matching,GO1000,GO1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,246,245,245,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,247,246,246,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,248,247,247,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
