hunt_code,old_hunt_name,new_hunt_name,species,weapon,hunt_type,draw_design
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3049,Early -Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3050,Late - Mt Dutton,Mt Dutton,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3053,"Mid -North Slope, Three Corners","North Slope, Three Corners",Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
EB3056,Early -Panguitch Lake,Panguitch Lake,Elk,Any Legal Weapon,Limited Entry,Max/Weighted Split
