source_file,page_number,hunt_code,hunt_name,year,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,7,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,7,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,6,6,0,6,6,1 in 1.0
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,6,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,5,14,0,14,14,1 in 1.0
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,5,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,4,34,0,34,34,1 in 1.0
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,4,1,0,1,1,1 in 1.0
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,3,35,0,16,16,1 in 2.2
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,3,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,2,41,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,2,6,0,5,5,1 in 1.2
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,1,78,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,1,5,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Resident,0,77,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,28,EA1017,"Antlerless Elk - Manti, Gordon Creek-price Canyon - Any Legal Weapon",2025,Nonresident,0,5,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,7,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,7,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,6,5,0,5,5,1 in 1.0
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,6,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,5,14,0,14,14,1 in 1.0
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,5,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,4,23,0,23,23,1 in 1.0
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,4,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,3,17,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,3,3,0,3,3,1 in 1.0
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,2,24,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,2,3,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,1,38,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,1,8,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Resident,0,64,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,29,EA1018,"Antlerless Elk - Manti, Horn Mtn -Any Legal Weapon",2025,Nonresident,0,12,0,2,2,1 in 6.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,8,1,0,1,1,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,7,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,7,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,6,1,0,1,1,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,6,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,5,5,0,5,5,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,5,4,0,4,4,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,4,6,0,6,6,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,4,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,3,29,0,29,29,1 in 1.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,3,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,2,51,0,43,43,1 in 1.2
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,2,8,0,4,4,1 in 2.0
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,1,70,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,1,19,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Resident,0,115,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,30,EA1020,"Antlerless Elk - Manti, Mohrland-stump Flat - Any Legal Weapon",2025,Nonresident,0,8,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,7,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,7,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,6,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,6,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,5,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,5,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,4,21,0,21,21,1 in 1.0
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,4,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,3,47,0,47,47,1 in 1.0
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,3,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,2,85,0,85,85,1 in 1.0
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,2,3,0,3,3,1 in 1.0
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,1,135,0,11,11,1 in 12.3
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,1,6,0,6,6,1 in 1.0
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Resident,0,168,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,31,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,2025,Nonresident,0,8,0,7,7,1 in 1.1
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,19,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,18,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,17,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,16,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,15,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,14,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,13,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,12,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,11,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,10,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,9,1,0,1,1,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,9,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,8,1,0,1,1,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,8,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,7,5,0,5,5,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,7,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,6,6,0,6,6,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,6,0,0,0,0,N/A
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,5,24,0,24,24,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,5,1,0,1,1,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,4,76,0,76,76,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,4,2,0,2,2,1 in 1.0
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Resident,3,140,0,103,103,1 in 1.4
25_antlerless_drawing_odds_report.pdf,32,EA1022,"Antlerless Elk - Manti, North - Any Legal Weapon",2025,Nonresident,3,0,0,0,0,N/A
