hunt_code,residency,points,field,fresh_download_value,canonical_value,fresh_hunt_name,canonical_hunt_name,source_file
EB3509,Resident,21,eligible_applicants,3,1,Coldwater Ranch,Coldwater Ranch,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3509,Resident,5,eligible_applicants,4,14,Coldwater Ranch,Coldwater Ranch,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3509,Resident,10,eligible_applicants,3,4,Coldwater Ranch,Coldwater Ranch,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3509,Resident,15,eligible_applicants,2,7,Coldwater Ranch,Coldwater Ranch,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3509,Resident,13,eligible_applicants,4,3,Coldwater Ranch,Coldwater Ranch,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,7,regular_permits,0,1,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,7,total_permits,0,1,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,1,eligible_applicants,,2,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,11,eligible_applicants,,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,10,eligible_applicants,1,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,13,eligible_applicants,1,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,13,regular_permits,1,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,13,total_permits,1,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,8,eligible_applicants,1,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3511,Resident,5,eligible_applicants,3,0,Cotton Thomas,Cotton Thomas,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,18,eligible_applicants,23,30,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,11,eligible_applicants,32,52,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,24,eligible_applicants,15,19,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,24,regular_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,24,total_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,19,eligible_applicants,24,26,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,19,regular_permits,1,2,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,19,total_permits,1,2,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,20,eligible_applicants,23,31,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,14,eligible_applicants,22,26,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,14,regular_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,14,total_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,8,eligible_applicants,45,53,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,8,regular_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,8,total_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,22,eligible_applicants,15,10,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,25,eligible_applicants,15,8,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,25,bonus_permits,7,6,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,25,total_permits,7,6,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,7,eligible_applicants,55,60,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,7,regular_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,7,total_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,3,eligible_applicants,61,52,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,16,regular_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,16,total_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,13,eligible_applicants,32,42,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,4,eligible_applicants,51,75,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,4,regular_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,4,total_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,15,eligible_applicants,30,22,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,6,eligible_applicants,61,59,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,1,eligible_applicants,93,68,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,1,regular_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,1,total_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,21,eligible_applicants,22,20,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,9,eligible_applicants,64,50,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,9,regular_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,9,total_permits,1,0,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,5,eligible_applicants,74,58,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,12,eligible_applicants,50,32,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,2,eligible_applicants,69,66,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,17,eligible_applicants,22,30,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,17,regular_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,17,total_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,10,eligible_applicants,45,39,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,10,regular_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,10,total_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,23,eligible_applicants,14,18,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,23,regular_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3514,Resident,23,total_permits,0,1,Deseret,Deseret,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,21,eligible_applicants,1,0,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,17,eligible_applicants,3,2,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,14,eligible_applicants,2,0,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,23,eligible_applicants,,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,23,regular_permits,0,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,23,total_permits,0,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,12,eligible_applicants,,4,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,4,eligible_applicants,11,6,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,5,eligible_applicants,4,6,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,8,eligible_applicants,3,4,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,9,eligible_applicants,2,6,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,16,eligible_applicants,2,4,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,10,eligible_applicants,1,2,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,18,eligible_applicants,,2,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,7,eligible_applicants,9,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,7,regular_permits,1,0,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,7,total_permits,1,0,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,3,eligible_applicants,4,8,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,19,eligible_applicants,2,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,13,eligible_applicants,2,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,11,eligible_applicants,7,1,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,6,eligible_applicants,6,4,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,1,eligible_applicants,13,6,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,25,eligible_applicants,1,0,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,2,eligible_applicants,4,9,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3515,Resident,22,eligible_applicants,1,0,Double Cone,Double Cone,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,2,eligible_applicants,14,16,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,2,regular_permits,1,0,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,2,total_permits,1,0,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,12,eligible_applicants,1,2,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,16,eligible_applicants,2,4,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,15,eligible_applicants,1,5,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,4,eligible_applicants,15,6,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,7,eligible_applicants,4,6,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,7,regular_permits,0,1,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,7,total_permits,0,1,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,17,eligible_applicants,5,0,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,17,bonus_permits,2,0,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,17,total_permits,2,0,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,6,eligible_applicants,13,4,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,9,eligible_applicants,10,2,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,21,eligible_applicants,,0,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,3,eligible_applicants,11,10,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,8,eligible_applicants,3,7,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,5,eligible_applicants,8,9,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3516,Resident,1,eligible_applicants,13,5,Durst Mountain,Durst Mountain,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,5,eligible_applicants,,3,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,5,regular_permits,0,1,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,5,total_permits,0,1,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,8,eligible_applicants,2,7,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,15,eligible_applicants,,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,9,eligible_applicants,2,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,9,bonus_permits,1,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,9,total_permits,1,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,3,regular_permits,1,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,3,total_permits,1,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,13,eligible_applicants,,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,11,eligible_applicants,1,2,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,11,bonus_permits,1,2,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,11,total_permits,1,2,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,6,eligible_applicants,1,3,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,7,eligible_applicants,2,4,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,10,eligible_applicants,,0,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3517,Resident,1,eligible_applicants,1,7,East Fork Chalk Creek,East Fork Chalk Creek,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,11,eligible_applicants,2,3,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,20,eligible_applicants,,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,5,eligible_applicants,7,10,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,5,regular_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,5,total_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,18,eligible_applicants,2,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,18,bonus_permits,2,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,18,total_permits,2,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,3,eligible_applicants,9,7,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,21,eligible_applicants,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,21,bonus_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,21,total_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,4,eligible_applicants,9,7,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,22,eligible_applicants,,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,10,eligible_applicants,6,2,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,10,regular_permits,0,1,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,10,total_permits,0,1,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,8,eligible_applicants,9,4,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,8,regular_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,8,total_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,12,eligible_applicants,2,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,7,eligible_applicants,6,9,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,7,regular_permits,0,1,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,7,total_permits,0,1,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,2,eligible_applicants,8,3,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,13,eligible_applicants,,4,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,6,eligible_applicants,3,7,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,17,bonus_permits,0,2,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,17,total_permits,0,2,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,14,eligible_applicants,3,2,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,15,eligible_applicants,2,4,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,15,regular_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,15,total_permits,1,0,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3519,Resident,1,eligible_applicants,13,8,Ensign Ranches,Ensign Ranches,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,19,regular_permits,1,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,19,total_permits,1,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,8,eligible_applicants,,2,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,3,eligible_applicants,3,5,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,17,eligible_applicants,1,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,10,eligible_applicants,1,4,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,9,eligible_applicants,3,2,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,7,eligible_applicants,4,2,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,20,eligible_applicants,1,2,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,21,eligible_applicants,2,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,21,bonus_permits,1,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,21,total_permits,1,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,1,eligible_applicants,6,0,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,2,eligible_applicants,4,2,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,13,eligible_applicants,1,3,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,13,regular_permits,0,1,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3520,Resident,13,total_permits,0,1,Folley Ridge,Folley Ridge,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,19,eligible_applicants,,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,2,regular_permits,0,1,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,2,total_permits,0,1,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,12,eligible_applicants,1,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,12,bonus_permits,1,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,12,total_permits,1,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,13,eligible_applicants,2,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,13,bonus_permits,2,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,13,total_permits,2,0,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,1,eligible_applicants,13,5,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,9,eligible_applicants,3,4,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,9,regular_permits,0,1,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,9,total_permits,0,1,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,11,eligible_applicants,1,2,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,11,bonus_permits,1,2,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,11,total_permits,1,2,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,6,regular_permits,0,1,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,6,total_permits,0,1,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,5,eligible_applicants,5,3,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
EB3521,Resident,4,eligible_applicants,8,6,Grass Valley/Clark Canyon,Grass Valley/clark Canyon,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json
