hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,season,access_type,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permits_2026_draw_source,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,draw_2026_system_type,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,percent_harvest_success_previous_hunting_season,average_harvest_age,current_age_3yr_average,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,notes,source_authority,source_file,data_status,generated_at,huntCode,code,title,huntTitle,unitName,unitCode,boundaryId,boundaryID,BoundaryID,boundary_id_numeric,totalPermits,permitsTotal,quota,dates,sex,sexType,type,category,Weapon,boundaryLink
BI6535,667,"Book Cliffs, Bitter Creek",Bison,Once-in-a-lifetime,Once-in-a-lifetime,BONUS_OIL_BIG_GAME,Any Legal Weapon,Hunters Choice,Oct 03 2026 - Oct 15 2026,Public,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,8,0,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,8,0,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Bison&gender=Hunters+Choice,LIVE_DWR_RES_NR_SPLIT,BONUS_OIL_BIG_GAME,547,13,Bonus Point Draw Results,80,,,,,,325 adults (post season),478 adults,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BI6535,BI6535,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",667,667,667,667,667,8,8,8,Oct 03 2026 - Oct 15 2026,Hunters Choice,Hunters Choice,Once-in-a-lifetime,Once-in-a-lifetime,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BI6535
BI6536,667,"Book Cliffs, Bitter Creek",Bison,Antlerless,Once-in-a-lifetime,BONUS_OIL_BIG_GAME,Any Legal Weapon,Female Only,Nov 14 2026 - Nov 29 2026,Public,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,1,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,15,0,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,2026_RAC_CURRENT_YEAR_ALLOTMENT,15,0,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bison_permits.csv,RAC_CURRENT_YEAR_SPLIT,BONUS_OIL_BIG_GAME,548,14,Bonus Point Draw Results,100,,,,,,325 adults (post season),478 adults,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BI6536,BI6536,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",667,667,667,667,667,15,15,15,Nov 14 2026 - Nov 29 2026,Female Only,Female Only,Once-in-a-lifetime,Antlerless,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BI6536
BI6537,889,"Book Cliffs, Little Creek/South",Bison,Once-in-a-lifetime,Once-in-a-lifetime,BONUS_OIL_BIG_GAME,Any Legal Weapon,Hunters Choice,Nov 07 2026 - Jan 31 2027,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,1,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,8,7,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,8,7,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Bison&gender=Hunters+Choice,LIVE_DWR_RES_NR_SPLIT,BONUS_OIL_BIG_GAME,549,15,Bonus Point Draw Results,83.3,,,,,,325 adults (post season),478 adults,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BI6537,BI6537,"Book Cliffs, Little Creek/South","Book Cliffs, Little Creek/South","Book Cliffs, Little Creek/South",889,889,889,889,889,15,15,15,Nov 07 2026 - Jan 31 2027,Hunters Choice,Hunters Choice,Once-in-a-lifetime,Once-in-a-lifetime,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BI6537
BI6538,615,"Nine Mile, Private Lands Only",Bison,General Season,General Season,,Any Legal Weapon,Hunters Choice,"Aug 1, 2025 - Jan 31, 2026 | Harvest survey due by Feb 15, 2026 Visit: http://wildlife.utah.gov/harvest to submit your survey",Public,,,,,,,,,,,,Utah DWR Hunt Planner,,,,,Utah DWR Hunt Planner,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,,,,,0,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BI6538,BI6538,"Nine Mile, Private Lands Only","Nine Mile, Private Lands Only","Nine Mile, Private Lands Only",615,615,615,615,615,,,,"Aug 1, 2025 - Jan 31, 2026 | Harvest survey due by Feb 15, 2026 Visit: http://wildlife.utah.gov/harvest to submit your survey",Hunters Choice,Hunters Choice,General Season,General Season,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BI6538
BI6539,94,Henry Mtns,Bison,Antlerless,Once-in-a-lifetime,,Any Legal Weapon,Female Only,"Jan 6 - 17, 2027",Public,,,,,,,,,11,0,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,,11,0,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bison_permits.csv,RAC_CURRENT_YEAR_SPLIT,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BI6539,BI6539,Henry Mtns,Henry Mtns,Henry Mtns,94,94,94,94,94,11,11,11,"Jan 6 - 17, 2027",Female Only,Female Only,Once-in-a-lifetime,Antlerless,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BI6539
BR1000,5001,Black Bear - Statewide Permit,Black Bear,Statewide Permit,Statewide,,Any Legal Weapon,Either Sex,,Public,1,0,1,REBUILD_2023_DRAW_RESULTS_FOR_2024_MODELING_V2,,,,,,,1,2026_CURRENT_PERMIT_RECONCILIATION:UTAHDRAWS,,,,1,2026_CURRENT_PERMIT_RECONCILIATION:UTAHDRAWS,processed_data/audits/dwr_2026_draw_results_vs_database_allotments.csv,RECONCILED_2026_RECOMMENDED_TOTAL_ONLY,,,,,,,,,,,,,,,../notes/DATABASE/BR1000-notes.md,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1000,BR1000,Black Bear - Statewide Permit,Black Bear - Statewide Permit,Black Bear - Statewide Permit,5001,5001,5001,5001,5001,1,1,1,,Either Sex,Either Sex,Statewide,Statewide Permit,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1000
BR1001,5002,Black Bear Harvest Objective Units,Black Bear,,Harvest Objective,,Any Legal Weapon,Either Sex,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../notes/DATABASE/BR1001-notes.md,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1001,BR1001,Black Bear Harvest Objective Units,Black Bear Harvest Objective Units,Black Bear Harvest Objective Units,5002,5002,5002,5002,5002,,,,,Either Sex,Either Sex,Harvest Objective,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1001
BR1007,5003,Black Bear Pursuit - Resident,Black Bear,Pursuit,Pursuit,,Pursuit Only,Either Sex,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../notes/DATABASE/BR1007-notes.md,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1007,BR1007,Black Bear Pursuit - Resident,Black Bear Pursuit - Resident,Black Bear Pursuit - Resident,5003,5003,5003,5003,5003,,,,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",Either Sex,Either Sex,Pursuit,Pursuit,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1007
BR1008,7,Book Cliffs,Black Bear,,Restricted Pursuit - Summer,BEAR_DRAW,Pursuit Only,Either Sex,"July 5 - 16, 2026",Public,12,0,12,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,9,1,10,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,26,2,28,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,26,2,28,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1008,BR1008,Book Cliffs,Book Cliffs,Book Cliffs,7,7,7,7,7,28,28,28,"July 5 - 16, 2026",Either Sex,Either Sex,Restricted Pursuit - Summer,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1008
BR1009,684,La Sal,Black Bear,,Restricted Pursuit - Summer,BEAR_DRAW,Pursuit Only,Either Sex,"July 5 - 16, 2026",Public,9,1,10,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,5,1,6,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1009,BR1009,La Sal,La Sal,La Sal,684,684,684,684,684,15,15,15,"July 5 - 16, 2026",Either Sex,Either Sex,Restricted Pursuit - Summer,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1009
BR1010,710,San Juan,Black Bear,,Restricted Pursuit - Summer,BEAR_DRAW,Pursuit Only,Either Sex,"July 5 - 16, 2026",Public,6,1,7,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,6,1,7,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1010,BR1010,San Juan,San Juan,San Juan,710,710,710,710,710,15,15,15,"July 5 - 16, 2026",Either Sex,Either Sex,Restricted Pursuit - Summer,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1010
BR1011,7,Book Cliffs,Black Bear,,Restricted Pursuit - Late Summer,BEAR_DRAW,Pursuit Only,Either Sex,"July 18 - July 31, 2026",Public,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,9,0,9,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,26,2,28,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,26,2,28,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,4,,2024 Draw Odds PDF Model Target 2025,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1011,BR1011,Book Cliffs,Book Cliffs,Book Cliffs,7,7,7,7,7,28,28,28,"July 18 - July 31, 2026",Either Sex,Either Sex,Restricted Pursuit - Late Summer,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1011
BR1012,684,La Sal,Black Bear,,Restricted Pursuit - Late Summer,BEAR_DRAW,Pursuit Only,Either Sex,"July 18 - July 31, 2026",Public,5,1,6,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1012,BR1012,La Sal,La Sal,La Sal,684,684,684,684,684,15,15,15,"July 18 - July 31, 2026",Either Sex,Either Sex,Restricted Pursuit - Late Summer,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1012
BR1013,710,San Juan,Black Bear,,Restricted Pursuit - Late Summer,BEAR_DRAW,Pursuit Only,Either Sex,"July 18 - July 31, 2026",Public,5,0,5,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,14,1,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1013,BR1013,San Juan,San Juan,San Juan,710,710,710,710,710,15,15,15,"July 18 - July 31, 2026",Either Sex,Either Sex,Restricted Pursuit - Late Summer,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1013
BR1015,7,Book Cliffs,Black Bear,,Restricted Pursuit - Spring,BEAR_DRAW,Pursuit Only,Either Sex,"March 28 - May 25, 2026",Public,0,1,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,0,1,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1015,BR1015,Book Cliffs,Book Cliffs,Book Cliffs,7,7,7,7,7,2,2,2,"March 28 - May 25, 2026",Either Sex,Either Sex,Restricted Pursuit - Spring,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1015
BR1016,710,San Juan,Black Bear,,Restricted Pursuit - Spring,BEAR_DRAW,Pursuit Only,Either Sex,"March 28 - May 25, 2026",Public,0,1,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,0,1,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1016,BR1016,San Juan,San Juan,San Juan,710,710,710,710,710,2,2,2,"March 28 - May 25, 2026",Either Sex,Either Sex,Restricted Pursuit - Spring,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1016
BR1017,684,La Sal,Black Bear,,Restricted Pursuit - Spring,BEAR_DRAW,Pursuit Only,Either Sex,"March 28 - May 25, 2026",Public,0,1,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,0,1,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,0,2,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1017,BR1017,La Sal,La Sal,La Sal,684,684,684,684,684,2,2,2,"March 28 - May 25, 2026",Either Sex,Either Sex,Restricted Pursuit - Spring,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1017
BR1018,5013,Black Bear Pursuit - Nonresident,Black Bear,,Pursuit,,Pursuit Only,Either Sex,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../notes/DATABASE/BR1018-notes.md,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR1018,BR1018,Black Bear Pursuit - Nonresident,Black Bear Pursuit - Nonresident,Black Bear Pursuit - Nonresident,5013,5013,5013,5013,5013,,,,"Spring: Mar 28-May 25, 2026 | Summer: July 5-July 31, 2026 | Fall: Nov 2-8, 2026",Either Sex,Either Sex,Pursuit,,Pursuit Only,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR1018
BR7000,628,Beaver,Black Bear,,Limited Entry - Spring,BEAR_DRAW,Any Legal Weapon,Either Sex,"March 28 - May 25, 2026",Public,4,1,5,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR7000,BR7000,Beaver,Beaver,Beaver,628,628,628,628,628,10,10,10,"March 28 - May 25, 2026",Either Sex,Either Sex,Limited Entry - Spring,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR7000
BR7001,449,Book Cliffs Bitter Creek/South,Black Bear,,Limited Entry - Spring,BEAR_DRAW,Any Legal Weapon,Either Sex,"March 28 - May 25, 2026",Public,8,1,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,8,2,10,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,49,5,54,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,49,5,54,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,11,,2024 Draw Odds PDF Model Target 2025,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR7001,BR7001,Book Cliffs Bitter Creek/South,Book Cliffs Bitter Creek/South,Book Cliffs Bitter Creek/South,449,449,449,449,449,54,54,54,"March 28 - May 25, 2026",Either Sex,Either Sex,Limited Entry - Spring,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR7001
BR7003,52,Manti North,Black Bear,,Limited Entry - Spring,BEAR_DRAW,Any Legal Weapon,Either Sex,"March 28 - May 25, 2026",Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,3,1,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,17,2,19,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,17,2,19,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,12,,2024 Draw Odds PDF Model Target 2025,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR7003,BR7003,Manti North,Manti North,Manti North,52,52,52,52,52,19,19,19,"March 28 - May 25, 2026",Either Sex,Either Sex,Limited Entry - Spring,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR7003
BR7004,744,Manti South/San Rafael North,Black Bear,,Limited Entry - Spring,BEAR_DRAW,Any Legal Weapon,Either Sex,"March 28 - May 25, 2026",Public,3,0,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,2,0,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,18,2,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,13,,2024 Draw Odds PDF Model Target 2025,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR7004,BR7004,Manti South/San Rafael North,Manti South/San Rafael North,Manti South/San Rafael North,744,744,744,744,744,20,20,20,"March 28 - May 25, 2026",Either Sex,Either Sex,Limited Entry - Spring,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR7004
BR7005,616,Nebo,Black Bear,,Limited Entry - Spring,BEAR_DRAW,Any Legal Weapon,Either Sex,"March 28 - May 25, 2026",Public,2,0,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,2,0,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,7,0,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,7,0,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,LIVE_DWR_RES_NR_SPLIT,BEAR_DRAW,14,,2024 Draw Odds PDF Model Target 2025,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,BR7005,BR7005,Nebo,Nebo,Nebo,616,616,616,616,616,7,7,7,"March 28 - May 25, 2026",Either Sex,Either Sex,Limited Entry - Spring,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=BR7005
