hunt_code,residency,user_points,gap,status,trend,guaranteed_at_2026,guaranteed_at_2025,projected_draw_odds,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
EB3543,Nonresident,32,-32,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,31,-31,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,30,-30,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,29,-29,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,28,-28,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,27,-27,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,26,-26,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,25,-25,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,24,-24,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,23,-23,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,22,-22,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,21,-21,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,20,-20,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,19,-19,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,18,-18,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,17,-17,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,16,-16,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,15,-15,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,14,-14,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,13,-13,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,12,-12,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,11,-11,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,10,-10,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,9,-9,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,8,-8,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,7,-7,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,6,-6,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,5,-5,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,4,-4,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,3,-3,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,2,-2,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,1,-1,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3543,Nonresident,0,0,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,32,-11,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 32 pts,Status: 11 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,31,-10,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 31 pts,Status: 10 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,30,-9,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 30 pts,Status: 9 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,29,-8,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 29 pts,Status: 8 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,28,-7,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 28 pts,Status: 7 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,27,-6,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 27 pts,Status: 6 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,26,-5,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 26 pts,Status: 5 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,25,-4,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 25 pts,Status: 4 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,24,-3,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 24 pts,Status: 3 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,23,-2,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 23 pts,Status: 2 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,22,-1,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 22 pts,Status: 1 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,21,0,DRAWING IN MAX POOL,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 21 pts,Status: At guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,20,1,ON THE EDGE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 20 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,19,2,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 19 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,18,3,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 18 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,17,4,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 17 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,16,5,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 16 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,15,6,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 15 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,14,7,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 14 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,13,8,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 13 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,12,9,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 12 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,11,10,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 11 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,10,11,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 10 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,9,12,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 9 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,8,13,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 8 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,7,14,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 7 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,6,15,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 6 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,5,16,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 5 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,4,17,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 4 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,3,18,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 3 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,2,19,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 2 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,1,20,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 1 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Resident,0,21,BEHIND CURVE,YELLOW,21,21,,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 0 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,32,-32,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,31,-31,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,30,-30,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,29,-29,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,28,-28,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,27,-27,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,26,-26,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,25,-25,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,24,-24,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,23,-23,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,22,-22,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,21,-21,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,20,-20,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,19,-19,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,18,-18,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,17,-17,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,16,-16,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,15,-15,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,14,-14,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,13,-13,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,12,-12,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,11,-11,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,10,-10,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,9,-9,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,8,-8,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,7,-7,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,6,-6,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,5,-5,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,4,-4,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,3,-3,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,2,-2,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,1,-1,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3544,Nonresident,0,0,DRAWING IN MAX POOL,YELLOW,0,0,,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,32,-13,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 32 pts,Status: 13 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,31,-12,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 31 pts,Status: 12 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,30,-11,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 30 pts,Status: 11 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,29,-10,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 29 pts,Status: 10 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,28,-9,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 28 pts,Status: 9 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,27,-8,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 27 pts,Status: 8 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,26,-7,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 26 pts,Status: 7 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,25,-6,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 25 pts,Status: 6 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,24,-5,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 24 pts,Status: 5 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,23,-4,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 23 pts,Status: 4 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,22,-3,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 22 pts,Status: 3 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,21,-2,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 21 pts,Status: 2 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,20,-1,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 20 pts,Status: 1 pts above guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
EB3545,Resident,19,0,DRAWING IN MAX POOL,YELLOW,19,19,,HUNT POINT SUMMARY,Guaranteed At: 19 pts,Your Points: 19 pts,Status: At guaranteed,Estimated Draw Odds:  from remaining pool,Trend: YELLOW
