bucket,hunt_code,hunt_name,species,permit_type,draw_system_type,algorithm_status,present_in_ml_draw_predictions_v1,present_in_draw_reality_engine_predictive_v2,present_in_hunt_master_enriched,present_in_hunt_unit_reference_linked,reason_not_modeled,recommended_action
coverage_seen_not_in_database,EA1014,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1019,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1027,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1028,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1029,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1032,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1036,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1042,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1045,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1046,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1047,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1048,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1050,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1051,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1059,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1062,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1070,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1092,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1093,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1095,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1097,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1102,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1103,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1104,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1115,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1127,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1148,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1152,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1183,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1184,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1185,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1191,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1195,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1197,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1199,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1202,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1210,,,,PREFERENCE_ANTLERLESS_ELK,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1211,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1212,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1213,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1214,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1215,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1216,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1218,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1219,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EA1230,,,,PREFERENCE_ANTLERLESS_ELK|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3004,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3012,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3014,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3017,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3021,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3023,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3029,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3030,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3034,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3035,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3051,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3052,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3054,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3055,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3061,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3062,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3070,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3071,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3074,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3075,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3076,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3080,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3082,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3090,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3092,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3095,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3099,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3101,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3106,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3114,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3116,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3119,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3123,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3125,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3512,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3539,,,,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,EB3605,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,GO6809,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,GO6811,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MA1002,,,,BONUS_ANTLERLESS_MOOSE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MA1004,,,,BONUS_ANTLERLESS_MOOSE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MB6204,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MB6205,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MB6215,,,,BONUS_CWMU_BIG_GAME|BONUS_OIL_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MB6255,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,MB6261,,,,BONUS_CWMU_BIG_GAME|BONUS_OIL_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5304,,,,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5308,,,,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5310,,,,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5333,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5334,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5335,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PB5343,,,,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PD1001,,,,PREFERENCE_DOE_PRONGHORN|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PD1009,,,,PREFERENCE_DOE_PRONGHORN|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
coverage_seen_not_in_database,PD1015,,,,BONUS_CWMU_BIG_GAME|PREFERENCE_DOE_PRONGHORN|YOUTH_ANTLERLESS_OR_DOE_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Keep in coverage history unless a current canonical mapping is restored.
