hunt_code,in_forecast,in_backtest,in_current_database,forecast_eligible_2026,exclusion_reason,hunt_type,species,hunt_name,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
DB1601,True,True,True,False,included_forecast,General Season,Deer,Chalk Creek,244,4,248,244,4,248,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1602,True,True,True,False,included_forecast,General Season,Deer,Chalk Creek,170,8,178,170,8,178,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1603,True,True,True,False,included_forecast,General Season,Deer,East Canyon,571,10,581,571,10,581,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1604,True,True,True,False,included_forecast,General Season,Deer,East Canyon,286,8,294,286,8,294,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1605,True,True,True,False,included_forecast,General Season,Deer,East Canyon,282,10,292,282,10,292,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1606,True,True,True,False,included_forecast,General Season,Deer,East Canyon,122,1,123,122,1,123,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1607,True,True,True,False,included_forecast,General Season,Deer,Morgan-South Rich,560,8,568,560,8,568,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1608,True,True,True,False,included_forecast,General Season,Deer,Morgan-South Rich,140,5,145,140,5,145,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1609,True,True,True,False,included_forecast,General Season,Deer,Morgan-South Rich,190,3,193,190,3,193,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1610,True,True,True,False,included_forecast,General Season,Deer,Morgan-South Rich,96,1,97,96,1,97,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1611,True,True,True,False,included_forecast,General Season,Deer,"Beaver, East",276,30,306,276,30,306,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1612,True,True,True,False,included_forecast,General Season,Deer,"Beaver, East",284,32,316,284,32,316,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1613,True,True,True,False,included_forecast,General Season,Deer,"Beaver, East",849,88,937,849,88,937,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1614,True,True,True,False,included_forecast,General Season,Deer,"Beaver, West",83,9,92,83,9,92,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1615,True,True,True,False,included_forecast,General Season,Deer,"Beaver, West",84,8,92,84,8,92,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1616,True,True,True,False,included_forecast,General Season,Deer,"Beaver, West",262,28,290,262,28,290,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1617,True,True,True,False,included_forecast,General Season,Deer,"West Desert, Swasey",28,1,29,28,1,29,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1618,True,True,True,False,included_forecast,General Season,Deer,"West Desert, Swasey",47,4,51,47,4,51,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1619,True,True,True,False,included_forecast,General Season,Deer,"West Desert, Swasey",163,19,182,163,19,182,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1620,True,True,True,False,included_forecast,General Season,Deer,Oquirrh/Tintic,297,10,307,297,10,307,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1621,True,True,True,False,included_forecast,General Season,Deer,Oquirrh/Tintic,306,5,311,306,5,311,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1622,True,True,True,False,included_forecast,General Season,Deer,Oquirrh/Tintic,902,48,950,902,48,950,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1623,True,True,True,False,included_forecast,General Season,Deer,Cedar/Stansbury,157,15,172,157,15,172,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1624,True,True,True,False,included_forecast,General Season,Deer,Cedar/Stansbury,157,16,173,157,16,173,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1625,True,True,True,False,included_forecast,General Season,Deer,Cedar/Stansbury,484,53,537,484,53,537,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1627,True,True,True,False,included_forecast,General Season,Deer,Cache,2833,60,2893,2833,60,2893,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1628,True,True,True,False,included_forecast,General Season,Deer,Cache,468,19,487,468,19,487,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1629,True,True,True,False,included_forecast,General Season,Deer,Boulder/Kaiparowits,669,77,746,669,77,746,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1630,True,True,True,False,included_forecast,General Season,Deer,Boulder/Kaiparowits,301,26,327,301,26,327,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1631,True,True,True,False,included_forecast,General Season,Deer,Box Elder,615,44,659,615,44,659,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1769,False,True,True,False,not_OIL_LE_PLE,Dedicated Hunter,Deer,Beaver,,,,,,,,,
DB1770,True,True,True,False,included_forecast,General Season,Deer,Box Elder,37,1,38,37,1,38,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1771,True,True,True,False,included_forecast,General Season,Deer,Cache,115,5,120,115,5,120,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1772,True,True,True,False,included_forecast,General Season,Deer,Manti/San Rafael,513,1,514,513,1,514,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1773,True,True,True,False,included_forecast,General Season,Deer,Nebo,201,1,202,201,1,202,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1774,False,True,True,False,not_OIL_LE_PLE,Dedicated Hunter,Deer,Chalk Creek/east Canyon/morgan-south Rich,,,,,,,,,
DB1775,True,True,True,False,included_forecast,General Season,Deer,Fillmore,26,0,26,26,0,26,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1777,True,True,True,False,included_forecast,General Season,Deer,Kamas,24,0,24,24,0,24,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1778,True,True,True,False,included_forecast,General Season,Deer,La Sal Mtns,54,10,64,54,10,64,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1779,True,True,True,False,included_forecast,General Season,Deer,Monroe,32,0,32,32,0,32,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1780,True,True,True,False,included_forecast,General Season,Deer,Mt Dutton,15,1,16,15,1,16,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1781,True,True,True,False,included_forecast,General Season,Deer,Nine Mile,48,1,49,48,1,49,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1782,True,True,True,False,included_forecast,General Season,Deer,North Slope,68,1,69,68,1,69,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1783,True,True,True,False,included_forecast,General Season,Deer,Ogden,77,1,78,77,1,78,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1784,False,True,True,False,not_OIL_LE_PLE,Dedicated Hunter,Deer,Oquirrh-stansbury,,,,,,,,,
DB1785,True,True,True,False,included_forecast,General Season,Deer,Panguitch Lake,73,4,77,73,4,77,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1786,True,True,True,False,included_forecast,General Season,Deer,Pine Valley,138,19,157,138,19,157,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1787,True,True,True,False,included_forecast,General Season,Deer,Boulder/Kaiparowits,56,2,58,56,2,58,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1788,True,True,True,False,included_forecast,General Season,Deer,Fishlake,28,0,28,28,0,28,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1789,False,True,True,False,not_OIL_LE_PLE,Dedicated Hunter,Deer,Thousand Lakes,,,,,,,,,
DB1790,True,True,True,False,included_forecast,General Season,Deer,"San Juan, Abajo Mtns",44,11,55,44,11,55,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1791,True,True,True,False,included_forecast,General Season,Deer,Vernal/Bonanza,33,0,33,33,0,33,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1792,True,True,True,False,included_forecast,General Season,Deer,Yellowstone,43,3,46,43,3,46,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1793,True,True,True,False,included_forecast,General Season,Deer,Southwest Desert,37,1,38,37,1,38,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1794,True,True,True,False,included_forecast,General Season,Deer,"Wasatch Mtns, East",230,3,233,230,3,233,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1795,True,True,True,False,included_forecast,General Season,Deer,"Wasatch Mtns, West",137,2,139,137,2,139,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1796,False,True,True,False,not_OIL_LE_PLE,Dedicated Hunter,Deer,"West Desert, Tintic",,,,,,,,,
DB1797,False,True,True,False,not_OIL_LE_PLE,Dedicated Hunter,Deer,"West Desert, West",,,,,,,,,
DB1798,True,True,True,False,included_forecast,General Season,Deer,Zion,189,13,202,189,13,202,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1799,True,True,True,False,included_forecast,General Season,Deer,Chalk Creek,27,0,27,27,0,27,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1800,True,True,True,False,included_forecast,General Season,Deer,East Canyon,46,0,46,46,0,46,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1801,True,True,True,False,included_forecast,General Season,Deer,Morgan-South Rich,11,0,11,11,0,11,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1802,True,True,True,False,included_forecast,General Season,Deer,"Beaver, East",49,0,49,49,0,49,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1803,True,True,True,False,included_forecast,General Season,Deer,"Beaver, West",36,0,36,36,0,36,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1804,True,True,True,False,included_forecast,General Season,Deer,Cedar/Stansbury,41,0,41,41,0,41,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1805,True,True,True,False,included_forecast,General Season,Deer,Oquirrh/Tintic,56,1,57,56,1,57,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DB1806,True,True,True,False,included_forecast,General Season,Deer,"West Desert, Swasey",23,1,24,23,1,24,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
DS1000,True,True,True,False,included_forecast,Statewide,Desert Bighorn Sheep,Statewide,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,Utah DWR 2025-2027 Conservation Permit Database,FALLBACK_EXISTING_2026_PERMITS
DS1002,False,False,True,False,not_OIL_LE_PLE,Conservation,Desert Bighorn Sheep,"Kaiparowits, East",,,,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT
DS1003,False,False,True,False,not_OIL_LE_PLE,Conservation,Desert Bighorn Sheep,"Kaiparowits, Escalante East/West",,,,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT
DS1004,False,False,True,False,not_OIL_LE_PLE,Conservation,Desert Bighorn Sheep,"San Rafael, Dirty Devil",,,,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT
DS1006,False,False,True,False,not_OIL_LE_PLE,Conservation,Desert Bighorn Sheep,"Kaiparowits, West",,,,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT
DS1007,False,False,True,False,not_OIL_LE_PLE,Conservation,Desert Bighorn Sheep,"San Rafael, South",,,,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT
DS6600,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,Henry Mtns,3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6601,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"Kaiparowits, East",9,3,12,10,3,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6602,False,True,True,False,missing_forecast_quota,Once-in-a-lifetime,Desert Bighorn Sheep,"Kaiparowits, Escalante",,,,,,,,,LIVE_DWR_2026_NOT_ACTIVE_HISTORICAL_ONLY
DS6603,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"Kaiparowits, West",3,1,4,3,1,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6604,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"La Sal, Potash/South Cisco",8,0,8,8,0,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6605,False,True,True,False,not_OIL_LE_PLE,Conservation,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",,,,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,conservation-permit-hunt-table-2025-27.csv,FULL_SPLIT
DS6606,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Juan, Lockhart",2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6607,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Juan, South",2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6608,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Rafael, Dirty Devil",3,1,4,3,1,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6609,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Rafael, North",7,0,7,8,0,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6610,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Rafael, South",10,2,12,10,2,12,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6611,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,Zion,3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6612,False,True,True,False,missing_forecast_quota,Once-in-a-Lifetime,Desert Bighorn Sheep,Zion,,,,,,,,,
DS6619,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
DS6620,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"Pine Valley, Virgin River",3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6621,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6622,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Juan, North",3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6623,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Juan, San Juan River",2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6624,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"San Rafael, Dirty Devil",2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6625,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,Mineral Mountain,4,0,4,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6626,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"Escalante, East",5,2,7,5,2,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
DS6627,True,True,True,True,included_forecast,Once-in-a-lifetime,Desert Bighorn Sheep,"Escalante, West",3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_desert_bighorn_sheep_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1003,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EA1004,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Book Cliffs, Little Creek Roadless",,,,,,,,,
EA1005,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EA1006,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EA1007,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Box Elder, Grouse Creek",0,0,0,180,20,200,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1008,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Box Elder, Grouse Creek",,,,,,,,,
EA1009,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Cache, East",,,,,,,,,
EA1010,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Cache, Rich",0,0,0,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1011,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Cache, Richards Hollow",0,0,0,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1012,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Cache, Richmond-Hyde Park",,,,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,LIVE_DWR_RES_NR_SPLIT
EA1013,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Manti, Central",0,0,0,63,7,70,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1014,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EA1015,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Manti, Ferron Canyon",0,0,0,63,7,70,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1017,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Manti, Gordon Creek-Price Canyon",0,0,0,90,10,100,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1018,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Manti, Horn Mtn",0,0,0,54,6,60,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1019,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EA1020,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Manti, Morhland Stump Flat",0,0,0,108,12,120,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
