"local_path","size_bytes","size_mb","git_tracked","r2_bucket","r2_key","r2_uri","public_url_candidate","uploaded_at"
"data_truth/draw_results_truth/normalized/draw_results_2024_for_2025_candidate_promotion_file_records.csv","60129536","57.34","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2024_for_2025_candidate_promotion_file_records.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2024_for_2025_candidate_promotion_file_records.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2024_for_2025_candidate_promotion_file_records.csv","2026-06-20T20:57:07"
"audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","59831049","57.06","False","uoga-data","hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","2026-06-20T20:57:09"
"pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","59371320","56.62","False","uoga-data","hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","r2://uoga-data/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","2026-06-20T20:57:12"
"pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED.csv","59371320","56.62","False","uoga-data","hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED.csv","r2://uoga-data/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED.csv","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED.csv","2026-06-20T20:57:15"
"pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","59371320","56.62","False","uoga-data","hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","r2://uoga-data/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","2026-06-20T20:57:18"
"pipeline/RAW/hunt_unit_database/2026/csv/draw_results_database_alignment_outputs_V3/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","59371320","56.62","False","uoga-data","hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_database_alignment_outputs_V3/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","r2://uoga-data/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_database_alignment_outputs_V3/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_database_alignment_outputs_V3/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","2026-06-20T20:57:20"
"audits/truth_document_audit/repair_2025_remaining_family_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_remaining_family_metadata_20260618_154425.csv","59093964","56.36","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/repair_2025_remaining_family_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_remaining_family_metadata_20260618_154425.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/repair_2025_remaining_family_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_remaining_family_metadata_20260618_154425.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/repair_2025_remaining_family_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_remaining_family_metadata_20260618_154425.csv","2026-06-20T20:57:23"
"audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","58519377","55.81","False","uoga-data","hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","2026-06-20T20:57:26"
"audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","58519377","55.81","False","uoga-data","hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2025_for_2026_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","2026-06-20T20:57:29"
"data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2025_for_2026_canonical_yearly_draw_results.csv","58519377","55.81","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2025_for_2026_canonical_yearly_draw_results.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2025_for_2026_canonical_yearly_draw_results.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2025_for_2026_canonical_yearly_draw_results.csv","2026-06-20T20:57:32"
"pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V2.csv","57999970","55.31","False","uoga-data","hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V2.csv","r2://uoga-data/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V2.csv","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/RAW/hunt_unit_database/2026/csv/draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V2.csv","2026-06-20T20:57:35"
"data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_hunt_level_only.csv","56364694","53.75","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_hunt_level_only.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_hunt_level_only.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_hunt_level_only.csv","2026-06-20T20:57:37"
"processed_data/composite_hunt_unit_mapping_2026.geojson","54914353","52.37","False","uoga-data","hunt-builder/large-files/processed_data/composite_hunt_unit_mapping_2026.geojson","r2://uoga-data/hunt-builder/large-files/processed_data/composite_hunt_unit_mapping_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/composite_hunt_unit_mapping_2026.geojson","2026-06-20T20:57:40"
"pages-dist/processed_data/composite_hunt_unit_mapping_2026.geojson","54914353","52.37","False","uoga-data","hunt-builder/large-files/pages-dist/processed_data/composite_hunt_unit_mapping_2026.geojson","r2://uoga-data/hunt-builder/large-files/pages-dist/processed_data/composite_hunt_unit_mapping_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/pages-dist/processed_data/composite_hunt_unit_mapping_2026.geojson","2026-06-20T20:57:43"
"pipeline/R2_OFFLOAD/incoming/processed_data/composite_hunt_unit_mapping_2026.geojson","54914353","52.37","False","uoga-data","hunt-builder/large-files/pipeline/R2_OFFLOAD/incoming/processed_data/composite_hunt_unit_mapping_2026.geojson","r2://uoga-data/hunt-builder/large-files/pipeline/R2_OFFLOAD/incoming/processed_data/composite_hunt_unit_mapping_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/R2_OFFLOAD/incoming/processed_data/composite_hunt_unit_mapping_2026.geojson","2026-06-20T20:57:46"
"processed_data/draw_reality_engine_backup_before_2024_import.csv","52620090","50.18","False","uoga-data","hunt-builder/large-files/processed_data/draw_reality_engine_backup_before_2024_import.csv","r2://uoga-data/hunt-builder/large-files/processed_data/draw_reality_engine_backup_before_2024_import.csv","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/draw_reality_engine_backup_before_2024_import.csv","2026-06-20T20:57:48"
