from_year,to_year,year_transition,hunt_code,residency,mean_absolute_error_applicants_at_level,mean_absolute_error_applicants_above,bonus_pool_cutoff_error,guaranteed_at_error,quota_split_error,brier_score_by_point_level,calibration_error_by_probability_bucket
2022,2023,2022->2023,DB1774,Nonresident,0.0,0.0,,,4,0.0,0.0
2022,2023,2022->2023,DB1579,Nonresident,1.041667,1.166667,-7,-7,11,0.050741,0.061111
2022,2023,2022->2023,DB1524,Nonresident,0.916667,0.416667,-3,-3,9,0.098333,0.108333
2022,2023,2022->2023,DB1795,Nonresident,0.045455,0.0,0,0,3,0.0,0.0
2022,2023,2022->2023,DB1801,Nonresident,0.0,0.0,,,0,0.0,0.0
2022,2023,2022->2023,DB1299,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1090,Resident,5.388889,3.5,-2,-2,52,0.093545,0.101496
2022,2023,2022->2023,EB3085,Nonresident,2.0,13.766667,,,2,0.033333,0.033333
2022,2023,2022->2023,PD1022,Resident,2.529412,5.764706,,,4,0.026144,0.039216
2022,2023,2022->2023,EB3104,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PB5029,Nonresident,1.258065,2.612903,1,1,2,0.096774,0.096774
2022,2023,2022->2023,EA1196,Resident,20.555556,29.111111,-2,-2,80,0.058253,0.067797
2022,2023,2022->2023,EB3173,Resident,7.870968,33.032258,,,17,0.129032,0.129032
2022,2023,2022->2023,EB3531,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1340,Resident,0.387097,0.903226,-1,-1,1,0.008065,0.016129
2022,2023,2022->2023,EB3108,Resident,6.774194,21.741935,-1,-1,12,0.065997,0.071429
2022,2023,2022->2023,EA1116,Resident,8.277778,4.777778,-3,-3,46,0.055561,0.056128
2022,2023,2022->2023,PB5051,Resident,8.064516,11.870968,-1,-1,20,0.064516,0.064516
2022,2023,2022->2023,DB1554,Nonresident,4.083333,3.833333,-2,-2,16,0.023438,0.03125
2022,2023,2022->2023,MB6254,Resident,1.733333,17.733333,,,2,0.033333,0.033333
2022,2023,2022->2023,CG7506,Nonresident,3.047619,7.238095,,,2,0.047619,0.047619
2022,2023,2022->2023,BR7108,Nonresident,0.545455,0.681818,-1,-1,2,0.136364,0.136364
2022,2023,2022->2023,BR7200,Resident,2.863636,6.818182,-1,-1,8,0.138608,0.146465
2022,2023,2022->2023,DB1077,Resident,1.387097,3.129032,-3,-3,18,0.134957,0.142857
2022,2023,2022->2023,EA1156,Resident,2.277778,3.333333,0,0,6,0.006173,0.018519
2022,2023,2022->2023,DA1009,Resident,60.388889,87.444444,-1,-1,23,0.020479,0.03373
2022,2023,2022->2023,EB3048,Nonresident,2.419355,2.774194,2,2,1,0.032258,0.032258
2022,2023,2022->2023,EB3142,Resident,0.612903,1.290323,-2,-2,5,0.096774,0.096774
2022,2023,2022->2023,DB1266,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1232,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1605,Resident,18.869565,4.043478,,,246,0.0,0.0
2022,2023,2022->2023,EA1252,Nonresident,0.111111,0.0,-2,-2,2,0.111111,0.111111
2022,2023,2022->2023,DB1243,Resident,0.322581,0.83871,0,0,1,0.032258,0.032258
2022,2023,2022->2023,MB6010,Resident,9.580645,23.741935,0,0,4,0.005925,0.013825
2022,2023,2022->2023,EA2035,Nonresident,0.388889,0.222222,,,7,0.0,0.0
2022,2023,2022->2023,EA1111,Resident,15.166667,16.722222,-2,-2,37,0.048157,0.051724
2022,2023,2022->2023,DB1569,Nonresident,2.5,1.583333,-4,-4,26,0.035503,0.038462
2022,2023,2022->2023,GO6821,Resident,3.193548,3.709677,-2,-2,10,0.097278,0.100806
2022,2023,2022->2023,EB3603,Resident,0.967742,0.806452,-4,-4,1,0.032258,0.032258
2022,2023,2022->2023,EA1130,Resident,0.611111,0.611111,-5,-5,10,0.056424,0.0625
2022,2023,2022->2023,DB1003,Resident,29.193548,194.483871,-1,-1,22,0.033903,0.039542
2022,2023,2022->2023,EB3616,Nonresident,0.0,0.0,,,0,0.0,0.0
2022,2023,2022->2023,MB6217,Resident,2.0,16.466667,,,2,0.033333,0.033333
2022,2023,2022->2023,PB5019,Resident,0.645161,0.419355,-1,-1,7,0.064516,0.064516
2022,2023,2022->2023,BI6536,Nonresident,1.612903,7.451613,-2,-2,1,0.032258,0.032258
2022,2023,2022->2023,DB1548,Nonresident,6.625,6.458333,-4,-4,84,0.048333,0.058333
2022,2023,2022->2023,DS6611,Resident,20.806452,137.064516,0,0,0,0.020645,0.025806
2022,2023,2022->2023,EB3155,Resident,2.064516,9.806452,-2,-2,7,0.09879,0.104839
2022,2023,2022->2023,BI6503,Resident,42.516129,104.064516,0,0,4,0.022761,0.027097
2022,2023,2022->2023,PB5078,Nonresident,0.580645,1.709677,,,1,0.0,0.0
2022,2023,2022->2023,DB1276,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DA1033,Resident,1.611111,0.888889,-1,-1,6,0.03858,0.046296
2022,2023,2022->2023,EA1201,Resident,1.333333,2.444444,-4,-4,6,0.111111,0.111111
2022,2023,2022->2023,DB1327,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1529,Resident,16.166667,4.083333,-4,-4,350,0.125,0.125
2022,2023,2022->2023,EB3064,Nonresident,3.483871,13.870968,-3,-3,1,0.114919,0.120968
2022,2023,2022->2023,RE1000,Resident,37.055556,34.111111,0,0,4,0.054802,0.055178
2022,2023,2022->2023,EB3133,Resident,1.066667,0.733333,,,54,0.116609,0.123529
2022,2023,2022->2023,PB5005,Resident,0.258065,0.16129,-1,-1,7,0.032258,0.032258
2022,2023,2022->2023,EA1061,Resident,3.611111,3.111111,-2,-2,21,0.056324,0.062092
2022,2023,2022->2023,EA1129,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3196,Resident,3.580645,13.935484,,,13,0.096774,0.096774
2022,2023,2022->2023,EA1146,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3550,Resident,0.903226,4.516129,4,4,1,0.032258,0.032258
2022,2023,2022->2023,EB3174,Resident,0.387097,1.451613,,,4,0.064516,0.064516
2022,2023,2022->2023,RS6724,Resident,7.612903,6.483871,0,0,3,0.037419,0.045161
2022,2023,2022->2023,DB1202,Resident,0.096774,0.16129,-7,-7,1,0.032258,0.032258
2022,2023,2022->2023,DB1793,Resident,3.045455,2.727273,-1,-1,30,0.000561,0.005051
2022,2023,2022->2023,PB5332,Resident,0.354839,0.387097,-1,-1,7,0.0,0.0
2022,2023,2022->2023,EA1175,Resident,1.111111,0.944444,-2,-2,7,0.055556,0.055556
2022,2023,2022->2023,BR7224,Resident,1.954545,4.5,0,0,9,0.0,0.0
2022,2023,2022->2023,EB3033,Resident,1.258065,0.967742,-1,-1,17,0.104839,0.112903
2022,2023,2022->2023,EB3500,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1083,Nonresident,1.322581,5.677419,-12,-12,1,0.032258,0.032258
2022,2023,2022->2023,EB3162,Resident,22.032258,126.677419,,,6,0.064516,0.064516
2022,2023,2022->2023,EA1203,Nonresident,0.944444,0.666667,-1,-1,1,0.013889,0.027778
2022,2023,2022->2023,EB3028,Nonresident,5.419355,55.83871,24,24,2,0.032258,0.032258
2022,2023,2022->2023,DB1059,Nonresident,0.774194,1.16129,0,0,1,0.008065,0.016129
2022,2023,2022->2023,EA1094,Nonresident,0.444444,0.055556,-1,-1,10,0.055556,0.055556
2022,2023,2022->2023,EA1149,Resident,1.222222,0.777778,-3,-3,9,0.057099,0.064815
2022,2023,2022->2023,DB1773,Resident,9.0,1.545455,-5,-5,202,0.045455,0.045455
2022,2023,2022->2023,DB1012,Nonresident,3.0,5.16129,-5,-5,1,0.008065,0.016129
2022,2023,2022->2023,EA1207,Resident,1.222222,0.722222,-2,-2,19,0.045,0.05
2022,2023,2022->2023,EB3018,Resident,3.774194,4.0,-2,-2,49,0.129056,0.12816
2022,2023,2022->2023,EB3065,Resident,4.419355,9.354839,-3,-3,34,0.264729,0.272727
2022,2023,2022->2023,DB1032,Resident,0.612903,2.0,-2,-2,4,0.072581,0.080645
2022,2023,2022->2023,EB3525,Resident,1.258065,2.225806,-3,-3,3,0.064516,0.064516
2022,2023,2022->2023,EB3612,Resident,0.258065,0.225806,-5,-5,2,0.064516,0.064516
2022,2023,2022->2023,DB1513,Resident,26.708333,5.791667,-3,-3,470,0.125,0.125
2022,2023,2022->2023,DB1601,Nonresident,0.391304,0.0,,,9,0.0,0.0
2022,2023,2022->2023,EA1233,Resident,0.888889,0.222222,-1,-1,4,0.003472,0.013889
2022,2023,2022->2023,DA1044,Resident,18.055556,10.555556,-7,-7,118,0.111111,0.111111
2022,2023,2022->2023,EA1217,Resident,9.777778,4.166667,-5,-5,147,0.055556,0.055556
2022,2023,2022->2023,DB1282,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3563,Resident,0.967742,2.096774,-3,-3,8,0.131048,0.137097
2022,2023,2022->2023,DB1248,Resident,1.451613,5.774194,1,1,2,0.040323,0.048387
2022,2023,2022->2023,PD1044,Nonresident,1.611111,1.111111,-3,-3,3,0.055556,0.055556
2022,2023,2022->2023,PB5049,Resident,8.83871,8.548387,-1,-1,75,0.112305,0.119157
2022,2023,2022->2023,EB3126,Nonresident,5.0,24.612903,-3,-3,12,0.227823,0.233871
2022,2023,2022->2023,PD1037,Nonresident,0.722222,0.388889,0,0,1,0.013889,0.027778
2022,2023,2022->2023,EA1132,Resident,4.111111,3.222222,-2,-2,36,0.08343,0.094907
2022,2023,2022->2023,PB5056,Resident,1.129032,1.290323,-3,-3,24,0.129176,0.126882
2022,2023,2022->2023,PD1016,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PB5012,Nonresident,0.677419,1.677419,0,0,1,0.032258,0.032258
2022,2023,2022->2023,BR7124,Resident,0.181818,0.181818,-1,-1,1,0.045455,0.045455
2022,2023,2022->2023,PD1022,Nonresident,0.0,0.0,,,0,0.0,0.0
2022,2023,2022->2023,EA1164,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3173,Nonresident,2.258065,16.290323,,,2,0.032258,0.032258
2022,2023,2022->2023,DB1041,Resident,3.16129,8.548387,-1,-1,18,0.10131,0.108871
2022,2023,2022->2023,EB3108,Nonresident,2.483871,3.741935,0,0,2,0.050403,0.056452
2022,2023,2022->2023,EA1116,Nonresident,1.222222,0.833333,-3,-3,5,0.002462,0.011696
2022,2023,2022->2023,EB3548,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PB5051,Nonresident,1.741935,2.096774,-1,-1,3,0.00129,0.006452
2022,2023,2022->2023,DB1593,Resident,14.166667,5.541667,-2,-2,310,0.07529,0.079096
2022,2023,2022->2023,BR7200,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DA1046,Nonresident,0.111111,0.111111,2,2,0,0.0,0.0
2022,2023,2022->2023,DB1518,Resident,11.166667,5.458333,-3,-3,213,0.109862,0.11658
2022,2023,2022->2023,EA1038,Nonresident,2.611111,1.333333,-1,-1,30,0.076706,0.089835
2022,2023,2022->2023,DB1521,Resident,18.041667,3.375,-4,-4,393,0.166667,0.166667
2022,2023,2022->2023,BR7203,Resident,3.863636,14.818182,2,2,10,0.105751,0.116883
2022,2023,2022->2023,DB1532,Resident,196.625,66.083333,-5,-5,4556,0.205016,0.20664
2022,2023,2022->2023,EB3142,Nonresident,0.709677,2.806452,7,7,1,0.032258,0.032258
2022,2023,2022->2023,EB3545,Resident,1.225806,4.645161,1,1,4,0.096774,0.096774
2022,2023,2022->2023,EB3024,Resident,13.032258,47.774194,-2,-2,32,0.064516,0.064516
2022,2023,2022->2023,EA1163,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1205,Resident,1.055556,0.555556,-1,-1,12,0.067034,0.080808
2022,2023,2022->2023,DB1085,Resident,0.967742,2.322581,-3,-3,10,0.129032,0.129032
2022,2023,2022->2023,DA1001,Nonresident,0.277778,0.166667,0,0,1,0.0,0.0
2022,2023,2022->2023,DB1307,Resident,0.935484,1.580645,-1,-1,5,0.032258,0.032258
2022,2023,2022->2023,PB5035,Resident,1.774194,1.548387,-1,-1,12,0.052903,0.058065
2022,2023,2022->2023,MB6010,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1111,Nonresident,0.444444,0.722222,0,0,4,0.013889,0.027778
2022,2023,2022->2023,GO6817,Nonresident,11.032258,42.548387,-1,-1,1,0.032258,0.032258
2022,2023,2022->2023,DB1207,Resident,0.322581,0.225806,-5,-5,1,0.032258,0.032258
2022,2023,2022->2023,EB3603,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1130,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1572,Nonresident,0.25,0.166667,-2,-2,6,0.0,0.0
2022,2023,2022->2023,EB3151,Nonresident,2.16129,7.0,-3,-3,2,0.064516,0.064516
2022,2023,2022->2023,EA1142,Resident,0.444444,0.388889,0,0,9,0.024691,0.037037
2022,2023,2022->2023,MB6217,Nonresident,0.0,0.0,,,0,0.0,0.0
2022,2023,2022->2023,RS6726,Resident,6.806452,7.0,-1,-1,8,0.046595,0.053763
2022,2023,2022->2023,DB1604,Resident,24.086957,3.217391,,,277,0.0,0.0
2022,2023,2022->2023,DA1048,Resident,3.388889,3.666667,,,18,0.0,0.0
2022,2023,2022->2023,PB5019,Nonresident,0.709677,2.096774,3,3,1,0.032258,0.032258
2022,2023,2022->2023,EB3166,Nonresident,1.580645,12.322581,,,1,0.0,0.0
2022,2023,2022->2023,EB3155,Nonresident,1.645161,3.387097,1,1,0,0.014337,0.021505
2022,2023,2022->2023,BI6503,Nonresident,16.290323,21.806452,0,0,1,0.008065,0.016129
2022,2023,2022->2023,DB1017,Nonresident,10.741935,50.83871,0,0,6,0.072581,0.080645
2022,2023,2022->2023,DB1034,Nonresident,1.967742,14.064516,1,1,1,0.032258,0.032258
2022,2023,2022->2023,EA1201,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,BR7205,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1320,Resident,0.290323,1.0,4,4,1,0.032258,0.032258
2022,2023,2022->2023,EB3549,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PD1024,Resident,6.705882,16.117647,,,4,0.05955,0.065359
2022,2023,2022->2023,EB3150,Resident,2.290323,4.645161,-3,-3,5,0.258065,0.258065
2022,2023,2022->2023,EB3133,Nonresident,1.466667,4.033333,,,6,0.033333,0.033333
2022,2023,2022->2023,DB1309,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PB5005,Nonresident,0.451613,0.709677,2,2,1,0.032258,0.032258
2022,2023,2022->2023,PB5042,Nonresident,2.258065,5.129032,1,1,2,0.035842,0.043011
2022,2023,2022->2023,EA1237,Resident,2.333333,0.777778,-3,-3,46,0.0,0.0
2022,2023,2022->2023,BR7311,Resident,1.772727,6.227273,1,1,2,0.045455,0.045455
2022,2023,2022->2023,DB1786,Resident,21.363636,22.227273,0,0,216,0.045455,0.045455
2022,2023,2022->2023,BR7120,Resident,6.681818,5.454545,-1,-1,23,0.090909,0.090909
2022,2023,2022->2023,DB1202,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1793,Nonresident,0.409091,1.136364,-4,-4,3,0.011364,0.022727
2022,2023,2022->2023,PB5332,Nonresident,0.677419,2.967742,1,1,1,0.032258,0.032258
2022,2023,2022->2023,DA1028,Resident,60.0,59.235294,,,98,0.061227,0.070713
2022,2023,2022->2023,DB1269,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,BI6509,Resident,4.709677,6.451613,-3,-3,6,0.111111,0.11828
2022,2023,2022->2023,EA1175,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1161,Resident,2.222222,0.388889,-1,-1,10,0.063774,0.076923
2022,2023,2022->2023,DB1078,Resident,2.612903,10.709677,-1,-1,5,0.117419,0.122581
2022,2023,2022->2023,EB3053,Resident,6.0,9.870968,-1,-1,13,0.174354,0.181818
2022,2023,2022->2023,BR7116,Nonresident,0.454545,0.772727,0,0,2,0.045455,0.045455
2022,2023,2022->2023,EB3105,Resident,0.548387,0.774194,-1,-1,2,0.096774,0.096774
2022,2023,2022->2023,DB1577,Nonresident,6.416667,7.5,-7,-7,35,0.051721,0.062135
2022,2023,2022->2023,EB3162,Nonresident,9.516129,75.225806,,,1,0.0,0.0
2022,2023,2022->2023,BR7310,Nonresident,0.318182,0.409091,3,3,1,0.045455,0.045455
2022,2023,2022->2023,EB3096,Nonresident,2.709677,11.612903,-4,-4,4,0.129032,0.129032
2022,2023,2022->2023,DB1769,Nonresident,0.272727,0.136364,-3,-3,21,0.090909,0.090909
2022,2023,2022->2023,DB1773,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1149,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PD1033,Resident,18.555556,30.5,-3,-3,15,0.096372,0.103175
2022,2023,2022->2023,DB1509,Resident,12.125,3.333333,-2,-2,200,0.078648,0.080921
2022,2023,2022->2023,EA1056,Nonresident,0.222222,0.222222,-1,-1,1,0.055556,0.055556
2022,2023,2022->2023,CG7605,Nonresident,1.52381,3.714286,,,2,0.047619,0.047619
2022,2023,2022->2023,DB1032,Nonresident,0.451613,0.903226,-8,-8,1,0.032258,0.032258
2022,2023,2022->2023,EB3612,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1513,Nonresident,2.041667,0.541667,-5,-5,40,0.0,0.0
2022,2023,2022->2023,BR7213,Resident,2.045455,3.181818,-2,-2,8,0.229091,0.236364
2022,2023,2022->2023,BR7229,Resident,1.818182,4.0,1,1,4,0.025568,0.034091
2022,2023,2022->2023,EA1098,Nonresident,0.944444,0.166667,-1,-1,7,0.055556,0.055556
2022,2023,2022->2023,EB3019,Nonresident,8.451613,29.677419,-2,-2,2,0.046595,0.053763
2022,2023,2022->2023,EA1233,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3563,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,BR7215,Resident,2.227273,3.954545,-2,-2,10,0.09596,0.106061
2022,2023,2022->2023,PB5049,Nonresident,6.774194,5.451613,0,0,8,0.085161,0.090323
2022,2023,2022->2023,TK1021,Nonresident,0.285714,0.142857,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3112,Resident,3.483871,16.354839,0,0,2,0.066532,0.072581
2022,2023,2022->2023,DB1585,Resident,51.291667,17.625,-5,-5,720,0.135266,0.145682
2022,2023,2022->2023,EB3089,Nonresident,1.225806,2.387097,-3,-3,1,0.032258,0.032258
2022,2023,2022->2023,BR7214,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,PB5044,Resident,0.677419,0.870968,1,1,2,0.072581,0.080645
2022,2023,2022->2023,EB3015,Resident,2.83871,4.870968,-3,-3,7,0.169355,0.177419
2022,2023,2022->2023,DS6600,Resident,7.032258,18.580645,0,0,6,0.005161,0.012903
2022,2023,2022->2023,DB1317,Resident,0.129032,0.193548,0,0,2,0.072581,0.080645
2022,2023,2022->2023,EA1251,Resident,2.722222,3.111111,-5,-5,21,0.055556,0.055556
2022,2023,2022->2023,EA1132,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,BR7317,Resident,1.363636,1.636364,-3,-3,7,0.136364,0.136364
2022,2023,2022->2023,EB3078,Resident,7.1,37.566667,,,18,0.066667,0.066667
2022,2023,2022->2023,DB1297,Resident,0.645161,1.451613,1,1,4,0.035842,0.043011
2022,2023,2022->2023,PB5307,Resident,0.483871,0.258065,0,0,2,0.046595,0.053763
2022,2023,2022->2023,PB5001,Nonresident,0.645161,0.677419,2,2,1,0.032258,0.032258
2022,2023,2022->2023,EA1224,Resident,13.5,5.555556,-4,-4,140,0.100455,0.105499
2022,2023,2022->2023,DB1560,Resident,12.041667,8.166667,-2,-2,215,0.096909,0.107117
2022,2023,2022->2023,PD1017,Resident,12.944444,20.0,-2,-2,26,0.059155,0.069697
2022,2023,2022->2023,GO6801,Resident,7.580645,40.032258,-1,-1,11,0.002903,0.009677
2022,2023,2022->2023,DB1037,Resident,2.935484,8.774194,-1,-1,11,0.032916,0.036866
2022,2023,2022->2023,DB1026,Resident,6.806452,47.129032,0,0,10,0.00129,0.006452
2022,2023,2022->2023,EB3526,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3120,Resident,3.322581,3.774194,-1,-1,6,0.0681,0.075269
2022,2023,2022->2023,PB5341,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1533,Resident,266.708333,88.791667,-7,-7,4396,0.219257,0.229668
2022,2023,2022->2023,EB3178,Resident,4.806452,38.0,,,2,0.032258,0.032258
2022,2023,2022->2023,EA1160,Resident,0.944444,0.833333,-1,-1,6,0.069444,0.083333
2022,2023,2022->2023,EB3086,Resident,1.806452,3.741935,-3,-3,5,0.09879,0.104839
2022,2023,2022->2023,EB3604,Resident,0.903226,2.806452,0,0,1,0.008065,0.016129
2022,2023,2022->2023,DB1008,Resident,4.83871,8.451613,-1,-1,4,0.034274,0.040323
2022,2023,2022->2023,EA1054,Resident,7.388889,1.5,-3,-3,221,0.0,0.0
2022,2023,2022->2023,DB1593,Nonresident,1.083333,0.166667,-3,-3,29,0.041667,0.041667
2022,2023,2022->2023,BR7300,Resident,3.227273,6.954545,0,0,3,0.0,0.0
2022,2023,2022->2023,DB1303,Resident,0.096774,0.16129,-3,-3,1,0.032258,0.032258
2022,2023,2022->2023,EA1081,Nonresident,2.166667,1.0,-4,-4,13,0.055632,0.057613
2022,2023,2022->2023,EB3000,Resident,4.258065,26.967742,-7,-7,11,0.291613,0.296774
2022,2023,2022->2023,DB1518,Nonresident,1.625,1.125,-2,-2,23,0.041667,0.041667
2022,2023,2022->2023,DB1264,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,DB1521,Nonresident,5.041667,4.833333,-8,-8,50,0.059112,0.068627
2022,2023,2022->2023,BR7203,Nonresident,0.545455,0.545455,-7,-7,1,0.011364,0.022727
2022,2023,2022->2023,DB1775,Resident,7.636364,6.545455,-4,-4,328,0.126228,0.130976
2022,2023,2022->2023,EB3024,Nonresident,10.387097,24.645161,-1,-1,3,0.040323,0.048387
2022,2023,2022->2023,EA1205,Nonresident,0.0,0.0,1,1,2,0.0,0.0
2022,2023,2022->2023,BR7314,Resident,0.954545,1.772727,-1,-1,2,0.0,0.0
2022,2023,2022->2023,DB1535,Resident,12.26087,1.304348,,,6292,0.217391,0.217391
2022,2023,2022->2023,DB1085,Nonresident,0.354839,1.129032,7,7,1,0.008065,0.016129
2022,2023,2022->2023,DB1307,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,MB6009,Resident,6.548387,29.903226,1,1,2,0.008065,0.016129
2022,2023,2022->2023,DB1596,Nonresident,2.208333,1.125,-3,-3,17,0.088648,0.098214
2022,2023,2022->2023,EA1121,Resident,2.055556,2.666667,-4,-4,12,0.125,0.138889
2022,2023,2022->2023,DB1322,Resident,0.290323,0.322581,0,0,1,0.032258,0.032258
2022,2023,2022->2023,EB3102,Resident,3.096774,12.290323,-1,-1,2,0.046595,0.053763
2022,2023,2022->2023,EB3007,Resident,6.833333,22.3,,,24,0.066667,0.066667
2022,2023,2022->2023,EA1142,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,RS6726,Nonresident,18.548387,88.83871,-4,-4,1,0.032258,0.032258
2022,2023,2022->2023,DA1048,Nonresident,0.055556,0.0,,,0,0.0,0.0
2022,2023,2022->2023,EA1231,Nonresident,0.666667,0.611111,-1,-1,6,0.069444,0.083333
2022,2023,2022->2023,DB1799,Resident,1.047619,0.095238,,,22,0.0,0.0
2022,2023,2022->2023,TK1004,Resident,35.380952,22.571429,-1,-1,289,0.165235,0.175501
2022,2023,2022->2023,DA1045,Resident,3.055556,3.166667,-3,-3,16,0.063549,0.076628
2022,2023,2022->2023,EB3606,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1157,Resident,3.111111,0.5,-2,-2,42,0.09809,0.104167
2022,2023,2022->2023,DB1335,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3056,Resident,19.741935,93.225806,-1,-1,18,0.107751,0.115591
2022,2023,2022->2023,DB1320,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EA1080,Resident,24.055556,21.166667,-3,-3,112,0.055612,0.057329
2022,2023,2022->2023,MB6252,Resident,1.580645,11.677419,,,1,0.0,0.0
2022,2023,2022->2023,EB3111,Resident,1.903226,5.387097,-5,-5,4,0.16129,0.16129
2022,2023,2022->2023,DB1087,Resident,1.645161,1.677419,-2,-2,34,0.19503,0.200461
2022,2023,2022->2023,DB1261,Resident,0.709677,0.935484,0,0,5,0.032258,0.032258
2022,2023,2022->2023,DB1053,Resident,0.516129,1.451613,-4,-4,4,0.064516,0.064516
2022,2023,2022->2023,DB1038,Nonresident,1.870968,12.870968,0,0,2,0.064516,0.064516
2022,2023,2022->2023,MB6251,Resident,1.225806,3.612903,-1,-1,1,0.032258,0.032258
2022,2023,2022->2023,EA1237,Nonresident,0.888889,0.333333,-4,-4,15,0.0,0.0
2022,2023,2022->2023,DB1786,Nonresident,3.090909,2.681818,-1,-1,23,0.045455,0.045455
2022,2023,2022->2023,EA1151,Resident,1.055556,0.333333,-3,-3,7,0.055556,0.055556
2022,2023,2022->2023,GO6813,Resident,2.0,4.548387,0,0,3,0.018145,0.024194
2022,2023,2022->2023,DB1094,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,BR7120,Nonresident,0.5,0.590909,-5,-5,1,0.045455,0.045455
2022,2023,2022->2023,DB1230,Resident,0.419355,0.419355,-1,-1,3,0.0681,0.075269
2022,2023,2022->2023,DA1028,Nonresident,1.529412,0.823529,,,2,0.058824,0.058824
2022,2023,2022->2023,EB3189,Resident,14.0,76.870968,,,14,0.129032,0.129032
2022,2023,2022->2023,DB1589,Nonresident,2.625,1.791667,-5,-5,42,0.039659,0.04065
2022,2023,2022->2023,EA1118,Resident,1.555556,1.666667,-2,-2,10,0.06576,0.079365
2022,2023,2022->2023,DB1257,Nonresident,0.0,0.0,,,0,0.0,0.0
2022,2023,2022->2023,EB3093,Resident,3.612903,22.129032,-6,-6,13,0.163306,0.169355
2022,2023,2022->2023,EB3180,Resident,0.193548,0.709677,,,4,0.064516,0.064516
2022,2023,2022->2023,DB1101,Nonresident,0.0,0.0,,,0,0.0,0.0
2022,2023,2022->2023,EB1007,Nonresident,24.645161,12.354839,1,1,75,0.00055,0.004211
2022,2023,2022->2023,DB1509,Nonresident,3.0,1.833333,-8,-8,23,0.041745,0.043478
2022,2023,2022->2023,DB1100,Resident,2.709677,9.419355,,,12,0.096774,0.096774
2022,2023,2022->2023,DB1281,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2022,2023,2022->2023,EB3554,Nonresident,0.0,0.0,1,1,0,0.0,0.0
