hunt_code,year,residency,points,eligible_applicants,total_drawn,bonus_permits,regular_permits,total_permits,status,success_ratio,hunt_name,source_file,page_number,p_draw_percent
EB3139,2025,Resident,12,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,100.0
EB3139,2025,Resident,12,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,100.0
EB3139,2025,Resident,10,3,3,3,0,3,,1 in 1.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,100.0
EB3139,2025,Resident,10,3,3,3,0,3,,1 in 1.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,100.0
EB3139,2025,Resident,9,2,2,2,0,2,,1 in 1.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,100.0
EB3139,2025,Resident,9,2,2,2,0,2,,1 in 1.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,100.0
EB3139,2025,Resident,8,10,9,6,3,9,,1 in 1.1,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,90.0
EB3139,2025,Resident,8,10,9,6,3,9,,1 in 1.1,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,90.0
EB3139,2025,Resident,7,7,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,0.0
EB3139,2025,Resident,7,7,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,0.0
EB3139,2025,Resident,6,6,1,0,1,1,,1 in 6.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,16.666666666666664
EB3139,2025,Resident,6,6,1,0,1,1,,1 in 6.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,16.666666666666664
EB3139,2025,Resident,5,14,2,0,2,2,,1 in 7.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,14.285714285714285
EB3139,2025,Resident,5,14,2,0,2,2,,1 in 7.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,14.285714285714285
EB3139,2025,Resident,4,6,2,0,2,2,,1 in 3.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,33.33333333333333
EB3139,2025,Resident,4,6,2,0,2,2,,1 in 3.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,33.33333333333333
EB3139,2025,Resident,3,12,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,0.0
EB3139,2025,Resident,3,12,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,0.0
EB3139,2025,Resident,2,16,2,0,2,2,,1 in 8.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,12.5
EB3139,2025,Resident,2,16,2,0,2,2,,1 in 8.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,12.5
EB3139,2025,Resident,1,14,1,0,1,1,,1 in 14.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,7.142857142857142
EB3139,2025,Resident,1,14,1,0,1,1,,1 in 14.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,7.142857142857142
EB3139,2025,Resident,0,18,1,0,1,1,,1 in 18.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,281,5.555555555555555
EB3139,2025,Resident,0,18,1,0,1,1,,1 in 18.0,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,85,5.555555555555555
EB3142,2025,Nonresident,18,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,18,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,10,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,10,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,9,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,9,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,7,3,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,7,3,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,6,4,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,6,4,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,5,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,5,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,4,3,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,4,3,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,3,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,3,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,2,3,1,0,1,1,,1 in 3.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,33.33333333333333
EB3142,2025,Nonresident,2,3,1,0,1,1,,1 in 3.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,33.33333333333333
EB3142,2025,Nonresident,1,2,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,1,2,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Nonresident,0,2,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Nonresident,0,2,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Resident,11,1,1,1,0,1,,1 in 1.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,100.0
EB3142,2025,Resident,11,1,1,1,0,1,,1 in 1.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,100.0
EB3142,2025,Resident,10,2,2,2,0,2,,1 in 1.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,100.0
EB3142,2025,Resident,10,2,2,2,0,2,,1 in 1.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,100.0
EB3142,2025,Resident,9,2,2,2,0,2,,1 in 1.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,100.0
EB3142,2025,Resident,9,2,2,2,0,2,,1 in 1.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,100.0
EB3142,2025,Resident,8,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Resident,8,1,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Resident,7,4,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Resident,7,4,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Resident,6,5,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Resident,6,5,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Resident,5,4,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Resident,5,4,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3142,2025,Resident,4,4,1,0,1,1,,1 in 4.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,25.0
EB3142,2025,Resident,4,4,1,0,1,1,,1 in 4.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,25.0
EB3142,2025,Resident,3,4,1,0,1,1,,1 in 4.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,25.0
EB3142,2025,Resident,3,4,1,0,1,1,,1 in 4.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,25.0
EB3142,2025,Resident,2,4,1,0,1,1,,1 in 4.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,25.0
EB3142,2025,Resident,2,4,1,0,1,1,,1 in 4.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,25.0
EB3142,2025,Resident,1,5,1,0,1,1,,1 in 5.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,20.0
EB3142,2025,Resident,1,5,1,0,1,1,,1 in 5.0,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,20.0
EB3142,2025,Resident,0,5,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 Big Game Draw Results.pdf,282,0.0
EB3142,2025,Resident,0,5,0,0,0,0,,,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s.,2025 LE Elk Draw Results.pdf,86,0.0
EB3143,2025,Nonresident,14,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,100.0
EB3143,2025,Nonresident,14,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,100.0
EB3143,2025,Nonresident,13,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,13,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Nonresident,8,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,8,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Nonresident,7,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,7,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Nonresident,5,3,1,0,1,1,,1 in 3.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,33.33333333333333
EB3143,2025,Nonresident,5,3,1,0,1,1,,1 in 3.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,33.33333333333333
EB3143,2025,Nonresident,3,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,3,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Nonresident,2,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,2,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Nonresident,1,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,1,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Nonresident,0,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Nonresident,0,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Resident,14,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,100.0
EB3143,2025,Resident,14,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,100.0
EB3143,2025,Resident,10,3,3,3,0,3,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,100.0
EB3143,2025,Resident,10,3,3,3,0,3,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,100.0
EB3143,2025,Resident,9,2,2,2,0,2,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,100.0
EB3143,2025,Resident,9,2,2,2,0,2,,1 in 1.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,100.0
EB3143,2025,Resident,8,3,2,2,0,2,,1 in 1.5,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,66.66666666666666
EB3143,2025,Resident,8,3,2,2,0,2,,1 in 1.5,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,66.66666666666666
EB3143,2025,Resident,7,7,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Resident,7,7,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Resident,6,9,1,0,1,1,,1 in 9.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,11.11111111111111
EB3143,2025,Resident,6,9,1,0,1,1,,1 in 9.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,11.11111111111111
EB3143,2025,Resident,5,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,0.0
EB3143,2025,Resident,5,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,0.0
EB3143,2025,Resident,4,7,2,0,2,2,,1 in 3.5,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,28.57142857142857
EB3143,2025,Resident,4,7,2,0,2,2,,1 in 3.5,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,28.57142857142857
EB3143,2025,Resident,3,7,1,0,1,1,,1 in 7.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,14.285714285714285
EB3143,2025,Resident,3,7,1,0,1,1,,1 in 7.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,14.285714285714285
EB3143,2025,Resident,2,11,2,0,2,2,,1 in 5.5,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,18.181818181818183
EB3143,2025,Resident,2,11,2,0,2,2,,1 in 5.5,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,18.181818181818183
EB3143,2025,Resident,1,11,1,0,1,1,,1 in 11.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,9.090909090909092
EB3143,2025,Resident,1,11,1,0,1,1,,1 in 11.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,9.090909090909092
EB3143,2025,Resident,0,15,1,0,1,1,,1 in 15.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 Big Game Draw Results.pdf,283,6.666666666666667
EB3143,2025,Resident,0,15,1,0,1,1,,1 in 15.0,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,87,6.666666666666667
EB3144,2025,Nonresident,15,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,15,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,13,2,1,0,1,1,,1 in 2.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,50.0
EB3144,2025,Nonresident,13,2,1,0,1,1,,1 in 2.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,50.0
EB3144,2025,Nonresident,12,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,12,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,11,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,11,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,9,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,9,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,8,4,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,8,4,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,7,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,7,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,6,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,6,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,5,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,5,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,4,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,4,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,3,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,3,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,2,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,2,1,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,1,7,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,1,7,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Nonresident,0,6,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Nonresident,0,6,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
EB3144,2025,Resident,13,2,2,2,0,2,,1 in 1.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,100.0
EB3144,2025,Resident,13,2,2,2,0,2,,1 in 1.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,100.0
EB3144,2025,Resident,11,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,100.0
EB3144,2025,Resident,11,1,1,1,0,1,,1 in 1.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,100.0
EB3144,2025,Resident,10,4,4,4,0,4,,1 in 1.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,100.0
EB3144,2025,Resident,10,4,4,4,0,4,,1 in 1.0,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,100.0
EB3144,2025,Resident,9,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 Big Game Draw Results.pdf,284,0.0
EB3144,2025,Resident,9,2,0,0,0,0,,,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s.",2025 LE Elk Draw Results.pdf,88,0.0
