source_year,hunt_code,residency,points,species,hunt_name,weapon,public_permits_2025,max_point_permits_2025,random_permits_2025,guaranteed_at_2025,applicants_2025,odds_2025_actual,odds_2025_actual_pct,source_layer,source_origin
2025,EA1058,Nonresident,5,Elk,"North Slope, Henry's Fork-Burnt Fork",Any Legal Weapon,8,8,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1058,Nonresident,4,Elk,"North Slope, Henry's Fork-Burnt Fork",Any Legal Weapon,8,8,0,1,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1058,Nonresident,3,Elk,"North Slope, Henry's Fork-Burnt Fork",Any Legal Weapon,8,8,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1058,Nonresident,2,Elk,"North Slope, Henry's Fork-Burnt Fork",Any Legal Weapon,8,8,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1058,Nonresident,1,Elk,"North Slope, Henry's Fork-Burnt Fork",Any Legal Weapon,8,8,0,1,3,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1058,Nonresident,0,Elk,"North Slope, Henry's Fork-Burnt Fork",Any Legal Weapon,8,8,0,1,10,1 in 2.5,40.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,19,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,18,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,17,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,16,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,15,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,14,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,13,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,12,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,11,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,10,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,9,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,8,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,7,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,6,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,5,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,4,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,2,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,3,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,2,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,2,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,18,1 in 1.6,62.500,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,1,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,8,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Resident,0,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,3,14,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,19,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,18,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,17,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,16,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,15,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,14,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,13,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,12,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,11,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,10,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,9,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,8,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,7,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,6,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,5,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,4,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,3,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,2,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,1,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1060,Nonresident,0,Elk,"North Slope, West Daggett",Muzzleloader,1,1,0,0,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,19,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,18,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,17,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,16,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,15,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,14,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,13,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,12,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,11,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,10,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,9,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,8,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,7,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,6,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,5,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,4,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,3,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,2,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,2,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,9,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,1,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,6,1 in 1.5,66.667,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Resident,0,Elk,"North Slope, West Daggett",Muzzleloader,15,15,0,2,14,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,19,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,18,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,17,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,16,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,15,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,14,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,13,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,12,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,11,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,10,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,9,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,8,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,7,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,6,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,5,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,4,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,3,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,2,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,2,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,1,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1061,Nonresident,0,Elk,"North Slope, West Daggett",Muzzleloader,2,2,0,1,1,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,19,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,18,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,17,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,16,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,15,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,14,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,13,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,12,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,11,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,10,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,9,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,8,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,7,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,6,Elk,Ogden,Any Legal Weapon,56,56,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,5,Elk,Ogden,Any Legal Weapon,56,56,0,1,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,4,Elk,Ogden,Any Legal Weapon,56,56,0,1,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,3,Elk,Ogden,Any Legal Weapon,56,56,0,1,7,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,2,Elk,Ogden,Any Legal Weapon,56,56,0,1,12,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,1,Elk,Ogden,Any Legal Weapon,56,56,0,1,28,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Resident,0,Elk,Ogden,Any Legal Weapon,56,56,0,1,75,1 in 10.7,9.346,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,19,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,18,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,17,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,16,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,15,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,14,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,13,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,12,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,11,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,10,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,9,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,8,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,7,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,6,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,5,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,4,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,3,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,2,Elk,Ogden,Any Legal Weapon,2,2,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,1,Elk,Ogden,Any Legal Weapon,2,2,0,1,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1063,Nonresident,0,Elk,Ogden,Any Legal Weapon,2,2,0,1,3,1 in 3.0,33.333,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,19,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,18,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,17,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,16,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,15,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,14,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,13,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,12,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,11,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,10,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,9,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,8,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,7,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,6,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,5,Elk,Ogden,Any Legal Weapon,65,65,0,1,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,4,Elk,Ogden,Any Legal Weapon,65,65,0,1,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,3,Elk,Ogden,Any Legal Weapon,65,65,0,1,2,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,2,Elk,Ogden,Any Legal Weapon,65,65,0,1,9,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,1,Elk,Ogden,Any Legal Weapon,65,65,0,1,37,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Resident,0,Elk,Ogden,Any Legal Weapon,65,65,0,1,34,1 in 2.1,47.619,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,19,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,18,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,17,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,16,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,15,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,14,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,13,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,12,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,11,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,10,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,9,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,8,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,7,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,6,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,5,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,4,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,3,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,2,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,1,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1064,Nonresident,0,Elk,Ogden,Any Legal Weapon,0,0,0,0,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,19,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,18,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,17,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,16,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,15,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,14,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,13,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,12,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,11,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,10,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,9,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,8,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,0,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,7,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,1,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,6,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,11,1 in 1.0,100.000,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,5,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,53,1 in 4.8,20.833,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,4,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,69,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,3,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,102,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,2,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,113,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,1,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,107,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Resident,0,Elk,Panguitch Lake,Any Legal Weapon,25,25,0,6,162,N/A,,draw_breakdown_2025,2025 raw PDFs
2025,EA1069,Nonresident,19,Elk,Panguitch Lake,Any Legal Weapon,4,4,0,7,0,N/A,,draw_breakdown_2025,2025 raw PDFs
