source_label,source_role,source_path,hunt_code,hunt_name,species,hunt_type,weapon,in_source,in_database,in_active_reconciliation,in_retired_ledger,status
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DB1802,"Beaver, East",Deer,General Season,Dedicated Hunter,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DB1803,"Beaver, West",Deer,General Season,Dedicated Hunter,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DB1804,Cedar/Stansbury,Deer,General Season,Dedicated Hunter,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DB1805,Oquirrh/Tintic,Deer,General Season,Dedicated Hunter,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DB1806,"West Desert, Swasey",Deer,General Season,Dedicated Hunter,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS1000,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Statewide,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS1002,"Kaiparowits, East",Desert Bighorn Sheep,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS1003,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS1004,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS1006,"Kaiparowits, West",Desert Bighorn Sheep,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS1007,"San Rafael, South",Desert Bighorn Sheep,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6600,Henry Mtns,Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6601,"Kaiparowits, East",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6602,"Kaiparowits, Escalante",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6604,"La Sal, Potash/South Cisco",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6605,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6606,"San Juan, Lockhart",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6607,"San Juan, South",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6608,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6609,"San Rafael, North",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6610,"San Rafael, South",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6611,Zion,Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6620,"Pine Valley, Virgin River",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6621,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6622,"San Juan, North",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6623,"San Juan, San Juan River",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6624,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Once-in-a-lifetime,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6625,Mineral Mtns,Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6626,"Escalante, East",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,DS6627,"Escalante, West",Desert Bighorn Sheep,Once-in-a-lifetime,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1007,"Box Elder, Grouse Creek",Elk,General Season,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1010,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1011,"Cache, Richards Hollow",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1012,"Cache, Richmond Hyde Park",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1013,"Manti, Central",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1015,"Manti, Ferron Canyon",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1017,"Manti, Gordon Creek-Price Canyon",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1018,"Manti, Horn Mtn",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1020,"Manti, Mohrland-Stump Flat",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1021,Nebo,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1022,"Manti, North",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1023,"Manti, South",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1024,"Manti, South",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1025,"Manti, West",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1026,Chalk Creek,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1030,"Fillmore, Pahvant",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1031,"Fillmore, Pahvant",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1033,Kamas,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1035,"Kamas, Oakley",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1037,Dolores Triangle,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1038,La Sal Mtns,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1039,La Sal Mtns,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1040,"Monroe, Koosharem Valley",Elk,General Season,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1044,"Morgan-South Rich, South Rich",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1049,"Mt Dutton, Deep Creek",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1053,"Nine Mile, West Anthro",Elk,General Season,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1054,"Nine Mile, West Anthro",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1056,"North Slope, Greendale",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1058,"North Slope, Henrys Fork-Burnt Fork",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1060,"North Slope, West Daggett",Elk,Antlerless,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1061,"North Slope, West Daggett",Elk,Antlerless,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1063,Ogden,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1064,Ogden,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1069,Panguitch Lake,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1073,Paunsaugunt,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1074,Pine Valley,Elk,General Season,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1075,Boulder East,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1076,Boulder West,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1077,Boulder-Circle Cliffs,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1078,Fishlake/Thousand Lakes,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1079,Fishlake/Thousand Lakes East,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1080,Fishlake/Thousand Lakes West,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1081,San Juan,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1082,San Juan,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1084,"San Rafael, North",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1085,Vernal/Bonanza,Elk,Antlerless,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1087,Vernal/Bonanza,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1089,Diamond Mtn,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1090,Diamond Mtn,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1094,"Vernal, Mosby Mtn",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1101,Southwest Desert,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1106,"Wasatch Mtns, Avintaquin",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1107,"Wasatch Mtns, Currant Creek",Elk,General Season,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1110,"Wasatch Mtns, Salt Lake",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1111,"Wasatch Mtns, Wallsburg",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1112,"Wasatch Mtns, Wallsburg",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1113,"Wasatch Mtns, West Heber",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1114,"Wasatch Mtns, West Timpanogos",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1116,Zion,Elk,General Season,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1117,Zion,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1118,Alton CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1119,Bar J Ranch CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1120,Bear Mountain CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1121,Boobe Hole CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1122,Causey Spring CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1124,Chimney Rock CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1125,Coldwater Ranch CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1126,Cotton Thomas CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1129,Deseret CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1130,Double Cone CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1131,Durst Mountain CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1132,East Fork Chalk Creek CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1134,Ensign Ranches CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1135,Folley Ridge CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1136,Grass Valley/Clark Canyon CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1137,Grazing Pasture CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1138,Guildersleeve CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1139,Hardscrabble CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1140,Heaston East CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1141,Hiawatha CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1142,Indian Head CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1143,Circle E Ranch CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1145,Johnson Mountain Ranch CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1146,Jump Creek CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1147,Little Red Creek CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1149,Minnie Maud Ridge CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1151,Moon Ranch CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1153,Old Woman Plateau CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1156,Preston Nutter Ranch CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1157,Redd Ranches CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1158,Cactus Ranch LLC CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1159,Roan Cliffs CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1160,Sand Creek CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1161,Scofield Canyons CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1162,Scofield East CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
builder_runtime_foundation_json,active_builder_first_load,data\hunt-master-canonical-2026-foundation.json,EA1163,Scofield West CWMU,Elk,CWMU,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
