hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,recommended_res,recommended_nr,recommended_total,database_alignment,reconciliation_status,winner_source,confidence,source_support_count,source_presence,conflicting_sources,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status
EA1132,East Fork Chalk Creek CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,30,0,30,30,0,30,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1134,Ensign Ranches CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,48,0,48,48,0,48,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,RECONCILED_2026_ELK_ANTLERLESS_RECOMMENDED_CONFIRMED
EA1135,Folley Ridge CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,20,0,20,20,0,20,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1136,Grass Valley/Clark Canyon CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,50,0,50,50,0,50,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1137,Grazing Pasture CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,9,0,9,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1138,Guildersleeve CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,20,0,20,20,0,20,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1139,Hardscrabble CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,5,0,5,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,RECONCILED_2026_ELK_ANTLERLESS_RECOMMENDED_CONFIRMED
EA1140,Heaston East CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,24,0,24,24,0,24,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1141,Hiawatha CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,12,0,12,12,0,12,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1142,Indian Head CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,12,0,12,12,0,12,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1143,Circle E Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,21,0,21,21,0,21,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1145,Johnson Mountain Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,20,0,20,20,0,20,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1146,Jump Creek CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,9,0,9,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1147,Little Red Creek CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,15,0,15,15,0,15,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1149,Minnie Maud Ridge CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,16,0,16,16,0,16,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,RECONCILED_2026_ELK_ANTLERLESS_RECOMMENDED_CONFIRMED
EA1151,Moon Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,6,0,6,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1153,Old Woman Plateau CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,4,0,4,4,0,4,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1156,Preston Nutter Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,21,0,21,21,0,21,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1157,Redd Ranches CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,35,0,35,35,0,35,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1158,Cactus Ranch LLC CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,7,0,7,7,0,7,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1159,Roan Cliffs CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,6,0,6,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1160,Sand Creek CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,5,0,5,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1161,Scofield Canyons CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,9,0,9,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1162,Scofield East CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,14,0,14,14,0,14,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1163,Scofield West CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,19,0,19,19,0,19,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1164,SJ Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,6,0,6,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1165,Skull Crack CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,15,0,15,15,0,15,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1166,Soldier Summit CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,16,0,16,16,0,16,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1167,South Canyon CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,12,0,12,12,0,12,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1168,Spring Creek/Dodge CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,15,0,15,15,0,15,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1170,Strawberry Ridge CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,10,0,10,10,0,10,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1171,Summit Point CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,5,0,5,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1172,Three C CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,9,0,9,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1174,Two Bear CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,60,0,60,60,0,60,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1175,Wallsburg CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,10,0,10,10,0,10,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1176,Weber Florence Creek CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,45,5,50,45,5,50,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,REVIEWED_OVERRIDE,REVIEWED_OVERRIDE_CONFIRMED,1,REVIEWED_OVERRIDE|HANUMBER|DATABASE,HANUMBER,PROMOTE_REVIEWED_OVERRIDE,Reviewed override selected from explicit user-confirmed correction.,OK,DATABASE_ONLY,DATABASE_ONLY,,REVIEWED_OVERRIDE_USER_CONFIRMED
EA1177,Woodruff Creek South CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,8,0,8,8,0,8,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1187,"Paunsaugunt, Hatch Bench",Elk,Antlerless,Any Legal Weapon,General Season,Nov 22 2025 - Dec 30 2025,13,2,15,13,2,15,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected and exactly supported by 2 non-database source(s).,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,LIVE_DWR_RES_NR_SPLIT
EA1189,"Wasatch Mtns, West-Central",Elk,Antlerless,Muzzleloader,General Season,Oct 31 2026 - Nov 08 2026,382,43,425,382,43,425,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected and exactly supported by 2 non-database source(s).,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,LIVE_DWR_RES_NR_SPLIT
EA1192,Pahvant Ensign CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,6,0,6,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1193,"Cache, Rich",Elk,Antlerless,Any Legal Weapon,General Season,Nov 14 2026 - Jan 15 2027,31,4,35,31,4,35,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected and exactly supported by 2 non-database source(s).,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,RECONCILED_2026_ELK_ANTLERLESS_RECOMMENDED_CONFIRMED
EA1196,"North Slope, Summit",Elk,Antlerless,Any Legal Weapon,General Season,Oct 03 2026 - Oct 25 2026,67,8,75,67,8,75,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected and exactly supported by 2 non-database source(s).,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,LIVE_DWR_RES_NR_SPLIT
EA1198,Bear Springs CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1200,Double R Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,10,0,10,10,0,10,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1201,Mountain Sky Ranch CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,10,0,10,10,0,10,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,MEDIUM_TOTAL_CONFIRMED,1,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_TOTAL_AFTER_SPLIT_REVIEW,hanumber selected; total is supported by hunttable.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
EA1203,"Box Elder, Pilot Mtn",Elk,Antlerless,Any Legal Weapon,General Season,Aug 01 2026 - Aug 15 2026,4,1,5,4,1,5,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected and exactly supported by 2 non-database source(s).,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,LIVE_DWR_RES_NR_SPLIT
EA1204,"Box Elder, Pilot Mtn",Elk,Antlerless,Any Legal Weapon,General Season,Oct 10 2026 - Oct 31 2026,4,1,5,4,1,5,DATABASE_MATCHES_RECOMMENDED,RECONCILED_DATABASE_ALLOTMENT_EXACT_MATCH,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|DATABASE,,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected and exactly supported by 2 non-database source(s).,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,LIVE_DWR_RES_NR_SPLIT
