hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_shape,source_file,source_sha256,source_row_start,source_continuation_rows_collapsed,validation_status
DB1325,Double Cone CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,368,369,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1326,Rosette CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,370,371,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1327,Mountain Sky Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,372,373,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1328,Clear Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,374,375,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1330,Iron Spring CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,376,377,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1331,Raft River CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,378,379,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1332,West Ridge CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,380,381,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1333,5S CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,382,383,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1334,Alton - Cactus Buck CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,384,385,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1335,Big Piney Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,386,387,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1336,First Light CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,388,389,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1337,Little Pole Canyon CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,390,391,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1341,Dry Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,392,393,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1342,Faust Valley CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,394,395,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1347,The Rose of Snowville CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,396,397,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1349,Weber Florence Creek/Stillman Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,398,399,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1351,The Dirty Dozen,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,400,401,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1501,Box Elder,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1040,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,402,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1502,Cache,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1160,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,403,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1503,Manti/San Rafael,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1800,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,404,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1504,Nebo,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1060,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,405,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1506,Fillmore,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,460,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,406,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1508,Kamas,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,200,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,407,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1509,La Sal Mtns,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,360,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,408,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1510,Monroe,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,220,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,409,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1511,Mt Dutton,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,80,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,410,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1512,Nine Mile,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,280,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,411,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1513,North Slope,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,620,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,412,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1514,Ogden,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,540,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,413,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1516,Panguitch Lake,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,500,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,414,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1517,Pine Valley,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,600,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,415,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1518,Boulder/Kaiparowits,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,720,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,416,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1519,Fishlake,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,260,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,417,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1521,"San Juan, Abajo Mtns",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,560,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,418,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1522,Vernal/Bonanza,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,420,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,419,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1523,Yellowstone,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,280,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,420,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1524,Southwest Desert,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,100,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,421,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1525,"Wasatch Mtns, East",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1300,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,422,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1526,"Wasatch Mtns, West",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1580,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,423,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1529,Zion,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,675,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,424,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1531,Box Elder,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,2080,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,425,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1533,Manti/San Rafael,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,5400,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,426,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1534,Nebo,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,3180,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,427,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1536,Fillmore,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,920,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,428,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1538,Kamas,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,400,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,429,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1539,La Sal Mtns,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1080,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,430,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1540,Monroe,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,660,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,431,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1541,Mt Dutton,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,240,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,432,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1542,Nine Mile,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,560,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,433,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1543,North Slope,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1240,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,434,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1544,Ogden,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1620,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,435,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1546,Panguitch Lake,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1000,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,436,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1547,Pine Valley,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1200,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,437,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1549,Fishlake,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,520,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,438,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1551,"San Juan, Abajo Mtns",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1680,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,439,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1552,Vernal/Bonanza,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,700,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,440,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1553,Yellowstone,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,840,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,441,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1554,Southwest Desert,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,300,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,442,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1555,"Wasatch Mtns, East",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,3900,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,443,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1556,"Wasatch Mtns, West",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,4740,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,444,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1559,Zion,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1350,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,445,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1561,Box Elder,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1040,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,446,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1563,Manti/San Rafael,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1800,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,447,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1564,Nebo,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1060,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,448,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1566,Fillmore,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,460,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,449,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1568,Kamas,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,200,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,450,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1569,La Sal Mtns,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,360,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,451,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1570,Monroe,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,220,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,452,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
