hunt_code,field_name,strict_status,resolved_status,discrepancy_cause,action_taken,feeder_values,target_values,feeder_values_numeric_normalized,target_values_numeric_normalized,rationale
BI6527,permits_2026_total,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,0,,0,No feeder value exists for this hunt_code.
BI6527,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6528,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|2.8|3.9|40.8|6.7|6.8|98.7|99.8,0|10|2.8|20|3.9|30|40|40.8|50|6.7|6.8|60|70|98.7|99.8,0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|2.8|3.9|40.8|6.7|6.8|98.7|99.8,0|10|2.8|20|3.9|30|40|40.8|50|6.7|6.8|60|70|98.7|99.8,Values differ only by precision/rounding format.
BI6528,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000754|0.001131|0.001884|0.002259|0.002635|0.003010|0.003384|0.003758|0.004132|0.004506|0.004879|0.005252|0.006368|0.006739|0.007110|0.007480|0.028119|0.039253|0.067044|0.068174|0.408221|0.987500|0.997500,0|0.0008|0.0011|0.0019|0.0023|0.0026|0.003|0.0034|0.0038|0.0041|0.0045|0.0049|0.0053|0.0064|0.0067|0.0071|0.0075|0.0281|0.0393|0.067|0.0682|0.4082|0.9875|0.9975,0|0.000754|0.001131|0.001884|0.002259|0.002635|0.00301|0.003384|0.003758|0.004132|0.004506|0.004879|0.005252|0.006368|0.006739|0.00711|0.00748|0.028119|0.039253|0.067044|0.068174|0.408221|0.9875|0.9975,0|0.0008|0.0011|0.0019|0.0023|0.0026|0.003|0.0034|0.0038|0.0041|0.0045|0.0049|0.0053|0.0064|0.0067|0.0071|0.0075|0.0281|0.0393|0.067|0.0682|0.4082|0.9875|0.9975,Values differ only by precision/rounding format.
BI6528,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.017044|0.018174|0.358221|0.937500|0.947500,0|0.017|0.0182|0.3582|0.9375|0.9475,0|0.017044|0.018174|0.358221|0.9375|0.9475,0|0.017|0.0182|0.3582|0.9375|0.9475,Values differ only by precision/rounding format.
BI6528,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050754|0.051131|0.051884|0.052259|0.052635|0.053010|0.053384|0.053758|0.054132|0.054506|0.054879|0.055252|0.056368|0.056739|0.057110|0.057480|0.078119|0.089253|0.117044|0.118174|0.458221|1.000000,0.05|0.0508|0.0511|0.0519|0.0523|0.0526|0.053|0.0534|0.0538|0.0541|0.0545|0.0549|0.0553|0.0564|0.0567|0.0571|0.0575|0.0781|0.0893|0.117|0.1182|0.4582|1,0.05|0.050754|0.051131|0.051884|0.052259|0.052635|0.05301|0.053384|0.053758|0.054132|0.054506|0.054879|0.055252|0.056368|0.056739|0.05711|0.05748|0.078119|0.089253|0.117044|0.118174|0.458221|1,0.05|0.0508|0.0511|0.0519|0.0523|0.0526|0.053|0.0534|0.0538|0.0541|0.0545|0.0549|0.0553|0.0564|0.0567|0.0571|0.0575|0.0781|0.0893|0.117|0.1182|0.4582|1,Values differ only by precision/rounding format.
BI6528,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,5,5,5,5,Exact match.
BI6528,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6529,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.3|0.6|0.7|1.0|1.1|1.3|1.7|1.8|16.9|4.2|41.4|7.8|9.9|91.1|99.8,0|1.1|1.3|1.7|1.8|10|100|16.9|30|4.2|41.4|60|7.8|70|9.9|91.1|99.8,0|0.1|0.3|0.6|0.7|1|1.1|1.3|1.7|1.8|16.9|4.2|41.4|7.8|9.9|91.1|99.8,0|1.1|1.3|1.7|1.8|10|100|16.9|30|4.2|41.4|60|7.8|70|9.9|91.1|99.8,Values differ only by precision/rounding format.
BI6529,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.001464|0.002920|0.005808|0.007240|0.010080|0.011488|0.012888|0.017040|0.018408|0.042464|0.078319|0.098845|0.168664|0.414280|0.910652|0.997500,0|0.0015|0.0029|0.0058|0.0072|0.0101|0.0115|0.0129|0.017|0.0184|0.0425|0.0783|0.0988|0.1687|0.4143|0.9107|0.9975,0|0.001464|0.00292|0.005808|0.00724|0.01008|0.011488|0.012888|0.01704|0.018408|0.042464|0.078319|0.098845|0.168664|0.41428|0.910652|0.9975,0|0.0015|0.0029|0.0058|0.0072|0.0101|0.0115|0.0129|0.017|0.0184|0.0425|0.0783|0.0988|0.1687|0.4143|0.9107|0.9975,Values differ only by precision/rounding format.
BI6529,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.028319|0.048845|0.118664|0.364280|0.860652|0.947500,0|0.0283|0.0488|0.1187|0.3643|0.8607|0.9475,0|0.028319|0.048845|0.118664|0.36428|0.860652|0.9475,0|0.0283|0.0488|0.1187|0.3643|0.8607|0.9475,Values differ only by precision/rounding format.
BI6529,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.051464|0.052920|0.055808|0.057240|0.060080|0.061488|0.062888|0.067040|0.068408|0.092464|0.128319|0.148845|0.218664|0.464280|0.960652|1.000000,0.05|0.0515|0.0529|0.0558|0.0572|0.0601|0.0615|0.0629|0.067|0.0684|0.0925|0.1283|0.1488|0.2187|0.4643|0.9607|1,0.05|0.051464|0.05292|0.055808|0.05724|0.06008|0.061488|0.062888|0.06704|0.068408|0.092464|0.128319|0.148845|0.218664|0.46428|0.960652|1,0.05|0.0515|0.0529|0.0558|0.0572|0.0601|0.0615|0.0629|0.067|0.0684|0.0925|0.1283|0.1488|0.2187|0.4643|0.9607|1,Values differ only by precision/rounding format.
BI6529,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,8,8,8,8,Exact match.
BI6529,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6530,display_odds_pct,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6530,p_draw_mean,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6530,p_draw_p10,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6530,p_draw_p90,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6530,permits_2026_total,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,4,,4,No feeder value exists for this hunt_code.
BI6530,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6531,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|0.6|11.4|2.3|3.3|96.6,0|10|11.4|2.3|20|3.3|30|40|50|60|96.6,0|0.1|0.2|0.3|0.4|0.5|0.6|11.4|2.3|3.3|96.6,0|10|11.4|2.3|20|3.3|30|40|50|60|96.6,Values differ only by precision/rounding format.
BI6531,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000228|0.000683|0.001138|0.001365|0.001592|0.001818|0.002045|0.002271|0.002497|0.002722|0.002948|0.003173|0.003623|0.003847|0.004072|0.004296|0.004520|0.004744|0.004968|0.005191|0.005414|0.005637|0.005860|0.022599|0.032543|0.114112|0.965597,0|0.0002|0.0007|0.0011|0.0014|0.0016|0.0018|0.002|0.0023|0.0025|0.0027|0.0029|0.0032|0.0036|0.0038|0.0041|0.0043|0.0045|0.0047|0.005|0.0052|0.0054|0.0056|0.0059|0.0226|0.0325|0.1141|0.9656,0|0.000228|0.000683|0.001138|0.001365|0.001592|0.001818|0.002045|0.002271|0.002497|0.002722|0.002948|0.003173|0.003623|0.003847|0.004072|0.004296|0.00452|0.004744|0.004968|0.005191|0.005414|0.005637|0.00586|0.022599|0.032543|0.114112|0.965597,0|0.0002|0.0007|0.0011|0.0014|0.0016|0.0018|0.002|0.0023|0.0025|0.0027|0.0029|0.0032|0.0036|0.0038|0.0041|0.0043|0.0045|0.0047|0.005|0.0052|0.0054|0.0056|0.0059|0.0226|0.0325|0.1141|0.9656,Values differ only by precision/rounding format.
BI6531,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.064112|0.915597,0|0.0641|0.9156,0|0.064112|0.915597,0|0.0641|0.9156,Values differ only by precision/rounding format.
BI6531,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050228|0.050683|0.051138|0.051365|0.051592|0.051818|0.052045|0.052271|0.052497|0.052722|0.052948|0.053173|0.053623|0.053847|0.054072|0.054296|0.054520|0.054744|0.054968|0.055191|0.055414|0.055637|0.055860|0.072599|0.082543|0.164112|1.000000,0.05|0.0502|0.0507|0.0511|0.0514|0.0516|0.0518|0.052|0.0523|0.0525|0.0527|0.0529|0.0532|0.0536|0.0538|0.0541|0.0543|0.0545|0.0547|0.055|0.0552|0.0554|0.0556|0.0559|0.0726|0.0825|0.1641|1,0.05|0.050228|0.050683|0.051138|0.051365|0.051592|0.051818|0.052045|0.052271|0.052497|0.052722|0.052948|0.053173|0.053623|0.053847|0.054072|0.054296|0.05452|0.054744|0.054968|0.055191|0.055414|0.055637|0.05586|0.072599|0.082543|0.164112|1,0.05|0.0502|0.0507|0.0511|0.0514|0.0516|0.0518|0.052|0.0523|0.0525|0.0527|0.0529|0.0532|0.0536|0.0538|0.0541|0.0543|0.0545|0.0547|0.055|0.0552|0.0554|0.0556|0.0559|0.0726|0.0825|0.1641|1,Values differ only by precision/rounding format.
BI6531,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,10,10,10,10,Exact match.
BI6531,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6532,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|0.6|3.0|33.7|4.4|4.8|80.0|98.7,0|10|20|3|30|33.7|4.4|4.8|40|50|60|80|98.7,0|0.1|0.2|0.3|0.4|0.5|0.6|3|33.7|4.4|4.8|80|98.7,0|10|20|3|30|33.7|4.4|4.8|40|50|60|80|98.7,Values differ only by precision/rounding format.
BI6532,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000304|0.000912|0.001215|0.001519|0.002125|0.002427|0.002729|0.003031|0.003333|0.003635|0.003936|0.004237|0.004538|0.004839|0.005140|0.005440|0.005740|0.030197|0.043927|0.047667|0.336726|0.800000|0.987500,0|0.0003|0.0009|0.0012|0.0015|0.0021|0.0024|0.0027|0.003|0.0033|0.0036|0.0039|0.0042|0.0045|0.0048|0.0051|0.0054|0.0057|0.0302|0.0439|0.0477|0.3367|0.8|0.9875,0|0.000304|0.000912|0.001215|0.001519|0.002125|0.002427|0.002729|0.003031|0.003333|0.003635|0.003936|0.004237|0.004538|0.004839|0.00514|0.00544|0.00574|0.030197|0.043927|0.047667|0.336726|0.8|0.9875,0|0.0003|0.0009|0.0012|0.0015|0.0021|0.0024|0.0027|0.003|0.0033|0.0036|0.0039|0.0042|0.0045|0.0048|0.0051|0.0054|0.0057|0.0302|0.0439|0.0477|0.3367|0.8|0.9875,Values differ only by precision/rounding format.
BI6532,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.286726|0.750000|0.937500,0|0.2867|0.75|0.9375,0|0.286726|0.75|0.9375,0|0.2867|0.75|0.9375,Values differ only by precision/rounding format.
BI6532,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050304|0.050912|0.051215|0.051519|0.052125|0.052427|0.052729|0.053031|0.053333|0.053635|0.053936|0.054237|0.054538|0.054839|0.055140|0.055440|0.055740|0.080197|0.093927|0.097667|0.386726|0.850000|1.000000,0.05|0.0503|0.0509|0.0512|0.0515|0.0521|0.0524|0.0527|0.053|0.0533|0.0536|0.0539|0.0542|0.0545|0.0548|0.0551|0.0554|0.0557|0.0802|0.0939|0.0977|0.3867|0.85|1,0.05|0.050304|0.050912|0.051215|0.051519|0.052125|0.052427|0.052729|0.053031|0.053333|0.053635|0.053936|0.054237|0.054538|0.054839|0.05514|0.05544|0.05574|0.080197|0.093927|0.097667|0.386726|0.85|1,0.05|0.0503|0.0509|0.0512|0.0515|0.0521|0.0524|0.0527|0.053|0.0533|0.0536|0.0539|0.0542|0.0545|0.0548|0.0551|0.0554|0.0557|0.0802|0.0939|0.0977|0.3867|0.85|1,Values differ only by precision/rounding format.
BI6532,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,5,5,5,5,Exact match.
BI6532,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6534,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|14.5|26.8|5.4|99.8,0|10|14.5|20|26.8|30|40|5.4|99.8,0|0.1|0.2|0.3|0.4|14.5|26.8|5.4|99.8,0|10|14.5|20|26.8|30|40|5.4|99.8,Values differ only by precision/rounding format.
BI6534,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000138|0.000276|0.000414|0.000552|0.000689|0.000827|0.000965|0.001102|0.001240|0.001377|0.001651|0.001789|0.001926|0.002063|0.002200|0.002336|0.002473|0.002746|0.002883|0.003019|0.003156|0.003292|0.003428|0.003564|0.003700|0.054146|0.145467|0.268391|0.997500,0|0.0001|0.0003|0.0004|0.0006|0.0007|0.0008|0.001|0.0011|0.0012|0.0014|0.0017|0.0018|0.0019|0.0021|0.0022|0.0023|0.0025|0.0027|0.0029|0.003|0.0032|0.0033|0.0034|0.0036|0.0037|0.0541|0.1455|0.2684|0.9975,0|0.000138|0.000276|0.000414|0.000552|0.000689|0.000827|0.000965|0.001102|0.00124|0.001377|0.001651|0.001789|0.001926|0.002063|0.0022|0.002336|0.002473|0.002746|0.002883|0.003019|0.003156|0.003292|0.003428|0.003564|0.0037|0.054146|0.145467|0.268391|0.9975,0|0.0001|0.0003|0.0004|0.0006|0.0007|0.0008|0.001|0.0011|0.0012|0.0014|0.0017|0.0018|0.0019|0.0021|0.0022|0.0023|0.0025|0.0027|0.0029|0.003|0.0032|0.0033|0.0034|0.0036|0.0037|0.0541|0.1455|0.2684|0.9975,Values differ only by precision/rounding format.
BI6534,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.004146|0.095467|0.218391|0.947500,0|0.0041|0.0955|0.2184|0.9475,0|0.004146|0.095467|0.218391|0.9475,0|0.0041|0.0955|0.2184|0.9475,Values differ only by precision/rounding format.
BI6534,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050138|0.050276|0.050414|0.050552|0.050689|0.050827|0.050965|0.051102|0.051240|0.051377|0.051651|0.051789|0.051926|0.052063|0.052200|0.052336|0.052473|0.052746|0.052883|0.053019|0.053156|0.053292|0.053428|0.053564|0.053700|0.104146|0.195467|0.318391|1.000000,0.05|0.0501|0.0503|0.0504|0.0506|0.0507|0.0508|0.051|0.0511|0.0512|0.0514|0.0517|0.0518|0.0519|0.0521|0.0522|0.0523|0.0525|0.0527|0.0529|0.053|0.0532|0.0533|0.0534|0.0536|0.0537|0.1041|0.1955|0.3184|1,0.05|0.050138|0.050276|0.050414|0.050552|0.050689|0.050827|0.050965|0.051102|0.05124|0.051377|0.051651|0.051789|0.051926|0.052063|0.0522|0.052336|0.052473|0.052746|0.052883|0.053019|0.053156|0.053292|0.053428|0.053564|0.0537|0.104146|0.195467|0.318391|1,0.05|0.0501|0.0503|0.0504|0.0506|0.0507|0.0508|0.051|0.0511|0.0512|0.0514|0.0517|0.0518|0.0519|0.0521|0.0522|0.0523|0.0525|0.0527|0.0529|0.053|0.0532|0.0533|0.0534|0.0536|0.0537|0.1041|0.1955|0.3184|1,Values differ only by precision/rounding format.
BI6534,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,10,10,10,10,Exact match.
BI6534,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6535,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|1.5|2.1|49.6|99.8,0|1.5|10|2.1|20|30|40|49.6|99.8,0|0.1|0.2|0.3|0.4|1.5|2.1|49.6|99.8,0|1.5|10|2.1|20|30|40|49.6|99.8,Values differ only by precision/rounding format.
BI6535,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000148|0.000296|0.000444|0.000593|0.000740|0.001036|0.001331|0.001478|0.001626|0.001773|0.001920|0.002068|0.002215|0.002362|0.002509|0.002655|0.002802|0.002949|0.003095|0.003242|0.003388|0.003535|0.003681|0.003827|0.014828|0.020758|0.496228|0.997500,0|0.0001|0.0003|0.0004|0.0006|0.0007|0.001|0.0013|0.0015|0.0016|0.0018|0.0019|0.0021|0.0022|0.0024|0.0025|0.0027|0.0028|0.0029|0.0031|0.0032|0.0034|0.0035|0.0037|0.0038|0.0148|0.0208|0.4962|0.9975,0|0.000148|0.000296|0.000444|0.000593|0.00074|0.001036|0.001331|0.001478|0.001626|0.001773|0.00192|0.002068|0.002215|0.002362|0.002509|0.002655|0.002802|0.002949|0.003095|0.003242|0.003388|0.003535|0.003681|0.003827|0.014828|0.020758|0.496228|0.9975,0|0.0001|0.0003|0.0004|0.0006|0.0007|0.001|0.0013|0.0015|0.0016|0.0018|0.0019|0.0021|0.0022|0.0024|0.0025|0.0027|0.0028|0.0029|0.0031|0.0032|0.0034|0.0035|0.0037|0.0038|0.0148|0.0208|0.4962|0.9975,Values differ only by precision/rounding format.
BI6535,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.446228|0.947500,0|0.4462|0.9475,0|0.446228|0.9475,0|0.4462|0.9475,Values differ only by precision/rounding format.
BI6535,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050148|0.050296|0.050444|0.050593|0.050740|0.051036|0.051331|0.051478|0.051626|0.051773|0.051920|0.052068|0.052215|0.052362|0.052509|0.052655|0.052802|0.052949|0.053095|0.053242|0.053388|0.053535|0.053681|0.053827|0.064828|0.070758|0.546228|1.000000,0.05|0.0501|0.0503|0.0504|0.0506|0.0507|0.051|0.0513|0.0515|0.0516|0.0518|0.0519|0.0521|0.0522|0.0524|0.0525|0.0527|0.0528|0.0529|0.0531|0.0532|0.0534|0.0535|0.0537|0.0538|0.0648|0.0708|0.5462|1,0.05|0.050148|0.050296|0.050444|0.050593|0.05074|0.051036|0.051331|0.051478|0.051626|0.051773|0.05192|0.052068|0.052215|0.052362|0.052509|0.052655|0.052802|0.052949|0.053095|0.053242|0.053388|0.053535|0.053681|0.053827|0.064828|0.070758|0.546228|1,0.05|0.0501|0.0503|0.0504|0.0506|0.0507|0.051|0.0513|0.0515|0.0516|0.0518|0.0519|0.0521|0.0522|0.0524|0.0525|0.0527|0.0528|0.0529|0.0531|0.0532|0.0534|0.0535|0.0537|0.0538|0.0648|0.0708|0.5462|1,Values differ only by precision/rounding format.
BI6535,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,8,8,8,8,Exact match.
BI6535,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6536,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.2|0.4|0.6|0.8|1.0|1.2|1.4|1.6|1.8|1.9|13.4|15.2|15.8|2.1|2.3|2.5|2.9|3.2|3.4|69.9|80.0|99.4,0|1.2|1.4|1.6|1.8|1.9|100|13.4|15.2|15.8|2.1|2.3|2.5|2.9|20|3.2|3.4|40|60|69.9|80|99.4,0|0.2|0.4|0.6|0.8|1|1.2|1.4|1.6|1.8|1.9|13.4|15.2|15.8|2.1|2.3|2.5|2.9|3.2|3.4|69.9|80|99.4,0|1.2|1.4|1.6|1.8|1.9|100|13.4|15.2|15.8|2.1|2.3|2.5|2.9|20|3.2|3.4|40|60|69.9|80|99.4,Values differ only by precision/rounding format.
BI6536,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.002028|0.004038|0.006031|0.008006|0.009964|0.011904|0.013828|0.015734|0.017624|0.019497|0.021353|0.023192|0.025016|0.028613|0.032147|0.033891|0.134114|0.151942|0.157967|0.698750|0.800000|0.993750,0|0.002|0.004|0.006|0.008|0.01|0.0119|0.0138|0.0157|0.0176|0.0195|0.0214|0.0232|0.025|0.0286|0.0321|0.0339|0.1341|0.1519|0.158|0.6987|0.8|0.9938,0|0.002028|0.004038|0.006031|0.008006|0.009964|0.011904|0.013828|0.015734|0.017624|0.019497|0.021353|0.023192|0.025016|0.028613|0.032147|0.033891|0.134114|0.151942|0.157967|0.69875|0.8|0.99375,0|0.002|0.004|0.006|0.008|0.01|0.0119|0.0138|0.0157|0.0176|0.0195|0.0214|0.0232|0.025|0.0286|0.0321|0.0339|0.1341|0.1519|0.158|0.6987|0.8|0.9938,Values differ only by precision/rounding format.
BI6536,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.084114|0.101942|0.107967|0.648750|0.750000|0.943750,0|0.0841|0.1019|0.108|0.6488|0.75|0.9437,0|0.084114|0.101942|0.107967|0.64875|0.75|0.94375,0|0.0841|0.1019|0.108|0.6488|0.75|0.9437,Values differ only by precision/rounding format.
BI6536,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.052028|0.054038|0.056031|0.058006|0.059964|0.061904|0.063828|0.065734|0.067624|0.069497|0.071353|0.073192|0.075016|0.078613|0.082147|0.083891|0.184114|0.201942|0.207967|0.748750|0.850000|1.000000,0.05|0.052|0.054|0.056|0.058|0.06|0.0619|0.0638|0.0657|0.0676|0.0695|0.0714|0.0732|0.075|0.0786|0.0821|0.0839|0.1841|0.2019|0.208|0.7488|0.85|1,0.05|0.052028|0.054038|0.056031|0.058006|0.059964|0.061904|0.063828|0.065734|0.067624|0.069497|0.071353|0.073192|0.075016|0.078613|0.082147|0.083891|0.184114|0.201942|0.207967|0.74875|0.85|1,0.05|0.052|0.054|0.056|0.058|0.06|0.0619|0.0638|0.0657|0.0676|0.0695|0.0714|0.0732|0.075|0.0786|0.0821|0.0839|0.1841|0.2019|0.208|0.7488|0.85|1,Values differ only by precision/rounding format.
BI6536,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,15,15,15,15,Exact match.
BI6536,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
BI6537,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|1.2|10.5|2.5|2.7|3.0|31.2|59.4|87.4|98.7|99.8,0|1.2|10|10.5|2.5|2.7|20|3|30|31.2|40|50|59.4|87.4|98.7|99.8,0|0.1|0.2|0.3|0.4|0.5|1.2|10.5|2.5|2.7|3|31.2|59.4|87.4|98.7|99.8,0|1.2|10|10.5|2.5|2.7|20|3|30|31.2|40|50|59.4|87.4|98.7|99.8,Values differ only by precision/rounding format.
BI6537,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000018|0.000037|0.000055|0.000073|0.000092|0.000110|0.000147|0.000166|0.000184|0.000202|0.000227|0.000239|0.000257|0.000276|0.000294|0.000312|0.000331|0.000349|0.000368|0.000386|0.000404|0.000423|0.000441|0.000454|0.000460|0.000478|0.000496|0.000680|0.001133|0.001359|0.001585|0.001810|0.002036|0.002261|0.002486|0.002935|0.003160|0.003384|0.003608|0.003832|0.004056|0.004279|0.004503|0.004726|0.005018|0.011503|0.024743|0.026969|0.029657|0.104933|0.312283|0.593613|0.874384|0.987500|0.997500,0|0.0001|0.0002|0.0003|0.0004|0.0005|0.0007|0.0011|0.0014|0.0016|0.0018|0.002|0.0023|0.0025|0.0029|0.0032|0.0034|0.0036|0.0038|0.0041|0.0043|0.0045|0.0047|0.005|0.0115|0.0247|0.027|0.0297|0.1049|0.3123|0.5936|0.8744|0.9875|0.9975,0|0.00011|0.000147|0.000166|0.000184|0.000202|0.000227|0.000239|0.000257|0.000276|0.000294|0.000312|0.000331|0.000349|0.000368|0.000386|0.000404|0.000423|0.000441|0.000454|0.00046|0.000478|0.000496|0.00068|0.001133|0.001359|0.001585|0.00181|0.002036|0.002261|0.002486|0.002935|0.00316|0.003384|0.003608|0.003832|0.004056|0.004279|0.004503|0.004726|0.005018|0.011503|0.024743|0.026969|0.029657|0.104933|0.312283|0.593613|0.874384|0.9875|0.9975|1.8e-05|3.7e-05|5.5e-05|7.3e-05|9.2e-05,0|0.0001|0.0002|0.0003|0.0004|0.0005|0.0007|0.0011|0.0014|0.0016|0.0018|0.002|0.0023|0.0025|0.0029|0.0032|0.0034|0.0036|0.0038|0.0041|0.0043|0.0045|0.0047|0.005|0.0115|0.0247|0.027|0.0297|0.1049|0.3123|0.5936|0.8744|0.9875|0.9975,Values differ only by precision/rounding format.
