hunt_code,residency,points,ladder_2025_draw_res,ladder_2025_draw_nr,ladder_2025_draw_total,truth_2025_total_permits,ladder_pdf_page,ladder_report_page,ladder_draw_source,truth_source_file,truth_source_pdf_page,comparison_status,pdf_link_status
DB1007,Resident,10,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,11,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,12,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,13,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,14,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,15,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,16,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,17,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,18,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,19,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,2,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,20,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,21,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,22,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,23,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,24,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,25,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,26,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,27,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,28,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,29,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,3,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,30,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,31,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,32,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,4,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,5,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,6,1,0,1,1,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MATCH_TOTAL,PDF_LINKED
DB1007,Resident,7,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,8,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1007,Resident,9,1,0,1,0,9,24,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,0,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,1,3,1,4,1,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,10,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,11,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,12,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,13,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,14,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,15,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,16,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,17,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,18,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,19,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,2,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,20,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,21,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,22,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,23,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,24,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,25,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,26,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,27,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,28,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,29,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,3,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,30,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,31,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,32,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,4,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,5,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,6,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,7,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,8,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Nonresident,9,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,0,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,1,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,10,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,11,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,12,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,13,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,14,3,1,4,1,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,15,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,16,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,17,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,18,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,19,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,2,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,20,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,21,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,22,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,23,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,24,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,25,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,26,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,27,3,1,4,2,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,28,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,29,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,3,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,30,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,31,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,32,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,4,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,5,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,6,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,7,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,8,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1008,Resident,9,3,1,4,0,10,25,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,0,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,1,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,10,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,11,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,12,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,13,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,14,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,15,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,16,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,17,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,18,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,19,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,2,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,20,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,21,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,22,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,23,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,24,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,25,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,26,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,27,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,28,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,29,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,3,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,30,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,31,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,32,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,4,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,5,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,6,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,7,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,8,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Nonresident,9,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,0,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,1,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,10,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,11,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,12,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,13,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,14,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,15,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,16,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,17,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,18,10,1,11,2,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,19,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,2,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,20,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,21,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,22,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,23,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,24,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,25,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,26,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,27,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,28,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,29,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,3,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,30,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,31,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,32,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,4,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,5,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,6,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,7,10,1,11,1,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,8,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1009,Resident,9,10,1,11,0,11,26,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1010,Nonresident,0,23,3,26,0,12,27,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
DB1010,Nonresident,1,23,3,26,0,12,27,2025_DRAW_RESULTS_TABLES,2025 LE Deer Draw Results.pdf,,MISMATCH_TOTAL,PDF_LINKED
