path,size_bytes,size_mb,tracked,ignored,lfs_tracked,lfs_pointer_payload,family,recommended_home,deploy_target,notes
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/black_bear_draw_hunt_totals.csv,40112,0.038,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/black_bear_draw_point_level.csv,821472,0.783,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/hunt_engine_ingestion_2024.json,30553491,29.138,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/mule_deer_statewide_harvest_history.csv,8635,0.008,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/raw_text/24-25_sportsman_odds.txt,2644,0.003,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/raw_text/24_bg-draw-results.txt,3216024,3.067,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/raw_text/24_bg_report.txt,538577,0.514,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/raw_text/24_black_bear_report.txt,152584,0.146,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/raw_text/24_drawing_odds.txt,396945,0.379,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/hunt_prediction_ingestion_2024/data/sportsman_draw_odds_2025.csv,1804,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/submit_to_engine.py,4174,0.004,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/sync_to_github.sh,2039,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
hunt_prediction_sync_bundle/hunt_prediction_sync_bundle/validate_ingestion.py,1197,0.001,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
huntplanner_web_crawler_package/audit-huntplanner-network-age-data.mjs,14849,0.014,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
huntplanner_web_crawler_package/package.json,260,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
launch-https-python.ps1,337,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
launch-https-server.ps1,215,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
manifest.json,244,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/hard_data_exports/library/hard_data_manifest.csv,6268,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/hard_data_exports/library/hard_data_manifest.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/hard_data_exports/library/library_page_data.json,1428940,1.363,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/hard_data_exports/library/library_page_hunts.csv,627321,0.598,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/hard_data_exports/library/library_page_summary.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/library/canonical_current_hunts_2026.csv,618448,0.59,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/library/hard_data_library_manifest.csv,6268,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/library/hard_data_library_manifest.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/library/library_page_data.json,1428940,1.363,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/library/library_page_hunts.csv,627321,0.598,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/library/library_page_summary.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/production/library_page_data.json,1428940,1.363,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/production/library_page_hunts.csv,627321,0.598,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/processed_data/production/library_page_summary.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/public/hard-copy/data/library_page_data.json,1428940,1.363,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/public/hard-copy/data/library_page_hunts.csv,627321,0.598,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/public/hard-copy/data/library_page_summary.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/public/hard-copy/manifests/hard_data_manifest.csv,6268,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pages-dist/public/hard-copy/manifests/hard_data_manifest.json,15874,0.015,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/HUNTS.lnk,1403,0.001,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/bear_turkey_download_log.csv,4746,0.005,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/downloads_move_log.csv,14936,0.014,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/downloads_pdf_candidates.csv,19894,0.019,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/draw_odds_year_override_correction_log.csv,7203,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/draw_odds_year_override_log.csv,7161,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/draw_pdf_download_log.csv,14579,0.014,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/draw_results_manual_move_audit.csv,6852,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/draw_results_manual_move_audit_v2.csv,7794,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/external_restore_2020plus_log.csv,4398,0.004,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/harvest_pdf_download_log.csv,4275,0.004,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/manual_file_ingest_log.csv,388,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_dedup_log.csv,95384,0.091,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_gap_report_2023_2026.csv,1691,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_gap_report_model_year_2023_2026.csv,1706,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_high_conf_year_retarg_candidates_20260506.csv,1262,0.001,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_high_conf_year_retarg_execution_20260506.csv,2083,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_ingest_manifest.csv,258348,0.246,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_ingest_manifest_curated.csv,240954,0.23,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_misplacement_audit_20260506.csv,9183,0.009,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_misplacement_audit_20260506_after_fix.csv,6804,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_misplacement_audit_20260506_final.csv,2668,0.003,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_misplacement_doc_type_fix_execution_20260506.csv,11296,0.011,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_misplacement_hashsafe_audit_20260506.csv,48354,0.046,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_model_ready_manifest.csv,642717,0.613,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_model_ready_manifest_with_target_year.csv,661334,0.631,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_model_ready_manifest_with_target_year_v2.csv,128930,0.123,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_model_ready_manifest_with_target_year_v3.csv,132998,0.127,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_reyear_ambiguous.csv,127,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_reyear_manifest.csv,249587,0.238,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_search_index.csv,787321,0.751,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_training_manifest_2023_2026.csv,296067,0.282,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_training_manifest_model_year_2023_2026.csv,286246,0.273,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_year_retarget_execution_20260506.csv,725,0.001,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/pdf_year_retarget_plan_20260506.csv,8812,0.008,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/quarantine_restore_log.csv,348,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/raw_file_inventory.csv,12467,0.012,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/species_harvest_supplement_download_log.csv,4521,0.004,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/species_harvest_supplement_links.csv,2572,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/staging_ingest_execution_20260506.csv,14133,0.013,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/staging_ingest_plan_20260506.csv,10717,0.01,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/staging_manual_quarantine_execution_20260506.csv,2461,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/turkey_upland_annual_download_log.csv,457,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/utah_bear_turkey_pdf_links_2020plus.csv,2575,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/utah_dwr_draw_pdf_links_2020plus.csv,9286,0.009,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/utah_dwr_harvest_pdf_links_2020plus.csv,2005,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/xlsx_manual_ingest_log.csv,351,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/manifests/xlsx_schema_preview.csv,1673,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/build_and_compare_hunt_geodatabases.py,6759,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/build_boundary_index_and_unresolved.py,11739,0.011,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/build_truth_sqlite_from_json.py,7140,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/crosscheck_truth_sources.py,12535,0.012,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/enforce_numeric_permit_cells.py,2639,0.003,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/fix_missing_boundaries_from_raw.py,8578,0.008,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/classify_pdfs.py,4974,0.005,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/download_bear_turkey_pdfs.py,3877,0.004,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/download_draw_pdfs_from_manifest.py,2995,0.003,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/download_harvest_pdfs.py,5016,0.005,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/download_species_harvest_supplement.py,5317,0.005,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/execute_moves_from_textcheck.py,6001,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/execute_required_moves_from_screen.py,6620,0.006,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/extraction/python extract_elk.py,1992,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/fetch_utah_sources.py,7155,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/narrow_manual_review_with_text_check.py,8011,0.008,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/rebuild_model_year_manifest.py,2893,0.003,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/ingest/reyear_pdf_archive.py,7820,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/normalize_2026_source_of_truth_xlsx.py,11116,0.011,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/remove_discontinued_codes_from_processed.py,5166,0.005,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/validate_boundary_manifest.py,7955,0.008,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
pipeline/scripts/validate_permit_zero_rule.py,4781,0.005,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
point_ladder_view.csv,2873050,2.74,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
processed_data_hunt_database_2026_completeness_report.json,55253,0.053,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
r2-large-file-manifest.csv,21,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/hard-copies.schema.json,492,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/hunt-master-canonical-2026.schema (2).json,6906,0.007,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/hunt-master-canonical-2026.schema.json,3961,0.004,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/hunt-planner.schema.json,537,0.001,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/hunt-research.schema.json,482,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/outfitter-verification.schema.json,511,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
schemas/shared.schema.json,443,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
start-https-server.bat,128,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
sync_to_github.sh,2105,0.002,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
upload_large_runtime_to_r2.sh,1393,0.001,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
utah-hunt-planner-master-all.md.txt,761787,0.726,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
wrangler.r2-runtime.jsonc,276,0.0,yes,no,no,no,miscellaneous,GITHUB_REVIEW,NONE,Small miscellaneous file; review before tracking/deploying.
processed_data/2023_big_game_application_guidebook_source_audit.json,2186,0.002,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2023_big_game_application_guidebook_source_audit.md,1803,0.002,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2023_big_game_field_regulations_source_audit.json,1824,0.002,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2023_big_game_field_regulations_source_audit.md,1531,0.001,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2023_deer_odds_audit.json,1061,0.001,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2023_deer_odds_audit.md,374,0.0,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2024_antlerless_draw_results_audit.json,877,0.001,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2024_antlerless_draw_results_audit.md,370,0.0,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_24_bg_report_careful_extraction_report.txt,1141,0.001,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_24_bg_report_careful_harvest_rows.csv,213640,0.204,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_24_bg_report_careful_harvest_rows.json,581366,0.554,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_24_black_bear_report_careful_extraction_report.txt,1140,0.001,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_24_black_bear_report_careful_harvest_rows.csv,17785,0.017,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_24_black_bear_report_careful_harvest_rows.json,57010,0.054,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_big_game_field_regulations_source_label_audit.json,1960,0.002,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_big_game_field_regulations_source_label_audit.md,1634,0.002,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_turkey_guidebook_audit.json,1143,0.001,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2025_turkey_guidebook_audit.md,533,0.001,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_antlerless_hunt_code_reconciliation.md,357,0.0,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_antlerless_hunt_code_reconciliation_summary.json,2384,0.002,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_antlerless_predictive_v2_reference_promotion.csv,15318,0.015,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_antlerless_predictive_v2_reference_promotion_summary.json,1605,0.002,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_bear_cougar_furbearer_guidebook_audit.json,3420,0.003,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_bear_cougar_furbearer_guidebook_audit.md,847,0.001,no,yes,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_big_game_application_guidebook_season_corrections.json,2396,0.002,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
processed_data/2026_big_game_application_guidebook_vs_DATABASE.csv,165065,0.157,yes,no,no,no,processed_or_runtime_data,GITHUB_SMALL_PROCESSED,VERCEL_IF_REFERENCED,Small processed artifact can stay in GitHub; Vercel only if active frontend fetches it.
