hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,xlsx_res,xlsx_nr,xlsx_total,xlsx_total_printed,xlsx_permit_shape,xlsx_row_start,xlsx_continuation_rows_collapsed,pasted_res,pasted_nr,pasted_total,pasted_permit_shape,xlsx_vs_pasted_status,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,external_agreement_status,recommended_action,source_file,source_sha256
DB1033,Nine Mile,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,6,1,7,,RES_NR_SPLIT_TOTAL_COMPUTED,76,77,6,1,7,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,1,7,6,1,7,6,1,7,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1034,Pine Valley,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,13,2,15,,RES_NR_SPLIT_TOTAL_COMPUTED,78,79,13,2,15,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,13,2,15,13,2,15,12,2,14,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1037,"San Juan, Elk Ridge",Buck,Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,15,2,17,,RES_NR_SPLIT_TOTAL_COMPUTED,80,81,15,2,17,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,15,2,17,15,2,17,15,2,17,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1038,Diamond Mtn,Buck,Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,22,2,24,,RES_NR_SPLIT_TOTAL_COMPUTED,82,83,22,2,24,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,22,2,24,22,2,24,21,2,23,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1039,Yellowstone,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,6,1,7,,RES_NR_SPLIT_TOTAL_COMPUTED,84,85,6,1,7,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,1,7,6,1,7,6,1,7,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1040,Southwest Desert,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,4,1,5,,RES_NR_SPLIT_TOTAL_COMPUTED,86,87,4,1,5,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,4,1,5,4,1,5,4,1,5,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1041,"Wasatch Mtns, East",Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,30,3,33,,RES_NR_SPLIT_TOTAL_COMPUTED,88,89,30,3,33,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,30,3,33,30,3,33,29,3,32,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1042,"West Desert, Vernon",Buck,Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,46,5,51,,RES_NR_SPLIT_TOTAL_COMPUTED,90,91,46,5,51,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,46,5,51,46,5,51,45,4,49,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1043,Zion,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,15,2,17,,RES_NR_SPLIT_TOTAL_COMPUTED,92,93,15,2,17,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,15,2,17,15,2,17,14,2,16,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1044,Book Cliffs,Buck,Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-25, 2026",8,1,9,,RES_NR_SPLIT_TOTAL_COMPUTED,94,95,8,1,9,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,8,1,9,8,1,9,8,1,9,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1045,"Fillmore, Oak Creek LE",Buck,Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,96,97,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,2,0,2,2,0,2,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1046,"San Juan, Elk Ridge",Buck,Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,98,99,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,2,0,2,2,0,2,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1047,Diamond Mtn,Buck,Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",4,0,4,,RES_NR_SPLIT_TOTAL_COMPUTED,100,101,4,0,4,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,4,0,4,4,0,4,4,0,4,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1048,"West Desert, Vernon",Buck,Deer,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",7,1,8,,RES_NR_SPLIT_TOTAL_COMPUTED,102,103,7,1,8,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,7,1,8,7,1,8,7,1,8,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1053,Mt Dutton,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,4,1,5,,RES_NR_SPLIT_TOTAL_COMPUTED,104,105,4,1,5,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,4,1,5,4,1,5,4,1,5,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1054,Ogden,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,13,1,14,,RES_NR_SPLIT_TOTAL_COMPUTED,106,107,13,1,14,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,13,1,14,13,1,14,13,1,14,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1055,Fishlake,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,6,1,7,,RES_NR_SPLIT_TOTAL_COMPUTED,108,109,6,1,7,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,1,7,6,1,7,6,1,7,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1056,Book Cliffs (North & South),Buck,Deer,Any Legal Weapon,Conservation,"Oct 17, 2026 - Oct 25, 2026",,,,,NO_PERMIT_NUMBER_IN_XLSX,110,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1058,Paunsaugunt,Buck,Deer,Any Legal Weapon,Cactus Buck,Nov 02 2026 - Nov 20 2026,18,2,20,,RES_NR_SPLIT_TOTAL_COMPUTED,111,112,18,2,20,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,18,2,20,18,2,20,18,2,20,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1065,North Slope,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,14,2,16,,RES_NR_SPLIT_TOTAL_COMPUTED,113,114,14,2,16,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,14,2,16,14,2,16,14,2,16,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1073,Paunsaugunt,Buck,Deer,Archery,Management Buck Deer,Aug 15 2026 - Sept 11 2026,10,1,11,,RES_NR_SPLIT_TOTAL_COMPUTED,115,116,10,1,11,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,10,1,11,10,1,11,10,1,11,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1074,Paunsaugunt,Buck,Deer,Muzzleloader,Management Buck Deer,Sept 23 2026 - Oct 01 2026,10,1,11,,RES_NR_SPLIT_TOTAL_COMPUTED,117,118,10,1,11,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,10,1,11,10,1,11,10,1,11,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1075,Book Cliffs (North & South),Buck,Deer,Archery,Conservation,Aug 16 2025 - Sept 12 2025,,,,,NO_PERMIT_NUMBER_IN_XLSX,119,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1076,Book Cliffs (North & South),Buck,Deer,Muzzleloader,Conservation,Sept 24 2025 - Oct 02 2025,,,,,NO_PERMIT_NUMBER_IN_XLSX,120,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1077,Box Elder,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,23,3,26,,RES_NR_SPLIT_TOTAL_COMPUTED,121,122,23,3,26,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,23,3,26,23,3,26,23,3,26,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1078,Cache,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,11,1,12,,RES_NR_SPLIT_TOTAL_COMPUTED,123,124,11,1,12,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,11,1,12,11,1,12,11,1,12,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1079,Manti/San Rafael,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,40,5,45,,RES_NR_SPLIT_TOTAL_COMPUTED,125,126,40,5,45,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,40,5,45,40,5,45,39,5,44,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1080,Nebo,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,23,3,26,,RES_NR_SPLIT_TOTAL_COMPUTED,127,128,23,3,26,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,23,3,26,23,3,26,23,3,26,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1081,La Sal Mtns,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,8,1,9,,RES_NR_SPLIT_TOTAL_COMPUTED,129,130,8,1,9,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,8,1,9,8,1,9,8,1,9,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1083,Panguitch Lake,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,12,1,13,,RES_NR_SPLIT_TOTAL_COMPUTED,131,132,12,1,13,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,12,1,13,12,1,13,12,1,13,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1084,Boulder/Kaiparowits,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,12,1,13,,RES_NR_SPLIT_TOTAL_COMPUTED,133,134,12,1,13,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,12,1,13,12,1,13,12,1,13,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1085,"San Juan, Abajo Mtns",Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,13,1,14,,RES_NR_SPLIT_TOTAL_COMPUTED,135,136,13,1,14,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,13,1,14,13,1,14,13,1,14,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1086,Vernal/Bonanza,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,6,1,7,,RES_NR_SPLIT_TOTAL_COMPUTED,137,138,6,1,7,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,1,7,6,1,7,6,1,7,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1087,"Wasatch Mtns, West",Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,36,4,40,,RES_NR_SPLIT_TOTAL_COMPUTED,139,140,36,4,40,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,36,4,40,36,4,40,35,4,39,MATCHES_HANUMBER_AND_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1090,"Book Cliffs, Floy Canyon",Buck,Deer,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,6,1,7,,RES_NR_SPLIT_TOTAL_COMPUTED,141,142,6,1,7,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,1,7,6,1,7,6,1,7,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1091,Kaiparowits HAMSS,Buck,Deer,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,4,1,5,,RES_NR_SPLIT_TOTAL_COMPUTED,143,144,4,1,5,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,4,1,5,4,1,5,4,1,5,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1100,Chalk Creek,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,10,1,11,,RES_NR_SPLIT_TOTAL_COMPUTED,145,146,10,1,11,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,10,1,11,10,1,11,10,1,11,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1101,East Canyon,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,9,1,10,,RES_NR_SPLIT_TOTAL_COMPUTED,147,148,9,1,10,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,9,1,10,9,1,10,9,1,10,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1103,Morgan-South Rich,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,7,1,8,,RES_NR_SPLIT_TOTAL_COMPUTED,149,150,7,1,8,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,7,1,8,7,1,8,7,1,8,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1105,East Canyon,Buck,Deer,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,6,1,7,,RES_NR_SPLIT_TOTAL_COMPUTED,151,152,6,1,7,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,1,7,6,1,7,6,1,7,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1106,Thousand Lakes,Buck,Deer,Restricted Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,20,2,22,,RES_NR_SPLIT_TOTAL_COMPUTED,153,154,20,2,22,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,20,2,22,20,2,22,20,2,22,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1107,Thousand Lakes,Buck,Deer,Restricted Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,20,2,22,,RES_NR_SPLIT_TOTAL_COMPUTED,155,156,20,2,22,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,20,2,22,20,2,22,20,2,22,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1108,Thousand Lakes,Buck,Deer,Restricted Rifle,Limited Entry,Oct 17 2026 - Oct 25 2026,27,3,30,,RES_NR_SPLIT_TOTAL_COMPUTED,157,158,27,3,30,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,27,3,30,27,3,30,27,3,30,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1109,Thousand Lakes,Buck,Deer,Restricted Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,159,160,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,2,0,2,2,0,2,MATCHES_ALL_EXTERNAL_SOURCES_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
