hunt_code,residency,points,guaranteed_at_2026,point_pool_zone,display_2026_max_point_pool,expected_display,status
EB3603,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3603,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3604,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3606,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3607,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3608,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,13,13,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,14,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,15,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,16,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,17,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,18,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,19,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,20,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,21,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,22,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,23,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,24,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,25,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,26,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,27,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,28,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,29,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,30,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,31,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3610,Resident,32,13,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,9,9,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,10,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,11,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,12,9,max_point_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,13,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,14,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,15,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,16,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,17,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,18,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,19,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,20,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,21,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,22,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,23,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,24,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,25,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,26,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,27,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,28,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,29,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,30,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,31,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3611,Resident,32,9,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3613,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
EB3614,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
