source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes,comparison_status,current_reconciliation_confidence,current_reconciliation_winner,recommended_res,recommended_nr,recommended_total,database_res,database_nr,database_total,database_hunt_name,database_hunt_type,database_hunt_class,database_source
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1054,Ogden,Deer,Buck,Muzzleloader,L.E.,,13,1,14,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,13,1,14,13,1,14,Ogden,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1055,Fishlake,Deer,Buck,Muzzleloader,L.E.,,6,1,7,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,6,1,7,6,1,7,Fishlake,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1056,Book Cliffs (North & South),Deer,Buck,Any Legal Weapon,conservation,MDF;SFW,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,,SOURCE_NO_PERMIT_VALUE,REVIEW_REQUIRED,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,,,,,,4,Book Cliffs (North & South),Conservation,Conservation,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1058,Paunsaugunt,Deer,Buck,Any Legal Weapon,L.E.,Cactus Buck,18,2,20,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,18,2,20,18,2,20,Paunsaugunt Cactus,Premium Limited Entry,Cactus Buck,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1065,North Slope,Deer,Buck,Muzzleloader,L.E.,,14,2,16,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,14,2,16,14,2,16,North Slope,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1073,Paunsaugunt,Deer,Buck,Archery,L.E.,Management,10,1,11,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,10,1,11,10,1,11,Paunsaugunt Management,Premium Limited Entry,Management,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1074,Paunsaugunt,Deer,Buck,Muzzleloader,L.E.,Management,10,1,11,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,10,1,11,10,1,11,Paunsaugunt Management,Premium Limited Entry,Management,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1075,Book Cliffs (North & South),Deer,Buck,Archery,conservation,UAA;WCF,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,,SOURCE_NO_PERMIT_VALUE,REVIEW_REQUIRED,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,,,,,,2,Book Cliffs (North & South),Conservation,Conservation,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1076,Book Cliffs (North & South),Deer,Buck,Muzzleloader,conservation,UHA;WCF,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,,SOURCE_NO_PERMIT_VALUE,REVIEW_REQUIRED,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,,,,,,2,Book Cliffs (North & South),Conservation,Conservation,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1077,Box Elder,Deer,Buck,Muzzleloader,L.E.,,23,3,26,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,23,3,26,23,3,26,Box Elder,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1078,Cache,Deer,Buck,Muzzleloader,L.E.,,11,1,12,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,11,1,12,11,1,12,Cache,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1079,Manti/San Rafael,Deer,Buck,Muzzleloader,L.E.,,40,5,45,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,40,5,45,40,5,45,Manti/San Rafael,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1080,Nebo,Deer,Buck,Muzzleloader,L.E.,,23,3,26,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,23,3,26,23,3,26,Nebo,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1081,La Sal Mtns,Deer,Buck,Muzzleloader,L.E.,,8,1,9,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,8,1,9,8,1,9,La Sal Mtns,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1083,Panguitch Lake,Deer,Buck,Muzzleloader,L.E.,,12,1,13,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,12,1,13,12,1,13,Panguitch Lake,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1084,Boulder/Kaiparowits,Deer,Buck,Muzzleloader,L.E.,,12,1,13,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,12,1,13,12,1,13,Boulder/Kaiparowits,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1085,"San Juan, Abajo Mtns",Deer,Buck,Muzzleloader,L.E.,,13,1,14,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,13,1,14,13,1,14,"San Juan, Abajo Mtns",Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1086,Vernal/Bonanza,Deer,Buck,Muzzleloader,L.E.,,6,1,7,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,6,1,7,6,1,7,Vernal/Bonanza,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1087,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,L.E.,,36,4,40,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,36,4,40,36,4,40,"Wasatch Mtns, West",Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1090,"Book Cliffs, Floy Canyon",Deer,Buck,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",L.E.,,6,1,7,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,6,1,7,6,1,7,HAMSS,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1091,Kaiparowits HAMSS,Deer,Buck,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",L.E.,,4,1,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,4,1,5,4,1,5,HAMSS,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1100,Chalk Creek,Deer,Buck,Muzzleloader,L.E.,,10,1,11,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,10,1,11,10,1,11,Chalk Creek,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1101,East Canyon,Deer,Buck,Muzzleloader,L.E.,,9,1,10,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,9,1,10,9,1,10,East Canyon,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1103,Morgan-South Rich,Deer,Buck,Muzzleloader,L.E.,,7,1,8,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,7,1,8,7,1,8,Morgan-South Rich,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1105,East Canyon,Deer,Buck,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",L.E.,,6,1,7,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,6,1,7,6,1,7,HAMSS,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1106,Thousand Lakes,Deer,Buck,Restricted Archery,L.E.,,20,2,22,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,20,2,22,20,2,22,Thousand Lakes,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1107,Thousand Lakes,Deer,Buck,Restricted Muzzleloader,L.E.,,20,2,22,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,20,2,22,20,2,22,Thousand Lakes,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1108,Thousand Lakes,Deer,Buck,Restricted Rifle,L.E.,,27,3,30,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,27,3,30,27,3,30,Thousand Lakes,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1109,Thousand Lakes,Deer,Buck,Restricted Multiseason,L.E.,,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,2,0,2,2,0,2,Thousand Lakes,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1110,"Beaver, East",Deer,Buck,Muzzleloader,L.E.,,10,1,11,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,10,1,11,10,1,11,"Beaver, East",Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1111,"Beaver, West",Deer,Buck,Muzzleloader,L.E.,,4,1,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,4,1,5,4,1,5,"Beaver, West",Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1112,"West Desert, Swasey",Deer,Buck,Muzzleloader,L.E.,,4,1,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,4,1,5,4,1,5,"West Desert, Swasey",Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1113,Oquirrh/Tintic,Deer,Buck,Muzzleloader,L.E.,,10,1,11,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,10,1,11,10,1,11,Oquirrh/Tintic,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1114,Cedar/Stansbury,Deer,Buck,Muzzleloader,L.E.,,5,1,6,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,5,1,6,5,1,6,Cedar/Stansbury,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1115,Little Rockies,Deer,Buck,Any Legal Weapon,L.E.,,4,1,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,4,1,5,4,1,5,Little Rockies,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1116,"San Juan, Mancos Mesa",Deer,Buck,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",L.E.,,4,1,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,4,1,5,4,1,5,HAMSS,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1118,Dolores Triangle,Deer,Buck,Multiseason,conservation,SCI,,,,NO_PERMIT_VALUE,DIRECT_HUNT_CODE,,SOURCE_NO_PERMIT_VALUE,REVIEW_REQUIRED,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,,,,,,1,Dolores Triangle,Conservation,Conservation,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1119,Moab Valley,Deer,Buck,Any Legal Weapon,L.E.,,9,1,10,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,9,1,10,9,1,10,Moab Valley,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1120,Castle Valley,Deer,Buck,Any Legal Weapon,L.E.,,13,2,15,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,13,2,15,13,2,15,Castle Valley,Limited Entry,Limited Entry,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1121,Antelope Island,Deer,Buck,Any Legal Weapon,L.E.,Management,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,2,0,2,2,0,2,Antelope Island Management,Premium Limited Entry,Management,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1200,Alton - Premium Buck CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,3,0,3,3,0,3,Alton - Premium Buck CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1201,Alton - Management Buck CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Alton - Management Buck CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1202,Antelope Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Antelope Creek CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1203,Avintaquin Canyon CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Avintaquin Canyon CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1204,Bally Watts CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Bally Watts CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1205,Bar J Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Bar J Ranch CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1206,Bear Mountain CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Bear Mountain CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1207,Bear Springs CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Bear Springs CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1208,Blackhawk CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,2,0,2,2,0,2,Blackhawk CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1209,Blind Springs CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Blind Springs CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1211,Blue Spring Hills CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Blue Spring Hills CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1212,Bluebell CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Bluebell CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1213,Boobe Hole CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,2,0,2,2,0,2,Boobe Hole CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1215,Buckhorn Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Buckhorn Ranch CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1216,Castle Valley Outdoors CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Castle Valley Outdoors CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1217,Causey Spring CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,,SOURCE_TOTAL_MATCHES_RECOMMENDED,HIGH_CONFIRMED_2PLUS,HANUMBER,1,0,1,1,0,1,Causey Spring CWMU,CWMU,CWMU,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
