hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,source_presence,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,buck_deer_res,buck_deer_nr,buck_deer_total,database_res_reference,database_nr_reference,database_total_reference,recommended_res,recommended_nr,recommended_total,winner_source,confidence,source_support_count,conflicting_sources,database_alignment,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status
MA1011,Beaver Hollow,Moose,Antlerless,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,HUNTTABLE,,,,,,1,,,,,,,,,,,,1,HUNTTABLE,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,hunttable selected as the only non-database source with permit values.,,LIVE_ONLY,,,
MB1000,Moose - Statewide Permit,Moose,Bull,Any Legal Weapon,Statewide,"Sept 1 - Nov 15, 2026",HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,,,,,,,,,1,,,,,,,,,1,UTAHDRAWS,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,utahdraws selected as the only non-database source with permit values.,OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,
MB6200,Bear Springs CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6207,Durst Mountain CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6209,Ensign Ranches CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6217,Sharp Mountain CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6220,South Canyon CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6223,Three C CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6224,Two Bear CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6225,Wallsburg CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_OIL_PDF_2026_NUMBERS_PENDING
MB6240,Chimney Rock CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6254,SJ Ranch CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6257,Ingham Peak CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_OIL_PDF_2026_NUMBERS_PENDING
MB6259,Royal Ivory Outfitters CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,1,0,1,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6264,Sand Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,HANUMBER|DATABASE,1,0,1,,,,,,,,,,,,,1,0,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PB1000,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,,,,,,,,,1,,,,,,,,,1,UTAHDRAWS,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,utahdraws selected as the only non-database source with permit values.,OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,
PB5313,West Willow Creek Ranch CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2024 season dates,HANUMBER|DATABASE,,,1,,,,,,,,,,,,1,,,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PB5341,Sweetwater CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2024 season dates,HANUMBER|DATABASE,,,1,,,,,,,,,,,,1,,,1,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PD1006,Parker Mtn,Pronghorn,Doe,Any Legal Weapon,General Season,Oct 12 2024 - Oct 20 2024,HANUMBER|DATABASE,22,3,25,,,,,,,,,,22,3,25,22,3,25,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PD1011,Deseret CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,HUNTTABLE,,,,,,40,,,,,,,,,,,,40,HUNTTABLE,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,hunttable selected as the only non-database source with permit values.,,LIVE_ONLY,,,
PD1025,Cottonwood Ridge CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,HANUMBER|DATABASE,6,0,6,,,,,,,,,,4,0,4,6,0,6,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_DIFFERS_FROM_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PD1032,Antelope Creek CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact Operator for 2024 season dates,HANUMBER|DATABASE,6,0,6,,,,,,,,,,6,,6,6,0,6,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_TOTAL_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PD1039,"Panguitch Lake/Zion, North",Pronghorn,Doe,Any Legal Weapon,General Season,Nov 07 2026 - Nov 15 2026,HUNTTABLE,,,,36,4,40,,,,,,,,,,36,4,40,HUNTTABLE,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,hunttable selected as the only non-database source with permit values.,,LIVE_ONLY,,,
PD1041,Heist CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,HUNTTABLE,,,,,,6,,,,,,,,,,,,6,HUNTTABLE,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,hunttable selected as the only non-database source with permit values.,,LIVE_ONLY,,,
PD1045,The Rose of Snowville CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,HANUMBER|DATABASE,4,0,4,,,,,,,,,,4,0,4,4,0,4,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
PD1046,Green River Flat CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact Operator for 2024 season dates,HANUMBER|DATABASE,6,0,6,,,,,,,,,,6,,6,6,0,6,HANUMBER,MEDIUM_SINGLE_SOURCE,1,,DATABASE_TOTAL_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,hanumber selected as the only non-database source with permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,"Sept 1 - Dec 31, 2026",HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,,,,,,,,,1,,,,1,0,1,,,1,UTAHDRAWS,MEDIUM_SINGLE_SOURCE,1,,DATABASE_TOTAL_MATCHES_RECOMMENDED,PROMOTE_CANDIDATE_AFTER_REVIEW,utahdraws selected as the only non-database source with permit values.,OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,FULL_SPLIT
TK0001,Turkey - Statewide Permit,Turkey,Bearded,Any Legal Weapon,Statewide,"Apr 1 - May 31, 2026",HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,,,,,,,,,1,,,,,,,,,1,UTAHDRAWS,MEDIUM_SINGLE_SOURCE,1,,DATABASE_BLANK_RECOMMENDATION_HAS_VALUE,PROMOTE_CANDIDATE_AFTER_REVIEW,utahdraws selected as the only non-database source with permit values.,OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,
