hunt_code,prefix,report_year,model_year,raw_observed_in_source,interpreted_status,continuity_status,first_seen_report_year,last_seen_report_year,notes
EA1135,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1136,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1136,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1136,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1136,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1136,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1136,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1136,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1137,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1137,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1137,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1137,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1137,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1137,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1137,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1138,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1138,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1138,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1138,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1138,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1138,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1138,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1139,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1139,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1139,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1139,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1139,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1139,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1139,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1140,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1140,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1140,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1140,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1140,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1140,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1140,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1141,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1141,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1141,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1141,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1141,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1141,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1141,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1142,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1142,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1142,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1142,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1142,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1142,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1142,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1143,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1143,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1143,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1143,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1143,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1143,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1143,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1144,EA,2020,2021,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2023,2023,No source evidence before first observed year in this audit window.
EA1144,EA,2021,2022,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2023,2023,No source evidence before first observed year in this audit window.
EA1144,EA,2022,2023,NO,NOT_YET_OBSERVED,BEFORE_FIRST_OBSERVED_YEAR,2023,2023,No source evidence before first observed year in this audit window.
EA1144,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2023,2023,Source PDF contains the hunt code in this report year.
EA1144,EA,2024,2025,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2023,2023,The code has not reappeared in later scanned source years through 2026.
EA1144,EA,2025,2026,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2023,2023,The code has not reappeared in later scanned source years through 2026.
EA1144,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2023,2023,The code has not reappeared in later scanned source years through 2026.
EA1145,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1145,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1145,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1145,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1145,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1145,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1145,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1146,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1146,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1146,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1146,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1146,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1146,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1146,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1147,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1147,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1147,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1147,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1147,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1147,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1147,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1149,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1149,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1149,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1149,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1149,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1149,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1149,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1151,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1151,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1151,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1151,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1151,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1151,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1151,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1153,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1153,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1153,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1153,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1153,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1153,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1153,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1155,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2023,Source PDF contains the hunt code in this report year.
EA1155,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2023,Source PDF contains the hunt code in this report year.
EA1155,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2023,Source PDF contains the hunt code in this report year.
EA1155,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2023,Source PDF contains the hunt code in this report year.
EA1155,EA,2024,2025,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2023,The code has not reappeared in later scanned source years through 2026.
EA1155,EA,2025,2026,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2023,The code has not reappeared in later scanned source years through 2026.
EA1155,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2023,The code has not reappeared in later scanned source years through 2026.
EA1156,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1156,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1156,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1156,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1156,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1156,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1156,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1157,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1157,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1157,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1157,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1157,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1157,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1157,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1158,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1158,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1158,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1158,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1158,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1158,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1158,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1159,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1159,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1159,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1159,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1159,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1159,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1159,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1160,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1160,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1160,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1160,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1160,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1160,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1160,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1161,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1161,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1161,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1161,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1161,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1161,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1161,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1162,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1162,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1162,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1162,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1162,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1162,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1162,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1163,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1163,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1163,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1163,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1163,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1163,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1163,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1164,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1164,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1164,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1164,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1164,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1164,EA,2025,2026,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1164,EA,2026,2027,NO,TERMINAL_ABSENT_AFTER_LAST_OBSERVED,NO_LATER_REAPPEARANCE_IN_AUDIT_WINDOW,2020,2025,The code has not reappeared in later scanned source years through 2026.
EA1165,EA,2020,2021,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1165,EA,2021,2022,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1165,EA,2022,2023,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1165,EA,2023,2024,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
EA1165,EA,2024,2025,YES,OBSERVED_IN_SOURCE,CONFIRMED_PRESENT,2020,2025,Source PDF contains the hunt code in this report year.
