source_scope,source_file,source_page,storage_year,draw_results_year,permit_draw_year,model_year,year_basis,report_title,raw_extracted_code,normalized_hunt_code,artifact_status,hunt_name,species,resident_successful,nonresident_successful,resident_unsuccessful,nonresident_unsuccessful,total_applications,resident_quota,nonresident_quota,total_quota,resident_success_ratio,nonresident_success_ratio,resident_bonus_permits,resident_regular_permits,nonresident_bonus_permits,nonresident_regular_permits,odds_denominator,parse_method,parse_status,notes
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2021\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2021,2021,2021,2022,BIBLE_FOLDER_YEAR,2021-2022 Sportsman Draw Odds Report,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,1,0,11224,0,11225,1,,1,"1 in 11,225.0",N/A,,,,,11225,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,1,2021,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,1,0,11224,0,11225,1,,1,"1 in 11,225.0",N/A,,,,,11225,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,1,2022,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,1,0,11224,0,11225,1,,1,"1 in 11,225.0",N/A,,,,,11225,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2021\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2021,2021,2021,2022,BIBLE_FOLDER_YEAR,2021-2022 Sportsman Draw Odds Report,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,1,0,3991,0,3992,1,,1,"1 in 3,992.0",N/A,,,,,3992,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,1,2021,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,1,0,3991,0,3992,1,,1,"1 in 3,992.0",N/A,,,,,3992,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,1,2022,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,1,0,3991,0,3992,1,,1,"1 in 3,992.0",N/A,,,,,3992,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2021\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2021,2021,2021,2022,BIBLE_FOLDER_YEAR,2021-2022 Sportsman Draw Odds Report,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,1,0,6558,0,6559,1,,1,"1 in 6,559.0",N/A,,,,,6559,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,1,2021,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,1,0,6558,0,6559,1,,1,"1 in 6,559.0",N/A,,,,,6559,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,1,2022,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,1,0,6558,0,6559,1,,1,"1 in 6,559.0",N/A,,,,,6559,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2021\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2021,2021,2021,2022,BIBLE_FOLDER_YEAR,2021-2022 Sportsman Draw Odds Report,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,1,0,4650,0,4651,1,,1,"1 in 4,651.0",N/A,,,,,4651,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,1,2021,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,1,0,4650,0,4651,1,,1,"1 in 4,651.0",N/A,,,,,4651,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,1,2022,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,1,0,4650,0,4651,1,,1,"1 in 4,651.0",N/A,,,,,4651,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2021\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2021,2021,2021,2022,BIBLE_FOLDER_YEAR,2021-2022 Sportsman Draw Odds Report,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,5039,0,5040,1,,1,"1 in 5,040.0",N/A,,,,,5040,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,1,2021,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,5039,0,5040,1,,1,"1 in 5,040.0",N/A,,,,,5040,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,1,2022,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,5039,0,5040,1,,1,"1 in 5,040.0",N/A,,,,,5040,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2021\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2021,2021,2021,2022,BIBLE_FOLDER_YEAR,2021-2022 Sportsman Draw Odds Report,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,1,0,1254,0,1255,1,,1,"1 in 1,255.0",N/A,,,,,1255,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,1,2021,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,1,0,1254,0,1255,1,,1,"1 in 1,255.0",N/A,,,,,1255,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,1,2022,2021,2021,2022,REPORT_TITLE,2021-2022 Sportsman Draw Odds Report,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,1,0,1254,0,1255,1,,1,"1 in 1,255.0",N/A,,,,,1255,stacked_column_table,OK,Extracted from stacked Sportsman table layout.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ABI1000,BI1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bison,Bison,1,0,5964,0,5965,1,,1,"1 in 5,965.0",N/A,,,,,5965,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ABI1000,BI1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bison,Bison,1,0,5964,0,5965,1,,1,"1 in 5,965.0",N/A,,,,,5965,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ABR1000,BR1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Black Bear,Black Bear,1,0,1584,0,1585,1,,1,"1 in 1,585.0",N/A,,,,,1585,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ABR1000,BR1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Black Bear,Black Bear,1,0,1584,0,1585,1,,1,"1 in 1,585.0",N/A,,,,,1585,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ACG1000,CG1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Cougar,Cougar,1,0,1410,0,1411,1,,1,"1 in 1,411.0",N/A,,,,,1411,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ACG1000,CG1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Cougar,Cougar,1,0,1410,0,1411,1,,1,"1 in 1,411.0",N/A,,,,,1411,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ADB0007,DB0007,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Deer,Deer,1,0,10593,0,10594,1,,1,"1 in 10,594.0",N/A,,,,,10594,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ADB0007,DB0007,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Deer,Deer,1,0,10593,0,10594,1,,1,"1 in 10,594.0",N/A,,,,,10594,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ADS1000,DS1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,0,5085,0,5086,1,,1,"1 in 5,086.0",N/A,,,,,5086,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ADS1000,DS1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,0,5085,0,5086,1,,1,"1 in 5,086.0",N/A,,,,,5086,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,AEB1000,EB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Elk,Elk,1,0,10846,0,10847,1,,1,"1 in 10,847.0",N/A,,,,,10847,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,AEB1000,EB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Elk,Elk,1,0,10846,0,10847,1,,1,"1 in 10,847.0",N/A,,,,,10847,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,AGO1000,GO1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Mountain Goat,Mountain Goat,1,0,4112,0,4113,1,,1,"1 in 4,113.0",N/A,,,,,4113,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,AGO1000,GO1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Mountain Goat,Mountain Goat,1,0,4112,0,4113,1,,1,"1 in 4,113.0",N/A,,,,,4113,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,AMB1000,MB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Moose,Moose,1,0,6584,0,6585,1,,1,"1 in 6,585.0",N/A,,,,,6585,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,AMB1000,MB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Moose,Moose,1,0,6584,0,6585,1,,1,"1 in 6,585.0",N/A,,,,,6585,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,APB1000,PB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Pronghorn,Pronghorn,1,0,4527,0,4528,1,,1,"1 in 4,528.0",N/A,,,,,4528,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,APB1000,PB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Pronghorn,Pronghorn,1,0,4527,0,4528,1,,1,"1 in 4,528.0",N/A,,,,,4528,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ARS0001,RS0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,5237,0,5238,1,,1,"1 in 5,238.0",N/A,,,,,5238,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ARS0001,RS0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,5237,0,5238,1,,1,"1 in 5,238.0",N/A,,,,,5238,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2022\2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2022,2022,2022,2023,BIBLE_FOLDER_YEAR,2022-2023 Sportsman Draw Odds Report,ATK0001,TK0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bearded Turkey,Turkey,1,0,1246,0,1247,1,,1,"1 in 1,247.0",N/A,,,,,1247,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2022-23 Sportsman draw odds report.pdf,1,2024,2022,2022,2023,REPORT_TITLE,2022-2023 Sportsman Draw Odds Report,ATK0001,TK0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bearded Turkey,Turkey,1,0,1246,0,1247,1,,1,"1 in 1,247.0",N/A,,,,,1247,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ABI1000,BI1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bison,Bison,1,0,4429,0,4430,1,,1,"1 in 4,430.0",N/A,,,,,4430,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ABR1000,BR1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Black Bear,Black Bear,1,0,1851,0,1852,1,,1,"1 in 1,852.0",N/A,,,,,1852,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ADB0007,DB0007,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Deer,Deer,1,0,8098,0,8099,1,,1,"1 in 8,099.0",N/A,,,,,8099,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ADS1000,DS1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,0,4026,0,4027,1,,1,"1 in 4,027.0",N/A,,,,,4027,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,AEB1000,EB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Elk,Elk,1,0,8226,0,8227,1,,1,"1 in 8,227.0",N/A,,,,,8227,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,AGO1000,GO1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Mountain Goat,Mountain Goat,1,0,3284,0,3285,1,,1,"1 in 3,285.0",N/A,,,,,3285,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,AMB1000,MB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Moose,Moose,1,0,4935,0,4936,1,,1,"1 in 4,936.0",N/A,,,,,4936,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,APB1000,PB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Pronghorn,Pronghorn,1,0,3696,0,3697,1,,1,"1 in 3,697.0",N/A,,,,,3697,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ARS0001,RS0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,4154,0,4155,1,,1,"1 in 4,155.0",N/A,,,,,4155,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2023\2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2023,2023,2023,2024,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ATK0001,TK0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bearded Turkey,Turkey,1,0,853,0,854,1,,1,1 in 854.0,N/A,,,,,854,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ABI1000,BI1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bison,Bison,1,0,4429,0,4430,1,,1,"1 in 4,430.0",N/A,,,,,4430,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,ABI1000,BI1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bison,Bison,1,0,4429,0,4430,1,,1,"1 in 4,430.0",N/A,,,,,4430,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ABR1000,BR1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Black Bear,Black Bear,1,0,1851,0,1852,1,,1,"1 in 1,852.0",N/A,,,,,1852,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,ABR1000,BR1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Black Bear,Black Bear,1,0,1851,0,1852,1,,1,"1 in 1,852.0",N/A,,,,,1852,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ADB0007,DB0007,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Deer,Deer,1,0,8098,0,8099,1,,1,"1 in 8,099.0",N/A,,,,,8099,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,ADB0007,DB0007,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Deer,Deer,1,0,8098,0,8099,1,,1,"1 in 8,099.0",N/A,,,,,8099,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ADS1000,DS1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,0,4026,0,4027,1,,1,"1 in 4,027.0",N/A,,,,,4027,na_glued_code_table,OK,Extracted from single-line Sportsman table.
