hunt_code,hunt_name,species,draw_results_year,model_target_year,res_header,nr_header,total_header,res_display_header,nr_display_header,total_display_header,res_value,nr_value,total_value,source_value,status,recommended_2026_res,recommended_2026_nr,recommended_2026_total,recommended_2026_winner_source,recommended_2026_alignment
EB3079,"Book Cliffs, Little Creek Roadless",Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
EB3079,"Book Cliffs, Little Creek Roadless",Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,2,0,2,HANUMBER,DATABASE_MATCHES_RECOMMENDED
EB3104,"Book Cliffs, Little Creek Roadless",Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
EB3104,"Book Cliffs, Little Creek Roadless",Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
EB3104,"Book Cliffs, Little Creek Roadless",Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,1,0,1,HANUMBER,DATABASE_MATCHES_RECOMMENDED
EB3167,"Book Cliffs, Little Creek Roadless",Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
EB3167,"Book Cliffs, Little Creek Roadless",Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,1,1,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
EB3167,"Book Cliffs, Little Creek Roadless",Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,4,1,5,HANUMBER,DATABASE_MATCHES_RECOMMENDED
EL3002,Book Cliffs Little Creek Roadless,Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
EL3002,Book Cliffs Little Creek Roadless,Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_CROSSWALK_RETRY,CLEAN,,,,,
EL3002,Book Cliffs Little Creek Roadless,Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,BLANK_TOTAL,,,,NONE,NOT_COMPARED
EL3028,Book Cliffs Little Creek Roadless,Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
EL3028,Book Cliffs Little Creek Roadless,Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,,,,,BLANK_TOTAL,,,,,
EL3028,Book Cliffs Little Creek Roadless,Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,BLANK_TOTAL,,,,NONE,NOT_COMPARED
EL3079,Book Cliffs Little Creek Roadless,Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
EL3079,Book Cliffs Little Creek Roadless,Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_CROSSWALK_RETRY,CLEAN,,,,,
EL3079,Book Cliffs Little Creek Roadless,Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,BLANK_TOTAL,,,,NONE,NOT_COMPARED
EL3167,Book Cliffs Little Creek Roadless,Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
EL3167,Book Cliffs Little Creek Roadless,Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,,,,,BLANK_TOTAL,,,,,
EL3167,Book Cliffs Little Creek Roadless,Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,,NO_PUBLISHED_2026_PRIVATE_LAND_ELK_PERMIT_COUNT,BLANK_TOTAL,,,,NONE,NOT_COMPARED
DB1018,"Book Cliffs, South",Deer,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,5,1,6,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
DB1018,"Book Cliffs, South",Deer,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,7,1,8,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
DB1018,"Book Cliffs, South",Deer,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,34,4,38,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,34,4,38,HANUMBER,DATABASE_MATCHES_RECOMMENDED
PB5002,"Book Cliffs, South",Pronghorn,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
PB5002,"Book Cliffs, South",Pronghorn,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
PB5002,"Book Cliffs, South",Pronghorn,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,8,1,9,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,8,1,9,HANUMBER,DATABASE_MATCHES_RECOMMENDED
PB5027,"Book Cliffs, South",Pronghorn,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
PB5027,"Book Cliffs, South",Pronghorn,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,8,2,10,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
PB5027,"Book Cliffs, South",Pronghorn,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,34,4,38,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,34,4,38,HANUMBER,DATABASE_MATCHES_RECOMMENDED
RS1001,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
RS1001,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,,,,,BLANK_TOTAL,,,,,
RS1001,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,CLEAN,,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,DATABASE_HAS_VALUE_NO_RECOMMENDATION
RS6701,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
RS6701,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,3,1,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
RS6701,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,5,1,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,5,1,6,HANUMBER,DATABASE_MATCHES_RECOMMENDED
EA1266,"Box Elder, Hansel Mtn",Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
EA1266,"Box Elder, Hansel Mtn",Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,7,1,8,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
EA1266,"Box Elder, Hansel Mtn",Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,27,3,30,2026_CURRENT_RECOMMENDED_CONFIRMED_BY_ELK_ANTLERLESS_DWR_TABLE,CLEAN,27,3,30,HANUMBER,DATABASE_MATCHES_RECOMMENDED
EA2026,"Box Elder, Hansel Mtn",Elk,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
EA2026,"Box Elder, Hansel Mtn",Elk,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,,,,,BLANK_TOTAL,,,,,
EA2026,"Box Elder, Hansel Mtn",Elk,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,200,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,TOTAL_ONLY,,,200,HANUMBER,DATABASE_MATCHES_RECOMMENDED
RE1000,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,CLEAN,,,,,
RE1000,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
RE1000,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,4,1,5,HANUMBER,DATABASE_MATCHES_RECOMMENDED
RS1003,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,,,,,BLANK_TOTAL,,,,,
RS1003,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,,,,,BLANK_TOTAL,,,,,
RS1003,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,1,0,1,Utah DWR 2025-2027 Conservation Permit Database,CLEAN,,,,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,DATABASE_HAS_VALUE_NO_RECOMMENDATION
RS6703,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
RS6703,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
RS6703,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,4,0,4,HANUMBER,DATABASE_MATCHES_RECOMMENDED
RS6704,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
RS6704,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
RS6704,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,3,1,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,3,1,4,HANUMBER,DATABASE_MATCHES_RECOMMENDED
RS6722,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
RS6722,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,2,0,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
RS6722,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,2,0,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,2,0,2,HANUMBER,DATABASE_MATCHES_RECOMMENDED
DA1031,"Oquirrh-Stansbury, Settlement Cyn",Deer,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,13,0,13,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,CLEAN,,,,,
DA1031,"Oquirrh-Stansbury, Settlement Cyn",Deer,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,14,1,15,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
DA1031,"Oquirrh-Stansbury, Settlement Cyn",Deer,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,TOTAL_ONLY,,,20,HANUMBER,DATABASE_MATCHES_RECOMMENDED
DA1033,"San Juan, Monticello",Deer,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,3,0,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,CLEAN,,,,,
DA1033,"San Juan, Monticello",Deer,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,3,0,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
DA1033,"San Juan, Monticello",Deer,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,10,USER_CONFIRMED_DA_RECOMMENDED_VALUES,TOTAL_ONLY,,,10,HANUMBER,DATABASE_MATCHES_RECOMMENDED
DA1042,"San Juan, Monticello",Deer,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,CLEAN,,,,,
DA1042,"San Juan, Monticello",Deer,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
DA1042,"San Juan, Monticello",Deer,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,,,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,TOTAL_ONLY,,,5,HANUMBER,DATABASE_MATCHES_RECOMMENDED
PB5003,"Box Elder, Promontory",Pronghorn,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
PB5003,"Box Elder, Promontory",Pronghorn,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,4,0,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
PB5003,"Box Elder, Promontory",Pronghorn,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,4,0,4,HANUMBER,DATABASE_MATCHES_RECOMMENDED
PB5028,"Box Elder, Promontory",Pronghorn,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,4,1,5,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,CLEAN,,,,,
PB5028,"Box Elder, Promontory",Pronghorn,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
PB5028,"Box Elder, Promontory",Pronghorn,2026,2027,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,RES_PERMITS_2026=2027_MODEL,N.R_PERMITS_2026=2027_MODEL,TOTAL_PERMITS_2026=2027_MODEL,14,2,16,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,CLEAN,14,2,16,HANUMBER,DATABASE_MATCHES_RECOMMENDED
PD1012,"Box Elder, Promontory",Pronghorn,2024,2025,permits_2024_res,permits_2024_nr,permits_2024_total,RES_PERMITS_2024=2025_MODEL,N.R_PERMITS_2024=2025_MODEL,TOTAL_PERMITS_2024=2025_MODEL,5,1,6,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,CLEAN,,,,,
PD1012,"Box Elder, Promontory",Pronghorn,2025,2026,permits_2025_res,permits_2025_nr,permits_2025_total,RES_PERMITS_2025=2026_MODEL,N.R_PERMITS_2025=2026_MODEL,TOTAL_PERMITS_2025=2026_MODEL,6,1,7,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,CLEAN,,,,,
