hunt_code,field_name,feeder_source_file,feeder_value,target_value,comparison_status,notes
EB3128,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,10,10,MATCH,Feeder values preserved in target set.
EB3128,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3128,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,5.3,5.3,MATCH,Feeder values preserved in target set.
EB3128,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3128,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3128,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3128,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,total_only,total_only,MATCH,Feeder values preserved in target set.
EB3128,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3130,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,"Box Elder, Pilot Mtn","Box Elder, Pilot Mtn",MATCH,Feeder values preserved in target set.
EB3130,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3130,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3130,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3130,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3130,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3130,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3130,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,MATCH,Feeder values preserved in target set.
EB3130,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3130,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN|YELLOW,GREEN|YELLOW,MATCH,Feeder values preserved in target set.
EB3130,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.4|0.6|0.9|1.1|1.3|1.5|1.7|...(+3 more),0|1.1|1.3|1.5|1.7|18.5|40|60|...(+3 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3130,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.004301|0.006452|0.008602|0.010753|0.012903|0.015054|0.017204|...(+3 more),0|0.0043|0.0065|0.0086|0.0108|0.0129|0.0151|0.0172|...(+3 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3130,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.046774|0.135484|0.794086,0|0.0468|0.1355|0.7941,MISMATCH,Feeder and target values diverge with no overlap.
EB3130,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.054301|0.056452|0.058602|0.060753|0.062903|0.065054|0.067204|...(+3 more),0.05|0.0543|0.0565|0.0586|0.0608|0.0629|0.0651|0.0672|...(+3 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3130,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_cutoff_mixed|random_pool,max_pool_cutoff_mixed|random_pool,MATCH,Feeder values preserved in target set.
EB3130,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|9,0|9,MATCH,Feeder values preserved in target set.
EB3130,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,2,2,MATCH,Feeder values preserved in target set.
EB3130,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,0,0,MATCH,Feeder values preserved in target set.
EB3130,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,2,2,MATCH,Feeder values preserved in target set.
EB3130,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,0,0,MATCH,Feeder values preserved in target set.
EB3130,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,13.7,13.7,MATCH,Feeder values preserved in target set.
EB3130,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,6.5,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3130,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,6.9,6.9,MATCH,Feeder values preserved in target set.
EB3130,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3130,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3130,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Meeting Objective,Meeting Objective,MATCH,Feeder values preserved in target set.
EB3130,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|MIXED CUTOFF|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3130,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 4.0 or 25.0%,0|100|16.67|~1 in 1.0 or 100.0%|~1 in 4.0 or 25.0%,IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3132,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,"Cache, North","Cache, North",MATCH,Feeder values preserved in target set.
EB3132,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3132,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3132,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3132,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3132,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3132,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3132,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,MATCH,Feeder values preserved in target set.
EB3132,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|RANDOM ONLY,MAX POOL|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3132,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN,GREEN,MATCH,Feeder values preserved in target set.
EB3132,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|...(+13 more),0|10|18.1|2.2|2.4|20|25.1|3.2|...(+13 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3132,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.000678|0.001356|0.002034|0.002712|0.003390|0.004068|0.005424|...(+16 more),0|0.0007|0.0014|0.002|0.0027|0.0034|0.0041|0.0054|...(+16 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3132,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.019418|0.025931|0.031344|0.130998|0.200546|0.431004|0.691469|...(+2 more),0|0.0194|0.0259|0.0313|0.131|0.2005|0.431|0.6915|...(+2 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3132,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.050678|0.051356|0.052034|0.052712|0.053390|0.054068|0.055424|...(+16 more),0.05|0.0507|0.0514|0.052|0.0527|0.0534|0.0541|0.0554|...(+16 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3132,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_guaranteed|random_pool,max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
EB3132,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,11|9,11|9,MATCH,Feeder values preserved in target set.
EB3132,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,22,22,MATCH,Feeder values preserved in target set.
EB3132,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,2,2,MATCH,Feeder values preserved in target set.
EB3132,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,24,24,MATCH,Feeder values preserved in target set.
EB3132,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,37.5,37.5,MATCH,Feeder values preserved in target set.
EB3132,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,12.9,12.9,MATCH,Feeder values preserved in target set.
EB3132,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,8.3,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3132,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,6.7,6.7,MATCH,Feeder values preserved in target set.
EB3132,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3132,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3132,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Above Objective,Above Objective,MATCH,Feeder values preserved in target set.
EB3132,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3132,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 1.7 or 58.8%|~1 in 12.0 or 8.3%|~1 in 14.0 or 7.1%|~1 in 27.0 or 3.7%|~1 in 3.0 or 33.3%|~1 in 4.8 or 20.8%,0|100|4.76|50|66.67|~1 in 1.0 or 100.0%|~1 in 1.7 or 58.8%|~1 in 12.0 or 8.3%|...(+4 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3135,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Barney Top/Kaiparowits,Barney Top/Kaiparowits,MATCH,Feeder values preserved in target set.
EB3135,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3135,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3135,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3135,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3135,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3135,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3135,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS|RANDOM DRAW ONLY,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS|RANDOM DRAW ONLY,MATCH,Feeder values preserved in target set.
EB3135,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3135,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN,GREEN,MATCH,Feeder values preserved in target set.
EB3135,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|...(+12 more),0|1.9|10|100|12.7|16.1|2.2|2.7|...(+11 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3135,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.000322|0.000643|0.000965|0.001608|0.001929|0.002251|0.002572|...(+23 more),0|0.0003|0.0006|0.001|0.0016|0.0019|0.0023|0.0026|...(+23 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3135,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.077317|0.111286|0.163057|0.166218|0.865715|0.950000,0|0.0773|0.1113|0.1631|0.1662|0.8657|0.95,MISMATCH,Feeder and target values diverge with no overlap.
EB3135,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.050322|0.050643|0.050965|0.051608|0.051929|0.052251|0.052572|...(+23 more),0.05|0.0503|0.0506|0.051|0.0516|0.0519|0.0523|0.0526|...(+23 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3135,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
EB3135,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,8,8,MATCH,Feeder values preserved in target set.
EB3135,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,9,9,MATCH,Feeder values preserved in target set.
EB3135,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,1,1,MATCH,Feeder values preserved in target set.
EB3135,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,10,10,MATCH,Feeder values preserved in target set.
EB3135,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,22.2,22.2,MATCH,Feeder values preserved in target set.
EB3135,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,16.8,16.8,MATCH,Feeder values preserved in target set.
EB3135,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,9.4,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3135,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,7.8,7.8,MATCH,Feeder values preserved in target set.
EB3135,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3135,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3135,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Above Objective,Above Objective,MATCH,Feeder values preserved in target set.
EB3135,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|MIXED CUTOFF|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3135,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 4.0 or 25.0%|~1 in 5.0 or 20.0%,0|100|50|9.09|~1 in 1.0 or 100.0%|~1 in 4.0 or 25.0%|~1 in 5.0 or 20.0%,IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3136,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,"Southwest Desert, North","Southwest Desert, North",MATCH,Feeder values preserved in target set.
EB3136,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3136,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3136,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3136,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3136,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3136,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3136,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,MATCH,Feeder values preserved in target set.
EB3136,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3136,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN|YELLOW,GREEN|YELLOW,MATCH,Feeder values preserved in target set.
EB3136,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.1|0.2|0.3|0.4|0.5|1.0|1.5|...(+12 more),0|1.5|10|100|11.6|12.5|2.3|20|...(+11 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3136,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.000253|0.000506|0.000759|0.001013|0.001266|0.001519|0.001772|...(+24 more),0|0.0003|0.0005|0.0008|0.001|0.0013|0.0015|0.0018|...(+24 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3136,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.031295|0.066311|0.074695|0.220757|0.270790|0.300210|0.312904|...(+3 more),0|0.0313|0.0663|0.0747|0.2208|0.2708|0.3002|0.3129|...(+3 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3136,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.050253|0.050506|0.050759|0.051013|0.051266|0.051519|0.051772|...(+24 more),0.05|0.0503|0.0505|0.0508|0.051|0.0513|0.0515|0.0518|...(+24 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3136,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
EB3136,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,20|8,20|8,MATCH,Feeder values preserved in target set.
EB3136,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,21,21,MATCH,Feeder values preserved in target set.
EB3136,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,2,2,MATCH,Feeder values preserved in target set.
EB3136,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,23,23,MATCH,Feeder values preserved in target set.
EB3136,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,42.1,42.1,MATCH,Feeder values preserved in target set.
EB3136,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,12.9,12.9,MATCH,Feeder values preserved in target set.
EB3136,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,9.5,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3136,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,8.4,8.4,MATCH,Feeder values preserved in target set.
EB3136,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3136,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3136,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Above Objective,Above Objective,MATCH,Feeder values preserved in target set.
EB3136,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|MIXED CUTOFF|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
