source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,BR7311,Fishlake/Thousa nd Lakes,Bear,Either Sex,A.L.W.,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,BR7312,San Juan,Bear,Either Sex,A.L.W.,CONSERVATION,MDF|SFW|UHA,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,BR7313,Diamond Mtn/Vernal/Bona nza,Bear,Either Sex,A.L.W.,CONSERVATION,MDF|SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,BR7314,Yellowstone,Bear,Either Sex,A.L.W.,CONSERVATION,WCF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,BR7315,"Wasatch Mtns, Avintaquin/Curra nt Creek",Bear,Either Sex,A.L.W.,CONSERVATION,SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,BR7316,"Wasatch Mtns, West-Central",Bear,Either Sex,A.L.W.,CONSERVATION,MDF|SFW|UAA,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,BR7317,Nine Mile,Bear,Either Sex,A.L.W.,CONSERVATION,SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,BR7318,Beaver,Bear,Either Sex,A.L.W.,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,BR7321,"Kamas/North Slope, Summit",Bear,Either Sex,A.L.W.,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,BR7323,Paunsaugunt,Bear,Either Sex,A.L.W.,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,BR7324,Chalk Creek/East Canyon/Morgan-South Rich,Bear,Either Sex,A.L.W.,CONSERVATION,DSC,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1001,Paunsaugunt,Deer,Buck,Archery,CONSERVATION,NWTF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1003,Henry Mtns,Deer,Buck,ALW,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1007,Henry Mtns,Deer,Buck,,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1008,Paunsaugunt,Deer,Buck,,CONSERVATION,MDF|NWTF,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1014,"San Juan, Elk Ridge",Deer,Buck,Archery,CONSERVATION,UAA,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1015,Diamond Mtn,Deer,Buck,Archery,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1016,"West Desert, Vernon",Deer,Buck,Archery,CONSERVATION,MDF|SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1019,"Fillmore, Oak Creek LE",Deer,Buck,ALW,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1022,"San Juan, Elk Ridge",Deer,Buck,ALW,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1023,Diamond Mtn,Deer,Buck,ALW,CONSERVATION,MDF|RMEF,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1024,"West Desert, Vernon",Deer,Buck,ALW,CONSERVATION,SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1045,"Fillmore, Oak Creek LE",Deer,Buck,,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1046,"San Juan, Elk Ridge",Deer,Buck,,CONSERVATION,MDF|SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,3,DB1047,Diamond Mtn,Deer,Buck,,CONSERVATION,MDF|SFW,,,3,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,DB1048,"West Desert, Vernon",Deer,Buck,,CONSERVATION,DSC|MDF|SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,DB1056,Book Cliffs,Deer,Buck,ALW,CONSERVATION,MDF|SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,DB1058,Paunsaugunt,Deer,Buck,ALW,CONSERVATION,MDF|SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1075,Book Cliffs,Deer,Buck,Archery,CONSERVATION,UAA|WCF,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DB1076,Book Cliffs,Deer,Buck,,CONSERVATION,UHA|WCF,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DB1118,"La Sal, Dolores Triangle",Deer,Buck,,CONSERVATION,SCI,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DS1000,Statewide,Desert Bighorn,Ram,ALW,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DS1002,"Kaiparowits, East",Desert Bighorn,Ram,ALW,CONSERVATION,UWSF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DS1003,"Kaiparowits, Escalante",Desert Bighorn,Ram,ALW,CONSERVATION,UWSF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DS1004,"San Rafael, Dirty Devil",Desert Bighorn,Ram,ALW,CONSERVATION,SCI,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DS1006,"Kaiparowits, West",Desert Bighorn,Ram,ALW,CONSERVATION,UWSF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,DS1007,"La Sal, Potash/South Cisco",Desert Bighorn,Ram,ALW,CONSERVATION,SFW|UWSF,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,DS6605,"Pine Valley, Beaver Dam",Desert Bighorn,Ram,ALW,CONSERVATION,UWSF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,8,EA1180,La Sal,Elk,Antlerless,A.L.W.,CONSERVATION,MDF|NWTF|RMEF|SFW|UAA|WCF,,,8,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,21,EA1220,"Beaver, East",Elk,Bull,ALW - LATE,CONSERVATION,MDF|RMEF|SCI|SFW|UWSF,,,21,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,6,EA1221,Fishlake/Thousa nd Lakes,Elk,Bull,ALW - LATE,CONSERVATION,MDF|RMEF|SFW,,,6,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,EA1270,Fishlake,Elk,Antlerless,A.L.W.,CONSERVATION,SCI|SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,EA1271,Manti,Elk,Antlerless,A.L.W.,CONSERVATION,MDF|SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,6,EA2041,Cache,Elk,Antlerless,A.L.W.,CONSERVATION,NWTF|RMEF|SCI|WCF,,,6,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,10,EA2045,Wasatch Mtns,Elk,Antlerless,A.L.W.,CONSERVATION,MDF|RMEF|SFW,,,10,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,3,EB1000,San Juan Bull Elk,Elk,Bull,ALW - LATE,CONSERVATION,MDF|RMEF|SFW,,,3,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3128,"Box Elder, Grouse Creek",Elk,Bull,ALW,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3158,"Beaver, East",Elk,Bull,Archery,CONSERVATION,UAA,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3159,"Beaver, East",Elk,Bull,ALW,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3161,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,EB3164,"Book Cliffs, Bitter Creek/East",Elk,Bull,ALW - LATE,CONSERVATION,DSC|RMEF,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3166,"Book Cliffs, Bitter Creek/East",Elk,Bull,ALW,CONSERVATION,WCF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3169,"Cache, Meadowville",Elk,Bull,ALW,CONSERVATION,RMEF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,EB3171,"Cache, South",Elk,Bull,ALW,CONSERVATION,MDF|SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,EB3172,Manti,Elk,Bull,Archery,CONSERVATION,MDF|NWTF|RMEF|SFW,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3174,Nebo/San Pitch Mtns,Elk,Bull,Archery,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3179,Nebo/San Pitch Mtns,Elk,Bull,ALW,CONSERVATION,NWTF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3180,"Fillmore, Pahvant",Elk,Bull,Archery,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3181,"Fillmore, Pahvant",Elk,Bull,ALW,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3182,"La Sal, La Sal Mtns",Elk,Bull,Archery,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,3,EB3183,"La Sal, La Sal Mtns",Elk,Bull,ALW,CONSERVATION,MDF|RMEF|SFW,,,3,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3184,Monroe,Elk,Bull,Archery,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3185,Monroe,Elk,Bull,ALW,CONSERVATION,RMEF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3186,Mt Dutton,Elk,Bull,Archery,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3187,Mt Dutton,Elk,Bull,ALW,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3189,Panguitch Lake,Elk,Bull,ALW,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3190,Boulder,Elk,Bull,Archery,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,EB3191,Boulder,Elk,Bull,ALW,CONSERVATION,MDF|SFW,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,EB3192,Fishlake/Thousa nd Lakes,Elk,Bull,Archery,CONSERVATION,MDF|SCI|UAA,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3193,San Juan Bull Elk,Elk,Bull,Archery,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3194,San Juan Bull Elk,Elk,Bull,ALW,CONSERVATION,RMEF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3195,Diamond Mtn,Elk,Bull,Archery,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3196,Diamond Mtn,Elk,Bull,ALW,CONSERVATION,NWTF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3197,"Southwest Desert, South",Elk,Bull,Archery,CONSERVATION,UAA,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,3,EB3198,"Southwest Desert, South",Elk,Bull,ALW,CONSERVATION,MDF|RMEF,,,3,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,4,EB3199,Wasatch Mtns,Elk,Bull,Archery,CONSERVATION,MDF|RMEF|WCF,,,4,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3209,"Box Elder, Pilot Mtn",Elk,Bull,ALW,CONSERVATION,MDF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,EB3210,"North Slope, Three Corners",Elk,Bull,ALW,CONSERVATION,NWTF,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,3,GO1000,Nebo,Mountain Goat,Billy,ALW,CONSERVATION,SFW|UWSF,,,3,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,5,MB1000,Cache,Moose,Bull,ALW,CONSERVATION,NWTF|RMEF|SCI|SFW|UCWF,,,5,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,39,PB1000,"Book Cliffs, South",Pronghorn,Buck,ALW,CONSERVATION,DSC|MDF|NWTF|RMEF|SCI|SFW|UAA|UHA|WCF,,,39,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,2,PB5025,Beaver,Pronghorn,Buck,ALW,CONSERVATION,SFW|UAA,,,2,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,3,PB5026,"Book Cliffs, Bitter Creek",Pronghorn,Buck,ALW,CONSERVATION,DSC|MDF|SFW,,,3,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
CONSERVATION_PERMITS_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 CONSERVATION  PERMITS.xlsx,1,PB5029,"Box Elder, Puddle Valley",Pronghorn,Buck,ALW,CONSERVATION,SFW,,,1,TOTAL_ONLY,DIRECT_HUNT_CODE,one workbook row counted as one conservation permit; Value column is not used as permit count
