hunt_code,hunt_name,species,sex,sex_class,weapon,season,hunt_category,hunt_type,hunt_class,draw_design,draw_method,point_system,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2023_res,permits_2023_nr,permits_2023_total,percent_harvest_success_previous_hunting_season,average_harvest_age,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,resident_p_draw_percent,nonresident_p_draw_percent,total_p_draw_percent,p_draw_percent,engine_route
EB3555,Spring Creek/Dodge,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,3,0,3,2,0,2,90.9,,,,,,,,,AVAILABILITY_ONLY
DB1299,Summit Point,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,84.2,,,,,,,,,AVAILABILITY_ONLY
EA1171,Summit Point,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,2,0,2,2,0,2,75.0,,,,,,,,,AVAILABILITY_ONLY
EB3558,Summit Point,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1282,Redd Ranches,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,93.3,,,,,,,,,AVAILABILITY_ONLY
EA1157,Redd Ranches,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,35,0,35,35,0,35,35,0,35,17,0,17,42,0,42,66.7,,,,,,,,,AVAILABILITY_ONLY
EB3544,Redd Ranches,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,88.9,,,,,,,,,AVAILABILITY_ONLY
DB1249,Hiawatha,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
EA1141,Hiawatha,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,12,0,12,12,0,12,12,0,12,5,0,5,14,0,14,71.4,,,,,,,,,AVAILABILITY_ONLY
EB3526,Hiawatha,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,1,0,1,87.5,,,,,,,,,AVAILABILITY_ONLY
DB1261,Minnie Maud Ridge,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,65.0,,,,,,,,,AVAILABILITY_ONLY
EA1149,Minnie Maud Ridge,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,16,0,16,16,0,16,15,0,15,4,0,4,9,0,9,0.0,,,,,,,,,AVAILABILITY_ONLY
EB3536,Minnie Maud Ridge,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,85.4,,,,,,,,,AVAILABILITY_ONLY
DB1292,Soldier Summit,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,80.0,,,,,,,,,AVAILABILITY_ONLY
EA1166,Soldier Summit,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,16,0,16,16,0,16,14,0,14,4,0,4,10,0,10,30.8,,,,,,,,,AVAILABILITY_ONLY
EB3553,Soldier Summit,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,87.5,,,,,,,,,AVAILABILITY_ONLY
DB1301,Three C,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,100.0,,,,,,,,,AVAILABILITY_ONLY
EA1172,Three C,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,9,0,9,9,0,9,9,0,9,7,0,7,14,0,14,93.3,,,,,,,,,AVAILABILITY_ONLY
EB3559,Three C,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1248,Heaston East,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,3,0,3,2,0,2,95.0,,,,,,,,,AVAILABILITY_ONLY
EA1140,Heaston East,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,24,0,24,24,0,24,24,0,24,6,0,6,9,0,9,100.0,,,,,,,,,AVAILABILITY_ONLY
EB3525,Heaston East,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,3,0,3,94.1,,,,,,,,,AVAILABILITY_ONLY
PB5325,Allen Ranch,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,1,0,1,1,0,1,2,0,2,100.0,,,,,,,,,AVAILABILITY_ONLY
PB5314,Westlake,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,3,0,3,3,0,3,2,0,2,100.0,,,,,,,,,AVAILABILITY_ONLY
PD1031,Westlake,Pronghorn,Doe,Doe,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,9,0,9,9,0,9,9,0,9,4,0,4,7,0,7,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1204,Bally Watts,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,2,0,2,87.5,,,,,,,,,AVAILABILITY_ONLY
DB1217,Causey Spring,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,88.9,,,,,,,,,AVAILABILITY_ONLY
EA1122,Causey Spring,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,2,0,2,6,0,6,40.0,,,,,,,,,AVAILABILITY_ONLY
EB3506,Causey Spring,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,70.0,,,,,,,,,AVAILABILITY_ONLY
DB1298,Strawberry Ridge,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,50.0,,,,,,,,,AVAILABILITY_ONLY
EA1170,Strawberry Ridge,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,10,0,10,10,0,10,10,0,10,5,0,5,12,0,12,100.0,,,,,,,,,AVAILABILITY_ONLY
EB3557,Strawberry Ridge,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,95.0,,,,,,,,,AVAILABILITY_ONLY
DB1232,Durst Mountain,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,100.0,,,,,,,,,AVAILABILITY_ONLY
EA1131,Durst Mountain,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,30,0,30,30,0,30,30,0,30,13,0,13,30,0,30,75.0,,,,,,,,,AVAILABILITY_ONLY
EB3516,Durst Mountain,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,72.7,,,,,,,,,AVAILABILITY_ONLY
DB1228,Deseret,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,13,0,13,13,0,13,13,0,13,14,0,14,14,0,14,60.3,,,,,,,,,AVAILABILITY_ONLY
EA1129,Deseret,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,360,0,360,360,0,360,425,0,425,171,0,171,372,0,372,69.0,,,,,,,,,AVAILABILITY_ONLY
EB3514,Deseret,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,19,0,19,19,0,19,19,0,19,19,0,19,17,0,17,93.3,,,,,,,,,AVAILABILITY_ONLY
PB5302,Deseret,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,29,0,29,29,0,29,16,0,16,16,0,16,16,0,16,93.5,,,,,,,,,AVAILABILITY_ONLY
DB1259,Tunnel Hollow,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,,,,85.7,,,,,,,,,AVAILABILITY_ONLY
EA1257,Tunnel Hollow,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,2,0,2,6,0,6,33.3,,,,,,,,,AVAILABILITY_ONLY
EB3614,Tunnel Hollow,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,83.3,,,,,,,,,AVAILABILITY_ONLY
DB1312,Woodruff Creek South,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0.0,,,,,,,,,AVAILABILITY_ONLY
EA1177,Woodruff Creek South,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,8,0,8,8,0,8,8,0,8,2,0,2,9,0,9,50.0,,,,,,,,,AVAILABILITY_ONLY
EB3564,Woodruff Creek South,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,75.0,,,,,,,,,AVAILABILITY_ONLY
DB1265,Mountain Top,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,50.0,,,,,,,,,AVAILABILITY_ONLY
DB1245,Guildersleeve,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,2,0,2,75.0,,,,,,,,,AVAILABILITY_ONLY
EA1138,Guildersleeve,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,20,0,20,20,0,20,20,0,20,6,0,6,9,0,9,52.6,,,,,,,,,AVAILABILITY_ONLY
EB3523,Guildersleeve,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,1,0,1,87.5,,,,,,,,,AVAILABILITY_ONLY
DB1286,Pisgah Mountain,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,66.7,,,,,,,,,AVAILABILITY_ONLY
EA1164,SJ Ranch,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,6,0,6,6,0,6,5,0,5,3,0,3,7,0,7,33.3,,,,,,,,,AVAILABILITY_ONLY
EB3551,SJ Ranch,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,75.0,,,,,,,,,AVAILABILITY_ONLY
DB1290,Skull Crack,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
EA1165,Skull Crack,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,15,0,15,15,0,15,15,0,15,7,0,7,18,0,18,71.4,,,,,,,,,AVAILABILITY_ONLY
EB3552,Skull Crack,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,87.5,,,,,,,,,AVAILABILITY_ONLY
DB1238,Folly Ridge,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,60.0,,,,,,,,,AVAILABILITY_ONLY
EA1135,Folly Ridge,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,20,0,20,20,0,20,20,0,20,6,0,6,9,0,9,60.0,,,,,,,,,AVAILABILITY_ONLY
EB3520,Folly Ridge,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,85.7,,,,,,,,,AVAILABILITY_ONLY
DB1317,Jacob's Creek,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,1,0,1,1,0,1,2,0,2,66.7,,,,,,,,,AVAILABILITY_ONLY
EB3530,Jacob's Creek,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,1,0,1,1,0,1,2,0,2,55.6,,,,,,,,,AVAILABILITY_ONLY
DB1202,Antelope Creek,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,50.0,,,,,,,,,AVAILABILITY_ONLY
PB5300,Antelope Creek,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,4,0,4,4,0,4,4,0,4,4,0,4,3,0,3,100.0,,,,,,,,,AVAILABILITY_ONLY
PD1047,Antelope Creek,Pronghorn,Doe,Doe,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,6,0,6,6,0,6,6,0,6,,,,,,,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1291,Skull Valley South,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
PB5309,Skull Valley South,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1305,Wallsburg,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,50.0,,,,,,,,,AVAILABILITY_ONLY
EA1175,Wallsburg,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,10,0,10,10,0,10,10,0,10,5,0,5,7,0,7,0.0,,,,,,,,,AVAILABILITY_ONLY
EB3562,Wallsburg,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,2,0,2,70.0,,,,,,,,,AVAILABILITY_ONLY
DA1012,Junction Valley,Deer,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,,,15,,,15,15,0,15,9,0,9,24,0,24,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1256,Junction Valley,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,6,0,6,5,0,5,5,0,5,88.6,,,,,,,,,AVAILABILITY_ONLY
EB3533,Junction Valley,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,33.3,,,,,,,,,AVAILABILITY_ONLY
PB5346,Junction Valley,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,,,,,,,,,,,,,,,,AVAILABILITY_ONLY
PB5306,Rabbit Creek,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,50.0,,,,,,,,,AVAILABILITY_ONLY
DB1275,Pine Canyon,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,3,0,3,40.0,,,,,,,,,AVAILABILITY_ONLY
DB1215,Buckhorn Ranch,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,60.0,,,,,,,,,AVAILABILITY_ONLY
DB1203,Avintaquin Canyon,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,44.4,,,,,,,,,AVAILABILITY_ONLY
EA1233,Avintaquin Canyon,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,4,0,4,4,0,4,4,0,4,3,0,3,4,0,4,0.0,,,,,,,,,AVAILABILITY_ONLY
EB3608,Avintaquin Canyon,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,66.7,,,,,,,,,AVAILABILITY_ONLY
DB1300,Thatcher Mountain,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,33.3,,,,,,,,,AVAILABILITY_ONLY
PB5305,Park Valley,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,2,0,2,1,0,1,66.7,,,,,,,,,AVAILABILITY_ONLY
DB1212,Bluebell,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,75.0,,,,,,,,,AVAILABILITY_ONLY
DB1227,Deer Haven,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,88.9,,,,,,,,,AVAILABILITY_ONLY
DB1224,Cotton Thomas,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,88.9,,,,,,,,,AVAILABILITY_ONLY
EB3511,Cotton Thomas,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
PB5312,TL Bar Ranch,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0.0,,,,,,,,,AVAILABILITY_ONLY
DB1219,Chimney Rock,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,86.7,,,,,,,,,AVAILABILITY_ONLY
EA1124,Chimney Rock,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,12,0,12,12,0,12,12,0,12,6,0,6,14,0,14,25.0,,,,,,,,,AVAILABILITY_ONLY
EB3508,Chimney Rock,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,82.4,,,,,,,,,AVAILABILITY_ONLY
DB1229,Dilly Ranch,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
EA1146,Jump Creek,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,9,0,9,9,0,9,9,0,9,5,0,5,10,0,10,33.3,,,,,,,,,AVAILABILITY_ONLY
EB3532,Jump Creek,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,80.0,,,,,,,,,AVAILABILITY_ONLY
DB1251,Indian Head,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,100.0,,,,,,,,,AVAILABILITY_ONLY
EA1142,Indian Head,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,12,0,12,12,0,12,12,0,12,7,0,7,9,0,9,40.0,,,,,,,,,AVAILABILITY_ONLY
EB3527,Indian Head,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1274,Patmos Ridge,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,83.3,,,,,,,,,AVAILABILITY_ONLY
EB3541,Patmos Ridge,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,75.0,,,,,,,,,AVAILABILITY_ONLY
DB1285,Sand Creek,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,40.0,,,,,,,,,AVAILABILITY_ONLY
EA1160,Sand Creek,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,3,0,3,6,0,6,100.0,,,,,,,,,AVAILABILITY_ONLY
EB3547,Sand Creek,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,50.0,,,,,,,,,AVAILABILITY_ONLY
DB1294,Spring Creek Acres,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,25.0,,,,,,,,,AVAILABILITY_ONLY
DB1309,West Willow Creek Ranch,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,4,0,4,4,0,4,88.9,,,,,,,,,AVAILABILITY_ONLY
EB3607,West Willow Creek Ranch,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
DA1011,George Creek,Deer,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,,,5,,,5,5,0,5,2,0,2,6,0,6,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1240,George Creek,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
PB5330,George Creek,Pronghorn,Buck,Buck,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,2,0,2,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
DB1234,East Zion,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,1,0,1,1,0,1,2,0,2,55.6,,,,,,,,,AVAILABILITY_ONLY
DB1208,West Ridge,Deer,Buck,Buck,Any Legal Weapon,Contact Operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,2,0,2,2,0,2,1,0,1,1,0,1,1,0,1,50.0,,,,,,,,,AVAILABILITY_ONLY
EA1261,West Ridge,Elk,Antlerless,Antlerless,Any Legal Weapon,Contact operator for 2025 season dates,,CWMU,Max/Weighted Split,,,,5,0,5,5,0,5,5,0,5,5,0,5,,,,80.0,,,,,,,,,AVAILABILITY_ONLY
EB3504,West Ridge,Elk,Bull,Bull,Any Legal Weapon,Contact operator for 2026 season dates,,CWMU,Max/Weighted Split,,,,1,0,1,1,0,1,2,0,2,1,0,1,1,0,1,100.0,,,,,,,,,AVAILABILITY_ONLY
