path,row_number,column,hunt_code,boundary_id,old_value,new_value,match_kind
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5231,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5232,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5233,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5234,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5235,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5236,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5237,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5238,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5239,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5240,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5241,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5242,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5243,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5244,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5245,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5246,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5247,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5248,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,5249,hunt_name,DB1208,808,Cwmu Buck Deer - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21314,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21315,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21316,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21317,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21318,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21319,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21320,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21321,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21322,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21323,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21324,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21325,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21326,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21327,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21328,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21329,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21330,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21331,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21332,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21333,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21334,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21335,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21336,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21337,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21338,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21339,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21340,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21341,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21342,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21343,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21344,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21345,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21346,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21347,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21348,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21349,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21350,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21351,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21352,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21353,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21354,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21355,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21356,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21357,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21358,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21359,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21360,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21361,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21362,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21363,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21364,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21365,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21366,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21367,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21368,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21369,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21370,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21371,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21372,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21373,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21374,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21375,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21376,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,21377,hunt_name,EB3504,808,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Blackhawk,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,30018,hunt_name,PB5326,830,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cedar Springs,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,30019,hunt_name,PB5326,830,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cedar Springs,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,30020,hunt_name,PB5326,830,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cedar Springs,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,30021,hunt_name,PB5326,830,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cedar Springs,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,30022,hunt_name,PB5326,830,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cedar Springs,exact_identity
data_truth\draw_results_truth\normalized\draw_results_2024_for_2025_candidate_promotion_file_records.csv,30023,hunt_name,PB5326,830,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cedar Springs,exact_identity
