row_number,hunt_code,year,match_method,column,old_value,new_value
520,EB3538,2023,identity,permits_2023_total,,1
520,EB3538,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
520,EB3538,2026,identity,permits_2026_res,,1
520,EB3538,2026,identity,permits_2026_nr,,0
520,EB3538,2026,identity,permits_2026_total,,1
521,DB1310,2019,identity,permits_2019_res,,1
521,DB1310,2019,identity,permits_2019_nr,,0
521,DB1310,2019,identity,permits_2019_total,,1
521,DB1310,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
521,DB1310,2020,identity,permits_2020_res,,1
521,DB1310,2020,identity,permits_2020_nr,,0
521,DB1310,2020,identity,permits_2020_total,,1
521,DB1310,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
521,DB1310,2021,identity,permits_2021_res,,1
521,DB1310,2021,identity,permits_2021_nr,,0
521,DB1310,2021,identity,permits_2021_total,,1
521,DB1310,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
521,DB1310,2022,identity,permits_2022_res,,4
521,DB1310,2022,identity,permits_2022_nr,,0
521,DB1310,2022,identity,permits_2022_total,,4
521,DB1310,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
521,DB1310,2023,identity,permits_2023_res,,1
521,DB1310,2023,identity,permits_2023_nr,,0
521,DB1310,2023,identity,permits_2023_total,,1
521,DB1310,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
521,DB1310,2025,identity,permits_2025_res,1,2
521,DB1310,2025,identity,permits_2025_total,1,2
521,DB1310,2026,identity,permits_2026_res,,1
521,DB1310,2026,identity,permits_2026_nr,,0
521,DB1310,2026,identity,permits_2026_total,,1
522,DB1244,2019,identity,permits_2019_res,,1
522,DB1244,2019,identity,permits_2019_nr,,0
522,DB1244,2019,identity,permits_2019_total,,1
522,DB1244,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
522,DB1244,2020,identity,permits_2020_res,,1
522,DB1244,2020,identity,permits_2020_nr,,0
522,DB1244,2020,identity,permits_2020_total,,1
522,DB1244,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
522,DB1244,2021,identity,permits_2021_res,,1
522,DB1244,2021,identity,permits_2021_nr,,0
522,DB1244,2021,identity,permits_2021_total,,1
522,DB1244,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
522,DB1244,2022,identity,permits_2022_res,,2
522,DB1244,2022,identity,permits_2022_nr,,0
522,DB1244,2022,identity,permits_2022_total,,2
522,DB1244,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
522,DB1244,2023,identity,permits_2023_res,,1
522,DB1244,2023,identity,permits_2023_nr,,0
522,DB1244,2023,identity,permits_2023_total,,1
522,DB1244,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
522,DB1244,2024,identity,permits_2024_res,1,2
522,DB1244,2024,identity,permits_2024_total,1,2
522,DB1244,2026,identity,permits_2026_res,,1
522,DB1244,2026,identity,permits_2026_nr,,0
522,DB1244,2026,identity,permits_2026_total,,1
523,DB1289,2019,identity,permits_2019_res,,2
523,DB1289,2019,identity,permits_2019_nr,,0
523,DB1289,2019,identity,permits_2019_total,,2
523,DB1289,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
523,DB1289,2020,identity,permits_2020_res,,2
523,DB1289,2020,identity,permits_2020_nr,,0
523,DB1289,2020,identity,permits_2020_total,,2
523,DB1289,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
523,DB1289,2021,identity,permits_2021_res,,2
523,DB1289,2021,identity,permits_2021_nr,,0
523,DB1289,2021,identity,permits_2021_total,,2
523,DB1289,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
523,DB1289,2022,identity,permits_2022_res,,4
523,DB1289,2022,identity,permits_2022_nr,,0
523,DB1289,2022,identity,permits_2022_total,,4
523,DB1289,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
523,DB1289,2023,identity,permits_2023_res,,2
523,DB1289,2023,identity,permits_2023_nr,,0
523,DB1289,2023,identity,permits_2023_total,,2
523,DB1289,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
523,DB1289,2024,identity,permits_2024_res,1,2
523,DB1289,2024,identity,permits_2024_total,1,2
523,DB1289,2025,identity,permits_2025_res,1,2
523,DB1289,2025,identity,permits_2025_total,1,2
523,DB1289,2026,identity,permits_2026_res,,2
523,DB1289,2026,identity,permits_2026_nr,,0
523,DB1289,2026,identity,permits_2026_total,,2
524,EA1235,2021,unique_hunt_code,permits_2021_res,,5
524,EA1235,2021,unique_hunt_code,permits_2021_nr,,0
524,EA1235,2021,unique_hunt_code,permits_2021_total,,5
524,EA1235,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
524,EA1235,2022,identity,permits_2022_res,,10
524,EA1235,2022,identity,permits_2022_nr,,0
524,EA1235,2022,identity,permits_2022_total,,10
524,EA1235,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
524,EA1235,2023,identity,permits_2023_res,,12
524,EA1235,2023,identity,permits_2023_nr,,0
524,EA1235,2023,identity,permits_2023_total,,12
524,EA1235,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
524,EA1235,2025,identity,permits_2025_res,4,10
524,EA1235,2025,identity,permits_2025_total,4,10
524,EA1235,2026,identity,permits_2026_res,,0
524,EA1235,2026,identity,permits_2026_nr,,0
524,EA1235,2026,identity,permits_2026_total,,0
525,EB3610,2021,identity,permits_2021_res,,2
525,EB3610,2021,identity,permits_2021_nr,,0
525,EB3610,2021,identity,permits_2021_total,,2
525,EB3610,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
525,EB3610,2022,identity,permits_2022_res,,4
525,EB3610,2022,identity,permits_2022_nr,,0
525,EB3610,2022,identity,permits_2022_total,,4
525,EB3610,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
525,EB3610,2023,identity,permits_2023_res,,2
525,EB3610,2023,identity,permits_2023_nr,,0
525,EB3610,2023,identity,permits_2023_total,,2
525,EB3610,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
525,EB3610,2024,identity,permits_2024_res,1,2
525,EB3610,2024,identity,permits_2024_total,1,2
525,EB3610,2025,identity,permits_2025_res,1,2
525,EB3610,2025,identity,permits_2025_total,1,2
525,EB3610,2026,identity,permits_2026_res,,2
525,EB3610,2026,identity,permits_2026_nr,,0
525,EB3610,2026,identity,permits_2026_total,,2
526,DB1293,2019,identity,permits_2019_res,,1
526,DB1293,2019,identity,permits_2019_nr,,0
526,DB1293,2019,identity,permits_2019_total,,1
526,DB1293,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
526,DB1293,2020,identity,permits_2020_res,,1
526,DB1293,2020,identity,permits_2020_nr,,0
526,DB1293,2020,identity,permits_2020_total,,1
526,DB1293,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
526,DB1293,2021,identity,permits_2021_res,,2
526,DB1293,2021,identity,permits_2021_nr,,0
526,DB1293,2021,identity,permits_2021_total,,2
526,DB1293,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
526,DB1293,2022,identity,permits_2022_res,,2
526,DB1293,2022,identity,permits_2022_nr,,0
526,DB1293,2022,identity,permits_2022_total,,2
526,DB1293,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
526,DB1293,2023,identity,permits_2023_res,,1
526,DB1293,2023,identity,permits_2023_nr,,0
526,DB1293,2023,identity,permits_2023_total,,1
526,DB1293,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
526,DB1293,2024,identity,permits_2024_res,1,2
526,DB1293,2024,identity,permits_2024_total,1,2
526,DB1293,2026,identity,permits_2026_res,,1
526,DB1293,2026,identity,permits_2026_nr,,0
526,DB1293,2026,identity,permits_2026_total,,1
527,EA1167,2019,identity,permits_2019_res,,4
527,EA1167,2019,identity,permits_2019_nr,,0
527,EA1167,2019,identity,permits_2019_total,,4
527,EA1167,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
527,EA1167,2020,identity,permits_2020_res,,4
527,EA1167,2020,identity,permits_2020_nr,,0
527,EA1167,2020,identity,permits_2020_total,,4
527,EA1167,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
527,EA1167,2021,unique_hunt_code,permits_2021_res,,10
527,EA1167,2021,unique_hunt_code,permits_2021_nr,,0
527,EA1167,2021,unique_hunt_code,permits_2021_total,,10
527,EA1167,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
527,EA1167,2022,identity,permits_2022_res,,20
527,EA1167,2022,identity,permits_2022_nr,,0
527,EA1167,2022,identity,permits_2022_total,,20
527,EA1167,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
527,EA1167,2023,identity,permits_2023_res,,12
527,EA1167,2023,identity,permits_2023_nr,,0
527,EA1167,2023,identity,permits_2023_total,,12
527,EA1167,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
527,EA1167,2025,identity,permits_2025_res,4,12
527,EA1167,2025,identity,permits_2025_total,4,12
527,EA1167,2026,identity,permits_2026_res,,0
527,EA1167,2026,identity,permits_2026_nr,,0
527,EA1167,2026,identity,permits_2026_total,,0
528,EB3554,2019,identity,permits_2019_res,,1
528,EB3554,2019,identity,permits_2019_nr,,0
528,EB3554,2019,identity,permits_2019_total,,1
528,EB3554,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
528,EB3554,2020,identity,permits_2020_res,,1
528,EB3554,2020,identity,permits_2020_nr,,0
528,EB3554,2020,identity,permits_2020_total,,1
528,EB3554,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
528,EB3554,2021,identity,permits_2021_res,,2
528,EB3554,2021,identity,permits_2021_nr,,0
528,EB3554,2021,identity,permits_2021_total,,2
528,EB3554,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
528,EB3554,2022,identity,permits_2022_res,,2
528,EB3554,2022,identity,permits_2022_nr,,0
528,EB3554,2022,identity,permits_2022_total,,2
528,EB3554,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
528,EB3554,2023,identity,permits_2023_res,,1
528,EB3554,2023,identity,permits_2023_nr,,0
528,EB3554,2023,identity,permits_2023_total,,1
528,EB3554,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
528,EB3554,2024,identity,permits_2024_res,1,2
528,EB3554,2024,identity,permits_2024_total,1,2
528,EB3554,2026,identity,permits_2026_res,,1
528,EB3554,2026,identity,permits_2026_nr,,0
528,EB3554,2026,identity,permits_2026_total,,1
529,DB1303,2019,identity,permits_2019_res,,2
529,DB1303,2019,identity,permits_2019_nr,,0
529,DB1303,2019,identity,permits_2019_total,,2
529,DB1303,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
529,DB1303,2020,identity,permits_2020_res,,2
529,DB1303,2020,identity,permits_2020_nr,,0
529,DB1303,2020,identity,permits_2020_total,,2
529,DB1303,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
529,DB1303,2021,identity,permits_2021_res,,2
529,DB1303,2021,identity,permits_2021_nr,,0
529,DB1303,2021,identity,permits_2021_total,,2
529,DB1303,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
529,DB1303,2022,identity,permits_2022_res,,2
529,DB1303,2022,identity,permits_2022_nr,,0
529,DB1303,2022,identity,permits_2022_total,,2
529,DB1303,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
529,DB1303,2023,identity,permits_2023_res,,1
529,DB1303,2023,identity,permits_2023_nr,,0
529,DB1303,2023,identity,permits_2023_total,,1
529,DB1303,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
529,DB1303,2026,identity,permits_2026_res,,1
529,DB1303,2026,identity,permits_2026_nr,,0
529,DB1303,2026,identity,permits_2026_total,,1
530,EB3565,2019,identity,permits_2019_res,,1
530,EB3565,2019,identity,permits_2019_nr,,0
530,EB3565,2019,identity,permits_2019_total,,1
530,EB3565,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
530,EB3565,2020,identity,permits_2020_res,,1
530,EB3565,2020,identity,permits_2020_nr,,0
530,EB3565,2020,identity,permits_2020_total,,1
530,EB3565,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
530,EB3565,2021,identity,permits_2021_res,,1
530,EB3565,2021,identity,permits_2021_nr,,0
530,EB3565,2021,identity,permits_2021_total,,1
530,EB3565,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
530,EB3565,2022,identity,permits_2022_res,,2
530,EB3565,2022,identity,permits_2022_nr,,0
530,EB3565,2022,identity,permits_2022_total,,2
530,EB3565,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
530,EB3565,2023,identity,permits_2023_res,,1
530,EB3565,2023,identity,permits_2023_nr,,0
530,EB3565,2023,identity,permits_2023_total,,1
530,EB3565,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
530,EB3565,2026,identity,permits_2026_res,,1
530,EB3565,2026,identity,permits_2026_nr,,0
530,EB3565,2026,identity,permits_2026_total,,1
531,DB1252,2019,identity,permits_2019_res,,10
531,DB1252,2019,identity,permits_2019_nr,,0
531,DB1252,2019,identity,permits_2019_total,,10
531,DB1252,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
531,DB1252,2020,identity,permits_2020_res,,4
531,DB1252,2020,identity,permits_2020_nr,,0
531,DB1252,2020,identity,permits_2020_total,,4
531,DB1252,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
531,DB1252,2021,identity,permits_2021_res,,4
531,DB1252,2021,identity,permits_2021_nr,,0
531,DB1252,2021,identity,permits_2021_total,,4
531,DB1252,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
531,DB1252,2022,identity,permits_2022_res,,8
531,DB1252,2022,identity,permits_2022_nr,,0
531,DB1252,2022,identity,permits_2022_total,,8
531,DB1252,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
531,DB1252,2023,identity,permits_2023_res,,4
531,DB1252,2023,identity,permits_2023_nr,,0
531,DB1252,2023,identity,permits_2023_total,,4
531,DB1252,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
531,DB1252,2024,identity,permits_2024_res,1,3
531,DB1252,2024,identity,permits_2024_total,1,3
531,DB1252,2025,identity,permits_2025_res,1,5
531,DB1252,2025,identity,permits_2025_total,1,5
531,DB1252,2026,identity,permits_2026_res,,3
531,DB1252,2026,identity,permits_2026_nr,,0
531,DB1252,2026,identity,permits_2026_total,,3
532,EB3528,2019,identity,permits_2019_res,,2
532,EB3528,2019,identity,permits_2019_nr,,0
532,EB3528,2019,identity,permits_2019_total,,2
532,EB3528,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
532,EB3528,2020,identity,permits_2020_res,,1
532,EB3528,2020,identity,permits_2020_nr,,0
532,EB3528,2020,identity,permits_2020_total,,1
532,EB3528,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
532,EB3528,2021,identity,permits_2021_res,,2
532,EB3528,2021,identity,permits_2021_nr,,0
532,EB3528,2021,identity,permits_2021_total,,2
532,EB3528,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
532,EB3528,2023,identity,permits_2023_res,,1
532,EB3528,2023,identity,permits_2023_nr,,0
532,EB3528,2023,identity,permits_2023_total,,1
532,EB3528,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
532,EB3528,2026,identity,permits_2026_res,,1
532,EB3528,2026,identity,permits_2026_nr,,0
532,EB3528,2026,identity,permits_2026_total,,1
533,DB1328,2021,identity,permits_2021_res,,1
533,DB1328,2021,identity,permits_2021_nr,,0
533,DB1328,2021,identity,permits_2021_total,,1
533,DB1328,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
533,DB1328,2022,identity,permits_2022_res,,2
533,DB1328,2022,identity,permits_2022_nr,,0
533,DB1328,2022,identity,permits_2022_total,,2
533,DB1328,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
533,DB1328,2023,identity,permits_2023_res,,1
533,DB1328,2023,identity,permits_2023_nr,,0
533,DB1328,2023,identity,permits_2023_total,,1
533,DB1328,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
533,DB1328,2026,identity,permits_2026_res,,1
533,DB1328,2026,identity,permits_2026_nr,,0
533,DB1328,2026,identity,permits_2026_total,,1
534,DB1250,2019,identity,permits_2019_res,,2
534,DB1250,2019,identity,permits_2019_nr,,0
534,DB1250,2019,identity,permits_2019_total,,2
534,DB1250,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
534,DB1250,2020,identity,permits_2020_res,,2
534,DB1250,2020,identity,permits_2020_nr,,0
534,DB1250,2020,identity,permits_2020_total,,2
534,DB1250,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
534,DB1250,2021,identity,permits_2021_res,,2
534,DB1250,2021,identity,permits_2021_nr,,0
534,DB1250,2021,identity,permits_2021_total,,2
534,DB1250,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
534,DB1250,2022,identity,permits_2022_res,,2
534,DB1250,2022,identity,permits_2022_nr,,0
534,DB1250,2022,identity,permits_2022_total,,2
534,DB1250,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
534,DB1250,2023,identity,permits_2023_res,,2
534,DB1250,2023,identity,permits_2023_nr,,0
534,DB1250,2023,identity,permits_2023_total,,2
534,DB1250,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
534,DB1250,2026,identity,permits_2026_res,,1
534,DB1250,2026,identity,permits_2026_nr,,0
534,DB1250,2026,identity,permits_2026_total,,1
535,DB1281,2019,identity,permits_2019_res,,3
535,DB1281,2019,identity,permits_2019_nr,,0
535,DB1281,2019,identity,permits_2019_total,,3
535,DB1281,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
535,DB1281,2020,identity,permits_2020_res,,3
535,DB1281,2020,identity,permits_2020_nr,,0
535,DB1281,2020,identity,permits_2020_total,,3
535,DB1281,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
535,DB1281,2021,identity,permits_2021_res,,3
535,DB1281,2021,identity,permits_2021_nr,,0
535,DB1281,2021,identity,permits_2021_total,,3
535,DB1281,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
535,DB1281,2022,identity,permits_2022_res,,6
535,DB1281,2022,identity,permits_2022_nr,,0
535,DB1281,2022,identity,permits_2022_total,,6
535,DB1281,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
535,DB1281,2023,identity,permits_2023_res,,3
535,DB1281,2023,identity,permits_2023_nr,,0
535,DB1281,2023,identity,permits_2023_total,,3
535,DB1281,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
535,DB1281,2024,identity,permits_2024_res,2,3
535,DB1281,2024,identity,permits_2024_total,2,3
535,DB1281,2025,identity,permits_2025_res,1,2
535,DB1281,2025,identity,permits_2025_total,1,2
535,DB1281,2026,identity,permits_2026_res,,2
535,DB1281,2026,identity,permits_2026_nr,,0
535,DB1281,2026,identity,permits_2026_total,,2
536,DB1241,2019,identity,permits_2019_res,,1
536,DB1241,2019,identity,permits_2019_nr,,0
536,DB1241,2019,identity,permits_2019_total,,1
536,DB1241,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
536,DB1241,2020,identity,permits_2020_res,,1
536,DB1241,2020,identity,permits_2020_nr,,0
536,DB1241,2020,identity,permits_2020_total,,1
536,DB1241,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
536,DB1241,2021,identity,permits_2021_res,,1
536,DB1241,2021,identity,permits_2021_nr,,0
536,DB1241,2021,identity,permits_2021_total,,1
536,DB1241,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
536,DB1241,2022,identity,permits_2022_res,,2
536,DB1241,2022,identity,permits_2022_nr,,0
536,DB1241,2022,identity,permits_2022_total,,2
536,DB1241,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
536,DB1241,2023,identity,permits_2023_res,,1
536,DB1241,2023,identity,permits_2023_nr,,0
536,DB1241,2023,identity,permits_2023_total,,1
536,DB1241,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
536,DB1241,2026,identity,permits_2026_res,,1
536,DB1241,2026,identity,permits_2026_nr,,0
536,DB1241,2026,identity,permits_2026_total,,1
537,DB1306,2019,identity,permits_2019_res,,1
537,DB1306,2019,identity,permits_2019_nr,,0
537,DB1306,2019,identity,permits_2019_total,,1
537,DB1306,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
537,DB1306,2020,identity,permits_2020_res,,1
537,DB1306,2020,identity,permits_2020_nr,,0
537,DB1306,2020,identity,permits_2020_total,,1
537,DB1306,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
537,DB1306,2021,identity,permits_2021_res,,1
537,DB1306,2021,identity,permits_2021_nr,,0
537,DB1306,2021,identity,permits_2021_total,,1
537,DB1306,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
537,DB1306,2022,identity,permits_2022_res,,2
537,DB1306,2022,identity,permits_2022_nr,,0
537,DB1306,2022,identity,permits_2022_total,,2
537,DB1306,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
537,DB1306,2023,identity,permits_2023_res,,1
537,DB1306,2023,identity,permits_2023_nr,,0
537,DB1306,2023,identity,permits_2023_total,,1
537,DB1306,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
537,DB1306,2026,identity,permits_2026_res,,1
537,DB1306,2026,identity,permits_2026_nr,,0
537,DB1306,2026,identity,permits_2026_total,,1
538,DB1209,2019,identity,permits_2019_res,,1
538,DB1209,2019,identity,permits_2019_nr,,0
538,DB1209,2019,identity,permits_2019_total,,1
538,DB1209,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
538,DB1209,2020,identity,permits_2020_res,,1
538,DB1209,2020,identity,permits_2020_nr,,0
538,DB1209,2020,identity,permits_2020_total,,1
538,DB1209,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
538,DB1209,2021,identity,permits_2021_res,,1
538,DB1209,2021,identity,permits_2021_nr,,0
538,DB1209,2021,identity,permits_2021_total,,1
538,DB1209,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
538,DB1209,2022,identity,permits_2022_res,,2
538,DB1209,2022,identity,permits_2022_nr,,0
538,DB1209,2022,identity,permits_2022_total,,2
538,DB1209,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
538,DB1209,2023,identity,permits_2023_res,,1
538,DB1209,2023,identity,permits_2023_nr,,0
538,DB1209,2023,identity,permits_2023_total,,1
538,DB1209,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
538,DB1209,2026,identity,permits_2026_res,,1
538,DB1209,2026,identity,permits_2026_nr,,0
538,DB1209,2026,identity,permits_2026_total,,1
539,DB1277,2019,identity,permits_2019_res,,1
539,DB1277,2019,identity,permits_2019_nr,,0
539,DB1277,2019,identity,permits_2019_total,,1
539,DB1277,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
539,DB1277,2020,identity,permits_2020_res,,1
539,DB1277,2020,identity,permits_2020_nr,,0
539,DB1277,2020,identity,permits_2020_total,,1
539,DB1277,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
539,DB1277,2021,identity,permits_2021_res,,1
539,DB1277,2021,identity,permits_2021_nr,,0
539,DB1277,2021,identity,permits_2021_total,,1
539,DB1277,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
539,DB1277,2022,identity,permits_2022_res,,2
539,DB1277,2022,identity,permits_2022_nr,,0
539,DB1277,2022,identity,permits_2022_total,,2
539,DB1277,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
539,DB1277,2023,identity,permits_2023_res,,1
539,DB1277,2023,identity,permits_2023_nr,,0
539,DB1277,2023,identity,permits_2023_total,,1
