row,hunt_code,column,old,new,species,sex_type,weapon
12391,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12392,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12393,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12394,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12395,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12396,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12397,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12398,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12399,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12400,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12401,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12402,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12403,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12404,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12405,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12406,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12407,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12408,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12409,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12410,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12411,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12412,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12413,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12414,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12415,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12416,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12417,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12418,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12419,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12420,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
12421,EB3019,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Archery
13538,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13539,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13540,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13541,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13542,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13543,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13544,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13545,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13546,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13547,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13548,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13549,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13550,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13551,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13552,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13553,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13554,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13555,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13556,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13557,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13558,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13559,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13560,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13561,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13562,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13563,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13564,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13565,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13566,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13567,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13568,EB3077,hunt_name,Beaver East,"Beaver, East",Elk,Bull,Muzzleloader
13631,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13632,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13633,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13634,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13635,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13636,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13637,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13638,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13639,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13640,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13641,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13642,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13643,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13644,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13645,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13646,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13647,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13648,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13649,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13650,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13651,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13652,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13653,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13654,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13655,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13656,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13657,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13658,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13659,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13660,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13661,EB3081,hunt_name,Cache Meadowville,"Cache, Meadowville",Elk,Bull,Muzzleloader
13662,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13663,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13664,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13665,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13666,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13667,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13668,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13669,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13670,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13671,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13672,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13673,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13674,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13675,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13676,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13677,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13678,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13679,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13680,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13681,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13682,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13683,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13684,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13685,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13686,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13687,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13688,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13689,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13690,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13691,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13692,EB3083,hunt_name,Cache South,"Cache, South",Elk,Bull,Muzzleloader
13724,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13725,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13726,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13727,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13728,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13729,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13730,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13731,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13732,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13733,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13734,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13735,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13736,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13737,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13738,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13739,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13740,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13741,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13742,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13743,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13744,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13745,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13746,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13747,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13748,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13749,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13750,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13751,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13752,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13753,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13754,EB3086,hunt_name,Fillmore Pahvant,"Fillmore, Pahvant",Elk,Bull,Muzzleloader
13848,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13849,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13850,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13851,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13852,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13853,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13854,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13855,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13856,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13857,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13858,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13859,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13860,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13861,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13862,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13863,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13864,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13865,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13866,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13867,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13868,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13869,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13870,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13871,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13872,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13873,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13874,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13875,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13876,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13877,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13878,EB3091,hunt_name,North Slope Three Corners,"North Slope, Three Corners",Elk,Bull,Muzzleloader
13972,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13973,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13974,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13975,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13976,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13977,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13978,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13979,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13980,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13981,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13982,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13983,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13984,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13985,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13986,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13987,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13988,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13989,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13990,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13991,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13992,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13993,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13994,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13995,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13996,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13997,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13998,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
13999,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
14000,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
14001,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
14002,EB3097,hunt_name,San Juan Bull Elk,San Juan,Elk,Bull,Muzzleloader
14654,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14655,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14656,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14657,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14658,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14659,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14660,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14661,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14662,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14663,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14664,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14665,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14666,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14667,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14668,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14669,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14670,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14671,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14672,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14673,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14674,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14675,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14676,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14677,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14678,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14679,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14680,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14681,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14682,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14683,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14684,EB3130,hunt_name,Box Elder Pilot Mtn,"Box Elder, Pilot Mtn",Elk,Bull,Archery
14964,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14965,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14966,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14967,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14968,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14969,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14970,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14971,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14972,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14973,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14974,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14975,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14976,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14977,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14978,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14979,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14980,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14981,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14982,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14983,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14984,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14985,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14986,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14987,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14988,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14989,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14990,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14991,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14992,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14993,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14994,DB1029,hunt_name,"Fillmore, Oak Creek LE","Fillmore, Oak Creek",Deer,Buck,Muzzleloader
14995,EB3146,hunt_name,Southwest Desert South,"Southwest Desert, South",Elk,Bull,Archery
14996,EB3146,hunt_name,Southwest Desert South,"Southwest Desert, South",Elk,Bull,Archery
14997,EB3146,hunt_name,Southwest Desert South,"Southwest Desert, South",Elk,Bull,Archery
