hunt_code,hunt_name,species,sex_type,weapon,hunt_type,best_crosswalk_status,best_confidence,recommended_resolution_bucket,boundary_confirmed,regulation_present,permit_conflict,evidence_source_count,evidence_sources,status_counts,notes
EL3158,"Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3159,"Beaver, East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3160,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:5,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3161,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3162,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3163,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3164,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3166,"Book Cliffs, Bitter Creek/East",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3167,"Book Cliffs, Little Creek Roadless",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:10,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3168,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:7,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3169,"Cache, Meadowville",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3170,"Cache, South",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3171,"Cache, South",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3172,Manti,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,6,boundary_id_to_hunt_code|boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:3|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3173,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3174,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3175,Nebo/San Pitch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,6,boundary_xlsx|current_historical_primary|current_historical_processed|historical_le_to_eb|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:5|RENAMED_MATCH:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3176,Nebo/San Pitch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:5,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3177,Nebo/San Pitch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3179,Nebo/San Pitch Mtns,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:3,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3180,"Fillmore, Pahvant",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3181,"Fillmore, Pahvant",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3182,"La Sal, La Sal Mtns",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3183,"La Sal, La Sal Mtns",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3184,Monroe,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3185,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3186,Mt Dutton,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3187,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3188,Panguitch Lake,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3189,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3190,Boulder,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3191,Boulder,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3192,Fishlake/Thousand Lakes,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,6,boundary_id_to_hunt_code|boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:3|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3193,San Juan Bull Elk,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3194,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3195,Diamond Mtn,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3196,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3197,"Southwest Desert, South",Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3198,"Southwest Desert, South",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3199,Wasatch Mtns,Elk,Bull,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3205,East Canyon,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3208,Morgan-South Rich,Elk,Bull,Any Legal Weapon (Late),Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
EL3210,"North Slope, Three Corners",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LD1001,Paunsaugunt - Private Land Only,Deer,Buck,Archery,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LD1004,Paunsaugunt - Private Land Only,Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:5,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LD1006,Paunsaugunt - Private Land Only,Deer,Buck,Muzzleloader,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LD1019,"Fillmore, Oak Creek LE - Private Land Only",Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:3,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LD1023,Diamond Mtn - Private Land Only,Deer,Buck,Any Legal Weapon,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,5,boundary_xlsx|current_historical_primary|current_historical_processed|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:4,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LD1108,Thousand Lakes - Private Land Only,Deer,Buck,Restricted Rifle,Limited Entry - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,4,boundary_xlsx|current_historical_primary|current_historical_processed|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1501,Box Elder,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1502,Cache,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_id_to_hunt_code|boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:3,Boundary workbook/current database confirms current-code boundary.
LO1503,Manti/San Rafael,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1504,Nebo,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1506,Fillmore,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1508,Kamas,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1509,"La Sal, La Sal Mtns",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1510,Monroe,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1511,Mt Dutton,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1512,Nine Mile,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1513,North Slope,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1514,Ogden,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1516,Panguitch Lake,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
