hunt_code,boundary_id,hunt_name_database,species_database,sex_type_database,weapon_database,hunt_type_database,hunt_class_database,rollup_bucket,resolution_status,database_family_match,boundary_confirmed,permit_conflict,current_allotment_res,current_allotment_nr,current_allotment_total,current_allotment_source,current_allotment_status,recommended_total_from_conflict_file,database_total_from_conflict_file,database_total_matches_recommended_total,best_crosswalk_status,best_confidence,evidence_source_count,evidence_sources,confirmed_boundary_ids_from_evidence,candidate_boundary_ids_from_evidence,historical_hunt_codes_from_evidence,regulation_present,notes
LO1504,616,Nebo,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,616,616,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1506,804,Fillmore,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,804,804,DB1012,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1508,611,Kamas,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,611,611,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1509,617,"La Sal, La Sal Mtns",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,617,617,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1510,629,Monroe,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,629,629,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1511,630,Mt Dutton,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,630,630,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1512,615,Nine Mile,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,615,615,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1513,612,North Slope,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,612,612,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1514,609,Ogden,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,609,609,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1516,634,Panguitch Lake,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,634,634,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1517,636,Pine Valley,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,636,636,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1518,455,Boulder/Kaiparowits,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,455,455,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1519,633,Fishlake,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,633,633,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1521,618,"San Juan, Abajo Mtns",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,618,618,DB1014,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1522,614,Vernal/Bonanza,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,614,614,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1523,613,Yellowstone,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,613,613,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1524,625,Southwest Desert,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,625,625,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1525,621,"Wasatch Mtns, East",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,621,621,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1526,620,"Wasatch Mtns, West",Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,620,620,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1529,635,Zion,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,635,635,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1533,619,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,619,619,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1539,617,"La Sal, La Sal Mtns",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,617,617,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1543,612,North Slope,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,612,612,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1546,634,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,634,634,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1551,618,"San Juan, Abajo Mtns",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,618,618,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1552,614,Vernal/Bonanza,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,614,614,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1553,613,Yellowstone,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,613,613,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1554,625,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,625,625,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1555,621,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,621,621,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1556,620,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,620,620,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1561,607,Box Elder,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,607,607,DB1077,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1563,619,Manti/San Rafael,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,619,619,DB1079,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1564,616,Nebo,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,616,616,DB1080,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1566,804,Fillmore,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,804,804,DB1028|DB1029,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1568,611,Kamas,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,611,611,DB1030,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1569,617,"La Sal, La Sal Mtns",Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,617,617,DB1081,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1570,629,Monroe,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,629,629,DB1032,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1571,630,Mt Dutton,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,630,630,DB1053,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1572,615,Nine Mile,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,615,615,DB1033,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1573,612,North Slope,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,612,612,DB1065,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1574,609,Ogden,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,609,609,DB1054,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1576,634,Panguitch Lake,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,634,634,DB1083,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1577,636,Pine Valley,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,636,636,DB1034,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1579,633,Fishlake,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,633,633,DB1055,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1581,618,"San Juan, Abajo Mtns",Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,618,618,DB1037|DB1085,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1582,614,Vernal/Bonanza,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,614,614,DB1086,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1583,613,Yellowstone,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,613,613,DB1039,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1584,625,Southwest Desert,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,625,625,DB1040,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1585,621,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,621,621,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1586,620,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,620,620,DB1041|DB1087,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1589,635,Zion,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,635,635,DB1043,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1594,634,Panguitch Lake,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,634,634,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1598,612,North Slope,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,612,612,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1599,69,Chalk Creek,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,69,69,DB1233,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1600,69,Chalk Creek,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,69,69,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1601,69,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,69,69,DB1233,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1602,69,Chalk Creek,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,69,69,DB1100,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1603,276,East Canyon,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,276,276,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1604,276,East Canyon,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,276,276,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1605,276,East Canyon,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,276,276,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1606,276,East Canyon,Deer,Buck,Muzzleloader,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,276,276,DB1101,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1607,117,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,117,117,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1608,117,Morgan-South Rich,Deer,Buck,Archery,General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,117,117,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
LO1609,117,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Private Land Only,BOUNDARY_CONFIRMED_IDENTITY_READY,RESOLVED_HUNT_CODE_BOUNDARY_IDENTITY,YES,true,false,,,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,2,boundary_xlsx|runtime_boundary_draft,117,117,,false,Hunt-code identity and database boundary mapping are ready for downstream use.
