hunt_code,hunt_name,species_x,sex_type_x,weapon_x,hunt_type_x,season_x,source_presence,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,buck_deer_res,buck_deer_nr,buck_deer_total,database_res_reference,database_nr_reference,database_total_reference,recommended_res,recommended_nr,recommended_total,winner_source,confidence,source_support_count,conflicting_sources,database_alignment,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status,split_bucket,matching_non_database_sources,matching_source_count,matching_res,matching_nr,matching_total,split_review_note,remaining_unresolved_bucket,remaining_review_required,current_hunt_code,current_prefix,current_hunt_name,species_y,sex_type_y,weapon_y,hunt_type_y,season_y,relationship_type,crosswalk_status,mapping_confidence,mapping_method,data_quality_grade,historical_hunt_code,historical_prefix,historical_years,candidate_historical_codes,recommended_model_behavior,crosswalk_present,crosswalk_bucket
EL3056,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3056,EL,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3056,EB,2021|2022|2023|2024|2025,EB3015|EB3056|EB3057|EB3093|EB3117|EB3188|EB3189|EL3057,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3057,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3057,EL,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,A,EB3057,EB,2021|2022|2023|2024|2025,EB3015|EB3056|EB3057|EB3093|EB3117|EB3188|EB3189|EL3057,USE_EXACT_HUNT_CODE_HISTORY,True,PREFIX_SWAP
EL3063,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3063,EL,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3063,EB,2024|2025,EB3018|EB3063|EB3064|EB3065|EB3096|EB3120|EB3192|EL3065,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3064,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3064,EL,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3064,EB,2024|2025,EB3018|EB3063|EB3064|EB3065|EB3096|EB3120|EB3192|EL3065,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3065,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3065,EL,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,A,EB3065,EB,2024|2025,EB3018|EB3063|EB3064|EB3065|EB3096|EB3120|EB3192|EL3065,USE_EXACT_HUNT_CODE_HISTORY,True,PREFIX_SWAP
EL3066,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3066,EL,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,A,EB3066,EB,2021|2022|2023|2024|2025,EB3019|EB3066|EB3067|EB3097|EB3121|EB3193|EB3194|EL3066|EL3194,USE_EXACT_HUNT_CODE_HISTORY,True,PREFIX_SWAP
EL3067,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3067,EL,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3067,EB,2021|2022|2023|2024|2025,EB3019|EB3066|EB3067|EB3097|EB3121|EB3193|EB3194|EL3066|EL3194,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3068,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3068,EL,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,A,EB3068,EB,2024|2025,EB3020|EB3068|EB3069|EB3098|EB3122|EB3195|EB3196|EB3617|EL3068|EL3196,USE_EXACT_HUNT_CODE_HISTORY,True,PREFIX_SWAP
EL3069,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3069,EL,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3069,EB,2024|2025,EB3020|EB3068|EB3069|EB3098|EB3122|EB3195|EB3196|EB3617|EL3068|EL3196,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3072,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3072,EL,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,A,EB3072,EB,2021|2022|2023|2024|2025,EB3022|EB3072|EB3073|EB3100|EB3124|EB3127|EB3199|EL3022|EL3072|EL3100|EL3127,USE_EXACT_HUNT_CODE_HISTORY,True,PREFIX_SWAP
EL3073,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3073,EL,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3073,EB,2021|2022|2023|2024|2025,EB3022|EB3072|EB3073|EB3100|EB3124|EB3127|EB3199|EL3022|EL3072|EL3100|EL3127,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3077,"Beaver, East",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3077,EL,Beaver East,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3077,EB,2021|2022|2023|2024|2025,EB3000|EB3024|EB3025|EB3077|EB3102|EB3158|EB3159|EL3000|EL3024,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3079,"Book Cliffs, Little Creek Roadless",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3079,EL,Book Cliffs Little Creek Roadless,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3079,EB,2021|2022|2023|2024|2025,EB3002|EB3028|EB3079|EB3104|EB3167,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3081,"Cache, Meadowville",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3081,EL,Cache Meadowville,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3081,EB,2021|2022|2023|2024|2025,EB3003|EB3032|EB3033|EB3081|EB3105|EB3168|EB3169|EL3033,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3083,"Cache, South",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3083,EL,Cache South,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3083,EB,2021|2022|2023|2024|2025,EB3005|EB3036|EB3037|EB3083|EB3107|EB3170|EB3171|EL3171,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3084,Manti,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3084,EL,Manti,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,A,EB3084,EB,2024|2025,EB3006|EB3038|EB3039|EB3084|EB3108|EB3126|EB3172|EL3038|EL3039|EL3084|EL3126,USE_EXACT_HUNT_CODE_HISTORY,True,PREFIX_SWAP
EL3086,"Fillmore, Pahvant",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3086,EL,Fillmore Pahvant,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3086,EB,2021|2022|2023|2024|2025,EB3008|EB3042|EB3043|EB3086|EB3110|EB3180|EB3181|EL3181,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3087,"La Sal, La Sal Mtns",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3087,EL,La Sal La Sal Mtns,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3087,EB,2021|2022|2023|2024,EB3009|EB3045|EB3046|EB3087|EB3111|EB3182|EB3183,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3088,Monroe,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3088,EL,Monroe,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3088,EB,2021|2022|2023|2024|2025,EB3010|EB3047|EB3048|EB3088|EB3112|EB3184|EB3185|EL3048,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3089,Mt Dutton,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3089,EL,Mt Dutton,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3089,EB,2021|2022|2023|2024|2025,EB3011|EB3049|EB3050|EB3089|EB3113|EB3186|EB3187,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3091,"North Slope, Three Corners",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3091,EL,North Slope Three Corners,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3091,EB,2021|2022|2023|2024|2025,EB3013|EB3053|EB3091|EB3115|EB3210,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3093,Panguitch Lake,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3093,EL,Panguitch Lake,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3093,EB,2021|2022|2023|2024|2025,EB3015|EB3056|EB3057|EB3093|EB3117|EB3188|EB3189|EL3057,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3096,Fishlake/Thousand Lakes,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3096,EL,Fishlake/Thousand Lakes,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3096,EB,2024|2025,EB3018|EB3063|EB3064|EB3065|EB3096|EB3120|EB3192|EL3065,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3097,San Juan Bull Elk,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3097,EL,San Juan Bull Elk,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3097,EB,2021|2022|2023|2024|2025,EB3019|EB3066|EB3067|EB3097|EB3121|EB3193|EB3194|EL3066|EL3194,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
EL3098,Diamond Mtn,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,True,EL3098,EL,Diamond Mtn,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,PREFIX_SWAP_EL_TO_EB,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,C,EB3098,EB,2024|2025,EB3020|EB3068|EB3069|EB3098|EB3122|EB3195|EB3196|EB3617|EL3068|EL3196,USE_REVIEWED_NAME_FAMILY_OR_PARENT_UNIT_HISTORY,True,PREFIX_SWAP
