year,row_number,hunt_code,points,record_type,field,candidate_values
2022,2,DA1001,,hunt_total_draw_result,sex_type,Antlerless | Doe
2022,3279,EA1081,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3279,EA1081,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3280,EA1081,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3280,EA1081,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3281,EA1081,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3281,EA1081,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3282,EA1081,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3282,EA1081,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3283,EA1081,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3283,EA1081,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3284,EA1081,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3284,EA1081,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3285,EA1081,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3285,EA1081,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3286,EA1081,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3286,EA1081,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3287,EA1081,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3287,EA1081,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3288,EA1081,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3288,EA1081,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3289,EA1081,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3289,EA1081,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3290,EA1081,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3290,EA1081,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3291,EA1081,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3291,EA1081,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3292,EA1081,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3292,EA1081,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3293,EA1081,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3293,EA1081,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3294,EA1081,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3294,EA1081,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3295,EA1081,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3295,EA1081,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3296,EA1082,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3296,EA1082,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3297,EA1082,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3297,EA1082,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3298,EA1082,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3298,EA1082,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3299,EA1082,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3299,EA1082,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3300,EA1082,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3300,EA1082,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3301,EA1082,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3301,EA1082,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3302,EA1082,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3302,EA1082,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3303,EA1082,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3303,EA1082,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3304,EA1082,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3304,EA1082,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3305,EA1082,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3305,EA1082,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3306,EA1082,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3306,EA1082,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3307,EA1082,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3307,EA1082,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3308,EA1082,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3308,EA1082,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3309,EA1082,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3309,EA1082,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3310,EA1082,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3310,EA1082,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3311,EA1082,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3311,EA1082,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3312,EA1082,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3312,EA1082,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3313,EA1082,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3313,EA1082,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3314,EA1084,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3314,EA1084,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3315,EA1084,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3315,EA1084,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3316,EA1084,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3316,EA1084,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3317,EA1084,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3317,EA1084,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3318,EA1084,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3318,EA1084,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3319,EA1084,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3319,EA1084,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3320,EA1084,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3320,EA1084,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3321,EA1084,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3321,EA1084,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3322,EA1084,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3322,EA1084,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3323,EA1084,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3323,EA1084,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3324,EA1084,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3324,EA1084,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3325,EA1084,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3325,EA1084,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3326,EA1084,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3326,EA1084,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3327,EA1084,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3327,EA1084,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3328,EA1084,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3328,EA1084,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3329,EA1084,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3329,EA1084,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3330,EA1084,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3330,EA1084,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3331,EA1084,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3331,EA1084,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3332,EA1085,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3332,EA1085,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3333,EA1085,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3333,EA1085,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3334,EA1085,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3334,EA1085,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3335,EA1085,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3335,EA1085,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3336,EA1085,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3336,EA1085,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3337,EA1085,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3337,EA1085,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3338,EA1085,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3338,EA1085,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3339,EA1085,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3339,EA1085,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3340,EA1085,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3340,EA1085,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3341,EA1085,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3341,EA1085,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3342,EA1085,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3342,EA1085,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3343,EA1085,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3343,EA1085,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3344,EA1085,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3344,EA1085,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3345,EA1085,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3345,EA1085,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3346,EA1085,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3346,EA1085,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3347,EA1085,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3347,EA1085,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3348,EA1085,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3348,EA1085,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3349,EA1085,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3349,EA1085,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3350,EA1087,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3350,EA1087,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3351,EA1087,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3351,EA1087,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3352,EA1087,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3352,EA1087,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3353,EA1087,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3353,EA1087,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3354,EA1087,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3354,EA1087,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3355,EA1087,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3355,EA1087,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3356,EA1087,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3356,EA1087,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3357,EA1087,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3357,EA1087,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3358,EA1087,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3358,EA1087,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3359,EA1087,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3359,EA1087,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3360,EA1087,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3360,EA1087,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3361,EA1087,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3361,EA1087,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3362,EA1087,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3362,EA1087,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3363,EA1087,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3363,EA1087,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3364,EA1087,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3364,EA1087,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3365,EA1087,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3365,EA1087,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3366,EA1087,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3366,EA1087,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3367,EA1087,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3367,EA1087,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3368,EA1089,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3368,EA1089,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3369,EA1089,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3369,EA1089,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3370,EA1089,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3370,EA1089,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3371,EA1089,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3371,EA1089,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3372,EA1089,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3372,EA1089,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3373,EA1089,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3373,EA1089,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3374,EA1089,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3374,EA1089,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3375,EA1089,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3375,EA1089,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3376,EA1089,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3376,EA1089,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3377,EA1089,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3377,EA1089,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3378,EA1089,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3378,EA1089,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3379,EA1089,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3379,EA1089,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3380,EA1089,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3380,EA1089,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3381,EA1089,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3381,EA1089,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3382,EA1089,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3382,EA1089,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3383,EA1089,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3383,EA1089,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3384,EA1089,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3384,EA1089,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3385,EA1089,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3385,EA1089,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3386,EA1090,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3386,EA1090,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3387,EA1090,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3387,EA1090,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3388,EA1090,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3388,EA1090,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3389,EA1090,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3389,EA1090,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3390,EA1090,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3390,EA1090,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3391,EA1090,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3391,EA1090,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3392,EA1090,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3392,EA1090,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3393,EA1090,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3393,EA1090,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3394,EA1090,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3394,EA1090,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3395,EA1090,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3395,EA1090,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3396,EA1090,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3396,EA1090,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3397,EA1090,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3397,EA1090,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3398,EA1090,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3398,EA1090,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3399,EA1090,5,point_level_draw_result,sex_type,Antlerless | Cow
2022,3399,EA1090,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3400,EA1090,6,point_level_draw_result,sex_type,Antlerless | Cow
2022,3400,EA1090,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3401,EA1090,7,point_level_draw_result,sex_type,Antlerless | Cow
2022,3401,EA1090,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3402,EA1090,8,point_level_draw_result,sex_type,Antlerless | Cow
2022,3402,EA1090,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3403,EA1090,9,point_level_draw_result,sex_type,Antlerless | Cow
2022,3403,EA1090,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3404,EA1091,,hunt_total_draw_result,boundary_id,
2022,3404,EA1091,,hunt_total_draw_result,sex_type,
2022,3404,EA1091,,hunt_total_draw_result,hunt_type,
2022,3404,EA1091,,hunt_total_draw_result,draw_design,
2022,3405,EA1091,0,point_level_draw_result,boundary_id,
2022,3405,EA1091,0,point_level_draw_result,sex_type,
2022,3405,EA1091,0,point_level_draw_result,hunt_type,
2022,3405,EA1091,0,point_level_draw_result,draw_design,
2022,3406,EA1091,1,point_level_draw_result,boundary_id,
2022,3406,EA1091,1,point_level_draw_result,sex_type,
2022,3406,EA1091,1,point_level_draw_result,hunt_type,
2022,3406,EA1091,1,point_level_draw_result,draw_design,
2022,3407,EA1091,10,point_level_draw_result,boundary_id,
2022,3407,EA1091,10,point_level_draw_result,sex_type,
2022,3407,EA1091,10,point_level_draw_result,hunt_type,
2022,3407,EA1091,10,point_level_draw_result,draw_design,
2022,3408,EA1091,11,point_level_draw_result,boundary_id,
2022,3408,EA1091,11,point_level_draw_result,sex_type,
2022,3408,EA1091,11,point_level_draw_result,hunt_type,
2022,3408,EA1091,11,point_level_draw_result,draw_design,
2022,3409,EA1091,12,point_level_draw_result,boundary_id,
2022,3409,EA1091,12,point_level_draw_result,sex_type,
2022,3409,EA1091,12,point_level_draw_result,hunt_type,
2022,3409,EA1091,12,point_level_draw_result,draw_design,
2022,3410,EA1091,13,point_level_draw_result,boundary_id,
2022,3410,EA1091,13,point_level_draw_result,sex_type,
2022,3410,EA1091,13,point_level_draw_result,hunt_type,
2022,3410,EA1091,13,point_level_draw_result,draw_design,
2022,3411,EA1091,14,point_level_draw_result,boundary_id,
2022,3411,EA1091,14,point_level_draw_result,sex_type,
2022,3411,EA1091,14,point_level_draw_result,hunt_type,
2022,3411,EA1091,14,point_level_draw_result,draw_design,
2022,3412,EA1091,15,point_level_draw_result,boundary_id,
2022,3412,EA1091,15,point_level_draw_result,sex_type,
2022,3412,EA1091,15,point_level_draw_result,hunt_type,
2022,3412,EA1091,15,point_level_draw_result,draw_design,
2022,3413,EA1091,16,point_level_draw_result,boundary_id,
2022,3413,EA1091,16,point_level_draw_result,sex_type,
2022,3413,EA1091,16,point_level_draw_result,hunt_type,
2022,3413,EA1091,16,point_level_draw_result,draw_design,
2022,3414,EA1091,2,point_level_draw_result,boundary_id,
2022,3414,EA1091,2,point_level_draw_result,sex_type,
2022,3414,EA1091,2,point_level_draw_result,hunt_type,
2022,3414,EA1091,2,point_level_draw_result,draw_design,
2022,3415,EA1091,3,point_level_draw_result,boundary_id,
2022,3415,EA1091,3,point_level_draw_result,sex_type,
2022,3415,EA1091,3,point_level_draw_result,hunt_type,
2022,3415,EA1091,3,point_level_draw_result,draw_design,
2022,3416,EA1091,4,point_level_draw_result,boundary_id,
2022,3416,EA1091,4,point_level_draw_result,sex_type,
2022,3416,EA1091,4,point_level_draw_result,hunt_type,
2022,3416,EA1091,4,point_level_draw_result,draw_design,
2022,3417,EA1091,5,point_level_draw_result,boundary_id,
2022,3417,EA1091,5,point_level_draw_result,sex_type,
2022,3417,EA1091,5,point_level_draw_result,hunt_type,
2022,3417,EA1091,5,point_level_draw_result,draw_design,
2022,3418,EA1091,6,point_level_draw_result,boundary_id,
2022,3418,EA1091,6,point_level_draw_result,sex_type,
2022,3418,EA1091,6,point_level_draw_result,hunt_type,
2022,3418,EA1091,6,point_level_draw_result,draw_design,
2022,3419,EA1091,7,point_level_draw_result,boundary_id,
2022,3419,EA1091,7,point_level_draw_result,sex_type,
2022,3419,EA1091,7,point_level_draw_result,hunt_type,
2022,3419,EA1091,7,point_level_draw_result,draw_design,
2022,3420,EA1091,8,point_level_draw_result,boundary_id,
2022,3420,EA1091,8,point_level_draw_result,sex_type,
2022,3420,EA1091,8,point_level_draw_result,hunt_type,
2022,3420,EA1091,8,point_level_draw_result,draw_design,
2022,3421,EA1091,9,point_level_draw_result,boundary_id,
2022,3421,EA1091,9,point_level_draw_result,sex_type,
2022,3421,EA1091,9,point_level_draw_result,hunt_type,
2022,3421,EA1091,9,point_level_draw_result,draw_design,
2022,3422,DA1018,,hunt_total_draw_result,sex_type,Antlerless | Doe
2022,3422,DA1018,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3423,DA1018,0,point_level_draw_result,sex_type,Antlerless | Doe
2022,3423,DA1018,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3424,DA1018,1,point_level_draw_result,sex_type,Antlerless | Doe
2022,3424,DA1018,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3425,DA1018,10,point_level_draw_result,sex_type,Antlerless | Doe
2022,3425,DA1018,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3426,DA1018,11,point_level_draw_result,sex_type,Antlerless | Doe
2022,3426,DA1018,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3427,DA1018,12,point_level_draw_result,sex_type,Antlerless | Doe
2022,3427,DA1018,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3428,DA1018,13,point_level_draw_result,sex_type,Antlerless | Doe
2022,3428,DA1018,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3429,DA1018,14,point_level_draw_result,sex_type,Antlerless | Doe
2022,3429,DA1018,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3430,DA1018,15,point_level_draw_result,sex_type,Antlerless | Doe
2022,3430,DA1018,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3431,DA1018,16,point_level_draw_result,sex_type,Antlerless | Doe
2022,3431,DA1018,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3432,DA1018,2,point_level_draw_result,sex_type,Antlerless | Doe
2022,3432,DA1018,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3433,DA1018,3,point_level_draw_result,sex_type,Antlerless | Doe
2022,3433,DA1018,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3434,DA1018,4,point_level_draw_result,sex_type,Antlerless | Doe
2022,3434,DA1018,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3435,DA1018,5,point_level_draw_result,sex_type,Antlerless | Doe
2022,3435,DA1018,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3436,DA1018,6,point_level_draw_result,sex_type,Antlerless | Doe
2022,3436,DA1018,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3437,DA1018,7,point_level_draw_result,sex_type,Antlerless | Doe
2022,3437,DA1018,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3438,DA1018,8,point_level_draw_result,sex_type,Antlerless | Doe
2022,3438,DA1018,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3439,DA1018,9,point_level_draw_result,sex_type,Antlerless | Doe
2022,3439,DA1018,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3440,EA1094,,hunt_total_draw_result,sex_type,Antlerless | Cow
2022,3440,EA1094,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,3441,EA1094,0,point_level_draw_result,sex_type,Antlerless | Cow
2022,3441,EA1094,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3442,EA1094,1,point_level_draw_result,sex_type,Antlerless | Cow
2022,3442,EA1094,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3443,EA1094,10,point_level_draw_result,sex_type,Antlerless | Cow
2022,3443,EA1094,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3444,EA1094,11,point_level_draw_result,sex_type,Antlerless | Cow
2022,3444,EA1094,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3445,EA1094,12,point_level_draw_result,sex_type,Antlerless | Cow
2022,3445,EA1094,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3446,EA1094,13,point_level_draw_result,sex_type,Antlerless | Cow
2022,3446,EA1094,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3447,EA1094,14,point_level_draw_result,sex_type,Antlerless | Cow
2022,3447,EA1094,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3448,EA1094,15,point_level_draw_result,sex_type,Antlerless | Cow
2022,3448,EA1094,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3449,EA1094,16,point_level_draw_result,sex_type,Antlerless | Cow
2022,3449,EA1094,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3450,EA1094,2,point_level_draw_result,sex_type,Antlerless | Cow
2022,3450,EA1094,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3451,EA1094,3,point_level_draw_result,sex_type,Antlerless | Cow
2022,3451,EA1094,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,3452,EA1094,4,point_level_draw_result,sex_type,Antlerless | Cow
2022,3452,EA1094,4,point_level_draw_result,hunt_type,General Season | Limited Entry
