hunt_code,boundary_id,hunt_name,species,sex_type,weapon,hunt_type,hunt_class,in_hunt_research_summary,harvest_feature_match,harvest_feature_match_method,harvest_feature_data_quality_grade,harvest_feature_source_years,historical_harvest_year_count,historical_metric_nonblank_counts,safe_display_fields_present,safe_model_feature_fields_present,forbidden_fields_to_leave_unchanged,harvest_quality_index,demand_pressure_signal,demand_pressure_category,point_creep_quality_adjustment,harvest_success_3yr_avg,average_age_3yr_avg,harvest_feature_reason_codes,promotion_status,promotion_decision,promotion_notes
PB5026,667,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",84.509,58.828,MODERATE_DEMAND_SIGNAL,0,89.9,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5027,15,"Book Cliffs, South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",94.68,74.202,HIGH_DEMAND_SIGNAL,0.1,97.667,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5028,24,"Box Elder, Promontory",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",74.997,73.057,HIGH_DEMAND_SIGNAL,0.1,64.8,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5029,25,"Box Elder, Puddle Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",85.917,59.725,MODERATE_DEMAND_SIGNAL,0,90.7,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5030,27,"Box Elder, Snowville",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",77.809,51.91,MODERATE_DEMAND_SIGNAL,0,85.467,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5031,755,"Box Elder, West",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",82.749,67.529,HIGH_DEMAND_SIGNAL,0.1,79.9,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5033,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",92.667,67.138,HIGH_DEMAND_SIGNAL,0.1,98.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5034,97,Kaiparowits,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",48.778,36.484,MODERATE_DEMAND_SIGNAL,0,66.667,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5035,688,"La Sal, Potash/South Cisco",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",94.844,78.28,HIGH_DEMAND_SIGNAL,0.25,96.733,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5037,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",80.471,49.751,MODERATE_DEMAND_SIGNAL,0,92.1,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5038,277,"Nine Mile, Range Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",96.933,74.322,HIGH_DEMAND_SIGNAL,0.1,100,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5039,138,"North Slope, Summit",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",77.324,51.447,MODERATE_DEMAND_SIGNAL,0,83.533,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5040,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",86.818,77.679,HIGH_DEMAND_SIGNAL,0.25,84.967,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5041,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",93.271,80.245,HIGH_DEMAND_SIGNAL,0.25,94.467,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5042,636,Pine Valley,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",73.454,47.861,MODERATE_DEMAND_SIGNAL,0,75.467,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5044,186,"San Juan, Hatch Point",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",90,66.353,HIGH_DEMAND_SIGNAL,0.1,100,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5045,443,"San Rafael, Desert",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",83.038,75.312,HIGH_DEMAND_SIGNAL,0.25,83.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5046,194,"San Rafael, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",89.705,61.979,MODERATE_DEMAND_SIGNAL,0,94.9,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
PB5047,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,5,"{""average_days"": 52, ""harvest_total"": 52, ""hunters_afield"": 52, ""percent_success"": 50}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",86.863,56.053,MODERATE_DEMAND_SIGNAL,0,93.7,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
