row_number,hunt_code,raw_hunt_name,normalized_family_before,normalized_family_after,source_classification_before,source_classification_after,hunt_type_before,hunt_type_after,numeric_fields_changed
63435,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63436,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63437,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63438,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63439,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63440,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63441,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63442,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63443,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63444,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63445,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63446,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63447,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63448,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63449,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63450,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63451,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63452,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63453,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63454,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63455,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63456,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63457,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63458,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63459,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63460,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63461,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63462,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63463,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63464,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63465,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63466,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63467,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63468,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63469,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63470,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63471,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63472,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63473,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63474,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63475,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63476,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63477,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63478,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63479,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63480,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63481,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63482,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63483,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63484,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63485,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63486,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63487,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63488,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63489,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63490,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63491,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63492,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63493,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63494,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63495,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63496,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63497,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63498,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63499,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63500,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63501,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63502,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63503,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63504,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63505,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63506,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63507,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63508,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63509,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63510,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63511,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63512,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63513,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63514,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63515,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63516,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63517,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63518,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63519,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63520,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63521,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63522,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63523,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63524,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63525,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63526,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63527,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63528,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63529,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63530,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63531,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63532,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63533,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63534,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63535,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63536,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63537,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63538,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63539,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63540,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63541,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63542,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63543,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63544,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63545,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63546,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63547,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63548,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63549,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63550,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63551,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63552,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63553,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63554,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63555,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63556,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63557,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63558,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63559,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63560,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63561,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63562,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
63563,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,LE,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,LIMITED_ENTRY_ELK,L.E.,L.E.,false
