actual_draw_year,hunt_code,points,record_type,source_file,pdf_page,side,column,values
2026,DB1552,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.931034483 | 1
2026,DB1552,6,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,91.666667 | 100
2026,DB1552,6,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,11 | 1
2026,DB1552,6,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,12 | 1
2026,DB1552,6,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,11 | 1
2026,DB1552,6,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.916666667 | 1
2026,DB1552,6,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.916666667 | 1
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,4.528302 | 100
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,36 | 72
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,795 | 72
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,36 | 72
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.045283019 | 1
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.045283019 | 1
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,16.41791 | 100
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,11 | 4
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,67 | 4
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,11 | 4
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.164179105 | 1
2026,DB1553,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.164179105 | 1
2026,DB1553,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,0.204499 | 100
2026,DB1553,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,1 | 77
2026,DB1553,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,489 | 77
2026,DB1553,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,1 | 77
2026,DB1553,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.00204499 | 1
2026,DB1553,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.00204499 | 1
2026,DB1553,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,84.43804 | 100
2026,DB1553,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,293 | 11
2026,DB1553,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,347 | 11
2026,DB1553,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,293 | 11
2026,DB1553,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.844380404 | 1
2026,DB1553,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.844380404 | 1
2026,DB1553,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.408284 | 100
2026,DB1553,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,168 | 2
2026,DB1553,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,169 | 2
2026,DB1553,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,168 | 2
2026,DB1553,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.99408284 | 1
2026,DB1553,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.99408284 | 1
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,N/A | 100
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,0 | 30
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,209 | 30
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,0 | 30
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,N/A | 1
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 1
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,12 | 1
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 1
2026,DB1554,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,N/A | 100
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,0 | 18
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,127 | 18
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,0 | 18
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,N/A | 1
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 3
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,26 | 3
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 3
2026,DB1554,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1554,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,38.793103 | 100
2026,DB1554,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,45 | 3
2026,DB1554,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,116 | 3
2026,DB1554,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,45 | 3
2026,DB1554,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.387931035 | 1
2026,DB1554,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.387931035 | 1
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,5.445366 | 100
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,151 | 723
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,2773 | 723
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,151 | 723
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.05445366 | 1
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.05445366 | 1
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,94.179894 | 100
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,178 | 6
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,189 | 6
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,178 | 6
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.941798942 | 1
2026,DB1555,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.941798942 | 1
2026,DB1555,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,73.356401 | 100
2026,DB1555,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,1272 | 64
2026,DB1555,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,1734 | 64
2026,DB1555,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,1272 | 64
2026,DB1555,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.733564014 | 1
2026,DB1555,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.733564014 | 1
2026,DB1555,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.017467 | 100
2026,DB1555,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,907 | 13
2026,DB1555,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,916 | 13
2026,DB1555,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,907 | 13
2026,DB1555,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.990174673 | 1
2026,DB1555,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.990174673 | 1
2026,DB1555,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,173 | 5
2026,DB1555,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,173 | 5
2026,DB1555,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,173 | 5
2026,DB1555,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,92.307692 | 100
2026,DB1555,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,12 | 1
2026,DB1555,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,13 | 1
2026,DB1555,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,12 | 1
2026,DB1555,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.923076923 | 1
2026,DB1555,5,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.923076923 | 1
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,98.847139 | 100
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,2315 | 535
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,2342 | 535
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,2315 | 535
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.988471392 | 1
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.988471392 | 1
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,60 | 6
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,60 | 6
2026,DB1556,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,60 | 6
2026,DB1556,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,98.765432 | 100
2026,DB1556,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,640 | 44
2026,DB1556,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,648 | 44
2026,DB1556,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,640 | 44
2026,DB1556,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.987654321 | 1
2026,DB1556,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.987654321 | 1
2026,DB1556,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.275362 | 100
2026,DB1556,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,137 | 3
2026,DB1556,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,138 | 3
2026,DB1556,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,137 | 3
2026,DB1556,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.992753623 | 1
2026,DB1556,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.992753623 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,35 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,35 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,35 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,0 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 1
2026,DB1556,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,15.377081 | 100
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,157 | 239
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,1021 | 239
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,157 | 239
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.153770813 | 1
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.153770813 | 1
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,23.45679 | 100
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,81 | 19
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.234567901 | 1
2026,DB1559,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.234567901 | 1
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,N/A | 100
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,0 | 90
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,706 | 90
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,0 | 90
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,N/A | 1
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 3
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,52 | 3
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 3
2026,DB1559,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1559,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,77.495108 | 100
2026,DB1559,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,396 | 12
2026,DB1559,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,511 | 12
2026,DB1559,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,396 | 12
2026,DB1559,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.774951076 | 1
2026,DB1559,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.774951076 | 1
2026,DB1559,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.047619 | 100
2026,DB1559,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,312 | 3
2026,DB1559,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,315 | 3
2026,DB1559,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,312 | 3
2026,DB1559,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.990476191 | 1
2026,DB1559,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.990476191 | 1
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.415205 | 100
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,340 | 10
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,342 | 10
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,340 | 10
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.994152047 | 1
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.994152047 | 1
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,8 | 1
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,8 | 1
2026,DB1561,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,8 | 1
2026,DB1563,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,50.905433 | 100
2026,DB1563,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,506 | 73
2026,DB1563,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,994 | 73
2026,DB1563,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,506 | 73
2026,DB1563,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.509054326 | 1
2026,DB1563,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.509054326 | 1
2026,DB1563,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,98.412698 | 100
2026,DB1563,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,558 | 9
2026,DB1563,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,567 | 9
2026,DB1563,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,558 | 9
2026,DB1563,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.984126984 | 1
2026,DB1563,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.984126984 | 1
2026,DB1563,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,97.530864 | 100
2026,DB1563,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,79 | 1
2026,DB1563,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,81 | 1
2026,DB1563,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,79 | 1
2026,DB1563,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.975308642 | 1
2026,DB1563,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.975308642 | 1
2026,DB1564,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,97.368421 | 100
2026,DB1564,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,407 | 15
2026,DB1564,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,418 | 15
2026,DB1564,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,407 | 15
2026,DB1564,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.973684211 | 1
2026,DB1564,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.973684211 | 1
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,56.790123 | 100
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,138 | 21
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,243 | 21
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,138 | 21
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.567901235 | 1
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.567901235 | 1
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,74.074074 | 100
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,20 | 2
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,27 | 2
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,20 | 2
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.740740741 | 1
2026,DB1566,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.740740741 | 1
2026,DB1566,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,105 | 3
2026,DB1566,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,105 | 3
2026,DB1566,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,105 | 3
2026,DB1568,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,123 | 2
2026,DB1568,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,123 | 2
2026,DB1568,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,123 | 2
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,57.653061 | 100
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,113 | 24
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,196 | 24
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,113 | 24
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.576530612 | 1
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.576530612 | 1
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,15.384615 | 100
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,13 | 2
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.153846154 | 1
2026,DB1569,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.153846154 | 1
2026,DB1569,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,97.916667 | 100
2026,DB1569,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,94 | 2
2026,DB1569,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,96 | 2
2026,DB1569,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,94 | 2
2026,DB1569,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.979166667 | 1
