source_pdf,pdf_page,source_scope,hunt_code,raw_hunt_name,tables_found,point_rows_extracted
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,107,LIMITED_ENTRY_ELK,EB3163,"Limited-entry Alw (rifle) Bull Elk - Late - Book Cliffs, Bitter Creek/east - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,108,LIMITED_ENTRY_ELK,EB3164,"Limited-entry Alw (rifle) Bull Elk - Mid -Book Cliffs, Bitter Creek/east - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,109,LIMITED_ENTRY_ELK,EB3165,"Limited-entry Multi-season Bull Elk - Book Cliffs, Bitter Creek/east - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,110,LIMITED_ENTRY_ELK,EB3166,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Bitter Creek/east - Muzzleloader",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,111,LIMITED_ENTRY_ELK,EB3167,"Limited-entry Alw (rifle) Bull Elk - Mid -Book Cliffs, Little Creek Roadless - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,112,LIMITED_ENTRY_ELK,EB3169,"Limited-entry Alw (rifle) Bull Elk - Mid -Cache, Meadowville - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,113,LIMITED_ENTRY_ELK,EB3170,"Limited-entry Archery Bull Elk - Late - Cache, South - Archery",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,114,LIMITED_ENTRY_ELK,EB3171,"Limited-entry Alw (rifle) Bull Elk - Mid -Cache, South - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,115,LIMITED_ENTRY_ELK,EB3172,Limited-entry Archery Bull Elk - Late - Manti - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,116,LIMITED_ENTRY_ELK,EB3173,Limited-entry Archery Bull Elk - Nebo/san Pitch Mtns - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,117,LIMITED_ENTRY_ELK,EB3174,Limited-entry Archery Bull Elk - Late - Nebo/san Pitch Mtns - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,118,LIMITED_ENTRY_ELK,EB3175,Limited-entry Alw (rifle) Bull Elk - Early - Nebo/san Pitch Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,119,LIMITED_ENTRY_ELK,EB3176,Limited-entry Alw (rifle) Bull Elk - Late - Nebo/san Pitch Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,120,LIMITED_ENTRY_ELK,EB3177,Limited-entry Alw (rifle) Bull Elk - Mid -Nebo/san Pitch Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,121,LIMITED_ENTRY_ELK,EB3178,Limited-entry Multi-season Bull Elk - Nebo/san Pitch Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,122,LIMITED_ENTRY_ELK,EB3179,Limited-entry Muzzleloader Bull Elk - Nebo/san Pitch Mtns - Muzzleloader,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,123,LIMITED_ENTRY_ELK,EB3180,"Limited-entry Archery Bull Elk - Late - Fillmore, Pahvant - Archery",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,124,LIMITED_ENTRY_ELK,EB3181,"Limited-entry Alw (rifle) Bull Elk - Mid -Fillmore, Pahvant - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,125,LIMITED_ENTRY_ELK,EB3182,"Limited-entry Archery Bull Elk - Late - La Sal, La Sal Mtns - Archery",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,126,LIMITED_ENTRY_ELK,EB3183,"Limited-entry Alw (rifle) Bull Elk - Mid -La Sal, La Sal Mtns - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,127,LIMITED_ENTRY_ELK,EB3184,Limited-entry Archery Bull Elk - Late - Monroe - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,128,LIMITED_ENTRY_ELK,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid -Monroe - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,129,LIMITED_ENTRY_ELK,EB3186,Limited-entry Archery Bull Elk - Late -Mt Dutton - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,130,LIMITED_ENTRY_ELK,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid -Mt Dutton - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,131,LIMITED_ENTRY_ELK,EB3188,Limited-entry Archery Bull Elk - Late - Panguitch Lake - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,132,LIMITED_ENTRY_ELK,EB3189,Limited-entry Alw (rifle) Bull Elk - Mid -Panguitch Lake - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,133,LIMITED_ENTRY_ELK,EB3190,Limited-entry Archery Bull Elk - Late - Boulder - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,134,LIMITED_ENTRY_ELK,EB3191,Limited-entry Alw (rifle) Bull Elk - Mid -Boulder - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,135,LIMITED_ENTRY_ELK,EB3192,Limited-entry Archery Bull Elk - Late - Fishlake/thousand Lakes - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,136,LIMITED_ENTRY_ELK,EB3193,Limited-entry Archery Bull Elk - Late - San Juan Bull Elk - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,137,LIMITED_ENTRY_ELK,EB3194,Limited-entry Alw (rifle) Bull Elk - Mid -San Juan Bull Elk - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,138,LIMITED_ENTRY_ELK,EB3195,Limited-entry Archery Bull Elk - Late - Diamond Mtn - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,139,LIMITED_ENTRY_ELK,EB3196,Limited-entry Alw (rifle) Bull Elk - Late - Diamond Mtn - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,140,LIMITED_ENTRY_ELK,EB3197,"Limited-entry Archery Bull Elk - Late - Southwest Desert, South -Archery",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,141,LIMITED_ENTRY_ELK,EB3198,"Limited-entry Alw (rifle) Bull Elk - Mid -Southwest Desert, South -Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,142,LIMITED_ENTRY_ELK,EB3199,Limited-entry Archery Bull Elk - Late - Wasatch Mtns - Archery,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,143,LIMITED_ENTRY_ELK,EB3205,Limited-entry Hamss Bull Elk - East Canyon - H.a.m.s.s.,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,144,LIMITED_ENTRY_ELK,EB3208,Limited-entry Alw (rifle) Bull Elk - Late -Morgan-south Rich - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,145,LIMITED_ENTRY_ELK,EB3210,"Limited-entry Alw (rifle) Bull Elk - Early -North Slope, Three Corners - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,146,LIMITED_ENTRY_ELK,EB3500,Cwmu Bull Elk -Alton - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,147,LIMITED_ENTRY_ELK,EB3501,Cwmu Bull Elk - Bar J Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,148,LIMITED_ENTRY_ELK,EB3502,Cwmu Bull Elk - Bear Mountain - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,149,LIMITED_ENTRY_ELK,EB3503,Cwmu Bull Elk - Bear Springs - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,150,LIMITED_ENTRY_ELK,EB3504,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,151,LIMITED_ENTRY_ELK,EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,152,LIMITED_ENTRY_ELK,EB3506,Cwmu Bull Elk - Causey Spring - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,153,LIMITED_ENTRY_ELK,EB3508,Cwmu Bull Elk - Chimney Rock - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,154,LIMITED_ENTRY_ELK,EB3509,Cwmu Bull Elk - Coldwater Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,155,LIMITED_ENTRY_ELK,EB3511,Cwmu Bull Elk - Cotton Thomas - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,156,LIMITED_ENTRY_ELK,EB3514,Cwmu Bull Elk - Deseret - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,157,LIMITED_ENTRY_ELK,EB3515,Cwmu Bull Elk - Double Cone - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,158,LIMITED_ENTRY_ELK,EB3516,Cwmu Bull Elk - Durst Mountain - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,159,LIMITED_ENTRY_ELK,EB3517,Cwmu Bull Elk - East Fork Chalk Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,160,LIMITED_ENTRY_ELK,EB3519,Cwmu Bull Elk - Ensign Ranches - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,161,LIMITED_ENTRY_ELK,EB3520,Cwmu Bull Elk - Folley Ridge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,162,LIMITED_ENTRY_ELK,EB3521,Cwmu Bull Elk - Grass Valley/clark Canyon - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,163,LIMITED_ENTRY_ELK,EB3522,Cwmu Bull Elk - Grazing Pasture - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,164,LIMITED_ENTRY_ELK,EB3523,Cwmu Bull Elk - Guildersleeve - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,165,LIMITED_ENTRY_ELK,EB3524,Cwmu Bull Elk -Hardscrabble - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,166,LIMITED_ENTRY_ELK,EB3525,Cwmu Bull Elk - Heaston East - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,167,LIMITED_ENTRY_ELK,EB3526,Cwmu Bull Elk - Hiawatha - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,168,LIMITED_ENTRY_ELK,EB3527,Cwmu Bull Elk - Indian Head - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,169,LIMITED_ENTRY_ELK,EB3528,Cwmu Bull Elk - Ingham Peak - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,170,LIMITED_ENTRY_ELK,EB3529,Cwmu Bull Elk - Circle E Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,171,LIMITED_ENTRY_ELK,EB3530,Cwmu Bull Elk - Jacob's Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,172,LIMITED_ENTRY_ELK,EB3531,Cwmu Bull Elk - Johnson Mountain Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,173,LIMITED_ENTRY_ELK,EB3532,Cwmu Bull Elk - Jump Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,174,LIMITED_ENTRY_ELK,EB3533,Cwmu Bull Elk - Junction Valley - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,LIMITED_ENTRY_ELK,EB3534,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,LIMITED_ENTRY_ELK,EB3536,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,177,LIMITED_ENTRY_ELK,EB3538,Cwmu Bull Elk - Moon Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,178,LIMITED_ENTRY_ELK,EB3540,Cwmu Bull Elk - Old Woman Plateau -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,179,LIMITED_ENTRY_ELK,EB3541,Cwmu Bull Elk - Patmos Ridge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,180,LIMITED_ENTRY_ELK,EB3543,Cwmu Bull Elk - Preston Nutter Ranch -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,181,LIMITED_ENTRY_ELK,EB3544,Cwmu Bull Elk - Redd Ranches - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,182,LIMITED_ENTRY_ELK,EB3545,Cwmu Bull Elk - Cactus Ranch Llc - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,183,LIMITED_ENTRY_ELK,EB3546,Cwmu Bull Elk - Roan Cliffs -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,184,LIMITED_ENTRY_ELK,EB3547,Cwmu Bull Elk - Sand Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,185,LIMITED_ENTRY_ELK,EB3548,Cwmu Bull Elk - Scofield Canyons - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,186,LIMITED_ENTRY_ELK,EB3549,Cwmu Bull Elk - Scofield East - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,187,LIMITED_ENTRY_ELK,EB3550,Cwmu Bull Elk - Scofield West - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,188,LIMITED_ENTRY_ELK,EB3551,Cwmu Bull Elk - Sj Ranch -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,189,LIMITED_ENTRY_ELK,EB3552,Cwmu Bull Elk - Skull Crack - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,190,LIMITED_ENTRY_ELK,EB3553,Cwmu Bull Elk - Soldier Summit - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,191,LIMITED_ENTRY_ELK,EB3554,Cwmu Bull Elk - South Canyon - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,192,LIMITED_ENTRY_ELK,EB3555,Cwmu Bull Elk - Spring Creek/dodge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,193,LIMITED_ENTRY_ELK,EB3557,Cwmu Bull Elk - Strawberry Ridge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,194,LIMITED_ENTRY_ELK,EB3558,Cwmu Bull Elk - Summit Point - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,195,LIMITED_ENTRY_ELK,EB3559,Cwmu Bull Elk - Three C - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,196,LIMITED_ENTRY_ELK,EB3561,Cwmu Bull Elk - Two Bear - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,197,LIMITED_ENTRY_ELK,EB3562,Cwmu Bull Elk - Wallsburg - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,198,LIMITED_ENTRY_ELK,EB3564,Cwmu Bull Elk - Woodruff Creek South - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,199,LIMITED_ENTRY_ELK,EB3565,Cwmu Bull Elk - North Peaks - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,200,LIMITED_ENTRY_ELK,EB3603,Cwmu Bull Elk - Pahvant Ensign - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,201,LIMITED_ENTRY_ELK,EB3604,Cwmu Bull Elk - Double R Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,202,LIMITED_ENTRY_ELK,EB3606,Cwmu Bull Elk - Mountain Sky Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,203,LIMITED_ENTRY_ELK,EB3607,Cwmu Bull Elk - West Willow Creek Ranch - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,204,LIMITED_ENTRY_ELK,EB3608,Cwmu Bull Elk - Avintaquin Canyon - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,205,LIMITED_ENTRY_ELK,EB3609,Cwmu Bull Elk - Royal Ivory Outfitters - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,206,LIMITED_ENTRY_ELK,EB3610,Cwmu Bull Elk - Sharp Mountain - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,207,LIMITED_ENTRY_ELK,EB3611,Cwmu Bull Elk - West Ridge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,208,LIMITED_ENTRY_ELK,EB3613,Cwmu Bull Elk - Little Pole Canyon - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,209,LIMITED_ENTRY_ELK,EB3614,Cwmu Bull Elk - Tunnel Hollow - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,210,LIMITED_ENTRY_ELK,EB3617,Cwmu Bull Elk - Diamond Mountain Cwmu - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,211,LIMITED_ENTRY_ELK,EB3619,Cwmu Bull Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,1,OIL_BISON,,,1,0
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,2,OIL_BISON,BI6500,Bison (hunter's Choice) - Antelope Island - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,3,OIL_BISON,BI6503,Bison (hunter's Choice) - Henry Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,4,OIL_BISON,BI6504,Bison (hunter's Choice) - Henry Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,5,OIL_BISON,BI6505,Bison (cow Only) -Henry Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,6,OIL_BISON,BI6506,Bison (cow Only) -Henry Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,7,OIL_BISON,BI6509,Bison Archery (hunter's Choice) - Henry Mtns - Archery,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,8,OIL_BISON,BI6516,Bison (hunter's Choice) - Henry Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,9,OIL_BISON,BI6528,"Bison Archery (hunter's Choice) - Book Cliffs, Little Creek/south - Archery",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,10,OIL_BISON,BI6529,"Bison (cow Only) -Book Cliffs, Little Creek/south - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,11,OIL_BISON,BI6531,"Bison (hunter's Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,12,OIL_BISON,BI6532,"Bison Archery (hunter's Choice) - Book Cliffs, Bitter Creek - Archery",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,13,OIL_BISON,BI6534,"Bison (hunter's Choice) - Book Cliffs, Bitter Creek - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,14,OIL_BISON,BI6535,"Bison (hunter's Choice) - Book Cliffs, Bitter Creek - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,15,OIL_BISON,BI6536,"Bison (cow Only) -Book Cliffs, Bitter Creek - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf,16,OIL_BISON,BI6537,"Bison (hunter's Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,1,OIL_BULL_MOOSE,,,1,0
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,2,OIL_BULL_MOOSE,MB6000,Bull Moose - Cache - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,3,OIL_BULL_MOOSE,MB6001,Bull Moose - Chalk Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,4,OIL_BULL_MOOSE,MB6002,Bull Moose - East Canyon - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,5,OIL_BULL_MOOSE,MB6003,"Bull Moose - East Canyon, Morgan-summit - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,6,OIL_BULL_MOOSE,MB6004,Bull Moose - Kamas -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,7,OIL_BULL_MOOSE,MB6005,Bull Moose - Morgan-south Rich - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,8,OIL_BULL_MOOSE,MB6006,"Bull Moose - North Slope, Summit - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,9,OIL_BULL_MOOSE,MB6007,"Bull Moose - North Slope, Three Corners/west Daggett - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,10,OIL_BULL_MOOSE,MB6008,Bull Moose - Ogden - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,11,OIL_BULL_MOOSE,MB6009,Bull Moose - Diamond Mtn/vernal - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,12,OIL_BULL_MOOSE,MB6010,Bull Moose - Yellowstone - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,13,OIL_BULL_MOOSE,MB6011,Bull Moose - Wasatch Mtns/central Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,14,OIL_BULL_MOOSE,MB6012,Bull Moose - Box Elder - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,15,OIL_BULL_MOOSE,MB6200,Cwmu Bull Moose - Bear Springs - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,16,OIL_BULL_MOOSE,MB6202,Cwmu Bull Moose - Causey Spring - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,17,OIL_BULL_MOOSE,MB6206,Cwmu Bull Moose - Deseret -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,18,OIL_BULL_MOOSE,MB6207,Cwmu Bull Moose - Durst Mountain - Any Legal Weapon,1,66
