actual_draw_year,model_target_year,hunt_code,hunt_prefix,species,program_family,draw_family,draw_design,draw_pool_default,scorable_draw_odds,availability_only,access_type,age_class,engine_route,source_rule,validation_status,year_resolution_rule,year_resolution_status,row_count,distinct_draw_designs,distinct_draw_families,distinct_program_families,existing_draw_pool_values,sample_hunt_names,sample_source_files
2020,2021,DB1542,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Nine Mile - Any Legal Weapon,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1543,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,9,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,North Slope - Any Legal Weapon,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1544,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,8,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Ogden - Any Legal Weapon,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1545,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,13,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Oquirrh-stansbury - Any Legal Weapon,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1546,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Panguitch Lake - Any Legal Weapon,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1547,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,22,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Pine Valley - Any Legal Weapon,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1548,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,16,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Plateau, Boulder/kaiparowits - Any Legal Weapon",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1549,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Plateau, Fishlake - Any Legal Weapon",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1550,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,11,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Plateau, Thousand Lakes - Any Legal Weapon",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1551,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"San Juan, Abajo Mtns - Any Legal Weapon",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1552,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,14,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"South Slope, Bonanza/vernal - Any Legal Weapon",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1553,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"South Slope, Yellowstone - Any Legal Weapon",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1554,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,15,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Southwest Desert - Any Legal Weapon,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1555,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Wasatch Mtns, East - Any Legal Weapon",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1556,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Wasatch Mtns, West - Any Legal Weapon",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1557,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"West Desert, Tintic - Any Legal Weapon",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1558,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"West Desert, West -An y Legal Weapon",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1559,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,14,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Zion - Any Legal Weapon,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1560,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,13,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Beaver - Muzzleloader,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1561,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,8,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Box Elder - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1562,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,9,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Cache - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1563,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,8,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Central Mtns, Manti/san Rafael - Muzzleloader",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1564,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Central Mtns, Nebo - Muzzleloader",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1565,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,8,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Chalk Creek/east Canyon/morgan-south Rich - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1566,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,11,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Fillmore - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1568,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,6,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Kamas - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1569,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"La Sal, La Sal Mtns - Muzzleloader",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1570,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,14,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Monroe - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1571,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Mt Dutton - Muzzleloader,2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1572,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,9,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Nine Mile - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1573,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,North Slope - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1574,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,6,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Ogden - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1575,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Oquirrh-stansbury - Muzzleloader,2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1576,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,13,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Panguitch Lake - Muzzleloader,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1577,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,14,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Pine Valley - Muzzleloader,2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1578,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,11,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Plateau, Boulder/kaiparowits - Muzzleloader",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1579,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,13,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Plateau, Fishlake - Muzzleloader",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1580,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,11,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Plateau, Thousand Lakes - Muzzleloader",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2020,2021,DB1581,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,13,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"San Juan, Abajo Mtns - Muzzleloader",2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf
2020,2021,DB1582,DB,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,PARSED_FROM_PATTERN:(20\d{2})_PERMITS=(20\d{2})_MODEL,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"South Slope, Bonanza/vernal - Muzzleloader",2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf | 2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf
