target_file,target_row_number,hunt_code,field,before_value,after_value,source_file,source_boundary_geojson_path,rule_name,reason
data/hunt-master-canonical-2026-foundation.json,922,EB3209,boundary_id_numeric,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,928,EB3504,boundary_id,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,928,EB3504,boundaryId,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,928,EB3504,boundaryID,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,928,EB3504,BoundaryID,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,928,EB3504,boundary_id_numeric,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,1386,PB5326,boundary_id,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,1386,PB5326,boundaryId,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,1386,PB5326,boundaryID,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,1386,PB5326,BoundaryID,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
data/hunt-master-canonical-2026-foundation.json,1386,PB5326,boundary_id_numeric,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,535,DB1208,boundary_id,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,536,DB1208,boundary_id,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1353,EA1180,boundary_id,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1354,EA1180,boundary_id,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1443,EA1260,boundary_id,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1444,EA1260,boundary_id,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1445,EA1261,boundary_id,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1446,EA1261,boundary_id,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1461,EA1270,boundary_id,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1462,EA1270,boundary_id,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1463,EA1271,boundary_id,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1464,EA1271,boundary_id,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1571,EA2041,boundary_id,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1572,EA2041,boundary_id,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1896,EB3209,boundary_id,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1897,EB3209,boundary_id,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1908,EB3504,boundary_id,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,1909,EB3504,boundary_id,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,2826,PB5326,boundary_id,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_summary.json,2827,PB5326,boundary_id,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,boundary_id,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,boundaryId,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,boundaryID,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,BoundaryID,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,boundary_id_numeric,808,874,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,boundary_geojson_path,,processed_data/boundaries/DB1208.geojson,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/DB1208.json,1,DB1208,boundary_source_file,,hunt_boundaries.geojson,hunt_boundaries.geojson,processed_data/boundaries/DB1208.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,boundary_id,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,boundaryId,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,boundaryID,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,BoundaryID,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,boundary_id_numeric,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,boundary_geojson_path,,processed_data/boundaries/EA1180.geojson,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1180.json,1,EA1180,boundary_source_file,,unit_specific_conservation_expo_bundles.csv,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,boundary_id,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,boundaryId,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,boundaryID,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,BoundaryID,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,boundary_id_numeric,874,808,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,boundary_geojson_path,,processed_data/boundaries/EA1260.geojson,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1260.json,1,EA1260,boundary_source_file,,elk_antlerless_hunt_table_official.json,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1260.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,boundary_id,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,boundaryId,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,boundaryID,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,BoundaryID,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,boundary_id_numeric,808,874,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,boundary_geojson_path,,processed_data/boundaries/EA1261.geojson,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1261.json,1,EA1261,boundary_source_file,,elk_antlerless_hunt_table_official.json,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1261.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,boundary_id,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,boundaryId,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,boundaryID,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,BoundaryID,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,boundary_id_numeric,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,boundary_geojson_path,,processed_data/boundaries/EA1270.geojson,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1270.json,1,EA1270,boundary_source_file,,unit_specific_conservation_expo_bundles.csv,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,boundary_id,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,boundaryId,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,boundaryID,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,BoundaryID,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,boundary_id_numeric,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,boundary_geojson_path,,processed_data/boundaries/EA1271.geojson,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA1271.json,1,EA1271,boundary_source_file,,unit_specific_conservation_expo_bundles.csv,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,boundary_id,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,boundaryId,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,boundaryID,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,BoundaryID,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,boundary_id_numeric,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,boundary_geojson_path,,processed_data/boundaries/EA2041.geojson,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EA2041.json,1,EA2041,boundary_source_file,,unit_specific_conservation_expo_bundles.csv,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,boundary_id,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,boundaryId,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,boundaryID,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,BoundaryID,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,boundary_id_numeric,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,boundary_geojson_path,,processed_data/boundaries/EB3209.geojson,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3209.json,1,EB3209,boundary_source_file,,unit_specific_conservation_expo_bundles.csv,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,boundary_id,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,boundaryId,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,boundaryID,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,BoundaryID,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,boundary_id_numeric,808,874,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,boundary_geojson_path,,processed_data/boundaries/EB3504.geojson,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/EB3504.json,1,EB3504,boundary_source_file,,elk_hunt_table_official.json,elk_hunt_table_official.json,processed_data/boundaries/EB3504.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,boundary_id,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,boundaryId,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,boundaryID,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,BoundaryID,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,boundary_id_numeric,830,9999,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,boundary_geojson_path,,processed_data/boundaries/PB5326.geojson,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
processed_data/hunt_research_2026_split/hunts/PB5326.json,1,PB5326,boundary_source_file,,pronghorn_hunt_table_official.json,pronghorn_hunt_table_official.json,processed_data/boundaries/PB5326.geojson,reviewed_kmz_boundary_crossmap,Boundary ID extracted from reviewed DWR KMZ-derived boundary index row.
