year,row_number,hunt_code,hunt_name,species,sex_type,hunt_type,new_weapon,reason
2022,26709,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26710,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26711,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26712,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26713,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26714,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26715,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26716,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26717,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26718,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26719,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26720,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26721,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26722,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26723,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26724,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26725,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26726,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26727,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26728,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26729,CG7506,"Wasatch Mtns, West-strawberry",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26730,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26731,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26732,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26733,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26734,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26735,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26736,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26737,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26738,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26739,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26740,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26741,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26742,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26743,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26744,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26745,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26746,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26747,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26748,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26749,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26750,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26751,CG7602,"West Desert, Tintic-vernon",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26752,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26753,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26754,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26755,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26756,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26757,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26758,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26759,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26760,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26761,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26762,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26763,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26764,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26765,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26766,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26767,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26768,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26769,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26770,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26771,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26772,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26773,CG7603,"Box Elder, Raft River",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26774,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26775,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26776,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26777,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26778,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26779,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26780,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26781,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26782,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26783,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26784,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26785,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26786,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26787,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26788,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26789,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26790,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26791,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26792,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26793,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26794,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26795,CG7605,"Central Mtns, Nebo (excludes West Face)",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26796,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26797,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26798,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26799,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26800,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26801,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26802,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26803,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26804,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26805,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26806,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26807,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26808,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26809,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26810,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26811,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26812,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26813,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26814,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26815,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26816,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26817,CG7610,"East Canyon, Davis",Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26818,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26819,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26820,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26821,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26822,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26823,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26824,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26825,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26826,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26827,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26828,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26829,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26830,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26831,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26832,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26833,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26834,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26835,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26836,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26837,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26838,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26839,CG7612,Monroe,Cougar,Either Sex,Limited Entry,Any Legal Weapon,legacy cougar draw rows are any legal weapon
2022,26862,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26863,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26864,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26865,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26866,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26867,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26868,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26869,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26870,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26871,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26872,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26873,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26874,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26875,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26876,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26877,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26878,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26879,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26880,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26881,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26882,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26883,DB1779,Monroe,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26884,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26885,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26886,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26887,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26888,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26889,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26890,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26891,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26892,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26893,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26894,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26895,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26896,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26897,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26898,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26899,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26900,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26901,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26902,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26903,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26904,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26905,DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26906,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26907,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26908,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26909,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26910,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26911,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26912,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26913,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26914,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26915,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26916,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26917,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26918,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26919,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26920,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26921,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26922,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26923,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26924,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26925,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26926,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26927,DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26928,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26929,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26930,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26931,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26932,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26933,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26934,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26935,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,26936,DB1782,North Slope,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
