hunt_code,boundary_id,boundary_id_source,primary_universe_bucket,scoring_bucket,hunt_name,species,sex_type,hunt_type,weapon,prefix,present_regulation_pdf,present_draw_result_pdf,present_canonical_yearly,present_database_year_support,present_long_file,present_locked_2026_reference,canonical_row_count,canonical_scorable_row_count,pdf_evidence_row_count,regulation_pdf_sources,permit_quota_pdf_sources,draw_result_pdf_sources,audit_note,locked_year,model_target_year,active_year_truth,locked_reconciled_bucket,prediction_accuracy_treatment,database_next_year_support,source_year_artifact,excluded_from_lock_prefix_filter,lock_status,lock_note
EA1030,88,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Fillmore, Pahvant",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1031,88,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Fillmore, Pahvant",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1033,611,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Kamas,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1034,103,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Kamas, Francis",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1035,104,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Kamas, Oakley",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1037,108,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Dolores Triangle,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1038,617,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"La Sal, La Sal Mtns",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1039,617,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"La Sal, La Sal Mtns",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1040,723,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Monroe, Koosharem Valley",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1044,122,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Morgan-South Rich, South Rich",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1049,438,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Mt Dutton, Deep Creek",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1052,860,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Nine Mile, Avintaquin-west Anthro",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1054,132,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Nine Mile, West Anthro",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1056,134,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"North Slope, Greendale",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1058,135,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"North Slope, Henry's Fork-Burnt Fork",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1060,142,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"North Slope, West Daggett",Elk,Antlerless,General Season,Muzzleloader,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1061,142,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"North Slope, West Daggett",Elk,Antlerless,General Season,Muzzleloader,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1063,609,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Ogden,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1064,609,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Ogden,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1069,634,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Panguitch Lake,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1073,163,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Paunsaugunt,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1074,636,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Pine Valley,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1075,695,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Boulder East,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1076,697,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Boulder West,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1077,96,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Boulder-Circle Cliffs,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1078,175,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Fishlake/Thousand Lakes,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1079,698,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Fishlake/Thousand Lakes East,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1080,699,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Fishlake/Thousand Lakes West,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
EA1081,710,canonical_yearly.boundary_id,MODEL_WORKBOOK_2022_PERMITS_2023_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,San Juan,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,YES,YES,YES,YES,YES,35,33,2,,,pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__ANTLERLESS DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2022_PERMITS=2023_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2022,2023,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2022_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
