report_year,draw_year,model_year,source_file,source_extension,source_location,source_label,source_family,hunt_code_raw,comparison_hunt_code,prefix,species_from_prefix,hunt_title_or_row_text,unit_or_area_inferred,weapon_or_last_segment_inferred,sex_type,hunt_type,weapon,resident_permits_drawn,nonresident_permits_drawn,total_permits_drawn,permit_parse_status,hunt_code_review_status,candidate_normalized_hunt_code,source_priority
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_25,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1025,DB1025,DB,Buck Deer,Hunt: DB1025 Limited-entry Muzzleloader Buck Deer - Book Cliffs - Muzzleloader Page 38,Book Cliffs,Muzzleloader,Buck,Limited Entry,Muzzleloader,45,4,49,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_26,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1026,DB1026,DB,Buck Deer,"Hunt: DB1026 Limited-entry Muzzleloader Buck Deer - Cache, Crawford Mtn - Muzzleloader Page 39","Cache, Crawford Mtn",Muzzleloader,Buck,Limited Entry,Muzzleloader,13,2,15,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_27,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1027,DB1027,DB,Buck Deer,Hunt: DB1027 Limited-entry Muzzleloader Buck Deer - Chalk Creek/east Canyon/morgan-south Rich - Muzzleloader Page 40,Chalk Creek/east Canyon/morgan-south Rich,Muzzleloader,Buck,Limited Entry,Muzzleloader,36,4,40,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_28,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1028,DB1028,DB,Buck Deer,Hunt: DB1028 Limited-entry Muzzleloader Buck Deer - Fillmore - Muzzleloader Page 41,Fillmore,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_29,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1029,DB1029,DB,Buck Deer,"Hunt: DB1029 Limited-entry Muzzleloader Buck Deer - Fillmore, Oak Creek Le - Muzzleloader Page 42","Fillmore, Oak Creek Le",Muzzleloader,Buck,Limited Entry,Muzzleloader,6,1,7,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_30,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1030,DB1030,DB,Buck Deer,Hunt: DB1030 Limited-entry Muzzleloader Buck Deer - Kamas - Muzzleloader Page 43,Kamas,Muzzleloader,Buck,Limited Entry,Muzzleloader,13,1,14,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_31,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1031,DB1031,DB,Buck Deer,"Hunt: DB1031 Limited-entry Muzzleloader Buck Deer - La Sal, Dolores Triangle - Muzzleloader Page 44","La Sal, Dolores Triangle",Muzzleloader,Buck,Limited Entry,Muzzleloader,4,0,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_32,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1032,DB1032,DB,Buck Deer,Hunt: DB1032 Limited-entry Muzzleloader Buck Deer - Monroe - Muzzleloader Page 45,Monroe,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_33,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1033,DB1033,DB,Buck Deer,Hunt: DB1033 Limited-entry Muzzleloader Buck Deer - Nine Mile - Muzzleloader Page 46,Nine Mile,Muzzleloader,Buck,Limited Entry,Muzzleloader,7,1,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_34,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1034,DB1034,DB,Buck Deer,Hunt: DB1034 Limited-entry Muzzleloader Buck Deer - Pine Valley - Muzzleloader Page 47,Pine Valley,Muzzleloader,Buck,Limited Entry,Muzzleloader,17,2,19,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_35,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1036,DB1036,DB,Buck Deer,"Hunt: DB1036 Limited-entry Muzzleloader Buck Deer - Plateau, Thousand Lakes - Muzzleloader Page 48","Plateau, Thousand Lakes",Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_36,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1037,DB1037,DB,Buck Deer,"Hunt: DB1037 Limited-entry Muzzleloader Buck Deer - San Juan, Elk Ridge - Muzzleloader Page 49","San Juan, Elk Ridge",Muzzleloader,Buck,Limited Entry,Muzzleloader,10,1,11,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_37,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1038,DB1038,DB,Buck Deer,"Hunt: DB1038 Limited-entry Muzzleloader Buck Deer - South Slope, Diamond Mtn - Muzzleloader Page 50","South Slope, Diamond Mtn",Muzzleloader,Buck,Limited Entry,Muzzleloader,16,2,18,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_38,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1039,DB1039,DB,Buck Deer,"Hunt: DB1039 Limited-entry Muzzleloader Buck Deer - South Slope, Yellowstone - Muzzleloader Page 51","South Slope, Yellowstone",Muzzleloader,Buck,Limited Entry,Muzzleloader,6,1,7,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_39,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1040,DB1040,DB,Buck Deer,Hunt: DB1040 Limited-entry Muzzleloader Buck Deer - Southwest Desert - Muzzleloader Page 52,Southwest Desert,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_40,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1041,DB1041,DB,Buck Deer,"Hunt: DB1041 Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, East - Muzzleloader Page 53","Wasatch Mtns, East",Muzzleloader,Buck,Limited Entry,Muzzleloader,19,2,21,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_41,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1042,DB1042,DB,Buck Deer,"Hunt: DB1042 Limited-entry Muzzleloader Buck Deer - West Desert, Vernon - Muzzleloader Page 54","West Desert, Vernon",Muzzleloader,Buck,Limited Entry,Muzzleloader,40,4,44,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_42,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1043,DB1043,DB,Buck Deer,Hunt: DB1043 Limited-entry Muzzleloader Buck Deer - Zion - Muzzleloader Page 55,Zion,Muzzleloader,Buck,Limited Entry,Muzzleloader,14,1,15,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_43,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1044,DB1044,DB,Buck Deer,Hunt: DB1044 Multi-season Limited-entry Buck Deer - Book Cliffs - Any Legal Weapon Page 56,Book Cliffs,Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,7,1,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_44,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1045,DB1045,DB,Buck Deer,"Hunt: DB1045 Multi-season Limited-entry Buck Deer - Fillmore, Oak Creek Le - Any Legal Weapon Page 57","Fillmore, Oak Creek Le",Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_45,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1046,DB1046,DB,Buck Deer,"Hunt: DB1046 Multi-season Limited-entry Buck Deer - San Juan, Elk Ridge - Any Legal Weapon Page 58","San Juan, Elk Ridge",Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_46,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1047,DB1047,DB,Buck Deer,"Hunt: DB1047 Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon Page 59","South Slope, Diamond Mtn",Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_47,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1048,DB1048,DB,Buck Deer,"Hunt: DB1048 Multi-season Limited-entry Buck Deer - West Desert, Vernon - Any Legal Weapon Page 60","West Desert, Vernon",Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,6,1,7,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_48,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1053,DB1053,DB,Buck Deer,Hunt: DB1053 Limited-entry Muzzleloader Buck Deer - Mt Dutton - Muzzleloader Page 61,Mt Dutton,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_49,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1054,DB1054,DB,Buck Deer,Hunt: DB1054 Limited-entry Muzzleloader Buck Deer - Ogden - Muzzleloader Page 62,Ogden,Muzzleloader,Buck,Limited Entry,Muzzleloader,11,1,12,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_50,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1055,DB1055,DB,Buck Deer,"Hunt: DB1055 Limited-entry Muzzleloader Buck Deer - Plateau, Fishlake - Muzzleloader Page 63","Plateau, Fishlake",Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_51,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1058,DB1058,DB,Buck Deer,"Hunt: DB1058 Management Alw (rifle) Cactus Buck Deer - Paunsaugunt, Cactus Buck - Any Legal Weapon Page 64","Paunsaugunt, Cactus Buck",Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,27,3,30,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_52,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1059,DB1059,DB,Buck Deer,Hunt: DB1059 Limited-entry Muzzleloader Buck Deer - Beaver - Muzzleloader Page 65,Beaver,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_53,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1065,DB1065,DB,Buck Deer,Hunt: DB1065 Limited-entry Muzzleloader Buck Deer - North Slope - Muzzleloader Page 66,North Slope,Muzzleloader,Buck,Limited Entry,Muzzleloader,11,1,12,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_54,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1073,DB1073,DB,Buck Deer,Hunt: DB1073 Management Archery Buck Deer - Paunsaugunt - Archery Page 67,Paunsaugunt,Archery,Buck,Limited Entry,Archery,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_55,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1074,DB1074,DB,Buck Deer,Hunt: DB1074 Management Muzzleloader Buck Deer - Paunsaugunt - Muzzleloader Page 68,Paunsaugunt,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_56,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1077,DB1077,DB,Buck Deer,Hunt: DB1077 Limited-entry Muzzleloader Buck Deer - Box Elder - Muzzleloader Page 69,Box Elder,Muzzleloader,Buck,Limited Entry,Muzzleloader,16,2,18,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_57,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1078,DB1078,DB,Buck Deer,Hunt: DB1078 Limited-entry Muzzleloader Buck Deer - Cache - Muzzleloader Page 70,Cache,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_58,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1079,DB1079,DB,Buck Deer,"Hunt: DB1079 Limited-entry Muzzleloader Buck Deer - Central Mtns, Manti/san Rafael - Muzzleloader Page 71","Central Mtns, Manti/san Rafael",Muzzleloader,Buck,Limited Entry,Muzzleloader,22,3,25,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_59,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1080,DB1080,DB,Buck Deer,"Hunt: DB1080 Limited-entry Muzzleloader Buck Deer - Central Mtns, Nebo - Muzzleloader Page 72","Central Mtns, Nebo",Muzzleloader,Buck,Limited Entry,Muzzleloader,17,2,19,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_60,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1081,DB1081,DB,Buck Deer,"Hunt: DB1081 Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns - Muzzleloader Page 73","La Sal, La Sal Mtns",Muzzleloader,Buck,Limited Entry,Muzzleloader,6,1,7,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_61,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1082,DB1082,DB,Buck Deer,Hunt: DB1082 Limited-entry Muzzleloader Buck Deer - Oquirrh-stansbury - Muzzleloader Page 74,Oquirrh-stansbury,Muzzleloader,Buck,Limited Entry,Muzzleloader,11,1,12,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_62,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1083,DB1083,DB,Buck Deer,Hunt: DB1083 Limited-entry Muzzleloader Buck Deer - Panguitch Lake - Muzzleloader Page 75,Panguitch Lake,Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_63,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1084,DB1084,DB,Buck Deer,"Hunt: DB1084 Limited-entry Muzzleloader Buck Deer - Plateau, Boulder/kaiparowits - Muzzleloader Page 76","Plateau, Boulder/kaiparowits",Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_64,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1085,DB1085,DB,Buck Deer,"Hunt: DB1085 Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns - Muzzleloader Page 77","San Juan, Abajo Mtns",Muzzleloader,Buck,Limited Entry,Muzzleloader,10,1,11,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_65,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1086,DB1086,DB,Buck Deer,"Hunt: DB1086 Limited-entry Muzzleloader Buck Deer - South Slope, Bonanza/vernal - Muzzleloader Page 78","South Slope, Bonanza/vernal",Muzzleloader,Buck,Limited Entry,Muzzleloader,5,1,6,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_66,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1087,DB1087,DB,Buck Deer,"Hunt: DB1087 Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West - Muzzleloader Page 79","Wasatch Mtns, West",Muzzleloader,Buck,Limited Entry,Muzzleloader,35,4,39,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_67,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1088,DB1088,DB,Buck Deer,"Hunt: DB1088 Limited-entry Muzzleloader Buck Deer - West Desert, Tintic - Muzzleloader Page 80","West Desert, Tintic",Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_68,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1089,DB1089,DB,Buck Deer,"Hunt: DB1089 Limited-entry Muzzleloader Buck Deer - West Desert, West - Muzzleloader Page 81","West Desert, West",Muzzleloader,Buck,Limited Entry,Muzzleloader,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_69,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1090,DB1090,DB,Buck Deer,"Hunt: DB1090 Limited-entry Hams Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s. Page 82","Book Cliffs, Floy Canyon",H.a.m.s.,Buck,Limited Entry,H.a.m.s.,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_70,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1091,DB1091,DB,Buck Deer,Hunt: DB1091 Limited-entry Hams Buck Deer - Kaiparowits Hams - H.a.m.s. Page 83,Kaiparowits Hams,H.a.m.s.,Buck,Limited Entry,H.a.m.s.,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_71,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1092,DB1092,DB,Buck Deer,Hunt: DB1092 Limited-entry Hams Buck Deer - Morgan-south Rich - H.a.m.s. Page 84,Morgan-south Rich,H.a.m.s.,Buck,Limited Entry,H.a.m.s.,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_72,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1200,DB1200,DB,Buck Deer,Hunt: DB1200 Premium Cwmu Buck Deer -Alton - An y Legal Weapon Page 85,Premium Cwmu Buck Deer -Alton,An y Legal Weapon,Buck,CWMU,An y Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_73,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1201,DB1201,DB,Buck Deer,Hunt: DB1201 Cwmu Management Buck Deer - Alton - Any Legal Weapon Page 86,Alton,Any Legal Weapon,Buck,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_74,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1202,DB1202,DB,Buck Deer,Hunt: DB1202 Cwmu Buck Deer - Antelope Creek - Any Legal Weapon Page 87,Antelope Creek,Any Legal Weapon,Buck,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_75,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1203,DB1203,DB,Buck Deer,Hunt: DB1203 Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon Page 88,Avintaquin Canyon,Any Legal Weapon,Buck,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_76,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1204,DB1204,DB,Buck Deer,Hunt: DB1204 Cwmu Buck Deer - Bally Watts - Any Legal Weapon Page 89,Bally Watts,Any Legal Weapon,Buck,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,.pdf,pdf_page_77,L.E. DRAW RESULTS,LIMITED_ENTRY,DB1205,DB1205,DB,Buck Deer,Hunt: DB1205 Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon Page 90,Bar J Ranch,Any Legal Weapon,Buck,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
