hunt_code,prefix,confirmation_status,in_bible_2020,in_harvest_reports,bible_species,bible_title,bible_source_files,harvest_source_files,harvest_source_pages,harvest_context_samples,notes
MB6202,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6202 Cwmu Bull Moose - Causey Spring - Any Legal Weapon Page 437,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6202 Causey Spring CWMU 4 4 4 3.7 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6205,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6205 Cwmu Bull Moose - Coyote Little Pole - Any Legal Weapon Page 438,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6205 Coyote Little Pole CWMU 2 2 2 2.5 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6206,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6206 Cwmu Bull Moose - Deseret -An y Legal Weapon Page 439,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6206 Deseret CWMU 3 3 3 3.3 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6207,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6207 Cwmu Bull Moose - Durst Mountain - Any Legal Weapon Page 440,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6207 Durst Mountain CWMU 1 1 1 2.0 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6208,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6208 Cwmu Bull Moose - East Fork Chalk Creek - Any Legal Weapon Page 441,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6208 East Fork Chalk Creek CWMU 5 5 4 8.3 75.0 4.3,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6209,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6209 Cwmu Bull Moose - Ensign Ranches - Any Legal Weapon Page 442,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6209 Ensign Ranches CWMU 3 3 3 3.3 100.0 4.7,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6210,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6210 Cwmu Bull Moose - Folley Ridge - Any Legal Weapon Page 443,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6210 Folley Ridge CWMU 2 2 2 2.0 100.0 4.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6211,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6211 Cwmu Bull Moose - Grass Valley/clark Canyon - Any Legal Weapon Page 444,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6211 Grass Valley/Clark Canyon CWMU 9 9 9 2.5 100.0 4.7,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6215,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6215 Powder Mountain CWMU 1 1 0 8.0 0.0 4.0,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6216,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6216 Sharp Mountain CWMU 1 1 1 3.0 100.0 5.0,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6217,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6217 Skull Crack CWMU 5 5 5 4.2 100.0 5.0,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6219,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6219 Cwmu Bull Moose - Skull Crack - Any Legal Weapon Page 445,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6219 South Canyon CWMU 1 No data,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6220,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6220 Strawberry Ridge CWMU 3 3 3 4.0 100.0 3.7,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6222,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6222 Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon Page 446,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6222 Three C CWMU 1 1 1 6.0 100.0 4.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6223,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6223 Two Bear CWMU 3 3 3 3.0 100.0 4.5,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6224,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6224 Cwmu Bull Moose - Two Bear - Any Legal Weapon Page 447,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6224 Wallsburg CWMU 1 1 1 4.0 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6226,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6226 Cwmu Bull Moose - Weber Florence Creek - Any Legal Weapon Page 448,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6226 Weber Florence Creek CWMU 7 7 7 4.3 100.0 4.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6251,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6251 Cwmu Bull Moose - Hardscrabble - Any Legal Weapon Page 449,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6251 Hardscrabble CWMU 3 3 3 3.5 100.0 4.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6254,MB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Bull Moose,Hunt: MB6254 Cwmu Bull Moose - Sj Ranch -An y Legal Weapon Page 450,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6254 SJ Ranch CWMU 1 1 1 11.0 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
MB6258,MB,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Bull Moose,Hunt: MB6258 Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon Page 451,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
MB6259,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6259 Ingham Peak CWMU 1 No data,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6260,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6260 Jacob's Creek CWMU 2 2 2 3.5 100.0 4.0,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6261,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6261 Bally Watts CWMU 1 1 1 3.0 100.0 5.0,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
MB6262,MB,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,13,MB6262 Junction Valley CWMU 1 1 1 4.0 100.0 5.0,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
PB1000,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"PB1000 Sportsman Pronghorn 1 0 4,505 0 4,506 1 N/A 1 1 in 4,506.0 N/A",2020/.pdf/2020_PERMITS=2021_MODEL__SPORTSMAN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB1000 Pronghorn - Statewide Permit Sportsman 2 2 2 7.5 100.0 4.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5000,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5000 Limited Entry Archery Buck Pronghorn - Beaver - Archery Page 452,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5000 Beaver Limited Entry 6 6 5 5.0 80.0 4.6,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5001,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5001 Limited Entry Archery Buck Pronghorn - Book Cliffs, Bitter Creek - Archery Page 453",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5001 Book Cliffs, Bitter Creek Limited Entry 5 5 4 5.6 80.0 4.8",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5002,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5002 Limited Entry Archery Buck Pronghorn - Book Cliffs, South - Archery Page 454",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5002 Book Cliffs, South Limited Entry 6 5 3 3.6 60.0 3.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5003,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5003 Limited Entry Archery Buck Pronghorn - Box Elder, Promontory - Archery Page 455",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5003 Box Elder, Promontory Limited Entry 2 2 1 8.0 50.0 4.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5004,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5004 Limited Entry Archery Buck Pronghorn - Box Elder, Puddle Valley - Archery Page 456",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5004 Box Elder, Puddle Valley Limited Entry 5 5 5 4.0 100.0 4.6",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5005,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5005 Limited Entry Archery Buck Pronghorn - Box Elder, Snowville - Archery Page 457",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5005 Box Elder, Snowville Limited Entry 7 7 6 2.7 85.7 4.1",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5006,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5006 Limited Entry Archery Buck Pronghorn - Box Elder, West - Archery Page 458",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5006 Box Elder, West Limited Entry 6 5 4 2.6 80.0 4.8",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5007,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5007 Limited Entry Archery Buck Pronghorn - Cache/morgan-south Rich/ogden - Archery Page 459,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5007 Cache/Morgan-South Rich/Ogden Limited Entry 11 10 3 6.0 30.0 3.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5008,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5008 Limited Entry Archery Buck Pronghorn - Fillmore, Oak Creek South - Archery Page 460",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5008 Fillmore, Oak Creek South Limited Entry 7 7 7 4.0 100.0 5.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5009,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5009 Limited Entry Archery Buck Pronghorn - La Sal, Potash/south Cisco - Archery Page 461",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5009 La Sal, Potash/South Cisco Limited Entry 4 3 3 4.0 100.0 5.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5011,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5011 Limited Entry Archery Buck Pronghorn - Nine Mile, Anthro-myton Bench - Archery Page 462",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5011 Nine Mile, Anthro-Myton Bench Limited Entry 15 14 14 1.8 100.0 4.7",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5012,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5012 Limited Entry Archery Buck Pronghorn - North Slope, Three Corners/west Daggett - Archery Page 463",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5012 North Slope, Three Corners/West Daggett Limited Entry 7 7 3 6.1 42.9 4.9",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5013,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5013 Limited Entry Archery Buck Pronghorn - Pine Valley - Archery Page 464,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5013 Pine Valley Limited Entry 9 9 7 7.2 77.8 4.3,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5015,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5015 Limited Entry Archery Buck Pronghorn - San Rafael, North - Archery Page 465",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5015 San Rafael, North Limited Entry 20 20 15 7.4 76.5 4.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5016,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5016 Limited Entry Archery Buck Pronghorn - South Slope, Bonanza/diamond Mtn - Archery Page 466",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5016 South Slope, Bonanza/Diamond Mtn Limited Entry 10 8 8 2.3 100.0 4.6",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5017,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,"Hunt: PB5017 Limited Entry Archery Buck Pronghorn - South Slope, Vernal - Archery Page 467",2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,"PB5017 South Slope, Vernal Limited Entry 8 8 7 3.9 87.5 4.6",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
PB5018,PB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Pronghorn,Hunt: PB5018 Limited Entry Archery Buck Pronghorn - Southwest Desert - Archery Page 468,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,11,PB5018 Southwest Desert Limited Entry 29 27 21 5.0 80.0 4.2,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
