report_year,draw_year,model_year,source_file,source_extension,source_location,source_label,source_family,hunt_code_raw,comparison_hunt_code,prefix,species_from_prefix,hunt_title_or_row_text,unit_or_area_inferred,weapon_or_last_segment_inferred,sex_type,hunt_type,weapon,resident_permits_drawn,nonresident_permits_drawn,total_permits_drawn,permit_parse_status,hunt_code_review_status,candidate_normalized_hunt_code,source_priority
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_149,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1236,EA1236,EA,Antlerless Elk,Hunt: EA1236 Antlerless Elk - East Canyon - Any Legal Weapon,East Canyon,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,108,12,120,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_150,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1237,EA1237,EA,Antlerless Elk,"Hunt: EA1237 Antlerless Elk - La Sal, La Sal Mtns-north - Any Legal Weapon","La Sal, La Sal Mtns-north",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,42,13,55,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_151,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1239,EA1239,EA,Antlerless Elk,"Hunt: EA1239 Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon","Nine Mile, Range Creek",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,40,5,45,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_152,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1240,EA1240,EA,Antlerless Elk,"Hunt: EA1240 Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon","Nine Mile, Range Creek",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,121,15,136,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_153,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1242,EA1242,EA,Antlerless Elk,"Hunt: EA1242 Antlerless Elk - Vernal, Buckskin Hills-jensen - Any Legal Weapon","Vernal, Buckskin Hills-jensen",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,72,10,82,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_154,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1243,EA1243,EA,Antlerless Elk,"Hunt: EA1243 Antlerless Elk - Vernal, Buckskin Hills-jensen - Any Legal Weapon","Vernal, Buckskin Hills-jensen",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,72,9,81,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_155,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1244,EA1244,EA,Antlerless Elk,Hunt: EA1244 Antlerless Elk - Yellowstone - Any Legal Weapon,Yellowstone,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,72,8,80,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_156,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1245,EA1245,EA,Antlerless Elk,Hunt: EA1245 Antlerless Elk - Yellowstone - Muzzleloader,Yellowstone,Muzzleloader,Antlerless,Antlerless,Muzzleloader,43,2,45,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_157,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1250,EA1250,EA,Antlerless Elk,"Hunt: EA1250 Antlerless Elk - North Slope, West Daggett - Any Legal Weapon","North Slope, West Daggett",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,22,3,25,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_158,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1251,EA1251,EA,Antlerless Elk,"Hunt: EA1251 Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon","Southwest Desert, Burbank/garrison",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,11,2,13,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_159,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1254,EA1254,EA,Antlerless Elk,Hunt: EA1254 Antlerless Elk - Pine Valley - Any Legal Weapon,Pine Valley,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,22,3,25,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_160,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1256,EA1256,EA,Antlerless Elk,Hunt: EA1256 Cwmu Antlerless Elk - Little Pole Canyon - Any Legal Weapon,Little Pole Canyon,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,8,0,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_161,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1257,EA1257,EA,Antlerless Elk,Hunt: EA1257 Cwmu Antlerless Elk - Tunnel Hollow - Any Legal Weapon,Tunnel Hollow,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,4,0,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_162,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1259,EA1259,EA,Antlerless Elk,Hunt: EA1259 Cwmu Antlerless Elk - Diamond Mountain - Any Legal Weapon,Diamond Mountain,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_163,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1260,EA1260,EA,Antlerless Elk,Hunt: EA1260 Cwmu Antlerless Elk - West Ridge - Any Legal Weapon,West Ridge,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,5,0,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_164,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1261,EA1261,EA,Antlerless Elk,Hunt: EA1261 Cwmu Antlerless Elk - Blackhawk - Any Legal Weapon,Blackhawk,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,4,0,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_165,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1263,EA1263,EA,Antlerless Elk,Hunt: EA1263 Cwmu Antlerless Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon,Weber Florence Creek/stillman Creek,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,28,0,28,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_166,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1264,EA1264,EA,Antlerless Elk,"Hunt: EA1264 Antlerless Elk - Wasatch Mtns, Rabbit Gulch - Any Legal Weapon","Wasatch Mtns, Rabbit Gulch",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,36,4,40,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_167,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1265,EA1265,EA,Antlerless Elk,"Hunt: EA1265 Antlerless Elk - Wasatch Mtns, Tabby Mtn - Any Legal Weapon","Wasatch Mtns, Tabby Mtn",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,72,8,80,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_168,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1266,EA1266,EA,Antlerless Elk,"Hunt: EA1266 Antlerless Elk - Box Elder, Hansel Mtn - Any Legal Weapon","Box Elder, Hansel Mtn",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,15,2,17,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_169,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1267,EA1267,EA,Antlerless Elk,Hunt: EA1267 Antlerless Elk - Cache - Any Legal Weapon,Cache,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,65,8,73,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_170,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1268,EA1268,EA,Antlerless Elk,"Hunt: EA1268 Antlerless Elk - North Slope, Summit - Archery","North Slope, Summit",Archery,Antlerless,Antlerless,Archery,77,2,79,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_171,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1269,EA1269,EA,Antlerless Elk,Hunt: EA1269 Antlerless Elk - Ogden (excludes Hyrum) - Any Legal Weapon,Ogden (excludes Hyrum),Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,158,5,163,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_172,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1272,EA1272,EA,Antlerless Elk,"Hunt: EA1272 Antlerless Elk - East Canyon, East - Any Legal Weapon","East Canyon, East",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,117,6,123,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_173,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1273,EA1273,EA,Antlerless Elk,"Hunt: EA1273 Antlerless Elk - North Slope, Three Corners - Any Legal Weapon","North Slope, Three Corners",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,18,1,19,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_174,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1274,EA1274,EA,Antlerless Elk,"Hunt: EA1274 Antlerless Elk - North Slope, Three Corners - Archery","North Slope, Three Corners",Archery,Antlerless,Antlerless,Archery,14,1,15,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_175,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1276,EA1276,EA,Antlerless Elk,"Hunt: EA1276 Antlerless Elk - Wasatch Mtns, Box Elder Peak - Any Legal Weapon","Wasatch Mtns, Box Elder Peak",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,33,3,36,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_176,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1277,EA1277,EA,Antlerless Elk,"Hunt: EA1277 Antlerless Elk - North Slope, Three Corners - Any Legal Weapon","North Slope, Three Corners",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,18,2,20,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_177,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1278,EA1278,EA,Antlerless Elk,"Hunt: EA1278 Antlerless Elk - Manti, Ferron-nelson Mtn - Any Legal Weapon","Manti, Ferron-nelson Mtn",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,19,1,20,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_178,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1279,EA1279,EA,Antlerless Elk,"Hunt: EA1279 Antlerless Elk - Manti, Ferron-nelson Mtn - Any Legal Weapon","Manti, Ferron-nelson Mtn",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,28,4,32,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_179,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1280,EA1280,EA,Antlerless Elk,"Hunt: EA1280 Antlerless Elk - La Sal, La Sal Mtns-north - Any Legal Weapon","La Sal, La Sal Mtns-north",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,14,5,19,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_180,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1281,EA1281,EA,Antlerless Elk,"Hunt: EA1281 Antlerless Elk - Mt Dutton, Deep Creek - Any Legal Weapon","Mt Dutton, Deep Creek",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,54,7,61,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_181,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1282,EA1282,EA,Antlerless Elk,"Hunt: EA1282 Antlerless Elk - Ogden, North - Archery","Ogden, North",Archery,Antlerless,Antlerless,Archery,10,2,12,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_182,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1283,EA1283,EA,Antlerless Elk,Hunt: EA1283 Antlerless Elk - Panguitch Lake - Archery,Panguitch Lake,Archery,Antlerless,Antlerless,Archery,29,4,33,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_183,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1284,EA1284,EA,Antlerless Elk,Hunt: EA1284 Antlerless Elk - Panguitch Lake - Muzzleloader,Panguitch Lake,Muzzleloader,Antlerless,Antlerless,Muzzleloader,25,4,29,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_184,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1285,EA1285,EA,Antlerless Elk,Hunt: EA1285 Antlerless Elk - Panguitch Lake - Any Legal Weapon,Panguitch Lake,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,25,4,29,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_185,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA1286,EA1286,EA,Antlerless Elk,Hunt: EA1286 Antlerless Elk - Monroe - Any Legal Weapon,Monroe,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,22,3,25,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_186,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA2033,EA2033,EA,Antlerless Elk,Hunt: EA2033 Antlerless Elk - Kamas - Archery,Kamas,Archery,Antlerless,Antlerless,Archery,47,3,50,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_187,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA2034,EA2034,EA,Antlerless Elk,"Hunt: EA2034 Antlerless Elk - Nine Mile, Anthro - Archery","Nine Mile, Anthro",Archery,Antlerless,Antlerless,Archery,8,1,9,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_188,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA2036,EA2036,EA,Antlerless Elk,"Hunt: EA2036 Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon","Oquirrh-stansbury, East",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,44,5,49,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_189,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA2037,EA2037,EA,Antlerless Elk,Hunt: EA2037 Antlerless Elk - Yellowstone - Archery,Yellowstone,Archery,Antlerless,Antlerless,Archery,57,11,68,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_190,ANTLERLESS DRAW RESULTS,ANTLERLESS,EA2038,EA2038,EA,Antlerless Elk,Hunt: EA2038 Antlerless Elk - Wasatch Mtns - Archery,Wasatch Mtns,Archery,Antlerless,Antlerless,Archery,465,24,489,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_192,ANTLERLESS DRAW RESULTS,ANTLERLESS,MA1005,MA1005,MA,Doe Pronghorn,Hunt: MA1005 Antlerless Moose - Morgan-south Rich - Any Legal Weapon,Morgan-south Rich,Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,6,1,7,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_193,ANTLERLESS DRAW RESULTS,ANTLERLESS,MA1007,MA1007,MA,Doe Pronghorn,Hunt: MA1007 Antlerless Moose Archery - Morgan-south Rich - Archery,Morgan-south Rich,Archery,Antlerless,Antlerless,Archery,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_194,ANTLERLESS DRAW RESULTS,ANTLERLESS,MA1008,MA1008,MA,Doe Pronghorn,"Hunt: MA1008 Antlerless Moose - Wasatch Mtns, Salt Lake-timpanogos - Any Legal Weapon","Wasatch Mtns, Salt Lake-timpanogos",Any Legal Weapon,Antlerless,Antlerless,Any Legal Weapon,4,1,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_195,ANTLERLESS DRAW RESULTS,ANTLERLESS,MA1009,MA1009,MA,Doe Pronghorn,Hunt: MA1009 Cwmu Antlerless Moose - Causey Spring - Any Legal Weapon,Causey Spring,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_196,ANTLERLESS DRAW RESULTS,ANTLERLESS,MA1010,MA1010,MA,Doe Pronghorn,Hunt: MA1010 Cwmu Antlerless Moose - Deseret - Any Legal Weapon,Deseret,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_198,ANTLERLESS DRAW RESULTS,ANTLERLESS,PD1000,PD1000,PD,Pronghorn,"Hunt: PD1000 Doe Pronghorn - Box Elder, Snowville - Any Legal Weapon","Box Elder, Snowville",Any Legal Weapon,Doe,Antlerless,Any Legal Weapon,58,7,65,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_199,ANTLERLESS DRAW RESULTS,ANTLERLESS,PD1012,PD1012,PD,Pronghorn,"Hunt: PD1012 Doe Pronghorn - Box Elder, Promontory - Any Legal Weapon","Box Elder, Promontory",Any Legal Weapon,Doe,Antlerless,Any Legal Weapon,18,3,21,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_200,ANTLERLESS DRAW RESULTS,ANTLERLESS,PD1017,PD1017,PD,Pronghorn,"Hunt: PD1017 Doe Pronghorn - Box Elder, West - Any Legal Weapon","Box Elder, West",Any Legal Weapon,Doe,Antlerless,Any Legal Weapon,40,5,45,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_201,ANTLERLESS DRAW RESULTS,ANTLERLESS,PD1031,PD1031,PD,Pronghorn,Hunt: PD1031 Cwmu Doe Pronghorn - Westlake - Any Legal Weapon,Westlake,Any Legal Weapon,Doe,CWMU,Any Legal Weapon,8,0,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_202,ANTLERLESS DRAW RESULTS,ANTLERLESS,PD1033,PD1033,PD,Pronghorn,"Hunt: PD1033 Doe Pronghorn - San Rafael, Poison Springs Bench - Any Legal Weapon","San Rafael, Poison Springs Bench",Any Legal Weapon,Doe,Antlerless,Any Legal Weapon,11,2,13,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_203,ANTLERLESS DRAW RESULTS,ANTLERLESS,PD1034,PD1034,PD,Pronghorn,"Hunt: PD1034 Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon","Fillmore, Oak Creek South",Any Legal Weapon,Doe,Antlerless,Any Legal Weapon,22,3,25,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
