report_year,draw_year,model_year,source_file,source_extension,source_location,source_label,source_family,hunt_code_raw,comparison_hunt_code,prefix,species_from_prefix,hunt_title_or_row_text,unit_or_area_inferred,weapon_or_last_segment_inferred,hunt_code_review_status,candidate_normalized_hunt_code,source_priority
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_79,L.E DRAW RESULTS,REVIEW,DB1203,DB1203,DB,Buck Deer,Hunt: DB1203 Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon Page 94,Avintaquin Canyon,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_80,L.E DRAW RESULTS,REVIEW,DB1204,DB1204,DB,Buck Deer,Hunt: DB1204 Cwmu Buck Deer - Bally Watts - Any Legal Weapon Page 95,Bally Watts,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_81,L.E DRAW RESULTS,REVIEW,DB1205,DB1205,DB,Buck Deer,Hunt: DB1205 Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon Page 96,Bar J Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_82,L.E DRAW RESULTS,REVIEW,DB1206,DB1206,DB,Buck Deer,Hunt: DB1206 Cwmu Buck Deer - Bear Mountain - Any Legal Weapon Page 97,Bear Mountain,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_83,L.E DRAW RESULTS,REVIEW,DB1207,DB1207,DB,Buck Deer,Hunt: DB1207 Cwmu Buck Deer - Bear Springs - Any Legal Weapon Page 98,Bear Springs,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_84,L.E DRAW RESULTS,REVIEW,DB1208,DB1208,DB,Buck Deer,Hunt: DB1208 Cwmu Buck Deer - Black Hawk - Any Legal Weapon Page 99,Black Hawk,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_85,L.E DRAW RESULTS,REVIEW,DB1209,DB1209,DB,Buck Deer,Hunt: DB1209 Cwmu Buck Deer - Blind Spring - Any Legal Weapon Page 100,Blind Spring,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_86,L.E DRAW RESULTS,REVIEW,DB1210,DB1210,DB,Buck Deer,Hunt: DB1210 Cwmu Buck Deer - Blue Creek - Any Legal Weapon Page 101,Blue Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_87,L.E DRAW RESULTS,REVIEW,DB1211,DB1211,DB,Buck Deer,Hunt: DB1211 Cwmu Buck Deer - Blue Spring Hills - Any Legal Weapon Page 102,Blue Spring Hills,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_88,L.E DRAW RESULTS,REVIEW,DB1212,DB1212,DB,Buck Deer,Hunt: DB1212 Cwmu Buck Deer - Bluebell - Any Legal Weapon Page 103,Bluebell,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_89,L.E DRAW RESULTS,REVIEW,DB1213,DB1213,DB,Buck Deer,Hunt: DB1213 Cwmu Buck Deer - Boobe Hole - Any Legal Weapon Page 104,Boobe Hole,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_90,L.E DRAW RESULTS,REVIEW,DB1215,DB1215,DB,Buck Deer,Hunt: DB1215 Cwmu Buck Deer - Buckhorn Ranch - Any Legal Weapon Page 105,Buckhorn Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_91,L.E DRAW RESULTS,REVIEW,DB1216,DB1216,DB,Buck Deer,Hunt: DB1216 Cwmu Buck Deer - Castle Valley Outdoors - Any Legal Weapon Page 106,Castle Valley Outdoors,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_92,L.E DRAW RESULTS,REVIEW,DB1217,DB1217,DB,Buck Deer,Hunt: DB1217 Cwmu Buck Deer - Causey Spring - Any Legal Weapon Page 107,Causey Spring,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_93,L.E DRAW RESULTS,REVIEW,DB1219,DB1219,DB,Buck Deer,Hunt: DB1219 Cwmu Buck Deer - Chimney Rock - Any Legal Weapon Page 108,Chimney Rock,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_94,L.E DRAW RESULTS,REVIEW,DB1221,DB1221,DB,Buck Deer,Hunt: DB1221 Cwmu Buck Deer - Clear Valley Ranch - Any Legal Weapon Page 109,Clear Valley Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_95,L.E DRAW RESULTS,REVIEW,DB1222,DB1222,DB,Buck Deer,Hunt: DB1222 Cwmu Buck Deer - Coldwater Ranch -An y Legal Weapon Page 110,Cwmu Buck Deer,Coldwater Ranch -An y Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_96,L.E DRAW RESULTS,REVIEW,DB1223,DB1223,DB,Buck Deer,Hunt: DB1223 Cwmu Buck Deer - Conover-jensen - Any Legal Weapon Page 111,Conover-jensen,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_97,L.E DRAW RESULTS,REVIEW,DB1224,DB1224,DB,Buck Deer,Hunt: DB1224 Cwmu Buck Deer - Cotton Thomas - Any Legal Weapon Page 112,Cotton Thomas,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_98,L.E DRAW RESULTS,REVIEW,DB1225,DB1225,DB,Buck Deer,Hunt: DB1225 Cwmu Buck Deer - Coyote Little Pole - Any Legal Weapon Page 113,Coyote Little Pole,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_99,L.E DRAW RESULTS,REVIEW,DB1227,DB1227,DB,Buck Deer,Hunt: DB1227 Cwmu Buck Deer - Deer Haven - Any Legal Weapon Page 114,Deer Haven,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_100,L.E DRAW RESULTS,REVIEW,DB1228,DB1228,DB,Buck Deer,Hunt: DB1228 Cwmu Buck Deer - Deseret - Any Legal Weapon Page 115,Deseret,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_101,L.E DRAW RESULTS,REVIEW,DB1229,DB1229,DB,Buck Deer,Hunt: DB1229 Cwmu Buck Deer - Dilly Ranch - Any Legal Weapon Page 116,Dilly Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_102,L.E DRAW RESULTS,REVIEW,DB1230,DB1230,DB,Buck Deer,Hunt: DB1230 Cwmu Buck Deer - Double R Ranch - Any Legal Weapon Page 117,Double R Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_103,L.E DRAW RESULTS,REVIEW,DB1231,DB1231,DB,Buck Deer,Hunt: DB1231 Cwmu Buck Deer - Dove Creek - Any Legal Weapon Page 118,Dove Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_104,L.E DRAW RESULTS,REVIEW,DB1232,DB1232,DB,Buck Deer,Hunt: DB1232 Cwmu Buck Deer - Durst Mountain - Any Legal Weapon Page 119,Durst Mountain,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_105,L.E DRAW RESULTS,REVIEW,DB1233,DB1233,DB,Buck Deer,Hunt: DB1233 Cwmu Buck Deer - East Fork Chalk Creek - Any Legal Weapon Page 120,East Fork Chalk Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_106,L.E DRAW RESULTS,REVIEW,DB1234,DB1234,DB,Buck Deer,Hunt: DB1234 Cwmu Buck Deer - East Zion - Any Legal Weapon Page 121,East Zion,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_107,L.E DRAW RESULTS,REVIEW,DB1236,DB1236,DB,Buck Deer,Hunt: DB1236 Cwmu Buck Deer - Engineer Springs - Any Legal Weapon Page 122,Engineer Springs,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_108,L.E DRAW RESULTS,REVIEW,DB1237,DB1237,DB,Buck Deer,Hunt: DB1237 Cwmu Buck Deer - Ensign Ranches - Any Legal Weapon Page 123,Ensign Ranches,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_109,L.E DRAW RESULTS,REVIEW,DB1238,DB1238,DB,Buck Deer,Hunt: DB1238 Cwmu Buck Deer - Folley Ridge - Any Legal Weapon Page 124,Folley Ridge,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_110,L.E DRAW RESULTS,REVIEW,DB1240,DB1240,DB,Buck Deer,Hunt: DB1240 Cwmu Buck Deer - George Creek - Any Legal Weapon Page 125,George Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_111,L.E DRAW RESULTS,REVIEW,DB1241,DB1241,DB,Buck Deer,Hunt: DB1241 Cwmu Buck Deer - Golden Spike - Any Legal Weapon Page 126,Golden Spike,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_112,L.E DRAW RESULTS,REVIEW,DB1242,DB1242,DB,Buck Deer,Hunt: DB1242 Cwmu Buck Deer - Grass Valley/clark Canyon -An y Legal Weapon Page 127,Cwmu Buck Deer,Grass Valley/clark Canyon -An y Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_113,L.E DRAW RESULTS,REVIEW,DB1243,DB1243,DB,Buck Deer,Hunt: DB1243 Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon Page 128,Grazing Pasture,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_114,L.E DRAW RESULTS,REVIEW,DB1244,DB1244,DB,Buck Deer,Hunt: DB1244 Cwmu Buck Deer - Green Canyon - Any Legal Weapon Page 129,Green Canyon,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_115,L.E DRAW RESULTS,REVIEW,DB1245,DB1245,DB,Buck Deer,Hunt: DB1245 Cwmu Buck Deer - Guildersleeve - Any Legal Weapon Page 130,Guildersleeve,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_116,L.E DRAW RESULTS,REVIEW,DB1246,DB1246,DB,Buck Deer,Hunt: DB1246 Cwmu Buck Deer - Hardscrabble - Any Legal Weapon Page 131,Hardscrabble,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_117,L.E DRAW RESULTS,REVIEW,DB1248,DB1248,DB,Buck Deer,Hunt: DB1248 Cwmu Buck Deer - Heaston East - Any Legal Weapon Page 132,Heaston East,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_118,L.E DRAW RESULTS,REVIEW,DB1249,DB1249,DB,Buck Deer,Hunt: DB1249 Cwmu Buck Deer - Hiawatha - Any Legal Weapon Page 133,Hiawatha,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_119,L.E DRAW RESULTS,REVIEW,DB1250,DB1250,DB,Buck Deer,Hunt: DB1250 Cwmu Buck Deer - Indian Creek - Any Legal Weapon Page 134,Indian Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_120,L.E DRAW RESULTS,REVIEW,DB1251,DB1251,DB,Buck Deer,Hunt: DB1251 Cwmu Buck Deer - Indian Head - Any Legal Weapon Page 135,Indian Head,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_121,L.E DRAW RESULTS,REVIEW,DB1252,DB1252,DB,Buck Deer,Hunt: DB1252 Cwmu Buck Deer - Ingham Peak - Any Legal Weapon Page 136,Ingham Peak,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_122,L.E DRAW RESULTS,REVIEW,DB1253,DB1253,DB,Buck Deer,Hunt: DB1253 Cwmu Buck Deer - J.b. Ranch - Any Legal Weapon Page 137,J.b. Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_123,L.E DRAW RESULTS,REVIEW,DB1255,DB1255,DB,Buck Deer,Hunt: DB1255 Cwmu Buck Deer - Johnson Mountain Ranch - Any Legal Weapon Page 138,Johnson Mountain Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_124,L.E DRAW RESULTS,REVIEW,DB1256,DB1256,DB,Buck Deer,Hunt: DB1256 Cwmu Buck Deer - Junction Valley - Any Legal Weapon Page 139,Junction Valley,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_125,L.E DRAW RESULTS,REVIEW,DB1257,DB1257,DB,Buck Deer,Hunt: DB1257 Cwmu Buck Deer - Lazy H Ranch - Any Legal Weapon Page 140,Lazy H Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_126,L.E DRAW RESULTS,REVIEW,DB1258,DB1258,DB,Buck Deer,Hunt: DB1258 Cwmu Buck Deer - Little Red Creek - Any Legal Weapon Page 141,Little Red Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_127,L.E DRAW RESULTS,REVIEW,DB1259,DB1259,DB,Buck Deer,Hunt: DB1259 Cwmu Buck Deer - Lone Tree Tunnel Hollow - Any Legal Weapon Page 142,Lone Tree Tunnel Hollow,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_128,L.E DRAW RESULTS,REVIEW,DB1260,DB1260,DB,Buck Deer,Hunt: DB1260 Cwmu Buck Deer - Middle Ridge - Any Legal Weapon Page 143,Middle Ridge,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_129,L.E DRAW RESULTS,REVIEW,DB1261,DB1261,DB,Buck Deer,Hunt: DB1261 Cwmu Buck Deer - Minnie Maud Ridge - Any Legal Weapon Page 144,Minnie Maud Ridge,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_130,L.E DRAW RESULTS,REVIEW,DB1263,DB1263,DB,Buck Deer,Hunt: DB1263 Cwmu Buck Deer - Moon Ranch - Any Legal Weapon Page 145,Moon Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_131,L.E DRAW RESULTS,REVIEW,DB1264,DB1264,DB,Buck Deer,Hunt: DB1264 Cwmu Buck Deer - Mountain Meadow - Any Legal Weapon Page 146,Mountain Meadow,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_132,L.E DRAW RESULTS,REVIEW,DB1265,DB1265,DB,Buck Deer,Hunt: DB1265 Cwmu Buck Deer - Mountain Top - Any Legal Weapon Page 147,Mountain Top,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_133,L.E DRAW RESULTS,REVIEW,DB1266,DB1266,DB,Buck Deer,Hunt: DB1266 Cwmu Buck Deer - Mt Carmel - Any Legal Weapon Page 148,Mt Carmel,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_134,L.E DRAW RESULTS,REVIEW,DB1267,DB1267,DB,Buck Deer,Hunt: DB1267 Cwmu Buck Deer - Neil Creek - Any Legal Weapon Page 149,Neil Creek,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_135,L.E DRAW RESULTS,REVIEW,DB1269,DB1269,DB,Buck Deer,Hunt: DB1269 Cwmu Buck Deer - North Promontory - Any Legal Weapon Page 150,North Promontory,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_136,L.E DRAW RESULTS,REVIEW,DB1270,DB1270,DB,Buck Deer,Hunt: DB1270 Cwmu Buck Deer - Nucor West - Any Legal Weapon Page 151,Nucor West,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_137,L.E DRAW RESULTS,REVIEW,DB1271,DB1271,DB,Buck Deer,Hunt: DB1271 Cwmu Buck Deer - Oak Ranch - Any Legal Weapon Page 152,Oak Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_138,L.E DRAW RESULTS,REVIEW,DB1272,DB1272,DB,Buck Deer,Hunt: DB1272 Cwmu Buck Deer - Old Woman Plateau - Any Legal Weapon Page 153,Old Woman Plateau,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_139,L.E DRAW RESULTS,REVIEW,DB1273,DB1273,DB,Buck Deer,Hunt: DB1273 Cwmu Buck Deer - Park Valley Hereford - Any Legal Weapon Page 154,Park Valley Hereford,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_140,L.E DRAW RESULTS,REVIEW,DB1274,DB1274,DB,Buck Deer,Hunt: DB1274 Cwmu Buck Deer - Patmos Ridge - Any Legal Weapon Page 155,Patmos Ridge,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_141,L.E DRAW RESULTS,REVIEW,DB1275,DB1275,DB,Buck Deer,Hunt: DB1275 Cwmu Buck Deer - Pine Canyon -An y Legal Weapon Page 156,Cwmu Buck Deer,Pine Canyon -An y Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_142,L.E DRAW RESULTS,REVIEW,DB1276,DB1276,DB,Buck Deer,Hunt: DB1276 Cwmu Buck Deer - Plymouth Peak - Any Legal Weapon Page 157,Plymouth Peak,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_143,L.E DRAW RESULTS,REVIEW,DB1277,DB1277,DB,Buck Deer,Hunt: DB1277 Cwmu Buck Deer - Pocatello Valley - Any Legal Weapon Page 158,Pocatello Valley,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_144,L.E DRAW RESULTS,REVIEW,DB1278,DB1278,DB,Buck Deer,Hunt: DB1278 Cwmu Buck Deer - Powder Mountain - Any Legal Weapon Page 159,Powder Mountain,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_145,L.E DRAW RESULTS,REVIEW,DB1279,DB1279,DB,Buck Deer,Hunt: DB1279 Cwmu Buck Deer - Preston Nutter Ranch - Any Legal Weapon Page 160,Preston Nutter Ranch,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_146,L.E DRAW RESULTS,REVIEW,DB1280,DB1280,DB,Buck Deer,Hunt: DB1280 Cwmu Buck Deer - Promontory Point - Any Legal Weapon Page 161,Promontory Point,Any Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2020,2020,2021,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf,.pdf,pdf_page_147,L.E DRAW RESULTS,REVIEW,DB1281,DB1281,DB,Buck Deer,Hunt: DB1281 Cwmu Buck Deer - Rattlesnake Pass -An y Legal Weapon Page 162,Cwmu Buck Deer,Rattlesnake Pass -An y Legal Weapon,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
