row_number,hunt_code,field,target_before,canonical_value,strict_key
26512,MB6009,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6009|Resident|26|point_level_draw_result
26512,MB6009,successful_applicants,0,,2026|2027|MB6009|Resident|26|point_level_draw_result
26512,MB6009,boundary_id,,452,2026|2027|MB6009|Resident|26|point_level_draw_result
26513,MB6009,draw_design,standard,Max/Weighted Split,2026|2027|MB6009|Resident|27|point_level_draw_result
26513,MB6009,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6009|Resident|27|point_level_draw_result
26513,MB6009,successful_applicants,1,,2026|2027|MB6009|Resident|27|point_level_draw_result
26513,MB6009,boundary_id,,452,2026|2027|MB6009|Resident|27|point_level_draw_result
26514,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|0|point_level_draw_result
26514,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|0|point_level_draw_result
26514,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|0|point_level_draw_result
26514,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|0|point_level_draw_result
26515,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|1|point_level_draw_result
26515,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|1|point_level_draw_result
26515,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|1|point_level_draw_result
26515,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|1|point_level_draw_result
26516,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|2|point_level_draw_result
26516,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|2|point_level_draw_result
26516,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|2|point_level_draw_result
26516,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|2|point_level_draw_result
26517,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|3|point_level_draw_result
26517,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|3|point_level_draw_result
26517,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|3|point_level_draw_result
26517,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|3|point_level_draw_result
26518,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|4|point_level_draw_result
26518,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|4|point_level_draw_result
26518,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|4|point_level_draw_result
26518,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|4|point_level_draw_result
26519,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|5|point_level_draw_result
26519,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|5|point_level_draw_result
26519,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|5|point_level_draw_result
26519,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|5|point_level_draw_result
26520,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|6|point_level_draw_result
26520,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|6|point_level_draw_result
26520,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|6|point_level_draw_result
26520,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|6|point_level_draw_result
26521,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|7|point_level_draw_result
26521,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|7|point_level_draw_result
26521,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|7|point_level_draw_result
26521,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|7|point_level_draw_result
26522,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|8|point_level_draw_result
26522,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|8|point_level_draw_result
26522,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|8|point_level_draw_result
26522,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|8|point_level_draw_result
26523,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|9|point_level_draw_result
26523,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|9|point_level_draw_result
26523,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|9|point_level_draw_result
26523,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|9|point_level_draw_result
26524,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|10|point_level_draw_result
26524,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|10|point_level_draw_result
26524,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|10|point_level_draw_result
26524,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|10|point_level_draw_result
26525,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|11|point_level_draw_result
26525,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|11|point_level_draw_result
26525,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|11|point_level_draw_result
26525,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|11|point_level_draw_result
26526,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|12|point_level_draw_result
26526,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|12|point_level_draw_result
26526,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|12|point_level_draw_result
26526,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|12|point_level_draw_result
26527,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|13|point_level_draw_result
26527,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|13|point_level_draw_result
26527,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|13|point_level_draw_result
26527,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|13|point_level_draw_result
26528,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|14|point_level_draw_result
26528,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|14|point_level_draw_result
26528,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|14|point_level_draw_result
26528,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|14|point_level_draw_result
26529,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|15|point_level_draw_result
26529,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|15|point_level_draw_result
26529,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|15|point_level_draw_result
26529,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|15|point_level_draw_result
26530,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|16|point_level_draw_result
26530,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|16|point_level_draw_result
26530,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|16|point_level_draw_result
26530,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|16|point_level_draw_result
26531,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|17|point_level_draw_result
26531,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|17|point_level_draw_result
26531,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|17|point_level_draw_result
26531,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|17|point_level_draw_result
26532,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|18|point_level_draw_result
26532,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|18|point_level_draw_result
26532,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|18|point_level_draw_result
26532,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|18|point_level_draw_result
26533,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|19|point_level_draw_result
26533,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|19|point_level_draw_result
26533,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|19|point_level_draw_result
26533,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|19|point_level_draw_result
26534,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|20|point_level_draw_result
26534,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|20|point_level_draw_result
26534,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|20|point_level_draw_result
26534,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|20|point_level_draw_result
26535,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|21|point_level_draw_result
26535,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|21|point_level_draw_result
26535,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|21|point_level_draw_result
26535,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|21|point_level_draw_result
26536,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|22|point_level_draw_result
26536,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|22|point_level_draw_result
26536,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|22|point_level_draw_result
26536,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|22|point_level_draw_result
26537,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|23|point_level_draw_result
26537,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|23|point_level_draw_result
26537,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|23|point_level_draw_result
26537,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|23|point_level_draw_result
26538,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|24|point_level_draw_result
26538,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|24|point_level_draw_result
26538,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|24|point_level_draw_result
26538,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|24|point_level_draw_result
26539,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|25|point_level_draw_result
26539,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|25|point_level_draw_result
26539,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|25|point_level_draw_result
26539,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|25|point_level_draw_result
26540,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|26|point_level_draw_result
26540,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|26|point_level_draw_result
26540,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|26|point_level_draw_result
26540,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|26|point_level_draw_result
26541,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|27|point_level_draw_result
26541,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|27|point_level_draw_result
26541,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|27|point_level_draw_result
26541,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|27|point_level_draw_result
26542,MB6010,draw_design,standard,Unlimited,2026|2027|MB6010|Nonresident|28|point_level_draw_result
26542,MB6010,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6010|Nonresident|28|point_level_draw_result
26542,MB6010,successful_applicants,0,,2026|2027|MB6010|Nonresident|28|point_level_draw_result
26542,MB6010,boundary_id,,613,2026|2027|MB6010|Nonresident|28|point_level_draw_result
26543,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|0|point_level_draw_result
26543,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|0|point_level_draw_result
26543,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|0|point_level_draw_result
26543,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|0|point_level_draw_result
26544,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|1|point_level_draw_result
26544,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|1|point_level_draw_result
26544,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|1|point_level_draw_result
26544,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|1|point_level_draw_result
26545,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|2|point_level_draw_result
26545,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|2|point_level_draw_result
26545,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|2|point_level_draw_result
26545,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|2|point_level_draw_result
26546,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|3|point_level_draw_result
26546,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|3|point_level_draw_result
26546,MB6010,successful_applicants,1,,2026|2027|MB6010|Resident|3|point_level_draw_result
26546,MB6010,success_ratio,0.0142857143,0.014285714,2026|2027|MB6010|Resident|3|point_level_draw_result
26546,MB6010,p_draw,0.0142857143,0.014285714,2026|2027|MB6010|Resident|3|point_level_draw_result
26546,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|3|point_level_draw_result
26547,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|4|point_level_draw_result
26547,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|4|point_level_draw_result
26547,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|4|point_level_draw_result
26547,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|4|point_level_draw_result
26548,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|5|point_level_draw_result
26548,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|5|point_level_draw_result
26548,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|5|point_level_draw_result
26548,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|5|point_level_draw_result
26549,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|6|point_level_draw_result
26549,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|6|point_level_draw_result
26549,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|6|point_level_draw_result
26549,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|6|point_level_draw_result
26550,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|7|point_level_draw_result
26550,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|7|point_level_draw_result
26550,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|7|point_level_draw_result
26550,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|7|point_level_draw_result
26551,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|8|point_level_draw_result
26551,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|8|point_level_draw_result
26551,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|8|point_level_draw_result
26551,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|8|point_level_draw_result
26552,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|9|point_level_draw_result
26552,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|9|point_level_draw_result
26552,MB6010,successful_applicants,1,,2026|2027|MB6010|Resident|9|point_level_draw_result
26552,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|9|point_level_draw_result
26553,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|10|point_level_draw_result
26553,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|10|point_level_draw_result
26553,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|10|point_level_draw_result
26553,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|10|point_level_draw_result
26554,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|11|point_level_draw_result
26554,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|11|point_level_draw_result
26554,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|11|point_level_draw_result
26554,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|11|point_level_draw_result
26555,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|12|point_level_draw_result
26555,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|12|point_level_draw_result
26555,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|12|point_level_draw_result
26555,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|12|point_level_draw_result
26556,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|13|point_level_draw_result
26556,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|13|point_level_draw_result
26556,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|13|point_level_draw_result
26556,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|13|point_level_draw_result
26557,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|14|point_level_draw_result
26557,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|14|point_level_draw_result
26557,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|14|point_level_draw_result
26557,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|14|point_level_draw_result
26558,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|15|point_level_draw_result
26558,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|15|point_level_draw_result
26558,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|15|point_level_draw_result
26558,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|15|point_level_draw_result
26559,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|16|point_level_draw_result
26559,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|16|point_level_draw_result
26559,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|16|point_level_draw_result
26559,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|16|point_level_draw_result
26560,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|17|point_level_draw_result
26560,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|17|point_level_draw_result
26560,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|17|point_level_draw_result
26560,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|17|point_level_draw_result
26561,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|18|point_level_draw_result
26561,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|18|point_level_draw_result
26561,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|18|point_level_draw_result
26561,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|18|point_level_draw_result
26562,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|19|point_level_draw_result
26562,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|19|point_level_draw_result
26562,MB6010,successful_applicants,1,,2026|2027|MB6010|Resident|19|point_level_draw_result
26562,MB6010,success_ratio,0.0434782609,0.043478261,2026|2027|MB6010|Resident|19|point_level_draw_result
26562,MB6010,p_draw,0.0434782609,0.043478261,2026|2027|MB6010|Resident|19|point_level_draw_result
26562,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|19|point_level_draw_result
26563,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|20|point_level_draw_result
26563,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|20|point_level_draw_result
26563,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|20|point_level_draw_result
26563,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|20|point_level_draw_result
26564,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|21|point_level_draw_result
26564,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|21|point_level_draw_result
26564,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|21|point_level_draw_result
26564,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|21|point_level_draw_result
26565,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|22|point_level_draw_result
26565,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|22|point_level_draw_result
26565,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|22|point_level_draw_result
26565,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|22|point_level_draw_result
26566,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|23|point_level_draw_result
26566,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|23|point_level_draw_result
26566,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|23|point_level_draw_result
26566,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|23|point_level_draw_result
26567,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|24|point_level_draw_result
26567,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|24|point_level_draw_result
26567,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|24|point_level_draw_result
26567,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|24|point_level_draw_result
26568,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|25|point_level_draw_result
26568,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|25|point_level_draw_result
26568,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|25|point_level_draw_result
26568,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|25|point_level_draw_result
26569,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|26|point_level_draw_result
26569,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|26|point_level_draw_result
26569,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|26|point_level_draw_result
26569,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|26|point_level_draw_result
26570,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|27|point_level_draw_result
26570,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|27|point_level_draw_result
26570,MB6010,successful_applicants,0,,2026|2027|MB6010|Resident|27|point_level_draw_result
26570,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|27|point_level_draw_result
26571,MB6010,draw_design,standard,Max/Weighted Split,2026|2027|MB6010|Resident|28|point_level_draw_result
26571,MB6010,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6010|Resident|28|point_level_draw_result
26571,MB6010,successful_applicants,3,,2026|2027|MB6010|Resident|28|point_level_draw_result
26571,MB6010,boundary_id,,613,2026|2027|MB6010|Resident|28|point_level_draw_result
26572,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|0|point_level_draw_result
26572,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|0|point_level_draw_result
26572,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|0|point_level_draw_result
26572,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|0|point_level_draw_result
26573,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|1|point_level_draw_result
26573,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|1|point_level_draw_result
26573,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|1|point_level_draw_result
26573,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|1|point_level_draw_result
26574,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|2|point_level_draw_result
26574,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|2|point_level_draw_result
26574,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|2|point_level_draw_result
26574,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|2|point_level_draw_result
26575,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|3|point_level_draw_result
26575,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|3|point_level_draw_result
26575,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|3|point_level_draw_result
26575,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|3|point_level_draw_result
26576,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|4|point_level_draw_result
26576,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|4|point_level_draw_result
26576,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|4|point_level_draw_result
26576,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|4|point_level_draw_result
26577,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|5|point_level_draw_result
26577,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|5|point_level_draw_result
26577,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|5|point_level_draw_result
26577,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|5|point_level_draw_result
26578,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|6|point_level_draw_result
26578,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|6|point_level_draw_result
26578,MB6011,successful_applicants,1,,2026|2027|MB6011|Nonresident|6|point_level_draw_result
26578,MB6011,success_ratio,0.0068965517,0.006896552,2026|2027|MB6011|Nonresident|6|point_level_draw_result
26578,MB6011,p_draw,0.0068965517,0.006896552,2026|2027|MB6011|Nonresident|6|point_level_draw_result
26578,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|6|point_level_draw_result
