merge_key,hunt_code,residency,points,record_kind,different_columns,live_eligible_applicants,pdf_eligible_applicants,live_total_drawn,pdf_total_drawn,live_total_permits,pdf_total_permits,live_success_ratio,pdf_success_ratio
EB3146|Nonresident|standard|Bonus|22|POINT_ROW,EB3146,Nonresident,22,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|21|POINT_ROW,EB3146,Nonresident,21,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3146|Nonresident|standard|Bonus|20|POINT_ROW,EB3146,Nonresident,20,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|19|POINT_ROW,EB3146,Nonresident,19,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|18|POINT_ROW,EB3146,Nonresident,18,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3146|Nonresident|standard|Bonus|17|POINT_ROW,EB3146,Nonresident,17,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|16|POINT_ROW,EB3146,Nonresident,16,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|15|POINT_ROW,EB3146,Nonresident,15,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|14|POINT_ROW,EB3146,Nonresident,14,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|13|POINT_ROW,EB3146,Nonresident,13,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|12|POINT_ROW,EB3146,Nonresident,12,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|11|POINT_ROW,EB3146,Nonresident,11,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|10|POINT_ROW,EB3146,Nonresident,10,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|9|POINT_ROW,EB3146,Nonresident,9,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|8|POINT_ROW,EB3146,Nonresident,8,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|7|POINT_ROW,EB3146,Nonresident,7,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|6|POINT_ROW,EB3146,Nonresident,6,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|4|POINT_ROW,EB3146,Nonresident,4,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|3|POINT_ROW,EB3146,Nonresident,3,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|2|POINT_ROW,EB3146,Nonresident,2,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|1|POINT_ROW,EB3146,Nonresident,1,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3146|Nonresident|standard|Bonus|0|POINT_ROW,EB3146,Nonresident,0,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3147|Resident|standard|Bonus|26|POINT_ROW,EB3147,Resident,26,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3147|Resident|standard|Bonus|17|POINT_ROW,EB3147,Resident,17,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3147|Resident|standard|Bonus|15|POINT_ROW,EB3147,Resident,15,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Resident|standard|Bonus|14|POINT_ROW,EB3147,Resident,14,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Resident|standard|Bonus|13|POINT_ROW,EB3147,Resident,13,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3147|Resident|standard|Bonus|11|POINT_ROW,EB3147,Resident,11,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
EB3147|Resident|standard|Bonus|10|POINT_ROW,EB3147,Resident,10,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
EB3147|Resident|standard|Bonus|9|POINT_ROW,EB3147,Resident,9,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3147|Resident|standard|Bonus|7|POINT_ROW,EB3147,Resident,7,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
EB3147|Resident|standard|Bonus|6|POINT_ROW,EB3147,Resident,6,POINT_ROW,p_draw_percent,22,22,0,0,0,0,,0
EB3147|Resident|standard|Bonus|5|POINT_ROW,EB3147,Resident,5,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
EB3147|Resident|standard|Bonus|4|POINT_ROW,EB3147,Resident,4,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
EB3147|Resident|standard|Bonus|3|POINT_ROW,EB3147,Resident,3,POINT_ROW,p_draw_percent,24,24,0,0,0,0,,0
EB3147|Resident|standard|Bonus|2|POINT_ROW,EB3147,Resident,2,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
EB3147|Resident|standard|Bonus|1|POINT_ROW,EB3147,Resident,1,POINT_ROW,p_draw_percent,37,37,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|22|POINT_ROW,EB3147,Nonresident,22,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3147|Nonresident|standard|Bonus|21|POINT_ROW,EB3147,Nonresident,21,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|19|POINT_ROW,EB3147,Nonresident,19,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|18|POINT_ROW,EB3147,Nonresident,18,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|17|POINT_ROW,EB3147,Nonresident,17,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|16|POINT_ROW,EB3147,Nonresident,16,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|15|POINT_ROW,EB3147,Nonresident,15,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|14|POINT_ROW,EB3147,Nonresident,14,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|12|POINT_ROW,EB3147,Nonresident,12,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|11|POINT_ROW,EB3147,Nonresident,11,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|10|POINT_ROW,EB3147,Nonresident,10,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|8|POINT_ROW,EB3147,Nonresident,8,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|7|POINT_ROW,EB3147,Nonresident,7,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|6|POINT_ROW,EB3147,Nonresident,6,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|5|POINT_ROW,EB3147,Nonresident,5,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|4|POINT_ROW,EB3147,Nonresident,4,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|3|POINT_ROW,EB3147,Nonresident,3,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|2|POINT_ROW,EB3147,Nonresident,2,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|1|POINT_ROW,EB3147,Nonresident,1,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3147|Nonresident|standard|Bonus|0|POINT_ROW,EB3147,Nonresident,0,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3148|Resident|standard|Bonus|26|POINT_ROW,EB3148,Resident,26,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3148|Resident|standard|Bonus|25|POINT_ROW,EB3148,Resident,25,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3148|Resident|standard|Bonus|24|POINT_ROW,EB3148,Resident,24,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
EB3148|Resident|standard|Bonus|23|POINT_ROW,EB3148,Resident,23,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3148|Resident|standard|Bonus|22|POINT_ROW,EB3148,Resident,22,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3148|Resident|standard|Bonus|20|POINT_ROW,EB3148,Resident,20,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
EB3148|Resident|standard|Bonus|19|POINT_ROW,EB3148,Resident,19,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
EB3148|Resident|standard|Bonus|18|POINT_ROW,EB3148,Resident,18,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
EB3148|Resident|standard|Bonus|17|POINT_ROW,EB3148,Resident,17,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
EB3148|Resident|standard|Bonus|16|POINT_ROW,EB3148,Resident,16,POINT_ROW,p_draw_percent,20,20,0,0,0,0,,0
EB3148|Resident|standard|Bonus|15|POINT_ROW,EB3148,Resident,15,POINT_ROW,p_draw_percent,29,29,0,0,0,0,,0
EB3148|Resident|standard|Bonus|14|POINT_ROW,EB3148,Resident,14,POINT_ROW,p_draw_percent,28,28,0,0,0,0,,0
EB3148|Resident|standard|Bonus|12|POINT_ROW,EB3148,Resident,12,POINT_ROW,p_draw_percent,34,34,0,0,0,0,,0
EB3148|Resident|standard|Bonus|11|POINT_ROW,EB3148,Resident,11,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
EB3148|Resident|standard|Bonus|10|POINT_ROW,EB3148,Resident,10,POINT_ROW,p_draw_percent,41,41,0,0,0,0,,0
EB3148|Resident|standard|Bonus|8|POINT_ROW,EB3148,Resident,8,POINT_ROW,p_draw_percent,50,50,0,0,0,0,,0
EB3148|Resident|standard|Bonus|7|POINT_ROW,EB3148,Resident,7,POINT_ROW,p_draw_percent,44,44,0,0,0,0,,0
EB3148|Resident|standard|Bonus|5|POINT_ROW,EB3148,Resident,5,POINT_ROW,p_draw_percent,63,63,0,0,0,0,,0
EB3148|Resident|standard|Bonus|4|POINT_ROW,EB3148,Resident,4,POINT_ROW,p_draw_percent,72,72,0,0,0,0,,0
EB3148|Resident|standard|Bonus|3|POINT_ROW,EB3148,Resident,3,POINT_ROW,p_draw_percent,90,90,0,0,0,0,,0
EB3148|Resident|standard|Bonus|1|POINT_ROW,EB3148,Resident,1,POINT_ROW,p_draw_percent,98,98,0,0,0,0,,0
EB3148|Resident|standard|Bonus|0|POINT_ROW,EB3148,Resident,0,POINT_ROW,p_draw_percent,132,132,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|29|POINT_ROW,EB3148,Nonresident,29,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|28|POINT_ROW,EB3148,Nonresident,28,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|27|POINT_ROW,EB3148,Nonresident,27,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|26|POINT_ROW,EB3148,Nonresident,26,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|25|POINT_ROW,EB3148,Nonresident,25,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|24|POINT_ROW,EB3148,Nonresident,24,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|23|POINT_ROW,EB3148,Nonresident,23,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|22|POINT_ROW,EB3148,Nonresident,22,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|21|POINT_ROW,EB3148,Nonresident,21,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|20|POINT_ROW,EB3148,Nonresident,20,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|19|POINT_ROW,EB3148,Nonresident,19,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|18|POINT_ROW,EB3148,Nonresident,18,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|17|POINT_ROW,EB3148,Nonresident,17,POINT_ROW,p_draw_percent,39,39,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|16|POINT_ROW,EB3148,Nonresident,16,POINT_ROW,p_draw_percent,29,29,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|15|POINT_ROW,EB3148,Nonresident,15,POINT_ROW,p_draw_percent,22,22,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|14|POINT_ROW,EB3148,Nonresident,14,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|13|POINT_ROW,EB3148,Nonresident,13,POINT_ROW,p_draw_percent,22,22,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|12|POINT_ROW,EB3148,Nonresident,12,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|11|POINT_ROW,EB3148,Nonresident,11,POINT_ROW,p_draw_percent,29,29,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|9|POINT_ROW,EB3148,Nonresident,9,POINT_ROW,p_draw_percent,35,35,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|8|POINT_ROW,EB3148,Nonresident,8,POINT_ROW,p_draw_percent,31,31,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|7|POINT_ROW,EB3148,Nonresident,7,POINT_ROW,p_draw_percent,24,24,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|6|POINT_ROW,EB3148,Nonresident,6,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|5|POINT_ROW,EB3148,Nonresident,5,POINT_ROW,p_draw_percent,33,33,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|4|POINT_ROW,EB3148,Nonresident,4,POINT_ROW,p_draw_percent,36,36,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|3|POINT_ROW,EB3148,Nonresident,3,POINT_ROW,p_draw_percent,32,32,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|2|POINT_ROW,EB3148,Nonresident,2,POINT_ROW,p_draw_percent,48,48,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|1|POINT_ROW,EB3148,Nonresident,1,POINT_ROW,p_draw_percent,36,36,0,0,0,0,,0
EB3148|Nonresident|standard|Bonus|0|POINT_ROW,EB3148,Nonresident,0,POINT_ROW,p_draw_percent,31,31,0,0,0,0,,0
EB3149|Resident|standard|Bonus|25|POINT_ROW,EB3149,Resident,25,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3149|Resident|standard|Bonus|22|POINT_ROW,EB3149,Resident,22,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3149|Resident|standard|Bonus|21|POINT_ROW,EB3149,Resident,21,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
EB3149|Resident|standard|Bonus|20|POINT_ROW,EB3149,Resident,20,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3149|Resident|standard|Bonus|19|POINT_ROW,EB3149,Resident,19,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3149|Resident|standard|Bonus|18|POINT_ROW,EB3149,Resident,18,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
EB3149|Resident|standard|Bonus|17|POINT_ROW,EB3149,Resident,17,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
EB3149|Resident|standard|Bonus|16|POINT_ROW,EB3149,Resident,16,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
EB3149|Resident|standard|Bonus|14|POINT_ROW,EB3149,Resident,14,POINT_ROW,p_draw_percent,22,22,0,0,0,0,,0
EB3149|Resident|standard|Bonus|13|POINT_ROW,EB3149,Resident,13,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
EB3149|Resident|standard|Bonus|12|POINT_ROW,EB3149,Resident,12,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
EB3149|Resident|standard|Bonus|11|POINT_ROW,EB3149,Resident,11,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
EB3149|Resident|standard|Bonus|10|POINT_ROW,EB3149,Resident,10,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
EB3149|Resident|standard|Bonus|8|POINT_ROW,EB3149,Resident,8,POINT_ROW,p_draw_percent,39,39,0,0,0,0,,0
EB3149|Resident|standard|Bonus|5|POINT_ROW,EB3149,Resident,5,POINT_ROW,p_draw_percent,51,51,0,0,0,0,,0
EB3149|Resident|standard|Bonus|4|POINT_ROW,EB3149,Resident,4,POINT_ROW,p_draw_percent,42,42,0,0,0,0,,0
EB3149|Resident|standard|Bonus|3|POINT_ROW,EB3149,Resident,3,POINT_ROW,p_draw_percent,90,90,0,0,0,0,,0
EB3149|Resident|standard|Bonus|2|POINT_ROW,EB3149,Resident,2,POINT_ROW,p_draw_percent,76,76,0,0,0,0,,0
EB3149|Resident|standard|Bonus|0|POINT_ROW,EB3149,Resident,0,POINT_ROW,p_draw_percent,88,88,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|26|POINT_ROW,EB3149,Nonresident,26,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|25|POINT_ROW,EB3149,Nonresident,25,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|24|POINT_ROW,EB3149,Nonresident,24,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|23|POINT_ROW,EB3149,Nonresident,23,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|22|POINT_ROW,EB3149,Nonresident,22,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|21|POINT_ROW,EB3149,Nonresident,21,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|20|POINT_ROW,EB3149,Nonresident,20,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|19|POINT_ROW,EB3149,Nonresident,19,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|18|POINT_ROW,EB3149,Nonresident,18,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|17|POINT_ROW,EB3149,Nonresident,17,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|16|POINT_ROW,EB3149,Nonresident,16,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|15|POINT_ROW,EB3149,Nonresident,15,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|14|POINT_ROW,EB3149,Nonresident,14,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|12|POINT_ROW,EB3149,Nonresident,12,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|11|POINT_ROW,EB3149,Nonresident,11,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|10|POINT_ROW,EB3149,Nonresident,10,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|9|POINT_ROW,EB3149,Nonresident,9,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|8|POINT_ROW,EB3149,Nonresident,8,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|7|POINT_ROW,EB3149,Nonresident,7,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|6|POINT_ROW,EB3149,Nonresident,6,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|5|POINT_ROW,EB3149,Nonresident,5,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|4|POINT_ROW,EB3149,Nonresident,4,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|3|POINT_ROW,EB3149,Nonresident,3,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|2|POINT_ROW,EB3149,Nonresident,2,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|1|POINT_ROW,EB3149,Nonresident,1,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
EB3149|Nonresident|standard|Bonus|0|POINT_ROW,EB3149,Nonresident,0,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
EB3150|Resident|standard|Bonus|14|POINT_ROW,EB3150,Resident,14,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3150|Resident|standard|Bonus|12|POINT_ROW,EB3150,Resident,12,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3150|Resident|standard|Bonus|11|POINT_ROW,EB3150,Resident,11,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3150|Resident|standard|Bonus|10|POINT_ROW,EB3150,Resident,10,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3150|Resident|standard|Bonus|7|POINT_ROW,EB3150,Resident,7,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
EB3150|Resident|standard|Bonus|6|POINT_ROW,EB3150,Resident,6,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3150|Resident|standard|Bonus|5|POINT_ROW,EB3150,Resident,5,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3150|Resident|standard|Bonus|2|POINT_ROW,EB3150,Resident,2,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
EB3150|Resident|standard|Bonus|0|POINT_ROW,EB3150,Resident,0,POINT_ROW,p_draw_percent,41,41,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|24|POINT_ROW,EB3150,Nonresident,24,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3150|Nonresident|standard|Bonus|21|POINT_ROW,EB3150,Nonresident,21,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3150|Nonresident|standard|Bonus|14|POINT_ROW,EB3150,Nonresident,14,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|12|POINT_ROW,EB3150,Nonresident,12,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|11|POINT_ROW,EB3150,Nonresident,11,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3150|Nonresident|standard|Bonus|9|POINT_ROW,EB3150,Nonresident,9,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
EB3150|Nonresident|standard|Bonus|8|POINT_ROW,EB3150,Nonresident,8,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|7|POINT_ROW,EB3150,Nonresident,7,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|6|POINT_ROW,EB3150,Nonresident,6,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|5|POINT_ROW,EB3150,Nonresident,5,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|4|POINT_ROW,EB3150,Nonresident,4,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|3|POINT_ROW,EB3150,Nonresident,3,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|2|POINT_ROW,EB3150,Nonresident,2,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|1|POINT_ROW,EB3150,Nonresident,1,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3150|Nonresident|standard|Bonus|0|POINT_ROW,EB3150,Nonresident,0,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
EB3151|Resident|standard|Bonus|18|POINT_ROW,EB3151,Resident,18,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3151|Resident|standard|Bonus|17|POINT_ROW,EB3151,Resident,17,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
EB3151|Resident|standard|Bonus|15|POINT_ROW,EB3151,Resident,15,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3151|Resident|standard|Bonus|14|POINT_ROW,EB3151,Resident,14,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
EB3151|Resident|standard|Bonus|11|POINT_ROW,EB3151,Resident,11,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
EB3151|Resident|standard|Bonus|6|POINT_ROW,EB3151,Resident,6,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
EB3151|Resident|standard|Bonus|4|POINT_ROW,EB3151,Resident,4,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
EB3151|Resident|standard|Bonus|3|POINT_ROW,EB3151,Resident,3,POINT_ROW,p_draw_percent,27,27,0,0,0,0,,0
EB3151|Resident|standard|Bonus|2|POINT_ROW,EB3151,Resident,2,POINT_ROW,p_draw_percent,30,30,0,0,0,0,,0
EB3151|Resident|standard|Bonus|1|POINT_ROW,EB3151,Resident,1,POINT_ROW,p_draw_percent,33,33,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|24|POINT_ROW,EB3151,Nonresident,24,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|23|POINT_ROW,EB3151,Nonresident,23,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|22|POINT_ROW,EB3151,Nonresident,22,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|21|POINT_ROW,EB3151,Nonresident,21,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|20|POINT_ROW,EB3151,Nonresident,20,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|19|POINT_ROW,EB3151,Nonresident,19,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
EB3151|Nonresident|standard|Bonus|18|POINT_ROW,EB3151,Nonresident,18,POINT_ROW,p_draw_percent,0,0,0,0,0,0,,
