slug,draw_name,master_hunt_type_id,hunt_id,hunt_code,hunt_name,hunt_category_name,species_subtype_name,quota_quantity,resident_quota_quantity,nonresident_quota_quantity,point,preference_point,participant_count,successful_count,successful_by_regular_round_count,successful_by_max_point_round_count,residency_type_id,is_youth,is_historical_data
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,0.0,0.0,18,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,12.0,12.0,17,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,9.0,9.0,36,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,13.0,13.0,5,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,23.0,23.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,17.0,17.0,12,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,3.0,3.0,35,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,24.0,24.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,10.0,10.0,22,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,5.0,5.0,17,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,18.0,18.0,7,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,14.0,14.0,11,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,2.0,2.0,29,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,21.0,21.0,3,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,18.0,18.0,12,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,15.0,15.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,3.0,3.0,10,1,1,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,4.0,4.0,10,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,24.0,24.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,27.0,27.0,1,1,0,1,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,17.0,17.0,12,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,8.0,8.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,11.0,11.0,11,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,23.0,23.0,4,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,19.0,19.0,8,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,8.0,8.0,21,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,15.0,15.0,6,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,5.0,5.0,40,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,6.0,6.0,32,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,1.0,1.0,54,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,16.0,16.0,8,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,0.0,0.0,55,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,6.0,6.0,12,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,13.0,13.0,14,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,16.0,16.0,15,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,14.0,14.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,7.0,7.0,22,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,4.0,4.0,52,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,10.0,10.0,10,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1582,EB3049,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,9,8,1,22.0,22.0,5,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,15.0,15.0,12,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,2.0,2.0,13,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,7.0,7.0,19,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,0.0,0.0,26,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,6.0,6.0,24,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,13.0,13.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,12.0,12.0,19,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,0.0,0.0,18,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,7.0,7.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,19.0,19.0,9,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,17.0,17.0,17,1,1,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,18.0,18.0,4,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,20.0,20.0,3,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,2.0,2.0,32,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,4.0,4.0,13,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,23.0,23.0,4,4,0,4,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,25.0,25.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,6.0,6.0,12,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,8.0,8.0,19,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,11.0,11.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,12.0,12.0,11,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,14.0,14.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,9.0,9.0,27,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,11.0,11.0,8,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,14.0,14.0,14,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,16.0,16.0,7,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,10.0,10.0,14,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,5.0,5.0,18,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,1.0,1.0,35,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,8.0,8.0,17,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,3.0,3.0,17,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,4.0,4.0,26,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,23.0,23.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,13.0,13.0,10,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,10.0,10.0,11,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,22.0,22.0,2,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,9.0,9.0,11,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,21.0,21.0,3,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,5.0,5.0,9,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,22.0,22.0,7,2,0,2,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,17.0,17.0,8,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,26.0,26.0,1,1,0,1,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,20.0,20.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,21.0,21.0,8,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,3.0,3.0,29,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,16.0,16.0,5,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,19.0,19.0,2,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,18.0,18.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,1.0,1.0,7,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1583,EB3050,Mt Dutton,Limited-Entry,Limited-entry Bull Elk,14,12,2,15.0,15.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,13.0,13.0,3,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,20.0,20.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,21.0,21.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,14.0,14.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,16.0,16.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,7.0,7.0,12,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,5.0,5.0,3,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,5.0,5.0,22,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,10.0,10.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,12.0,12.0,3,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,13.0,13.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,7.0,7.0,2,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,1.0,1.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,3.0,3.0,5,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,4.0,4.0,25,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,10.0,10.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,8.0,8.0,15,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,4.0,4.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,14.0,14.0,2,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,25.0,25.0,1,1,0,1,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,3.0,3.0,23,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,17.0,17.0,4,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,20.0,20.0,1,1,0,1,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,17.0,17.0,6,1,1,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,2.0,2.0,29,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,19.0,19.0,5,2,0,2,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,16.0,16.0,2,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,8.0,8.0,3,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,21.0,21.0,1,1,0,1,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,9.0,9.0,6,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,9.0,9.0,14,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,0.0,0.0,4,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,6.0,6.0,23,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,2.0,2.0,2,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,12.0,12.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,15.0,15.0,0,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,0.0,0.0,33,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,11.0,11.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,18.0,18.0,2,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,15.0,15.0,1,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,19.0,19.0,1,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,1.0,1.0,26,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1584,EB3053,"North Slope, Three Corners",Limited-Entry,Limited-entry Bull Elk,10,9,1,11.0,11.0,8,1,1,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,11.0,11.0,27,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,1.0,1.0,31,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,14.0,14.0,17,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,28.0,28.0,1,1,0,1,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,2.0,2.0,88,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,20.0,20.0,10,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,18.0,18.0,17,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,3.0,3.0,15,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,17.0,17.0,14,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,5.0,5.0,27,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,23.0,23.0,6,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,0.0,0.0,165,0,0,0,1,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,2.0,2.0,26,0,0,0,2,False,False
2026_big_game_09_limited_entry_bull_elk,Big Game,9,1585,EB3056,Panguitch Lake,Limited-Entry,Limited-entry Bull Elk,7,6,1,13.0,13.0,11,0,0,0,2,False,False
