year,model_year,hunt_code,hunt_name,species,hunt_type,draw_design,residency,applicants_total,bonus_permits,regular_permits,permits_total,success_ratio,success_rate,record_type,source_file,source_scope,source_pdf_page
2021,2022,EA1066,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,0,1,1,1 in 2.0,50,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,64
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,18,0,13,13,1 in 1.4,71.42857143,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,65
2021,2022,EA1067,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,0,1,1,1 in 2.0,50,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,65
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,26,0,18,18,1 in 1.4,71.42857143,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,66
2021,2022,EA1068,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,3,0,1,1,1 in 3.0,33.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,66
2021,2022,EA1069,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,22,0,13,13,1 in 1.7,58.82352941,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,67
2021,2022,EA1069,Antlerless Elk - Panguitch Lake - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,67
2021,2022,EA1073,Antlerless Elk - Paunsaugunt - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,9,9,1 in 1.4,71.42857143,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,68
2021,2022,EA1073,Antlerless Elk - Paunsaugunt - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,68
2021,2022,EA1074,Antlerless Elk - Pine Valley - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,8,0,3,3,1 in 2.7,37.03703704,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,69
2021,2022,EA1074,Antlerless Elk - Pine Valley - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,69
2021,2022,EA1075,"Antlerless Elk - Plateau, Boulder East - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,11,0,1,1,1 in 11.0,9.09090909,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,70
2021,2022,EA1075,"Antlerless Elk - Plateau, Boulder East - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,70
2021,2022,EA1076,"Antlerless Elk - Plateau, Boulder West - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,15,0,1,1,1 in 15.0,6.66666667,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,71
2021,2022,EA1076,"Antlerless Elk - Plateau, Boulder West - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,71
2021,2022,EA1077,"Antlerless Elk - Plateau, Boulder-circle Cliffs -An y Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,3,0,3,3,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,72
2021,2022,EA1077,"Antlerless Elk - Plateau, Boulder-circle Cliffs -An y Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,72
2021,2022,EA1078,"Antlerless Elk - Plateau, Fishlake/thousand Lakes - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,84,0,45,45,1 in 1.9,52.63157895,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,73
2021,2022,EA1078,"Antlerless Elk - Plateau, Fishlake/thousand Lakes - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,0,2,2,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,73
2021,2022,EA1079,"Antlerless Elk - Plateau, Fishlake/thousand Lakes East - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,59,0,14,14,1 in 4.2,23.80952381,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,74
2021,2022,EA1079,"Antlerless Elk - Plateau, Fishlake/thousand Lakes East - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,0,1,1,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,74
2021,2022,EA1080,"Antlerless Elk - Plateau, Fishlake/thousand Lakes West - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,65,0,15,15,1 in 4.3,23.25581395,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,75
2021,2022,EA1080,"Antlerless Elk - Plateau, Fishlake/thousand Lakes West - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,75
2021,2022,EA1081,Antlerless Elk - San Juan - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,26,0,22,22,1 in 1.2,83.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,76
2021,2022,EA1081,Antlerless Elk - San Juan - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,2,0,2,2,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,76
2021,2022,EA1082,Antlerless Elk - San Juan - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,48,0,23,23,1 in 2.1,47.61904762,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,77
2021,2022,EA1082,Antlerless Elk - San Juan - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,0,1,1,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,77
2021,2022,EA1085,"Antlerless Elk - South Slope, Bonanza/vernal - Archery",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,10,0,10,10,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,78
2021,2022,EA1085,"Antlerless Elk - South Slope, Bonanza/vernal - Archery",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,78
2021,2022,EA1087,"Antlerless Elk - South Slope, Bonanza/vernal - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,44,0,20,20,1 in 2.2,45.45454545,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,79
2021,2022,EA1087,"Antlerless Elk - South Slope, Bonanza/vernal - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,79
2021,2022,EA1089,"Antlerless Elk - South Slope, Diamond Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,30,0,10,10,1 in 3.0,33.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,80
2021,2022,EA1089,"Antlerless Elk - South Slope, Diamond Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,80
2021,2022,EA1090,"Antlerless Elk - South Slope, Diamond Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,10,0,10,10,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,81
2021,2022,EA1090,"Antlerless Elk - South Slope, Diamond Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,81
2021,2022,EA1091,"Antlerless Elk - South Slope, Diamond Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,12,0,10,10,1 in 1.2,83.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,82
2021,2022,EA1091,"Antlerless Elk - South Slope, Diamond Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,82
2021,2022,EA1094,"Antlerless Elk - South Slope, Mosby Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,20,0,15,15,1 in 1.3,76.92307692,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,83
2021,2022,EA1094,"Antlerless Elk - South Slope, Mosby Mtn - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,83
2021,2022,EA1098,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,13,13,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,84
2021,2022,EA1098,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,84
2021,2022,EA1099,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,13,13,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,85
2021,2022,EA1099,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,85
2021,2022,EA1100,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,11,0,11,11,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,86
2021,2022,EA1100,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,86
2021,2022,EA1101,Antlerless Elk - Southwest Desert - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,151,0,18,18,1 in 8.4,11.9047619,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,87
2021,2022,EA1101,Antlerless Elk - Southwest Desert - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,13,0,2,2,1 in 6.5,15.38461538,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,87
2021,2022,EA1110,"Antlerless Elk - Wasatch Mtns, Salt Lake - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,7,7,1 in 1.9,52.63157895,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,88
2021,2022,EA1110,"Antlerless Elk - Wasatch Mtns, Salt Lake - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,88
2021,2022,EA1111,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,18,0,5,5,1 in 3.6,27.77777778,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,89
2021,2022,EA1111,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,89
2021,2022,EA1112,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,15,0,9,9,1 in 1.7,58.82352941,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,90
2021,2022,EA1112,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,90
2021,2022,EA1113,"Antlerless Elk - Wasatch Mtns, West Heber - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,14,0,4,4,1 in 3.5,28.57142857,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,91
2021,2022,EA1113,"Antlerless Elk - Wasatch Mtns, West Heber - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,91
2021,2022,EA1114,"Antlerless Elk - Wasatch Mtns, West Timpanogos - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Resident,37,0,5,5,1 in 7.4,13.51351351,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,92
2021,2022,EA1114,"Antlerless Elk - Wasatch Mtns, West Timpanogos - Any Legal Weapon",ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,1,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,92
2021,2022,EA1116,Antlerless Elk - Zion - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,11,0,11,11,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,93
2021,2022,EA1116,Antlerless Elk - Zion - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,93
2021,2022,EA1117,Antlerless Elk - Zion - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,12,0,12,12,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,94
2021,2022,EA1117,Antlerless Elk - Zion - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,94
2021,2022,EA1118,Cwmu Antlerless Elk - Alton - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,4,0,1,1,1 in 4.0,25,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,95
2021,2022,EA1118,Cwmu Antlerless Elk - Alton - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,95
2021,2022,EA1119,Cwmu Antlerless Elk - Bar J Ranch - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,13,0,2,2,1 in 6.5,15.38461538,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,96
2021,2022,EA1119,Cwmu Antlerless Elk - Bar J Ranch - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,96
2021,2022,EA1120,Cwmu Antlerless Elk - Bear Mountain - Any Legal Weapon,BLACK_BEAR,ANTLERLESS,PREFERENCE_POINT,Resident,4,0,3,3,1 in 1.3,76.92307692,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,97
2021,2022,EA1120,Cwmu Antlerless Elk - Bear Mountain - Any Legal Weapon,BLACK_BEAR,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,97
2021,2022,EA1121,Cwmu Antlerless Elk - Boobe Hole - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,8,0,2,2,1 in 4.0,25,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,98
2021,2022,EA1121,Cwmu Antlerless Elk - Boobe Hole - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,98
2021,2022,EA1122,Cwmu Antlerless Elk - Causey Spring - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,3,0,1,1,1 in 3.0,33.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,99
2021,2022,EA1122,Cwmu Antlerless Elk - Causey Spring - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,99
2021,2022,EA1124,Cwmu Antlerless Elk - Chimney Rock - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,6,0,2,2,1 in 3.0,33.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,100
2021,2022,EA1124,Cwmu Antlerless Elk - Chimney Rock - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,100
2021,2022,EA1125,Cwmu Antlerless Elk - Coldwater Ranch - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,21,0,4,4,1 in 5.3,18.86792453,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,101
2021,2022,EA1125,Cwmu Antlerless Elk - Coldwater Ranch - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,101
2021,2022,EA1129,Cwmu Antlerless Elk - Deseret - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,196,0,62,62,1 in 3.2,31.25,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,102
2021,2022,EA1129,Cwmu Antlerless Elk - Deseret - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,102
2021,2022,EA1130,Cwmu Antlerless Elk - Double Cone - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,3,0,1,1,1 in 3.0,33.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,103
2021,2022,EA1130,Cwmu Antlerless Elk - Double Cone - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,103
2021,2022,EA1131,Cwmu Antlerless Elk - Durst Mountain - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,20,0,5,5,1 in 4.0,25,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,104
2021,2022,EA1131,Cwmu Antlerless Elk - Durst Mountain - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,104
2021,2022,EA1132,Cwmu Antlerless Elk - East Fork Chalk Creek - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,7,0,6,6,1 in 1.2,83.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,105
2021,2022,EA1132,Cwmu Antlerless Elk - East Fork Chalk Creek - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,105
2021,2022,EA1134,Cwmu Antlerless Elk - Ensign Ranches - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,31,0,12,12,1 in 2.6,38.46153846,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,106
2021,2022,EA1134,Cwmu Antlerless Elk - Ensign Ranches - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,106
2021,2022,EA1135,Cwmu Antlerless Elk - Folley Ridge - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,10,0,1,1,1 in 10.0,10,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,107
2021,2022,EA1135,Cwmu Antlerless Elk - Folley Ridge - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,107
2021,2022,EA1136,Cwmu Antlerless Elk - Grass Valley/clark Canyon - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,30,0,10,10,1 in 3.0,33.33333333,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,108
2021,2022,EA1136,Cwmu Antlerless Elk - Grass Valley/clark Canyon - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,108
2021,2022,EA1137,Cwmu Antlerless Elk - Grazing Pasture - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,9,0,1,1,1 in 9.0,11.11111111,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,109
2021,2022,EA1137,Cwmu Antlerless Elk - Grazing Pasture - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,109
2021,2022,EA1138,Cwmu Antlerless Elk - Guildersleeve - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,2,0,1,1,1 in 2.0,50,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,110
2021,2022,EA1138,Cwmu Antlerless Elk - Guildersleeve - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,110
2021,2022,EA1139,Cwmu Antlerless Elk - Hardscrabble - Any Legal Weapon,ELK,ANTLERLESS,PREFERENCE_POINT,Resident,1,0,1,1,1 in 1.0,100,hunt_total_draw_result,21_youth_antlerless_drawing_odds_report.pdf,YOUTH_ANTLERLESS_PARENT,111
