year,forecast_year,hunt_code,hunt_name,species,sportsman_species,sex_type,hunt_type,hunt_class,residency,points,draw_pool,sportsman_source_year,sportsman_permit_count,sportsman_applicants,sportsman_odds_text,sportsman_odds_denominator,p_sportsman_draw,p_draw,p_draw_pct,p_bonus_pool,p_random_pool,p_preference_draw,source_years_used,source_year_count,latest_source_year,earliest_source_year,source_dataset,model_strategy,draw_system_type,sportsman_valid,sportsman_model_note,draw_outlook,sportsman_residency_scope,sportsman_source_file,season_dates,weapon,algorithm_status,target_scope,modeled_by_engine,reason,model_version,rule_version,public_permits_2025,public_permits_2026,max_point_permits_2025,max_point_permits_2026,random_permits_2025,random_permits_2026,applicants_above,applicants_at_level,p_draw_mean,p_max_pool_mean,p_random_mean,point_pool_zone,quota_source_status,quota_source_year,quota_source_file,quota_2026_total,quota_2026_max_pool,quota_2026_random_pool,projected_2026_max_cutoff_point,projected_2026_random_pool_start_point,is_2026_max_point_pool,is_2026_mixed_cutoff,is_2026_random_pool,data_cutoff_date,reason_codes,applicant_rollover_source_year,retention_rate_raw,retention_rate_smoothed,forecast_applicants_at_level,forecast_applicants_above,rolled_forward_total_applicants,status,trend,bear_draw_subtype,permit_availability_type,harvest_objective_unit_count,harvest_objective_take_quota,harvest_objective_remaining_quota,harvest_objective_status,unit_status,availability_reason,probability_model,rule_status,p_availability,availability_pct,closure_risk,sellout_or_closure_risk,p_bonus_pool_pct,p_random_pool_pct,bear_bonus_valid,bear_bonus_note,availability_status,data_quality_flags,guaranteed_at_2025,guaranteed_at_2026,random_draw_odds_2026,gap,delta_gap,permit_type,permit_status,season_start,season_end,season_status,unit_name,closure_reason,preference_model_valid,preference_model_note,bonus_special_valid,bonus_special_note,private_lands_allocation_valid,private_lands_allocation_note,permits_allotted,permits_remaining,permits_sold,permits_sold_or_used,allocation_status,sellout_risk,sale_date,unit,private_land_only_flag,turkey_bonus_valid,turkey_bonus_note
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,23,standard,,,,,,,1.000000,100.000,1.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,GREEN LIGHT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,1,1,1.000000,1.000000,0.000000,max_pool_guaranteed,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,True,False,False,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|MODELED_100_CONFIRMED,2025,0.949674,0.914788,1,1,259,MAX POOL,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,24,standard,,,,,,,1.000000,100.000,1.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,GREEN LIGHT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,1,1.000000,1.000000,0.000000,max_pool_guaranteed,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,True,False,False,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|MODELED_100_CONFIRMED,2025,0.949674,0.914788,1,,259,MAX POOL,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,25,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,26,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,27,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,28,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,29,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,30,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,31,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon,,,,Limited Entry,,Resident,32,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,13,13,7,7,6,6,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,13,7,6,21.0,20,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.949674,0.914788,,,259,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,0,standard,,,,,,,0.000414,0.041,0.000000,0.000414,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,202,12,0.000414,0.000000,0.000414,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,12,202,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,1,standard,,,,,,,0.000827,0.083,0.000000,0.000827,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,188,14,0.000827,0.000000,0.000827,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,14,188,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,2,standard,,,,,,,0.001241,0.124,0.000000,0.001241,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,177,11,0.001241,0.000000,0.001241,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,11,177,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,3,standard,,,,,,,0.001654,0.165,0.000000,0.001654,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,169,8,0.001654,0.000000,0.001654,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,8,169,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,4,standard,,,,,,,0.002068,0.207,0.000000,0.002068,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,161,8,0.002068,0.000000,0.002068,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,8,161,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,5,standard,,,,,,,0.002481,0.248,0.000000,0.002481,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,144,17,0.002481,0.000000,0.002481,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,17,144,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,6,standard,,,,,,,0.002895,0.289,0.000000,0.002895,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,137,7,0.002895,0.000000,0.002895,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,7,137,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,7,standard,,,,,,,0.003309,0.331,0.000000,0.003309,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,128,9,0.003309,0.000000,0.003309,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,9,128,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,8,standard,,,,,,,0.003722,0.372,0.000000,0.003722,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,114,14,0.003722,0.000000,0.003722,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,14,114,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,9,standard,,,,,,,0.004136,0.414,0.000000,0.004136,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,103,11,0.004136,0.000000,0.004136,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,11,103,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,10,standard,,,,,,,0.004549,0.455,0.000000,0.004549,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,94,9,0.004549,0.000000,0.004549,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,9,94,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,11,standard,,,,,,,0.004963,0.496,0.000000,0.004963,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,83,11,0.004963,0.000000,0.004963,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,11,83,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon,,,,Limited Entry,,Nonresident,12,standard,,,,,,,0.005376,0.538,0.000000,0.005376,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,1,1,0,0,1,1,76,7,0.005376,0.000000,0.005376,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,1,0,1,,,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.776748,0.802386,7,76,214,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
