row_number,hunt_code,column,old_value,new_value,source_type,source_detail
24206,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24206,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24206,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24207,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24207,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24207,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24208,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24208,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24208,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24209,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24209,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24209,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24210,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24210,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24210,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24211,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24211,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24211,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24212,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24212,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24212,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24213,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24213,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24213,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24214,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24214,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24214,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24215,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24215,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24215,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24216,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24216,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24216,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24217,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24217,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24217,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24218,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24218,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24218,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24219,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24219,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24219,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24220,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24220,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24220,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24221,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24221,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24221,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24222,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24222,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24222,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24223,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24223,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24223,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24224,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24224,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24224,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24225,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24225,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24225,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24226,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24226,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24226,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24227,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24227,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24227,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24228,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24228,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24228,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24229,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24229,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24229,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24230,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24230,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24230,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24231,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24231,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24231,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24232,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24232,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24232,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24233,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24233,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24233,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24234,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24234,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24234,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24235,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24235,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24235,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24236,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24236,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24236,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24237,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24237,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24237,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24238,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24238,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24238,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24239,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24239,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24239,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24240,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24240,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24240,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24241,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24241,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24241,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24242,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24242,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24242,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24243,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24243,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24243,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24244,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24244,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24244,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24245,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24245,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24245,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24246,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24246,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24246,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24247,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24247,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24247,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24248,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24248,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24248,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24249,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24249,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24249,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24306,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24306,GO6811,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24307,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24307,GO6811,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24308,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24308,GO6811,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24309,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24309,GO6811,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24310,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24310,GO6811,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24311,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24311,GO6811,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24312,GO6811,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
