hunt_code,residency,points,row_count,payload_count,source_files,pages,payloads
BI6537,Nonresident,1,2,2,25_bg-odds.pdf,549|550,"202,0,0,0|810,0,0,0"
DB1553,Nonresident,0,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"2,0,2,2|46,0,11,11"
DB1553,Nonresident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|1,0,1,1|36,0,28,28"
DB1553,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|9,0,8,8"
DB1553,Nonresident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|2,0,2,2"
DB1553,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|3,0,3,3"
DB1553,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"200,0,0,0|44,0,44,44|603,0,0,0"
DB1553,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|101,0,96,96|485,0,0,0"
DB1553,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|30,0,30,30|424,0,245,245"
DB1553,Resident,3,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|176,0,175,175|2,0,2,2"
DB1553,Resident,4,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|1,0,1,1|29,0,29,29"
DB1553,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,41|42,"0,0,0,0|6,0,6,6"
DB1554,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"23,0,0,0|3,0,3,3|5,0,0,0"
DB1554,Nonresident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|38,0,0,0|7,0,3,3"
DB1554,Nonresident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|18,0,0,0|2,0,2,2"
DB1554,Nonresident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|11,0,0,0"
DB1554,Nonresident,4,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|1,0,1,1|20,0,0,0"
DB1554,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|14,0,0,0"
DB1554,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|15,0,1,1"
DB1554,Nonresident,7,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|11,0,11,11"
DB1554,Nonresident,8,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|4,0,4,4"
DB1554,Nonresident,9,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|1,0,0,0"
DB1554,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"295,0,0,0|47,0,47,47|94,0,0,0"
DB1554,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|200,0,0,0|47,0,14,14"
DB1554,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|154,0,0,0|23,0,23,23"
DB1554,Resident,3,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|181,0,47,47|4,0,3,3"
DB1554,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|89,0,87,87"
DB1554,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|6,0,6,6"
DB1554,Resident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|2,0,1,1"
DB1554,Resident,7,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,42|43,"0,0,0,0|1,0,1,1"
DB1555,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"221,0,154,154|5,0,5,5|8,0,8,8"
DB1555,Nonresident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|3,0,3,3|51,0,51,51"
DB1555,Nonresident,10,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|1,0,1,1"
DB1555,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|17,0,17,17"
DB1555,Nonresident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|2,0,2,2"
DB1555,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|2,0,2,2"
DB1555,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|2,0,2,2"
DB1555,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|7,0,7,7"
DB1555,Nonresident,9,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|1,0,1,1"
DB1555,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"161,0,160,160|2162,0,0,0|628,0,535,535"
DB1555,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|1782,0,720,720|240,0,240,240"
DB1555,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|1199,0,1182,1182|25,0,25,25"
DB1555,Resident,3,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|180,0,176,176|4,0,4,4"
DB1555,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|42,0,42,42"
DB1555,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|9,0,9,9"
DB1555,Resident,7,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,43|44,"0,0,0,0|2,0,2,2"
DB1556,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"4,0,4,4|5,0,5,5|77,0,73,73"
DB1556,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|6,0,6,6"
DB1556,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|3,0,3,3"
DB1556,Nonresident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|2,0,2,2"
DB1556,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|1,0,1,1"
DB1556,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"2076,0,1611,1611|502,0,501,501|59,0,59,59"
DB1556,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|50,0,50,50|793,0,788,788"
DB1556,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|136,0,136,136|4,0,4,4"
DB1556,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|36,0,36,36"
DB1556,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|12,0,12,12"
DB1556,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|7,0,7,7"
DB1556,Resident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|2,0,2,2"
DB1556,Resident,8,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,44|45,"0,0,0,0|1,0,1,1"
DB1559,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"14,0,12,12|22,0,22,22|72,0,0,0"
DB1559,Nonresident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|3,0,3,3|45,0,0,0"
DB1559,Nonresident,13,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|1,0,1,1"
DB1559,Nonresident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|1,0,1,1|49,0,0,0"
DB1559,Nonresident,3,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|1,0,1,1|25,0,0,0"
DB1559,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|46,0,0,0"
DB1559,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|43,0,42,42"
DB1559,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|15,0,15,15"
DB1559,Nonresident,7,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|8,0,8,8"
DB1559,Nonresident,8,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|4,0,4,4"
DB1559,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"164,0,164,164|237,0,118,118|869,0,0,0"
DB1559,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|120,0,119,119|600,0,0,0"
DB1559,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|35,0,35,35|516,0,202,202"
DB1559,Resident,3,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|3,0,3,3|347,0,343,343"
DB1559,Resident,4,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|1,0,1,1|67,0,67,67"
DB1559,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|11,0,11,11"
DB1559,Resident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|1,0,1,1"
DB1559,Resident,8,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,45|46,"0,0,0,0|3,0,3,3"
DB1561,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|16,0,16,16|2,0,2,2"
DB1561,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|2,0,2,2"
DB1561,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|1,0,1,1"
DB1561,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"19,0,19,19|437,0,431,431|7,0,7,7"
DB1561,Resident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|33,0,32,32"
DB1561,Resident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|8,0,8,8"
DB1561,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|1,0,1,1"
DB1561,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,46|47,"0,0,0,0|1,0,1,1"
DB1563,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"2,0,2,2|6,0,6,6|71,0,66,66"
DB1563,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|8,0,8,8"
DB1563,Nonresident,10,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|1,0,1,1"
DB1563,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|3,0,3,3"
DB1563,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|3,0,3,3"
DB1563,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|1,0,1,1"
DB1563,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"1039,0,328,328|61,0,61,61|76,0,76,76"
DB1563,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|23,0,23,23|522,0,517,517"
DB1563,Resident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|133,0,131,131"
DB1563,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|17,0,17,17"
DB1563,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|6,0,5,5"
DB1563,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|3,0,3,3"
DB1563,Resident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,47|48,"0,0,0,0|1,0,1,1"
DB1564,Nonresident,0,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"1,0,1,1|12,0,12,12"
DB1564,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"13,0,13,13|16,0,16,16|381,0,373,373"
DB1564,Resident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"0,0,0,0|46,0,46,46"
DB1564,Resident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"0,0,0,0|13,0,13,13"
DB1564,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"0,0,0,0|4,0,4,4"
DB1564,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"0,0,0,0|3,0,3,3"
DB1564,Resident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,48|49,"0,0,0,0|1,0,1,1"
DB1566,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"0,0,0,0|1,0,1,1|18,0,18,18"
DB1566,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"0,0,0,0|11,0,11,11"
DB1566,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"174,0,107,107|19,0,19,19|24,0,24,24"
DB1566,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"0,0,0,0|3,0,3,3|76,0,74,74"
DB1566,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"0,0,0,0|2,0,2,2|53,0,52,52"
DB1566,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"0,0,0,0|27,0,27,27"
DB1566,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,49|50,"0,0,0,0|4,0,4,4"
DB1568,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,50|51,"0,0,0,0|3,0,3,3|4,0,4,4"
DB1568,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,50|51,"0,0,0,0|1,0,1,1"
DB1568,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,50|51,"1,0,1,1|147,0,147,147|7,0,7,7"
DB1568,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,50|51,"0,0,0,0|1,0,1,1|13,0,12,12"
DB1568,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,50|51,"0,0,0,0|1,0,1,1"
DB1568,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,50|51,"0,0,0,0|1,0,1,1"
DB1569,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1|18,0,0,0"
DB1569,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|11,0,0,0"
DB1569,Nonresident,11,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1"
DB1569,Nonresident,12,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1"
DB1569,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|18,0,11,11"
DB1569,Nonresident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|5,0,5,5"
DB1569,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|5,0,5,5"
DB1569,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1"
DB1569,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1"
DB1569,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"17,0,17,17|184,0,59,59|9,0,8,8"
DB1569,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1|126,0,122,122"
DB1569,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|1,0,1,1|21,0,20,20"
DB1569,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,51|52,"0,0,0,0|7,0,7,7"
DB1570,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|11,0,0,0|3,0,3,3"
DB1570,Nonresident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|1,0,0,0|1,0,1,1"
DB1570,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|5,0,0,0"
DB1570,Nonresident,3,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|1,0,1,1|7,0,4,4"
DB1570,Nonresident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|3,0,3,3"
DB1570,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|4,0,4,4"
DB1570,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|1,0,1,1"
DB1570,Nonresident,7,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|1,0,1,1"
DB1570,Nonresident,8,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|1,0,1,1"
DB1570,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"101,0,0,0|19,0,19,19|29,0,29,29"
DB1570,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|4,0,4,4|66,0,0,0"
DB1570,Resident,2,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|4,0,4,4|87,0,0,0"
DB1570,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|58,0,55,55"
DB1570,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|57,0,57,57"
DB1570,Resident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|5,0,5,5"
DB1570,Resident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,52|53,"0,0,0,0|2,0,2,2"
DB1571,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|2,0,2,2|7,0,0,0"
DB1571,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|2,0,0,0"
DB1571,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|4,0,0,0"
DB1571,Nonresident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|1,0,1,1"
DB1571,Nonresident,5,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|2,0,2,2"
DB1571,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|1,0,1,1"
DB1571,Nonresident,7,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|1,0,1,1"
DB1571,Nonresident,8,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|1,0,1,1"
DB1571,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"44,0,3,3|5,0,5,5|6,0,6,6"
DB1571,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|1,0,1,1|13,0,13,13"
DB1571,Resident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|15,0,13,13"
DB1571,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|15,0,15,15"
DB1571,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,53|54,"0,0,0,0|4,0,4,4"
DB1572,Nonresident,0,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,54|55,"0,0,0,0|7,0,7,7"
DB1572,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,54|55,"0,0,0,0|1,0,1,1"
DB1572,Resident,0,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,54|55,"5,0,5,5|94,0,93,93"
DB1572,Resident,1,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,54|55,"0,0,0,0|17,0,17,17|2,0,2,2"
DB1572,Resident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,54|55,"0,0,0,0|4,0,4,4"
DB1572,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,54|55,"0,0,0,0|1,0,1,1"
DB1573,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|14,0,14,14|4,0,4,4"
DB1573,Nonresident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|1,0,1,1"
DB1573,Nonresident,6,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|1,0,1,1"
DB1573,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"10,0,10,10|23,0,23,23|313,0,311,311"
DB1573,Resident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|67,0,67,67"
DB1573,Resident,2,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|12,0,11,11"
DB1573,Resident,3,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|2,0,2,2"
DB1573,Resident,4,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,55|56,"0,0,0,0|1,0,1,1"
DB1574,Nonresident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,56|57,"0,0,0,0|1,0,1,1|2,0,2,2"
DB1574,Nonresident,1,3,2,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,56|57,"0,0,0,0|2,0,1,1"
DB1574,Resident,0,3,3,25_deer_odds.pdf|25_lifetime_deer.pdf|25_youth_deer.pdf,56|57,"14,0,14,14|214,0,212,212|4,0,4,4"
