source_name,source_file,hunt_code,source_hunt_name,source_species,source_sex_type,source_hunt_type,source_weapon,source_season,source_permits_res,source_permits_nr,source_permits_total,canonical_present,canonical_rows,canonical_hunt_names,canonical_species,canonical_sex_type,canonical_hunt_type,canonical_draw_design,canonical_weapon,canonical_season,canonical_permits_res_values,canonical_permits_nr_values,canonical_permits_total_values,canonical_boundary_id_values,status
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1601,Chalk Creek,General Buck Deer,,General-Season,,,338,38,451,True,24,Chalk Creek,Deer,Buck,General Season,Preference | Unlimited,,,,,451,69,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1602,Chalk Creek,General Buck Deer,,General-Season,,,338,38,380,True,12,Chalk Creek,Deer,Buck,General Season,Preference | Unlimited,,,,,380,69,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1603,East Canyon,General Buck Deer,,General-Season,,,509,54,799,True,21,East Canyon,Deer,Buck,General Season,Preference | Unlimited,,,,,799,276,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1604,East Canyon,General Buck Deer,,General-Season,,,256,29,310,True,24,East Canyon,Deer,Buck,General Season,Preference | Unlimited,,,,,310,276,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1605,East Canyon,General Buck Deer,,General-Season,,,256,29,363,True,20,East Canyon,Deer,Buck,General Season,Preference | Unlimited,,,,,363,276,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1606,East Canyon,General Buck Deer,,General-Season,,,256,29,299,True,11,East Canyon,Deer,Buck,General Season,Preference | Unlimited,,,,,299,276,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1607,Morgan-South Rich,General Buck Deer,,General-Season,,,481,53,700,True,19,Morgan-South Rich,Deer,Buck,General Season,Preference | Unlimited,,,,,700,117,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1608,Morgan-South Rich,General Buck Deer,,General-Season,,,242,27,280,True,16,Morgan-South Rich,Deer,Buck,General Season,Preference | Unlimited,,,,,280,117,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1609,Morgan-South Rich,General Buck Deer,,General-Season,,,242,27,320,True,14,Morgan-South Rich,Deer,Buck,General Season,Preference | Unlimited,,,,,320,117,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1610,Morgan-South Rich,General Buck Deer,,General-Season,,,242,27,275,True,12,Morgan-South Rich,Deer,Buck,General Season,Preference | Unlimited,,,,,275,117,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1611,"Beaver, East",General Buck Deer,,General-Season,,,267,30,324,True,18,"Beaver, East",Deer,Buck,General Season,Preference | Unlimited,,,,,324,685,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1612,"Beaver, East",General Buck Deer,,General-Season,,,267,30,355,True,24,"Beaver, East",Deer,Buck,General Season,Preference | Unlimited,,,,,355,685,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1613,"Beaver, East",General Buck Deer,,General-Season,,,797,87,1248,True,24,"Beaver, East",Deer,Buck,General Season,Preference,,,,,1248,685,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1614,"Beaver, West",General Buck Deer,,General-Season,,,81,9,96,True,20,"Beaver, West",Deer,Buck,General Season,Preference | Unlimited,,,,,96,672,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1615,"Beaver, West",General Buck Deer,,General-Season,,,81,9,99,True,16,"Beaver, West",Deer,Buck,General Season,Preference | Unlimited,,,,,99,672,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1616,"Beaver, West",General Buck Deer,,General-Season,,,239,26,370,True,22,"Beaver, West",Deer,Buck,General Season,Preference | Unlimited,,,,,370,672,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1617,"West Desert, Swasey",General Buck Deer,,General-Season,,,53,6,60,True,14,"West Desert, Swasey",Deer,Buck,General Season,Preference | Unlimited,,,,,60,926,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1618,"West Desert, Swasey",General Buck Deer,,General-Season,,,53,6,65,True,14,"West Desert, Swasey",Deer,Buck,General Season,Preference | Unlimited,,,,,65,926,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1619,"West Desert, Swasey",General Buck Deer,,General-Season,,,156,17,237,True,20,"West Desert, Swasey",Deer,Buck,General Season,Preference | Unlimited,,,,,237,926,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1620,Oquirrh/Tintic,General Buck Deer,,General-Season,,,272,31,322,True,16,Oquirrh/Tintic,Deer,Buck,General Season,Preference | Unlimited,,,,,322,927,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1621,Oquirrh/Tintic,General Buck Deer,,General-Season,,,272,31,340,True,14,Oquirrh/Tintic,Deer,Buck,General Season,Preference | Unlimited,,,,,340,927,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1622,Oquirrh/Tintic,General Buck Deer,,General-Season,,,816,89,1291,True,38,Oquirrh/Tintic,Deer,Buck,General Season,Preference | Unlimited,,,,,1291,927,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1623,Cedar/Stansbury,General Buck Deer,,General-Season,,,153,17,180,True,12,Cedar/Stansbury,Deer,Buck,General Season,Preference | Unlimited,,,,,180,925,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1624,Cedar/Stansbury,General Buck Deer,,General-Season,,,153,17,204,True,14,Cedar/Stansbury,Deer,Buck,General Season,Preference | Unlimited,,,,,204,925,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1625,Cedar/Stansbury,General Buck Deer,,General-Season,,,456,50,709,True,36,Cedar/Stansbury,Deer,Buck,General Season,Preference | Unlimited,,,,,709,925,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1627,Cache,General Buck Deer,,General-Season,,,2504,278,3463,True,25,Cache,Deer,Buck,General Season,Preference | Unlimited,,,,,3463,29,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1628,Cache,General Buck Deer,,General-Season,,,836,93,973,True,16,Cache,Deer,Buck,General Season,Preference | Unlimited,,,,,973,29,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1629,Boulder/Kaiparowits,General Buck Deer,,General-Season,,,609,67,977,True,34,Boulder/Kaiparowits,Deer,Buck,General Season,Preference | Unlimited,,,,,977,455,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1630,Boulder/Kaiparowits,General Buck Deer,,General-Season,,,457,51,569,True,25,Boulder/Kaiparowits,Deer,Buck,General Season,Preference | Unlimited,,,,,569,455,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_general_season_buck_deer_mht5.json,DB1631,Box Elder,General Buck Deer,,General-Season,,,802,89,1020,True,24,Box Elder,Deer,Buck,General Season,Preference | Unlimited,,,,,1020,607,canonical_res_blank | canonical_nr_blank
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1000,Henry Mtns,Premium LE Buck Deer,,Premium,,,8,1,9,True,56,Henry Mtns,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,8,1,9,94,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1001,Paunsaugunt,Premium LE Buck Deer,,Premium,,,25,3,28,True,60,Paunsaugunt,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,25,3,28,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1002,Antelope Island,Premium LE Buck Deer,,Premium,,,1,0,1,True,60,Antelope Island,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,1,0,1,1,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1003,Henry Mtns,Premium LE Buck Deer,,Premium,,,23,3,26,True,62,Henry Mtns,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,23,3,26,94,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1004,Paunsaugunt,Premium LE Buck Deer,,Premium,,,73,7,80,True,62,Paunsaugunt,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,73,7,80,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1005,Henry Mtns,Premium LE Buck Deer,,Premium,,,8,1,9,True,58,Henry Mtns,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,8,1,9,94,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1006,Paunsaugunt,Premium LE Buck Deer,,Premium,,,25,3,28,True,58,Paunsaugunt,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,25,3,28,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1007,Henry Mtns,Multiseason PLE Buck Deer,,Premium,,,1,0,1,True,56,Henry Mtns,Deer,Buck,Limited Entry | Premium,Max/Weighted Split | Unlimited,,,1,0,1,94,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1008,Paunsaugunt,Multiseason PLE Buck Deer,,Premium,,,3,1,4,True,60,Paunsaugunt,Deer,Buck,Premium,Max/Weighted Split,,,3,1,4,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1009,Henry Mtns,Management Buck Deer,,Management,,,10,1,11,True,50,Henry Mtns,Deer,Buck,Limited Entry | Management,Max/Weighted Split | Unlimited,,,10,1,11,94,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1010,Paunsaugunt,Management Buck Deer,,Management,,,29,3,32,True,54,Paunsaugunt,Deer,Buck,Limited Entry | Management,Max/Weighted Split | Unlimited,,,29,3,32,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1011,Book Cliffs,Limited-entry Buck Deer,,Limited-Entry,,,54,5,59,True,48,Book Cliffs,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,54,5,59,7,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1012,"Fillmore, Oak Creek LE",Limited-entry Buck Deer,,Limited-Entry,,,12,1,13,True,54,"Fillmore, Oak Creek LE",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,12,1,13,85,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1013,Dolores Triangle,Limited-entry Buck Deer,,Limited-Entry,,,5,0,5,True,32,Dolores Triangle,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,5,0,5,108,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1014,"San Juan, Elk Ridge",Limited-entry Buck Deer,,Limited-Entry,,,15,2,17,True,52,"San Juan, Elk Ridge",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,15,2,17,185,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1015,Diamond Mtn,Limited-entry Buck Deer,,Limited-Entry,,,21,2,23,True,38,Diamond Mtn,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,21,2,23,206,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1016,"West Desert, Vernon",Limited-entry Buck Deer,,Limited-Entry,,,44,4,48,True,40,"West Desert, Vernon",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,44,4,48,248,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1017,"Book Cliffs, North",Limited-entry Buck Deer,,Limited-Entry,,,134,14,148,True,56,"Book Cliffs, North",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,134,14,148,714,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1018,"Book Cliffs, South",Limited-entry Buck Deer,,Limited-Entry,,,32,3,35,True,56,"Book Cliffs, South",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,32,3,35,15,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1019,"Fillmore, Oak Creek LE",Limited-entry Buck Deer,,Limited-Entry,,,31,4,35,True,58,"Fillmore, Oak Creek LE",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,31,4,35,85,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1020,Dolores Triangle,Limited-entry Buck Deer,,Limited-Entry,,,13,2,15,True,58,Dolores Triangle,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,13,2,15,108,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1022,"San Juan, Elk Ridge",Limited-entry Buck Deer,,Limited-Entry,,,41,4,45,True,54,"San Juan, Elk Ridge",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,41,4,45,185,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1023,Diamond Mtn,Limited-entry Buck Deer,,Limited-Entry,,,59,6,65,True,50,Diamond Mtn,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,59,6,65,206,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1024,"West Desert, Vernon",Limited-entry Buck Deer,,Limited-Entry,,,127,13,140,True,48,"West Desert, Vernon",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,127,13,140,248,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1025,Book Cliffs,Limited-entry Buck Deer,,Limited-Entry,,,53,5,58,True,44,Book Cliffs,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,53,5,58,7,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1026,"Cache, Crawford Mtn",Limited-entry Buck Deer,,Limited-Entry,,,7,1,8,True,46,"Cache, Crawford Mtn",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,7,1,8,32,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1028,Fillmore,Limited-entry Buck Deer,,Limited-Entry,,,11,1,12,True,42,Fillmore,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,11,1,12,804,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1029,"Fillmore, Oak Creek LE",Limited-entry Buck Deer,,Limited-Entry,,,12,1,13,True,52,"Fillmore, Oak Creek LE",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,12,1,13,85,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1030,Kamas,Limited-entry Buck Deer,,Limited-Entry,,,4,1,5,True,32,Kamas,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,4,1,5,611,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1031,Dolores Triangle,Limited-entry Buck Deer,,Limited-Entry,,,5,0,5,True,52,Dolores Triangle,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,5,0,5,108,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1032,Monroe,Limited-entry Buck Deer,,Limited-Entry,,,5,1,6,True,40,Monroe,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,5,1,6,629,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1033,Nine Mile,Limited-entry Buck Deer,,Limited-Entry,,,6,1,7,True,26,Nine Mile,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,6,1,7,615,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1034,Pine Valley,Limited-entry Buck Deer,,Limited-Entry,,,12,2,14,True,42,Pine Valley,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,12,2,14,636,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1037,"San Juan, Elk Ridge",Limited-entry Buck Deer,,Limited-Entry,,,15,2,17,True,50,"San Juan, Elk Ridge",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,15,2,17,185,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1038,Diamond Mtn,Limited-entry Buck Deer,,Limited-Entry,,,21,2,23,True,40,Diamond Mtn,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,21,2,23,206,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1039,Yellowstone,Limited-entry Buck Deer,,Limited-Entry,,,6,1,7,True,24,Yellowstone,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,6,1,7,613,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1040,Southwest Desert,Limited-entry Buck Deer,,Limited-Entry,,,4,1,5,True,40,Southwest Desert,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,4,1,5,625,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1041,"Wasatch Mtns, East",Limited-entry Buck Deer,,Limited-Entry,,,29,3,32,True,32,"Wasatch Mtns, East",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,29,3,32,621,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1042,"West Desert, Vernon",Limited-entry Buck Deer,,Limited-Entry,,,45,4,49,True,44,"West Desert, Vernon",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,45,4,49,248,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1043,Zion,Limited-entry Buck Deer,,Limited-Entry,,,14,2,16,True,48,Zion,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,14,2,16,635,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1044,Book Cliffs,Multiseason LE Buck Deer,,Limited-Entry,,,8,1,9,True,52,Book Cliffs,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,8,1,9,7,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1045,"Fillmore, Oak Creek LE",Multiseason LE Buck Deer,,Limited-Entry,,,2,0,2,True,54,"Fillmore, Oak Creek LE",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,85,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1046,"San Juan, Elk Ridge",Multiseason LE Buck Deer,,Limited-Entry,,,2,0,2,True,52,"San Juan, Elk Ridge",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,185,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1047,Diamond Mtn,Multiseason LE Buck Deer,,Limited-Entry,,,4,0,4,True,42,Diamond Mtn,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,4,0,4,206,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1048,"West Desert, Vernon",Multiseason LE Buck Deer,,Limited-Entry,,,7,1,8,True,48,"West Desert, Vernon",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,7,1,8,248,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1053,Mt Dutton,Limited-entry Buck Deer,,Limited-Entry,,,4,1,5,True,24,Mt Dutton,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,4,1,5,630,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1054,Ogden,Limited-entry Buck Deer,,Limited-Entry,,,13,1,14,True,42,Ogden,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,13,1,14,609,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1055,Fishlake,Limited-entry Buck Deer,,Limited-Entry,,,6,1,7,True,46,Fishlake,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,6,1,7,633,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1058,Paunsaugunt,Cactus Buck Deer,,Limited-Entry,,,18,2,20,True,46,Paunsaugunt,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,18,2,20,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1065,North Slope,Limited-entry Buck Deer,,Limited-Entry,,,14,2,16,True,36,North Slope,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,14,2,16,612,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1073,Paunsaugunt,Management Buck Deer,,Management,,,10,1,11,True,48,Paunsaugunt,Deer,Buck,Limited Entry | Management,Max/Weighted Split | Unlimited,,,10,1,11,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1074,Paunsaugunt,Management Buck Deer,,Management,,,10,1,11,True,38,Paunsaugunt,Deer,Buck,Limited Entry | Management,Max/Weighted Split | Unlimited,,,10,1,11,163,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1077,Box Elder,Limited-entry Buck Deer,,Limited-Entry,,,23,3,26,True,36,Box Elder,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,23,3,26,607,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1078,Cache,Limited-entry Buck Deer,,Limited-Entry,,,11,1,12,True,36,Cache,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,11,1,12,29,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1079,Manti/San Rafael,Limited-entry Buck Deer,,Limited-Entry,,,39,5,44,True,36,Manti/San Rafael,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,39,5,44,619,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1080,Nebo,Limited-entry Buck Deer,,Limited-Entry,,,23,3,26,True,36,Nebo,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,23,3,26,616,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1081,La Sal Mtns,Limited-entry Buck Deer,,Limited-Entry,,,8,1,9,True,32,La Sal Mtns,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,8,1,9,617,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1083,Panguitch Lake,Limited-entry Buck Deer,,Limited-Entry,,,12,1,13,True,36,Panguitch Lake,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,12,1,13,634,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1084,Boulder/Kaiparowits,Limited-entry Buck Deer,,Limited-Entry,,,12,1,13,True,38,Boulder/Kaiparowits,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,12,1,13,455,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1085,"San Juan, Abajo Mtns",Limited-entry Buck Deer,,Limited-Entry,,,13,1,14,True,36,"San Juan, Abajo Mtns",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,13,1,14,618,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1086,Vernal/Bonanza,Limited-entry Buck Deer,,Limited-Entry,,,6,1,7,True,26,Vernal/Bonanza,Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,6,1,7,614,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1087,"Wasatch Mtns, West",Limited-entry Buck Deer,,Limited-Entry,,,35,4,39,True,32,"Wasatch Mtns, West",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,35,4,39,620,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json,DB1090,"Book Cliffs, Floy Canyon",Limited-entry Buck Deer,,Limited-Entry,,,6,1,7,True,42,"Book Cliffs, Floy Canyon",Deer,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,6,1,7,301,matched_or_not_checkable
