actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_2025_res,permits_2025_nr,permits_2025_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,successful_applicants,unsuccessful_applicants
2025,2026,628,BR7000,Beaver,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,10,,,,9,1,10,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,12,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,10,
2025,2026,449,BR7001,"Book Cliffs, Bitter Creek/South",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,54,,,,49,5,54,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,13,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,54,
2025,2026,52,BR7003,"Manti, North",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,19,,,,17,2,19,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,14,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,19,
2025,2026,744,BR7004,"Manti South/San Rafael, North",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,15,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,616,BR7005,Nebo,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,16,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,88,BR7007,"Fillmore, Pahvant",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,17,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,684,BR7008,La Sal,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,43,,,,40,3,43,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,18,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,43,
2025,2026,630,BR7009,Mt Dutton,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,19,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,462,BR7010,Panguitch Lake/Zion,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,9,0,9,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,20,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,163,BR7011,Paunsaugunt,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,21,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,455,BR7012,Boulder/Kaiparowits,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,22,,,,20,2,22,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,22,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,22,
2025,2026,175,BR7013,Fishlake/Thousand Lakes,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,23,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,710,BR7014,San Juan,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,38,,,,35,3,38,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,24,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,38,
2025,2026,444,BR7015,Diamond Mtn/Vernal/Bonanza,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,25,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,845,BR7016,"Wasatch Mtns, West-Central",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,40,,,,36,4,40,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,26,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,40,
2025,2026,92,BR7017,Cache/Ogden,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,27,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,251,BR7018,"Kamas/North Slope, Summit",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,28,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,629,BR7020,Monroe,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,29,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,628,BR7100,Beaver,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,10,,,,9,1,10,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,30,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,10,
2025,2026,449,BR7101,"Book Cliffs, Bitter Creek/South",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,15,,,,14,1,15,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,31,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,15,
2025,2026,12,BR7102,"Book Cliffs, Little Creek Roadless",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,32,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,52,BR7104,"Manti, North",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,18,,,,17,1,18,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,33,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,18,
2025,2026,744,BR7105,"Manti South/San Rafael, North",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,34,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,616,BR7106,Nebo,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,8,,,,8,0,8,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,35,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,8,
2025,2026,684,BR7108,La Sal,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,27,,,,25,2,27,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,36,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,27,
2025,2026,630,BR7109,Mt Dutton,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,37,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,615,BR7110,Nine Mile,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,38,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,289,BR7111,"North Slope, Three Corners/West Daggett",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,39,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,462,BR7112,Panguitch Lake/Zion,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,40,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,163,BR7113,Paunsaugunt,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,41,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,455,BR7114,Boulder/Kaiparowits,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,14,,,,13,1,14,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,42,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,14,
2025,2026,175,BR7115,Fishlake/Thousand Lakes,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,43,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,710,BR7116,San Juan,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,24,,,,22,2,24,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,44,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,24,
2025,2026,444,BR7117,Diamond Mtn/Vernal/Bonanza,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,45,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,613,BR7118,Yellowstone,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,46,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,463,BR7119,"Wasatch Mtns, Avintaquin/Currant Creek",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,47,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,448,BR7120,"Wasatch Mtns, West-Central",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,23,,,,22,1,23,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,48,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,23,
2025,2026,92,BR7121,Cache/Ogden,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,49,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,93,BR7122,Chalk Creek/East Canyon/Morgan-South Rich,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,50,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,5053,BR7123,"Kamas/North Slope, Summit",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,6,0,6,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,51,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,88,BR7124,"Fillmore, Pahvant",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,52,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,629,BR7125,Monroe,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,53,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,628,BR7200,Beaver,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,10,,,,9,1,10,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,54,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,10,
2025,2026,449,BR7201,"Book Cliffs, Bitter Creek/South",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,55,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,52,BR7203,"Manti, North",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,11,,,,10,1,11,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,56,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,11,
2025,2026,744,BR7204,"Manti South/San Rafael, North",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,57,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
