local_path,local_basename,size_bytes,sha256,error
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,2020_PERMITS=2021_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,201050,c8b567039288616669d18accdbc4c60cfa85ca9390d7f61805b7fc30bbdab893,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,1037233,89b226c690c5c07ecdef4f07d7f8601b55d9ac3fbc2909748821405a0e79186d,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,193349,35094355357e0bc8e0aa4534a94619ea5fd6e6f5cea1a75bc1f8720b1723cef3,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,183942,1eb4c30d5473efd4b4faa7ff99ce1e28b3c7056ea6b2547fb5d8ac4a9976c846,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__SPORTSMAN DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__SPORTSMAN DRAW RESULTS.pdf,133936,3c4056bbd3952a4dfb6ce80326f94a58bba0d2262ff4cc008b613c76c50d4b15,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__TURKEY DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__TURKEY DRAW RESULTS.pdf,106685,da4a587f233baa1e15eedfe57ccec92b8fb53011e9b9a58a357431325e7a2d10,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2710371,f88f0b41e96cfcbf758a8661eaa65847e844202f8097a63ca061b40c0bc4c6a2,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,396792,830174af465b1b07dbf734f06205d5abbcdd63ad7e6383a764caf98f2cea344b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH ELK DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH ELK DRAW RESULTS.pdf,91787,2a7590e1caab9640764a26e9af2f71cc0519d71c98889352713af98b08ce0367,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,1341859,ceac587ed5dd11fc547e98c6ed3f68692cfa4f04e911eed3362fb548eded769b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH TURKEY DRAW RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH TURKEY DRAW RESULTS.pdf,91992,54fd5fec03839d0fb8931596aa1299de18d87ad0fbadc2d7ba4279664d59f7d3,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,195999,cd0c7d71c765e4b16915bab9bd8f30700555f4b62b12d0f3a0fdd2452cf382a9,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH_ANTLERLESS_ELK_DRAW_RESULTS.pdf,732294,b7cf6b848f8f03012d847c2e83b3dc2f6e3bdad08862f3195e47cd970fd99619,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\draw_odds\2020_PERMITS=2021_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,2020_PERMITS=2021_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,224076,f349f12c30f6cf6eed8d5a874ee90aad6841f92e28779798104d80eaa46bae86,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\0461C97A__2020_le_oial_all.pdf,0461C97A__2020_le_oial_all.pdf,357706,33b7071b5af63f0b6c0c027b0be3a294eac2667648feeb79ee55a1d7e25c9cfa,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\0B112A6A__2020_antlerless_hr.pdf,0B112A6A__2020_antlerless_hr.pdf,171841,8600b92f638ae176e3836db97c40c607db22cc1fc311fbef5ccefa3616f0976f,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\0b5ca51c__Limited-entry and once-in-a-lifetime species.pdf,0b5ca51c__Limited-entry and once-in-a-lifetime species.pdf,357706,33b7071b5af63f0b6c0c027b0be3a294eac2667648feeb79ee55a1d7e25c9cfa,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\2020 harvest report.pdf,2020 harvest report.pdf,5452040,0b3ac314f67bcd229c2a67fc8cd99b5342d522de51aa5addb1b76267421a1db4,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\2020-harvest-data.pdf,2020-harvest-data.pdf,164160,9c144c4fe3469ea827483b187a2886aef1ba20a9499099b1abfd3b3dae4f43f8,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\2020A1B2__conservation_permit_report_2023.pdf,2020A1B2__conservation_permit_report_2023.pdf,5009299,5500159728d67e84e360f360807594c8cc3ff26542443bf295a634e648fac0e0,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\2020_antlerless_hr.pdf,2020_antlerless_hr.pdf,171841,8600b92f638ae176e3836db97c40c607db22cc1fc311fbef5ccefa3616f0976f,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\2020_le_oial_all.pdf,2020_le_oial_all.pdf,357706,33b7071b5af63f0b6c0c027b0be3a294eac2667648feeb79ee55a1d7e25c9cfa,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\3D2221CC__2020-central-mtns-nebo.pdf,3D2221CC__2020-central-mtns-nebo.pdf,69195,b019b976d68a0bb03a7f379f842f2134cac902d7a0959bbf93712e5bfa8a401c,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\4275246d__Antlerless big game.pdf,4275246d__Antlerless big game.pdf,171841,8600b92f638ae176e3836db97c40c607db22cc1fc311fbef5ccefa3616f0976f,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\4C032162__2020-harvest-data.pdf,4C032162__2020-harvest-data.pdf,164160,9c144c4fe3469ea827483b187a2886aef1ba20a9499099b1abfd3b3dae4f43f8,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\71A9E811__2020-north-slope-red-canyon.pdf,71A9E811__2020-north-slope-red-canyon.pdf,66806,bce16b73d1449c8b2adb86b571f3c5c1c0c7029ba903265cd72576eb68695b8b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\847a57a8__mixed_2020-21.pdf,847a57a8__mixed_2020-21.pdf,1883488,9b1f1738aa9f75adf61b7efde7a992fc26bff16c1a11aa3d8373e05d2fa32eb6,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\8D421406__2020_gs_buck_deer_hr.pdf,8D421406__2020_gs_buck_deer_hr.pdf,142439,97e4da029a3070bcf60478c07090064e392f43cfc00c3ad35e5d9864eb06a062,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\8EA9424D__2020-la-sal-potash.pdf,8EA9424D__2020-la-sal-potash.pdf,76859,2461cd3fd8819cf08314c3e87456444ad29c6a2c59294251a2a2f8537a108dc9,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\97AF213E__2020-north-slope-goslin-mtn.pdf,97AF213E__2020-north-slope-goslin-mtn.pdf,63411,316d847dcc8d7beeeb2ee95bfe3856f0a8f969b943d6874a5db33bc26463dc0d,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\a34306f2__bear_2020.pdf,a34306f2__bear_2020.pdf,997046,f8b683d6fd62d3144bcfda67db69ae9b5838ac02a4ae7f82a387e35d71b17760,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\a7d1d7ba__cougar_2020.pdf,a7d1d7ba__cougar_2020.pdf,769673,43ed751e561a1c70c2032c5895873b69bf2287a3b3da1c4566bf3f7fa4da93e5,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\ABA2F9C3__2020-san-juan-north.pdf,ABA2F9C3__2020-san-juan-north.pdf,74018,56c7170bb2180ea6410ac3aa56c2b16eb695c967f8bb93bbba7e6292a6217d75,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\AD0B9A6E__2020-kaiparowits-escalante.pdf,AD0B9A6E__2020-kaiparowits-escalante.pdf,78115,a7665594fcae568c897a8f9694f8d18293bf43e6ff9bccfc913b42c34211aa0a,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\AEF83DEF__2020-wasatch-mtns-west.pdf,AEF83DEF__2020-wasatch-mtns-west.pdf,70606,bdbaed16f009b6cc3a0692bbfd86197e5cda63b037eb55fcd7dc6f50bab0372f,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\bd5fef65__2020.pdf,bd5fef65__2020.pdf,5452040,0b3ac314f67bcd229c2a67fc8cd99b5342d522de51aa5addb1b76267421a1db4,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\bear_2020.pdf,bear_2020.pdf,997046,f8b683d6fd62d3144bcfda67db69ae9b5838ac02a4ae7f82a387e35d71b17760,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\C939DB7B__2020-north-slope-bare-top.pdf,C939DB7B__2020-north-slope-bare-top.pdf,68338,036a315cc88fe2bce2f1657303e21eef32cda41cadcd97ba7748663a6a271120,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\cougar_2020.pdf,cougar_2020.pdf,769673,43ed751e561a1c70c2032c5895873b69bf2287a3b3da1c4566bf3f7fa4da93e5,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\D4C661D9__2020-san-juan-south.pdf,D4C661D9__2020-san-juan-south.pdf,74681,5509df3880d5df3d36bd15af8dc47409a62598eb4668ef564582483f93bb4652,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\DED44DA9__2020-san-juan-river.pdf,DED44DA9__2020-san-juan-river.pdf,74103,b5769ff7ecdfd88e832363d47f686a35f008c791ab6729a5f3f3108092f89da5,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\e38eeb18__General-season buck deer.pdf,e38eeb18__General-season buck deer.pdf,142439,97e4da029a3070bcf60478c07090064e392f43cfc00c3ad35e5d9864eb06a062,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\EC6B4470__2020-san-juan-lockhart.pdf,EC6B4470__2020-san-juan-lockhart.pdf,73129,cf4d6a78cb959bce5e08be5bfbc048257e3d05cc69a47002dea7dfea9210580b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\F30B053D__2020-north-slope-sheep-creek.pdf,F30B053D__2020-north-slope-sheep-creek.pdf,62804,6f03f9e6d108b574934f80d89a15126ef0fdf8a6c42366fef8620569d6832efe,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2020\pdf\harvest_report\General-season buck deer.pdf,General-season buck deer.pdf,142439,97e4da029a3070bcf60478c07090064e392f43cfc00c3ad35e5d9864eb06a062,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf,2872574,a701e8c4c410c76b6588bdf856ec9d096e6d9661f3588824cd4a62728eb613da,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,412627,286602b4504003ff871a9560092b94842e0df06f662c30bbeefc67db9149bc3b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__COUGAR DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__COUGAR DRAW RESULTS.pdf,112876,49e82f3c79146e1139ee44c8252210740d3961499f94bcbac8941651fa455e55,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf,531895,5243be59fe26f4523f9d741d010bea30d881adbc18ef230cf25b54d5ef2e4f02,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,1455208,62242a4ec4388fad44a7d11c8a2f83ba0990e43200ca1a5acb14cd2922367b12,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf,10570345,2d4a5927fcb8b6ff4daf13ee551eb3c343edf4c0464d4541ea670cab8c5200f2,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__L.E. DEER DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__L.E. DEER DRAW RESULTS.pdf,1166076,be213d2da8fd43da5d11f0e200731fd0f2957eba8ace8341ae186d276bc0e028,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf,2987568,3ff698f190f7fd3f32525c7bd52713be70e676e51c0f2fb49476fe8410f0465c,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,1222681,1ff3559f648f8a26d7d4359f4585be869873b772a2bc2acec3dbc8970393d8b7,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,596839,cb88b4cbaff15f64c94da10f77827001b94043dbd9e5977d61f378c14294f401,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf,1340616,dccae526f74f9ca351886caee7c33e58a91d42c080e921f039b32dfb27b30d52,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf,171786,6013c977bd0d890d3a74a37c5a71a266008cb38946797b7bc1d3f67a940d62c4,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,312847,2466fb2af965dda1e86072eae5cb3c57d38f9bb9dc7fac44d2a52a8c68e3b27f,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,188927,e980976955b45adb53ac80dfd6b164fc2f7f7df812d7def3500a900378975338,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,1024040,f9600ac67256ed886b9c50f0d8aa1211aea62fcccd9319a8681372df8e1fd15f,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,180259,1e315eece5fe63cfb892365301e5c914bb7312949dc000e98d82d35010239ead,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,170389,100b8571dfeb3384b444f38720ea2947006287dc4adf1baaebe3e0e6e809b7e8,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,156728,eee029761d004686212ac7735dec6be3df7f8d2f0e299e132afd2b32ca4339fd,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__TURKEY DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__TURKEY DRAW RESULTS.pdf,96040,05bbf1a79d5148b454faeee707919b62b6771a3bdf30f5b90f9916b41661bba3,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2600042,b8dbb516e97fb2acbad1dec86197f47e9b37e616d856cea576ded8eb16f59a73,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,342992,d09bdd2f48683313888f2e2c8a4f86d5837ca1255faf8db408978ac198d59df0,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__YOUTH ELK DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__YOUTH ELK DRAW RESULTS.pdf,88950,cd8113b3723fa82e291cff1d9e5ebdfd4a02afdb4604d3d95cacfc6ed10de341,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,1400527,2ed8ce58ca60c1d17aa691f1d299501346e2deb8f709b9ce7349e4f57369d282,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\bible_truth\pdf\2021_PERMITS=2022_MODEL__YOUTH TURKEY DRAW RESULTS.pdf,2021_PERMITS=2022_MODEL__YOUTH TURKEY DRAW RESULTS.pdf,87868,3d1ee00b6c14f0204b025a963f90cf30f4712e888814907c9c8738e42886df8c,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20-21_sportsman_odds.pdf,20-21_sportsman_odds.pdf,133936,3c4056bbd3952a4dfb6ce80326f94a58bba0d2262ff4cc008b613c76c50d4b15,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_antlerless_drawing_odds_report.pdf,20_antlerless_drawing_odds_report.pdf,2961988,2efb7b6dcb5c2ef996feddf442ea7f2ba15f42b168c85e371843512564dc7d04,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_bg-odds.pdf,20_bg-odds.pdf,10158873,707d2e7f874e784dcc9076cafc61e339317eed4ae86466cb8516cc0eeabbeaef,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_deer_odds.pdf,20_deer_odds.pdf,1368790,3172d5b67a5385346a28f713b90f1d37698eb2a3ca0d99bf9f796e2ce3164a68,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_dh_odds.pdf,20_dh_odds.pdf,493484,a4467e998c6baa97722784dd1fdbc9e5e82dbec2ea972ccb37397e9460142771,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_drawing_odds.pdf,20_drawing_odds.pdf,415735,6a9aadf664bc7383fbd8b371e280d895cadae32a8fd29dd6ee1e143222d89ea6,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_lifetime_deer.pdf,20_lifetime_deer.pdf,1354217,e21172f8e14bf73fea1907a0af99f8cb8b3e8a27926f7a1814cef838b4f17a08,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_youth_antlerless_drawing_odds_report.pdf,20_youth_antlerless_drawing_odds_report.pdf,2710371,f88f0b41e96cfcbf758a8661eaa65847e844202f8097a63ca061b40c0bc4c6a2,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_youth_bull_elk.pdf,20_youth_bull_elk.pdf,91787,2a7590e1caab9640764a26e9af2f71cc0519d71c98889352713af98b08ce0367,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_youth_deer.pdf,20_youth_deer.pdf,1341859,ceac587ed5dd11fc547e98c6ed3f68692cfa4f04e911eed3362fb548eded769b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\20_youth_dh_odds.pdf,20_youth_dh_odds.pdf,396792,830174af465b1b07dbf734f06205d5abbcdd63ad7e6383a764caf98f2cea344b,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2a192910__Lifetime general-season deer draw results.pdf,2a192910__Lifetime general-season deer draw results.pdf,1340616,dccae526f74f9ca351886caee7c33e58a91d42c080e921f039b32dfb27b30d52,
C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\3b691218__Youth Dedicated Hunter deer draw results.pdf,3b691218__Youth Dedicated Hunter deer draw results.pdf,342992,d09bdd2f48683313888f2e2c8a4f86d5837ca1255faf8db408978ac198d59df0,
