reported_hunt_year,model_target_year,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,harvest_unknown,percent_success,average_days,hunter_satisfaction,average_age,average_age_3yr_reported,average_age_source_file,average_age_source_page,average_age_source_table_title,average_age_crosswalk_confidence,average_age_mapping_status,male_harvest,female_harvest,harvest_objective,source_file,source_page,source_container,source_member,source_kind,source_priority,source_status,parse_status,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags,recommended_use
2019,2020,MB6251,Moose,,Hardscrabble,CWMU,,2,2,2,,,,,100,2,4.5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6254,Moose,,SJ Ranch,CWMU,,1,1,1,,,,,100,2,4,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6255,Moose,,Wallsburg,CWMU,,1,1,0,,,,,0,3,3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6256,Moose,,Woodruff Creek South,CWMU,,4,4,4,,,,,100,3.3,5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6257,Moose,,Ingham Peak,CWMU,,1,1,1,,,,,100,9,4,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6258,Moose,,Jacob's Creek,CWMU,,3,3,2,,,,,50,5,5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6259,Moose,,Royal Ivory Outfitters,CWMU,,3,3,3,,,,,100,1,5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6260,Moose,,Statewide,Conservation,,1,,,,,,,,,,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6261,Moose,,Bally Watts,CWMU,,2,2,2,,,,,100,4,3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,12,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,MB6262,Moose,,Junction Valley,CWMU,,1,1,1,,,,,100,6,5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,13,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB1000,Pronghorn,,Statewide,Sportsman,,2,2,2,,,,,100,1,5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5000,Pronghorn,,Beaver,Archery,,4,4,4,,,,,100,6,4.8,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5001,Pronghorn,,"Book Cliffs, Bitter Creek",Archery,,4,4,4,,,,,100,1,5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5002,Pronghorn,,"Book Cliffs, South",Archery,,10,10,7,,,,,66.7,3.1,3.7,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5003,Pronghorn,,"Box Elder, Promontory",Archery,,3,2,0,,,,,0,8,3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5004,Pronghorn,,"Box Elder, Puddle Valley",Archery,,5,5,5,,,,,100,3.6,4.2,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5005,Pronghorn,,"Box Elder, Snowville",Archery,,5,4,2,,,,,50,3.5,3.8,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5006,Pronghorn,,"Box Elder, West",Archery,,3,1,0,,,,,0,10,2,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5007,Pronghorn,,Cache/Morgan-South Rich/Ogden,Archery,,10,9,4,,,,,50,3.4,3.8,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5008,Pronghorn,,"Fillmore, Oak Creek",Archery,,6,6,6,,,,,100,2.8,4.7,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5009,Pronghorn,,"La Sal, Potash/South Cisco",Archery,,4,4,4,,,,,100,1,4.5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5011,Pronghorn,,"Nine Mile, Anthro-Myton Bench",Archery,,10,9,9,,,,,100,2.1,4.6,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5012,Pronghorn,,"North Slope, Three Corners/West Daggett",Archery,,6,5,5,,,,,100,2.6,4,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5013,Pronghorn,,Pine Valley,Archery,,7,7,4,,,,,57.1,5.6,4.3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5015,Pronghorn,,"San Rafael, North",Archery,,18,18,11,,,,,61.1,5.2,4.3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5016,Pronghorn,,"South Slope, Bonanza/Diamond Mtn",Archery,,8,8,8,,,,,100,2.5,4.5,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5017,Pronghorn,,"South Slope, Vernal",Archery,,7,7,7,,,,,100,3.3,4.3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5018,Pronghorn,,Southwest Desert,Archery,,25,24,18,,,,,77.3,5.2,4.3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5019,Pronghorn,,"West Desert, Riverbed",Archery,,6,6,5,,,,,83.3,5.2,4.7,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5020,Pronghorn,,"West Desert, Rush Valley",Archery,,4,4,1,,,,,33.3,3.7,4.3,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5021,Pronghorn,,"West Desert, Snake Valley",Archery,,7,6,5,,,,,80,4.6,4.2,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5022,Pronghorn,,Cache/Morgan-South Rich/Ogden,Muzzleloader,,10,10,8,,,,,80,1.9,3.4,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5024,Pronghorn,,Southwest Desert,Muzzleloader,,25,25,18,,,,,72.7,2.6,3.8,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5025,Pronghorn,,Beaver,Any Weapon,,19,18,18,,,,,100,1.1,4.8,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5026,Pronghorn,,"Book Cliffs, Bitter Creek",Any Weapon,,18,18,18,,,,,100,1.3,4.8,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5027,Pronghorn,,"Book Cliffs, South",Any Weapon,,40,40,38,,,,,94.9,1.7,4.2,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5028,Pronghorn,,"Box Elder, Promontory",Any Weapon,,12,12,11,,,,,90.9,2.5,4.7,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2019,2020,PB5029,Pronghorn,,"Box Elder, Puddle Valley",Any Weapon,,20,20,20,,,,,100,1.4,3.9,,,,,,,,,,,e764d19f__Limited-entry and once-in-a-lifetime species.pdf,10,pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\e764d19f__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
