row_number,hunt_code,source_file_before,source_file_after,source_classification_before,source_classification_after,normalized_family_before,normalized_family_after,numeric_fields_changed
34495,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34496,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34497,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34498,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34499,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34500,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34501,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34502,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34503,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34504,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34505,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34506,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34507,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34508,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34509,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34510,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34511,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34512,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34513,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34514,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34515,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34516,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34517,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34518,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34519,PD1035,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34520,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34521,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34522,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34523,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34524,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34525,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34526,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34527,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34528,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34529,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34530,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34531,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34532,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34533,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34534,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34535,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34536,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34537,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34538,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34539,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34540,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34541,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34542,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34543,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34544,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34545,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34546,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34547,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34548,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34549,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34550,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34551,PD1035,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34552,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34553,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34554,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34555,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34556,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34557,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34558,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34559,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34560,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34561,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34562,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34563,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34564,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34565,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34566,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34567,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34568,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34569,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34570,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34571,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34572,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34573,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34574,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34575,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34576,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34577,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34578,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34579,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34580,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34581,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34582,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34583,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34584,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34585,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34586,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34587,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34588,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34589,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34590,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34591,PD1043,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(DOE PRONGHORN) DRAW RESULTS.pdf,,ANTLERLESS_PRONGHORN,ANTLERLESS,ANTLERLESS,false
34592,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34593,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34594,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34595,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34596,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34597,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34598,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34599,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34600,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34601,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34602,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34603,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34604,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34605,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34606,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34607,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
34608,PD1043,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_PRONGHORN_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_PRONGHORN,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
