file_label,file_path,hunt_code,boundary_id_filled,mapping_source,rows_filled,sample_hunt_name,sample_species,sample_sex_type,sample_weapon,sample_hunt_type
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,CG7618,172,canonical_unique_hunt_code_after_boundary_fill,20,"Plateau, Boulder",Cougar,Either Sex,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,CG7619,633,canonical_unique_hunt_code_after_boundary_fill,20,"Plateau, Fishlake",Cougar,Either Sex,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,CG7620,632,canonical_unique_hunt_code_after_boundary_fill,20,"Plateau, Thousand Lakes",Cougar,Either Sex,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1005,137,canonical_unique_hunt_code_after_boundary_fill,32,"North Slope, Manila-phil Pico",Deer,Antlerless,Archery,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1010,252,canonical_unique_hunt_code_after_boundary_fill,32,"Zion, Northwest Zion",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1016,835,canonical_unique_hunt_code_after_boundary_fill,32,"Plateau, East Angle",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1017,839,canonical_unique_hunt_code_after_boundary_fill,32,"Pine Valley, Enterprise",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1020,841,canonical_unique_hunt_code_after_boundary_fill,32,"Pine Valley, Quichapa",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1021,841,canonical_unique_hunt_code_after_boundary_fill,32,"Pine Valley, Quichapa",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1022,842,canonical_unique_hunt_code_after_boundary_fill,32,"Plateau, Antimony",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1023,842,canonical_unique_hunt_code_after_boundary_fill,32,"Plateau, Antimony",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1024,844,canonical_unique_hunt_code_after_boundary_fill,32,"Plateau, Fremont River Valley",Deer,Antlerless,Archery,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1025,252,canonical_unique_hunt_code_after_boundary_fill,32,"Zion, Northwest Zion",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1028,859,canonical_unique_hunt_code_after_boundary_fill,32,"East Canyon, Davis-north Salt Lake",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1032,22,canonical_unique_hunt_code_after_boundary_fill,32,"Panguitch Lake, Parowan Front",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DA1035,31,canonical_unique_hunt_code_after_boundary_fill,32,"Southwest Desert, Garrison",Deer,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DB1027,610,canonical_unique_hunt_code_after_boundary_fill,27,Chalk Creek/east Canyon/morgan-south Rich,Deer,Buck,Muzzleloader,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DB1221,494,canonical_unique_hunt_code_after_boundary_fill,27,Clear Valley Ranch,Deer,Buck,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DB1278,738,canonical_unique_hunt_code_after_boundary_fill,27,Powder Mountain,Deer,Buck,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,DS6619,635,canonical_unique_hunt_code_after_boundary_fill,27,Zion,Desert Bighorn Sheep,Ram,Archery,Once-in-a-Lifetime
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,GO6809,157,canonical_unique_hunt_code_after_boundary_fill,27,"Ogden, Willard Peak",Mountain Goat,Either Sex,Any Legal Weapon,Once-in-a-Lifetime
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,GO6811,157,canonical_unique_hunt_code_after_boundary_fill,27,"Ogden, Willard Peak",Mountain Goat,Either Sex,Any Legal Weapon,Once-in-a-Lifetime
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,GO6815,145,canonical_unique_hunt_code_after_boundary_fill,27,"North Slope/south Slope, High Uintas Central",Mountain Goat,Either Sex,Archery,Once-in-a-Lifetime
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,MA1000,859,canonical_unique_hunt_code_after_boundary_fill,16,"East Canyon, Davis-north Salt Lake",Moose,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,MA1002,609,canonical_unique_hunt_code_after_boundary_fill,16,Ogden,Moose,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,MB6210,579,canonical_unique_hunt_code_after_boundary_fill,27,Folley Ridge,Moose,Bull,Any Legal Weapon,Once-in-a-Lifetime
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,MB6215,569,canonical_unique_hunt_code_after_boundary_fill,27,Lone Tree Tunnel Hollow,Moose,Bull,Any Legal Weapon,CWMU
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,MB6261,559,canonical_unique_hunt_code_after_boundary_fill,27,Bally Watts,Moose,Bull,Any Legal Weapon,CWMU
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PB5304,565,canonical_unique_hunt_code_after_boundary_fill,27,Middle Ridge,Pronghorn,Buck,Any Legal Weapon,CWMU
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PB5308,576,canonical_unique_hunt_code_after_boundary_fill,27,Sj Ranch,Pronghorn,Buck,Any Legal Weapon,CWMU
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PB5310,562,canonical_unique_hunt_code_after_boundary_fill,27,Strawberry Ridge,Pronghorn,Buck,Any Legal Weapon,CWMU
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PB5333,171,canonical_unique_hunt_code_after_boundary_fill,27,"Plateau, Parker Mtn",Pronghorn,Buck,Archery,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PB5334,171,canonical_unique_hunt_code_after_boundary_fill,27,"Plateau, Parker Mtn",Pronghorn,Buck,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PB5335,171,canonical_unique_hunt_code_after_boundary_fill,27,"Muzzle -Plateau, Parker Mtn",Pronghorn,Buck,Muzzleloader,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1008,217,canonical_unique_hunt_code_after_boundary_fill,32,"Southwest Desert, Milford Flat",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1009,217,canonical_unique_hunt_code_after_boundary_fill,32,"Southwest Desert, Milford Flat",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1015,576,canonical_unique_hunt_code_after_boundary_fill,32,Sj Ranch,Pronghorn,Antlerless,Any Legal Weapon,CWMU
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1019,171,canonical_unique_hunt_code_after_boundary_fill,32,"Plateau, Parker Mtn",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1020,171,canonical_unique_hunt_code_after_boundary_fill,32,"Plateau, Parker Mtn",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1028,90,canonical_unique_hunt_code_after_boundary_fill,32,"San Rafael, North-mounds Reef",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1029,90,canonical_unique_hunt_code_after_boundary_fill,32,"San Rafael, North-mounds Reef",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,PD1040,461,canonical_unique_hunt_code_after_boundary_fill,32,"South Slope, Bonanza/diamond Mtn",Pronghorn,Antlerless,Any Legal Weapon,Limited Entry
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,RS6714,823,canonical_unique_hunt_code_after_boundary_fill,27,"North Slope, Bare Top/west Daggett",Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,Once-in-a-Lifetime
scorable,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 scorable draw results.csv,RS6719,854,canonical_unique_hunt_code_after_boundary_fill,27,"Central Mtns, Nebo/wasatch Mtns",Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6501,7,canonical_unique_hunt_code_after_boundary_fill,1,Book Cliffs,Bison,Hunters Choice,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6507,822,canonical_unique_hunt_code_after_boundary_fill,1,"Book Cliffs, Wild Horse Bench/nine Mile, Anthro",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6508,7,canonical_unique_hunt_code_after_boundary_fill,1,Book Cliffs,Bison,Cow Only,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6515,637,canonical_unique_hunt_code_after_boundary_fill,1,Henry Mtns,Bison,Cow Only,Archery,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6517,7,canonical_unique_hunt_code_after_boundary_fill,1,Book Cliffs,Bison,Hunters Choice,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6518,7,canonical_unique_hunt_code_after_boundary_fill,1,Book Cliffs,Bison,Hunters Choice,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6519,12,canonical_unique_hunt_code_after_boundary_fill,1,"Book Cliffs, Little Creek Roadless",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BI6520,7,canonical_unique_hunt_code_after_boundary_fill,1,Book Cliffs,Bison,Cow Only,Any Legal Weapon,Once-in-a-Lifetime
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7209,629,canonical_unique_hunt_code_after_boundary_fill,1,Monroe,Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7226,684,canonical_unique_hunt_code_after_boundary_fill,1,La Sal,Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7227,710,canonical_unique_hunt_code_after_boundary_fill,1,San Juan,Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7230,92,canonical_unique_hunt_code_after_boundary_fill,1,Cache/ogden,Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7231,52,canonical_unique_hunt_code_after_boundary_fill,1,"Central Mtns, Manti-north",Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7232,744,canonical_unique_hunt_code_after_boundary_fill,1,"Central Mtns, Manti-south/san Rafael, North",Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7233,616,canonical_unique_hunt_code_after_boundary_fill,1,"Central Mtns, Nebo",Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7234,93,canonical_unique_hunt_code_after_boundary_fill,1,Chalk Creek/east Canyon/morgan-south Rich,Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,BR7236,455,canonical_unique_hunt_code_after_boundary_fill,1,"Plateau, Boulder/kaiparowits",Black Bear,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG1013,163,canonical_unique_hunt_code_after_boundary_fill,1,Paunsaugunt,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG1029,86,canonical_unique_hunt_code_after_boundary_fill,1,"Oquirrh-stansbury, East",Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG1030,685,canonical_unique_hunt_code_after_boundary_fill,1,"Beaver, East",Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG1034,611,canonical_unique_hunt_code_after_boundary_fill,1,Kamas,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7500,446,canonical_unique_hunt_code_after_boundary_fill,1,"Central Mtns, Southwest Manti",Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7502,276,canonical_unique_hunt_code_after_boundary_fill,1,East Canyon,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7503,117,canonical_unique_hunt_code_after_boundary_fill,1,South Rich,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7505,711,canonical_unique_hunt_code_after_boundary_fill,1,North,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7506,239,canonical_unique_hunt_code_after_boundary_fill,1,Strawberry,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7507,59,canonical_unique_hunt_code_after_boundary_fill,1,"Central Mtns, Northwest Manti",Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7602,247,canonical_unique_hunt_code_after_boundary_fill,1,Vernon,Cougar,Either Sex,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,CG7603,26,canonical_unique_hunt_code_after_boundary_fill,1,"Box Elder, Raft River",Cougar,Either Sex,Any Legal Weapon,Limited Entry
